Name = NACA 4418
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.299	0.00952	-0.096	0.189	0.061	0.984	0.993	31.427	0.268	0.572
-1.0	0.425	0.01327	-0.098	0.165	0.078	0.981	0.994	32.000	0.268	0.482
0.0	0.548	0.01378	-0.101	0.148	0.089	0.979	0.994	39.751	0.268	0.434
1.0	0.672	0.01449	-0.103	0.126	0.110	0.976	0.995	46.346	0.269	0.403
2.0	0.794	0.01530	-0.105	0.105	0.128	0.971	0.997	51.920	0.269	0.383
3.0	0.916	0.01677	-0.108	0.089	0.149	0.966	0.997	54.601	0.269	0.367
4.0	1.036	0.01786	-0.110	0.069	0.176	0.961	0.998	58.009	0.269	0.356
5.0	1.155	0.01901	-0.112	0.058	0.195	0.953	0.998	60.724	0.269	0.347
6.0	1.270	0.02049	-0.114	0.042	0.224	0.943	0.998	61.978	0.270	0.340
7.0	1.382	0.02199	-0.117	0.035	0.258	0.932	0.998	62.855	0.270	0.334
8.0	1.488	0.02398	-0.119	0.025	0.285	0.917	0.998	62.079	0.270	0.330
9.0	1.590	0.02591	-0.121	0.021	0.323	0.902	0.998	61.375	0.271	0.326
10.0	1.685	0.02800	-0.123	0.018	0.449	0.884	0.998	60.176	0.272	0.323
11.0	1.769	0.03102	-0.125	0.013	0.464	0.861	0.998	57.024	0.273	0.321
12.0	1.844	0.03427	-0.127	0.010	0.493	0.837	0.998	53.810	0.275	0.319
13.0	1.909	0.03798	-0.128	0.009	0.521	0.810	0.998	50.257	0.277	0.317
14.0	1.963	0.04234	-0.130	0.007	0.563	0.781	0.998	46.359	0.280	0.316
15.0	2.006	0.04715	-0.131	0.007	0.611	0.750	0.998	42.546	0.286	0.315
16.0	2.038	0.05288	-0.133	0.007	0.666	0.718	0.998	38.550	0.295	0.315
17.0	2.058	0.06009	-0.134	0.006	0.730	0.681	0.998	34.253	0.358	0.315
18.0	2.053	0.07002	-0.134	0.004	0.796	0.636	0.998	29.321	0.201	0.315
19.0	2.035	0.08077	-0.135	0.003	0.845	0.595	0.998	25.198	0.232	0.316
20.0	2.005	0.09332	-0.135	0.002	0.881	0.553	0.999	21.488	0.239	0.317

Name = NACA 4418
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.139	0.13928	-0.047	0.566	0.007	0.992	0.180	-8.178	0.361	0.208
-19.0	-1.124	0.12393	-0.049	0.535	0.007	0.992	0.198	-9.068	0.351	0.206
-18.0	-1.102	0.10781	-0.051	0.508	0.008	0.992	0.224	-10.221	0.328	0.204
-17.0	-1.071	0.09374	-0.053	0.466	0.008	0.991	0.252	-11.425	0.317	0.200
-16.0	-1.033	0.07970	-0.056	0.431	0.008	0.991	0.290	-12.964	0.314	0.196
-15.0	-0.988	0.06619	-0.058	0.411	0.009	0.991	0.338	-14.925	0.327	0.191
-14.0	-0.942	0.05034	-0.063	0.401	0.010	0.991	0.433	-18.721	0.342	0.184
-13.0	-0.892	0.03603	-0.067	0.380	0.011	0.991	0.560	-24.745	0.338	0.175
-12.0	-0.834	0.02476	-0.072	0.359	0.013	0.991	0.718	-33.696	0.321	0.163
-11.0	-0.761	0.01853	-0.077	0.350	0.017	0.991	0.864	-41.080	0.292	0.149
-10.0	-0.663	0.01643	-0.079	0.335	0.018	0.991	0.927	-40.373	0.275	0.130
-9.0	-0.555	0.01509	-0.082	0.307	0.019	0.990	0.958	-36.785	0.270	0.103
-8.0	-0.440	0.01410	-0.084	0.296	0.020	0.990	0.973	-31.251	0.268	0.060
-7.0	-0.322	0.01339	-0.086	0.269	0.024	0.990	0.980	-24.016	0.267	-0.017
-6.0	-0.200	0.00985	-0.088	0.252	0.031	0.990	0.986	-20.316	0.267	-0.189
-5.0	-0.077	0.00956	-0.090	0.237	0.035	0.989	0.990	-8.021	0.267	-0.923
-4.0	0.048	0.00952	-0.092	0.210	0.039	0.987	0.991	5.053	0.267	2.163
-3.0	0.174	0.00928	-0.094	0.199	0.050	0.986	0.992	18.695	0.267	0.792
-2.0	0.299	0.00938	-0.096	0.170	0.058	0.984	0.993	31.897	0.267	0.572
-1.0	0.425	0.01302	-0.098	0.158	0.071	0.982	0.994	32.605	0.268	0.482
0.0	0.548	0.01362	-0.101	0.131	0.085	0.979	0.995	40.220	0.268	0.434
1.0	0.672	0.01415	-0.103	0.120	0.105	0.977	0.996	47.468	0.269	0.403
2.0	0.794	0.01572	-0.105	0.094	0.119	0.972	0.997	50.544	0.269	0.383
3.0	0.916	0.01656	-0.108	0.080	0.143	0.967	0.997	55.326	0.269	0.367
4.0	1.037	0.01757	-0.110	0.063	0.161	0.962	0.998	58.982	0.269	0.356
5.0	1.155	0.01879	-0.112	0.049	0.184	0.954	0.998	61.482	0.269	0.347
6.0	1.271	0.02008	-0.114	0.038	0.216	0.945	0.998	63.283	0.270	0.340
7.0	1.383	0.02170	-0.117	0.030	0.236	0.934	0.998	63.717	0.270	0.334
8.0	1.489	0.02348	-0.119	0.022	0.267	0.920	0.998	63.418	0.271	0.330
9.0	1.591	0.02535	-0.121	0.020	0.304	0.906	0.998	62.768	0.271	0.326
10.0	1.686	0.02770	-0.123	0.015	0.344	0.887	0.998	60.867	0.272	0.323
11.0	1.771	0.03035	-0.125	0.011	0.451	0.866	0.998	58.337	0.273	0.321
12.0	1.846	0.03344	-0.127	0.009	0.467	0.842	0.998	55.195	0.275	0.319
13.0	1.911	0.03700	-0.128	0.008	0.499	0.816	0.998	51.649	0.277	0.317
14.0	1.966	0.04116	-0.130	0.007	0.525	0.788	0.998	47.762	0.281	0.316
15.0	2.010	0.04585	-0.132	0.007	0.566	0.758	0.998	43.831	0.287	0.315
16.0	2.042	0.05134	-0.133	0.006	0.613	0.726	0.998	39.772	0.293	0.315
17.0	2.060	0.05941	-0.134	0.004	0.668	0.685	0.998	34.672	0.362	0.315
18.0	2.056	0.06865	-0.134	0.003	0.729	0.642	0.998	29.945	0.192	0.315
19.0	2.038	0.07895	-0.135	0.002	0.795	0.601	0.998	25.813	0.229	0.316
20.0	2.009	0.09104	-0.135	0.002	0.843	0.561	0.999	22.063	0.235	0.317

Name = NACA 4418
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.140	0.13743	-0.048	0.543	0.006	0.992	0.184	-8.296	0.370	0.208
-19.0	-1.125	0.12149	-0.049	0.512	0.007	0.992	0.205	-9.264	0.352	0.206
-18.0	-1.103	0.10617	-0.051	0.475	0.007	0.992	0.230	-10.393	0.327	0.204
-17.0	-1.072	0.09226	-0.053	0.440	0.008	0.991	0.257	-11.624	0.317	0.200
-16.0	-1.035	0.07818	-0.056	0.414	0.008	0.991	0.296	-13.237	0.315	0.196
-15.0	-0.990	0.06465	-0.059	0.403	0.008	0.991	0.347	-15.310	0.329	0.191
-14.0	-0.945	0.04894	-0.063	0.390	0.009	0.991	0.445	-19.305	0.342	0.183
-13.0	-0.894	0.03495	-0.068	0.362	0.010	0.991	0.572	-25.580	0.334	0.174
-12.0	-0.835	0.02445	-0.072	0.351	0.012	0.991	0.721	-34.140	0.320	0.163
-11.0	-0.763	0.01795	-0.077	0.345	0.017	0.991	0.877	-42.520	0.292	0.149
-10.0	-0.664	0.01609	-0.079	0.311	0.018	0.991	0.933	-41.290	0.273	0.130
-9.0	-0.555	0.01477	-0.082	0.298	0.019	0.991	0.960	-37.603	0.269	0.103
-8.0	-0.441	0.01385	-0.084	0.279	0.020	0.990	0.975	-31.827	0.268	0.060
-7.0	-0.322	0.01311	-0.086	0.255	0.022	0.990	0.982	-24.543	0.267	-0.017
-6.0	-0.200	0.00973	-0.088	0.245	0.028	0.990	0.987	-20.583	0.267	-0.189
-5.0	-0.077	0.00953	-0.090	0.215	0.033	0.990	0.990	-8.041	0.267	-0.923
-4.0	0.048	0.00931	-0.092	0.202	0.037	0.988	0.991	5.164	0.267	2.163
-3.0	0.174	0.00933	-0.094	0.177	0.045	0.986	0.992	18.605	0.267	0.792
-2.0	0.299	0.00931	-0.096	0.161	0.056	0.985	0.993	32.155	0.268	0.572
-1.0	0.425	0.00944	-0.099	0.141	0.065	0.982	0.994	44.952	0.268	0.482
0.0	0.548	0.01344	-0.101	0.124	0.081	0.980	0.995	40.781	0.268	0.434
1.0	0.672	0.01412	-0.103	0.103	0.095	0.978	0.996	47.571	0.269	0.403
2.0	0.795	0.01549	-0.105	0.089	0.113	0.974	0.997	51.307	0.269	0.383
3.0	0.916	0.01636	-0.108	0.069	0.136	0.968	0.997	56.010	0.269	0.367
4.0	1.037	0.01727	-0.110	0.059	0.152	0.963	0.998	60.054	0.269	0.356
5.0	1.155	0.01852	-0.112	0.043	0.179	0.956	0.998	62.393	0.269	0.347
6.0	1.271	0.01972	-0.114	0.036	0.198	0.947	0.998	64.451	0.270	0.340
7.0	1.383	0.02135	-0.117	0.026	0.224	0.936	0.998	64.796	0.270	0.334
8.0	1.490	0.02302	-0.119	0.021	0.259	0.923	0.998	64.745	0.271	0.330
9.0	1.592	0.02485	-0.121	0.019	0.281	0.909	0.998	64.082	0.271	0.326
10.0	1.687	0.02730	-0.123	0.013	0.317	0.890	0.998	61.817	0.272	0.323
11.0	1.772	0.02983	-0.125	0.010	0.386	0.870	0.998	59.399	0.274	0.321
12.0	1.848	0.03271	-0.127	0.009	0.455	0.847	0.998	56.485	0.275	0.319
13.0	1.913	0.03615	-0.129	0.008	0.472	0.822	0.998	52.931	0.278	0.317
14.0	1.968	0.04014	-0.130	0.007	0.504	0.794	0.998	49.038	0.281	0.316
15.0	2.012	0.04460	-0.132	0.007	0.534	0.765	0.998	45.123	0.286	0.315
16.0	2.043	0.05084	-0.133	0.005	0.573	0.729	0.998	40.193	0.293	0.315
17.0	2.061	0.05857	-0.134	0.003	0.620	0.688	0.998	35.194	0.361	0.315
18.0	2.059	0.06723	-0.135	0.002	0.673	0.649	0.998	30.623	0.183	0.315
19.0	2.041	0.07732	-0.135	0.002	0.735	0.608	0.998	26.393	0.226	0.316
20.0	2.012	0.08884	-0.136	0.001	0.796	0.569	0.999	22.648	0.232	0.317

Name = NACA 4418
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.142	0.13528	-0.048	0.516	0.006	0.992	0.190	-8.441	0.356	0.208
-19.0	-1.126	0.12031	-0.049	0.492	0.006	0.992	0.208	-9.363	0.352	0.206
-18.0	-1.105	0.10409	-0.052	0.452	0.007	0.992	0.237	-10.617	0.332	0.203
-17.0	-1.075	0.09015	-0.054	0.419	0.008	0.992	0.266	-11.921	0.315	0.200
-16.0	-1.036	0.07697	-0.056	0.406	0.008	0.991	0.302	-13.461	0.315	0.196
-15.0	-0.992	0.06309	-0.059	0.398	0.008	0.991	0.357	-15.724	0.332	0.190
-14.0	-0.948	0.04747	-0.063	0.367	0.008	0.991	0.457	-19.960	0.340	0.183
-13.0	-0.896	0.03415	-0.068	0.354	0.009	0.991	0.580	-26.227	0.331	0.174
-12.0	-0.836	0.02410	-0.072	0.346	0.010	0.991	0.725	-34.682	0.318	0.163
-11.0	-0.763	0.01787	-0.077	0.318	0.015	0.991	0.877	-42.707	0.292	0.149
-10.0	-0.665	0.01574	-0.080	0.301	0.018	0.991	0.937	-42.240	0.274	0.130
-9.0	-0.556	0.01454	-0.082	0.293	0.018	0.991	0.962	-38.212	0.269	0.103
-8.0	-0.441	0.01366	-0.084	0.260	0.019	0.990	0.976	-32.271	0.268	0.060
-7.0	-0.322	0.00972	-0.086	0.248	0.021	0.991	0.982	-33.099	0.267	-0.017
-6.0	-0.200	0.00962	-0.088	0.225	0.026	0.990	0.987	-20.809	0.267	-0.189
-5.0	-0.077	0.01019	-0.090	0.207	0.033	0.990	0.990	-7.525	0.267	-0.923
-4.0	0.048	0.00925	-0.092	0.195	0.036	0.988	0.991	5.198	0.267	2.163
-3.0	0.174	0.00917	-0.094	0.167	0.042	0.987	0.992	18.933	0.267	0.792
-2.0	0.299	0.00913	-0.096	0.157	0.054	0.985	0.993	32.798	0.268	0.572
-1.0	0.425	0.00931	-0.099	0.130	0.062	0.983	0.994	45.607	0.268	0.482
0.0	0.548	0.01320	-0.101	0.120	0.079	0.981	0.995	41.514	0.268	0.434
1.0	0.672	0.01395	-0.103	0.094	0.090	0.978	0.996	48.158	0.269	0.403
2.0	0.795	0.01522	-0.105	0.086	0.110	0.975	0.997	52.222	0.269	0.383
3.0	0.916	0.01612	-0.108	0.064	0.126	0.969	0.997	56.857	0.269	0.367
4.0	1.037	0.01709	-0.110	0.054	0.146	0.964	0.998	60.667	0.269	0.356
5.0	1.156	0.01828	-0.112	0.040	0.171	0.958	0.998	63.213	0.270	0.347
6.0	1.272	0.01943	-0.115	0.035	0.189	0.949	0.998	65.458	0.270	0.340
7.0	1.384	0.02103	-0.117	0.024	0.218	0.938	0.998	65.811	0.270	0.334
8.0	1.491	0.02263	-0.119	0.020	0.239	0.926	0.998	65.873	0.271	0.330
9.0	1.593	0.02439	-0.121	0.018	0.268	0.912	0.998	65.338	0.271	0.326
10.0	1.688	0.02689	-0.123	0.011	0.304	0.893	0.998	62.792	0.272	0.323
11.0	1.774	0.02937	-0.125	0.009	0.339	0.874	0.998	60.397	0.274	0.321
12.0	1.849	0.03210	-0.127	0.008	0.446	0.851	0.998	57.611	0.276	0.319
13.0	1.915	0.03541	-0.129	0.007	0.459	0.827	0.998	54.082	0.278	0.317
14.0	1.970	0.03934	-0.130	0.006	0.480	0.799	0.998	50.092	0.282	0.316
15.0	2.015	0.04366	-0.132	0.006	0.510	0.770	0.998	46.154	0.285	0.315
16.0	2.044	0.05039	-0.133	0.004	0.551	0.731	0.998	40.567	0.293	0.315
17.0	2.063	0.05764	-0.134	0.003	0.586	0.693	0.998	35.794	0.360	0.315
18.0	2.061	0.06597	-0.135	0.002	0.631	0.654	0.998	31.239	0.173	0.315
19.0	2.044	0.07569	-0.136	0.002	0.686	0.614	0.999	26.998	0.224	0.316
20.0	2.015	0.08700	-0.136	0.001	0.748	0.575	0.999	23.161	0.231	0.318

Name = NACA 4418
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.143	0.13346	-0.048	0.505	0.006	0.992	0.194	-8.563	0.355	0.208
-19.0	-1.127	0.11872	-0.050	0.461	0.006	0.992	0.212	-9.497	0.356	0.206
-18.0	-1.107	0.10231	-0.052	0.428	0.007	0.992	0.243	-10.817	0.331	0.203
-17.0	-1.075	0.08927	-0.054	0.409	0.007	0.992	0.269	-12.047	0.316	0.200
-16.0	-1.038	0.07533	-0.056	0.401	0.008	0.992	0.310	-13.780	0.320	0.196
-15.0	-0.995	0.06143	-0.059	0.377	0.008	0.991	0.368	-16.190	0.336	0.190
-14.0	-0.951	0.04539	-0.064	0.357	0.008	0.991	0.476	-20.963	0.338	0.183
-13.0	-0.898	0.03325	-0.068	0.349	0.009	0.991	0.590	-26.996	0.326	0.174
-12.0	-0.837	0.02358	-0.073	0.332	0.010	0.991	0.733	-35.494	0.315	0.163
-11.0	-0.763	0.01781	-0.077	0.306	0.013	0.991	0.875	-42.830	0.291	0.149
-10.0	-0.665	0.01547	-0.080	0.296	0.017	0.991	0.941	-43.012	0.274	0.130
-9.0	-0.556	0.01433	-0.082	0.269	0.018	0.991	0.964	-38.777	0.269	0.103
-8.0	-0.441	0.01350	-0.084	0.252	0.019	0.990	0.977	-32.655	0.267	0.060
-7.0	-0.322	0.00957	-0.086	0.244	0.021	0.991	0.983	-33.620	0.267	-0.017
-6.0	-0.200	0.00954	-0.088	0.212	0.024	0.990	0.988	-20.992	0.267	-0.189
-5.0	-0.077	0.01013	-0.090	0.201	0.032	0.990	0.990	-7.566	0.267	-0.923
-4.0	0.048	0.00911	-0.092	0.175	0.036	0.989	0.991	5.279	0.267	2.163
-3.0	0.174	0.00911	-0.094	0.161	0.040	0.987	0.992	19.052	0.267	0.792
-2.0	0.299	0.00910	-0.096	0.141	0.053	0.986	0.993	32.894	0.268	0.572
-1.0	0.425	0.00915	-0.099	0.124	0.059	0.984	0.995	46.403	0.268	0.482
0.0	0.548	0.01320	-0.101	0.107	0.077	0.981	0.995	41.522	0.268	0.434
1.0	0.672	0.01374	-0.103	0.090	0.086	0.979	0.996	48.886	0.269	0.403
2.0	0.795	0.01516	-0.105	0.074	0.108	0.975	0.997	52.440	0.269	0.383
3.0	0.917	0.01595	-0.108	0.061	0.119	0.970	0.997	57.457	0.269	0.367
4.0	1.037	0.01694	-0.110	0.047	0.142	0.965	0.998	61.213	0.269	0.356
5.0	1.156	0.01803	-0.112	0.038	0.158	0.959	0.998	64.127	0.270	0.347
6.0	1.272	0.01924	-0.115	0.030	0.182	0.950	0.998	66.117	0.270	0.340
7.0	1.384	0.02070	-0.117	0.022	0.208	0.940	0.998	66.867	0.270	0.334
8.0	1.492	0.02230	-0.119	0.019	0.228	0.928	0.998	66.894	0.271	0.330
9.0	1.594	0.02409	-0.121	0.016	0.261	0.914	0.998	66.169	0.271	0.326
10.0	1.689	0.02652	-0.123	0.010	0.285	0.896	0.998	63.705	0.272	0.323
11.0	1.775	0.02890	-0.125	0.009	0.318	0.877	0.998	61.401	0.274	0.321
12.0	1.851	0.03162	-0.127	0.008	0.377	0.855	0.999	58.528	0.276	0.319
13.0	1.917	0.03477	-0.129	0.007	0.452	0.831	0.998	55.128	0.278	0.317
14.0	1.973	0.03855	-0.131	0.006	0.465	0.804	0.998	51.170	0.282	0.316
15.0	2.017	0.04311	-0.132	0.006	0.496	0.775	0.998	46.773	0.285	0.316
16.0	2.046	0.04976	-0.133	0.003	0.520	0.734	0.998	41.108	0.293	0.315
17.0	2.065	0.05670	-0.134	0.002	0.560	0.697	0.998	36.424	0.360	0.315
18.0	2.063	0.06473	-0.135	0.002	0.604	0.660	0.998	31.879	0.168	0.315
19.0	2.046	0.07427	-0.136	0.001	0.652	0.620	0.999	27.551	0.223	0.316
20.0	2.017	0.08542	-0.136	0.001	0.702	0.581	0.999	23.619	0.231	0.318

Name = NACA 4418
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.144	0.13264	-0.048	0.476	0.006	0.992	0.197	-8.621	0.367	0.208
-19.0	-1.129	0.11721	-0.050	0.449	0.006	0.992	0.217	-9.631	0.357	0.206
-18.0	-1.108	0.10150	-0.052	0.415	0.007	0.992	0.246	-10.912	0.333	0.203
-17.0	-1.077	0.08764	-0.054	0.404	0.007	0.992	0.276	-12.292	0.317	0.200
-16.0	-1.039	0.07438	-0.057	0.397	0.007	0.992	0.315	-13.973	0.319	0.196
-15.0	-0.996	0.06027	-0.060	0.363	0.008	0.992	0.375	-16.529	0.337	0.190
-14.0	-0.953	0.04439	-0.064	0.351	0.008	0.991	0.485	-21.474	0.339	0.183
-13.0	-0.900	0.03220	-0.068	0.345	0.008	0.991	0.603	-27.955	0.325	0.174
-12.0	-0.839	0.02305	-0.073	0.313	0.009	0.991	0.743	-36.389	0.311	0.163
-11.0	-0.763	0.01775	-0.077	0.300	0.012	0.991	0.874	-42.972	0.290	0.149
-10.0	-0.666	0.01524	-0.080	0.290	0.017	0.991	0.944	-43.690	0.274	0.130
-9.0	-0.556	0.01415	-0.082	0.257	0.018	0.991	0.965	-39.291	0.269	0.103
-8.0	-0.441	0.01330	-0.084	0.247	0.018	0.991	0.977	-33.146	0.267	0.060
-7.0	-0.322	0.00961	-0.086	0.222	0.020	0.991	0.983	-33.489	0.267	-0.017
-6.0	-0.200	0.00939	-0.088	0.206	0.023	0.990	0.989	-21.338	0.267	-0.189
-5.0	-0.077	0.01001	-0.090	0.196	0.031	0.990	0.990	-7.660	0.267	-0.923
-4.0	0.048	0.00906	-0.092	0.167	0.035	0.989	0.991	5.308	0.267	2.163
-3.0	0.174	0.00904	-0.094	0.157	0.039	0.988	0.992	19.200	0.267	0.792
-2.0	0.299	0.00901	-0.096	0.131	0.051	0.986	0.994	33.241	0.268	0.572
-1.0	0.425	0.00908	-0.099	0.121	0.057	0.984	0.995	46.771	0.268	0.482
0.0	0.548	0.01307	-0.101	0.097	0.071	0.981	0.995	41.946	0.268	0.434
1.0	0.672	0.01360	-0.103	0.088	0.084	0.979	0.996	49.404	0.269	0.403
2.0	0.795	0.01506	-0.105	0.068	0.102	0.976	0.997	52.804	0.269	0.383
3.0	0.917	0.01578	-0.108	0.059	0.115	0.971	0.997	58.111	0.269	0.367
4.0	1.037	0.01675	-0.110	0.043	0.140	0.966	0.998	61.949	0.269	0.356
5.0	1.156	0.01777	-0.112	0.037	0.152	0.960	0.998	65.051	0.270	0.347
6.0	1.272	0.01904	-0.115	0.026	0.179	0.951	0.998	66.827	0.270	0.340
7.0	1.385	0.02046	-0.117	0.021	0.195	0.941	0.998	67.663	0.270	0.334
8.0	1.492	0.02196	-0.119	0.019	0.222	0.930	0.998	67.960	0.271	0.330
9.0	1.594	0.02389	-0.121	0.013	0.250	0.915	0.998	66.737	0.271	0.326
10.0	1.690	0.02613	-0.123	0.009	0.272	0.898	0.998	64.686	0.273	0.323
11.0	1.776	0.02843	-0.125	0.008	0.307	0.880	0.998	62.466	0.274	0.321
12.0	1.852	0.03114	-0.127	0.007	0.347	0.859	0.999	59.469	0.276	0.319
13.0	1.919	0.03414	-0.129	0.007	0.428	0.835	0.998	56.193	0.278	0.317
14.0	1.974	0.03791	-0.131	0.006	0.456	0.809	0.998	52.073	0.281	0.316
15.0	2.017	0.04286	-0.132	0.004	0.473	0.776	0.998	47.064	0.285	0.316
16.0	2.047	0.04919	-0.133	0.002	0.505	0.738	0.998	41.620	0.295	0.315
17.0	2.068	0.05583	-0.134	0.002	0.536	0.702	0.998	37.031	0.360	0.315
18.0	2.066	0.06366	-0.135	0.002	0.571	0.665	0.999	32.450	0.157	0.315
19.0	2.049	0.07273	-0.136	0.001	0.615	0.627	0.999	28.178	0.221	0.316
20.0	2.020	0.08364	-0.137	0.001	0.663	0.587	0.999	24.152	0.232	0.318

Name = NACA 4418
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.145	0.13097	-0.048	0.458	0.006	0.992	0.200	-8.739	0.373	0.208
-19.0	-1.130	0.11553	-0.050	0.425	0.006	0.992	0.222	-9.783	0.357	0.206
-18.0	-1.109	0.10000	-0.052	0.408	0.007	0.992	0.250	-11.087	0.333	0.203
-17.0	-1.079	0.08621	-0.054	0.400	0.007	0.992	0.283	-12.514	0.319	0.200
-16.0	-1.041	0.07293	-0.057	0.373	0.007	0.992	0.322	-14.274	0.321	0.195
-15.0	-0.999	0.05874	-0.060	0.356	0.008	0.992	0.386	-17.001	0.339	0.190
-14.0	-0.956	0.04296	-0.064	0.347	0.008	0.992	0.498	-22.255	0.340	0.183
-13.0	-0.903	0.03105	-0.069	0.328	0.008	0.991	0.618	-29.085	0.323	0.174
-12.0	-0.840	0.02254	-0.073	0.304	0.009	0.991	0.752	-37.289	0.308	0.163
-11.0	-0.763	0.01749	-0.077	0.296	0.011	0.991	0.879	-43.655	0.289	0.149
-10.0	-0.666	0.01511	-0.080	0.267	0.016	0.991	0.945	-44.077	0.274	0.130
-9.0	-0.556	0.01397	-0.082	0.252	0.018	0.991	0.967	-39.826	0.268	0.103
-8.0	-0.441	0.01310	-0.084	0.244	0.018	0.991	0.978	-33.654	0.267	0.060
-7.0	-0.322	0.00949	-0.086	0.212	0.020	0.991	0.983	-33.904	0.267	-0.017
-6.0	-0.200	0.00930	-0.088	0.202	0.022	0.990	0.989	-21.533	0.267	-0.189
-5.0	-0.077	0.00995	-0.090	0.177	0.028	0.990	0.990	-7.703	0.267	-0.923
-4.0	0.048	0.00902	-0.092	0.162	0.035	0.989	0.991	5.329	0.267	2.163
-3.0	0.174	0.00890	-0.094	0.147	0.037	0.988	0.993	19.511	0.267	0.793
-2.0	0.299	0.00896	-0.096	0.126	0.047	0.986	0.994	33.411	0.268	0.572
-1.0	0.425	0.00901	-0.099	0.119	0.056	0.985	0.995	47.155	0.268	0.482
0.0	0.548	0.00923	-0.101	0.092	0.066	0.982	0.996	59.404	0.268	0.434
1.0	0.672	0.01340	-0.103	0.086	0.082	0.980	0.997	50.164	0.269	0.403
2.0	0.795	0.01487	-0.105	0.064	0.095	0.977	0.997	53.456	0.269	0.383
3.0	0.917	0.01555	-0.108	0.058	0.112	0.972	0.997	58.973	0.269	0.367
4.0	1.038	0.01656	-0.110	0.041	0.131	0.967	0.998	62.665	0.269	0.356
5.0	1.157	0.01754	-0.112	0.035	0.147	0.961	0.998	65.954	0.270	0.347
6.0	1.272	0.01885	-0.115	0.024	0.176	0.952	0.998	67.500	0.270	0.340
7.0	1.385	0.02019	-0.117	0.020	0.189	0.943	0.998	68.592	0.271	0.334
8.0	1.493	0.02164	-0.119	0.019	0.218	0.932	0.998	68.987	0.271	0.330
9.0	1.595	0.02364	-0.121	0.012	0.236	0.917	0.998	67.462	0.271	0.326
10.0	1.691	0.02582	-0.123	0.009	0.265	0.901	0.998	65.496	0.273	0.323
11.0	1.777	0.02807	-0.125	0.008	0.299	0.883	0.998	63.297	0.274	0.321
12.0	1.853	0.03066	-0.127	0.007	0.324	0.862	0.999	60.442	0.276	0.319
13.0	1.920	0.03371	-0.129	0.007	0.384	0.839	0.998	56.966	0.279	0.317
14.0	1.976	0.03726	-0.131	0.006	0.451	0.813	0.998	53.031	0.281	0.316
15.0	2.018	0.04257	-0.132	0.003	0.462	0.778	0.998	47.400	0.285	0.316
16.0	2.048	0.04857	-0.133	0.002	0.490	0.741	0.998	42.180	0.295	0.315
17.0	2.069	0.05509	-0.135	0.002	0.515	0.705	0.998	37.558	0.360	0.315
18.0	2.068	0.06270	-0.135	0.001	0.555	0.669	0.999	32.975	0.151	0.316
19.0	2.051	0.07160	-0.136	0.001	0.592	0.631	0.999	28.648	0.221	0.316
20.0	2.022	0.08249	-0.137	0.001	0.632	0.592	0.999	24.516	0.230	0.318

Name = NACA 4418
