Name = NACA 4412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.275	0.01080	-0.096	0.203	0.036	0.992	0.997	25.507	0.262	0.599
-1.0	0.396	0.01102	-0.098	0.171	0.050	0.992	0.998	35.908	0.262	0.497
0.0	0.515	0.01119	-0.099	0.148	0.067	0.992	0.998	46.003	0.262	0.442
1.0	0.634	0.01152	-0.101	0.124	0.088	0.991	0.998	55.056	0.262	0.409
2.0	0.753	0.01203	-0.102	0.095	0.113	0.990	0.998	62.580	0.263	0.386
3.0	0.871	0.01124	-0.104	0.067	0.142	0.989	0.998	77.492	0.263	0.369
4.0	0.987	0.01178	-0.105	0.044	0.174	0.986	0.998	83.782	0.263	0.356
5.0	1.100	0.01252	-0.107	0.027	0.205	0.982	0.998	87.854	0.264	0.347
6.0	1.209	0.01835	-0.108	0.017	0.238	0.978	0.999	65.877	0.264	0.339
7.0	1.312	0.01980	-0.110	0.012	0.281	0.969	0.999	66.273	0.265	0.333
8.0	1.406	0.02135	-0.111	0.010	0.340	0.961	0.999	65.852	0.266	0.329
9.0	1.485	0.02307	-0.112	0.007	0.467	0.947	0.999	64.378	0.268	0.326
10.0	1.550	0.02548	-0.114	0.005	0.501	0.930	0.999	60.853	0.271	0.323
11.0	1.598	0.02814	-0.115	0.003	0.536	0.908	0.999	56.787	0.277	0.322
12.0	1.627	0.03122	-0.116	0.003	0.589	0.880	0.999	52.120	0.294	0.321
13.0	1.637	0.03476	-0.116	0.003	0.661	0.846	0.999	47.092	-0.261	0.321
14.0	1.625	0.03968	-0.117	0.002	0.775	0.800	0.999	40.958	0.242	0.322
15.0	1.594	0.04573	-0.117	0.002	0.907	0.745	0.999	34.862	0.257	0.323
16.0	1.545	0.05416	-0.116	0.002	0.949	0.680	0.999	28.536	0.269	0.325
17.0	1.477	0.06758	-0.114	0.002	0.979	0.590	0.999	21.860	0.276	0.327
18.0	1.402	0.08386	-0.112	0.002	0.998	0.503	0.999	16.715	0.278	0.330
19.0	1.324	0.10249	-0.110	0.002	0.998	0.427	0.998	12.915	0.289	0.333
20.0	1.236	0.13073	-0.106	0.002	0.998	0.327	0.999	9.452	0.299	0.336

Name = NACA 4412
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.665	0.19091	-0.042	0.628	0.002	0.993	0.044	-3.485	0.212	0.187
-19.0	-0.693	0.17244	-0.043	0.607	0.003	0.993	0.049	-4.019	0.197	0.188
-18.0	-0.716	0.15197	-0.045	0.567	0.004	0.993	0.056	-4.713	0.143	0.187
-17.0	-0.734	0.12981	-0.047	0.534	0.005	0.993	0.072	-5.653	-0.044	0.185
-16.0	-0.731	0.11580	-0.049	0.505	0.005	0.993	0.083	-6.315	0.508	0.183
-15.0	-0.720	0.10236	-0.051	0.454	0.005	0.993	0.095	-7.032	0.380	0.179
-14.0	-0.699	0.08940	-0.053	0.419	0.006	0.993	0.113	-7.820	0.346	0.174
-13.0	-0.669	0.07741	-0.056	0.405	0.006	0.993	0.136	-8.639	0.346	0.166
-12.0	-0.630	0.06442	-0.060	0.392	0.006	0.993	0.181	-9.784	0.383	0.155
-11.0	-0.589	0.04769	-0.067	0.364	0.006	0.993	0.289	-12.350	0.645	0.137
-10.0	-0.576	0.01957	-0.081	0.352	0.007	0.993	0.742	-29.435	0.527	0.109
-9.0	-0.515	0.01430	-0.087	0.345	0.007	0.993	0.977	-36.005	0.294	0.081
-8.0	-0.417	0.01120	-0.088	0.312	0.008	0.993	0.990	-37.260	0.263	0.038
-7.0	-0.311	0.01072	-0.090	0.298	0.009	0.993	0.992	-29.030	0.261	-0.038
-6.0	-0.199	0.01044	-0.091	0.269	0.013	0.993	0.993	-19.100	0.261	-0.206
-5.0	-0.084	0.01013	-0.092	0.252	0.016	0.993	0.995	-8.248	0.261	-0.854
-4.0	0.035	0.01002	-0.094	0.226	0.019	0.993	0.997	3.499	0.261	2.918
-3.0	0.155	0.01078	-0.095	0.206	0.024	0.993	0.997	14.368	0.261	0.862
-2.0	0.275	0.01078	-0.096	0.179	0.034	0.992	0.997	25.541	0.262	0.599
-1.0	0.396	0.01080	-0.098	0.162	0.046	0.992	0.998	36.630	0.262	0.497
0.0	0.515	0.01105	-0.099	0.132	0.062	0.992	0.998	46.608	0.262	0.442
1.0	0.634	0.01138	-0.101	0.107	0.082	0.991	0.998	55.723	0.262	0.409
2.0	0.753	0.01185	-0.102	0.084	0.107	0.991	0.998	63.559	0.263	0.386
3.0	0.871	0.01248	-0.104	0.060	0.133	0.990	0.998	69.829	0.263	0.369
4.0	0.987	0.01162	-0.105	0.038	0.158	0.987	0.998	84.969	0.263	0.356
5.0	1.101	0.01225	-0.107	0.024	0.187	0.983	0.998	89.829	0.264	0.347
6.0	1.209	0.01798	-0.108	0.016	0.221	0.979	0.999	67.280	0.264	0.339
7.0	1.313	0.01936	-0.110	0.012	0.260	0.972	0.999	67.795	0.265	0.333
8.0	1.407	0.02087	-0.111	0.009	0.305	0.963	0.999	67.388	0.266	0.329
9.0	1.486	0.02260	-0.112	0.006	0.452	0.950	0.999	65.785	0.268	0.326
10.0	1.552	0.02487	-0.114	0.004	0.469	0.934	0.999	62.399	0.271	0.323
11.0	1.600	0.02745	-0.115	0.003	0.503	0.912	0.999	58.272	0.277	0.322
12.0	1.629	0.03046	-0.116	0.002	0.540	0.885	0.999	53.483	0.295	0.321
13.0	1.639	0.03391	-0.117	0.002	0.591	0.852	0.999	48.329	-1.110	0.321
14.0	1.628	0.03853	-0.117	0.002	0.659	0.809	0.999	42.258	0.236	0.322
15.0	1.598	0.04434	-0.117	0.002	0.757	0.758	0.999	36.049	0.254	0.323
16.0	1.550	0.05204	-0.117	0.002	0.902	0.695	0.999	29.795	0.267	0.325
17.0	1.483	0.06448	-0.115	0.002	0.955	0.608	0.999	23.002	0.273	0.328
18.0	1.409	0.07960	-0.113	0.002	0.998	0.525	0.999	17.698	0.278	0.330
19.0	1.327	0.09928	-0.111	0.002	0.998	0.439	0.998	13.369	0.284	0.333
20.0	1.244	0.12314	-0.108	0.002	0.998	0.358	0.999	10.105	0.287	0.337

Name = NACA 4412
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.19097	-0.042	0.608	0.002	0.993	0.046	-3.485	0.220	0.186
-19.0	-0.693	0.17077	-0.043	0.568	0.002	0.993	0.049	-4.059	0.207	0.188
-18.0	-0.716	0.15243	-0.044	0.540	0.003	0.993	0.054	-4.697	0.146	0.188
-17.0	-0.734	0.13159	-0.047	0.508	0.004	0.993	0.071	-5.575	-0.078	0.185
-16.0	-0.732	0.11407	-0.050	0.462	0.005	0.993	0.088	-6.419	0.558	0.182
-15.0	-0.720	0.10152	-0.051	0.423	0.005	0.993	0.098	-7.095	0.372	0.179
-14.0	-0.700	0.08841	-0.054	0.407	0.005	0.993	0.117	-7.916	0.377	0.173
-13.0	-0.672	0.07423	-0.058	0.398	0.006	0.993	0.156	-9.052	0.368	0.164
-12.0	-0.634	0.06122	-0.062	0.367	0.006	0.993	0.206	-10.358	0.374	0.153
-11.0	-0.592	0.04574	-0.068	0.354	0.006	0.994	0.308	-12.932	0.632	0.136
-10.0	-0.580	0.01842	-0.082	0.347	0.006	0.994	0.775	-31.495	0.507	0.108
-9.0	-0.515	0.01406	-0.087	0.316	0.007	0.994	0.979	-36.647	0.289	0.081
-8.0	-0.417	0.01098	-0.088	0.301	0.008	0.994	0.990	-38.017	0.262	0.038
-7.0	-0.311	0.01055	-0.090	0.279	0.009	0.993	0.992	-29.524	0.261	-0.038
-6.0	-0.199	0.01025	-0.091	0.256	0.012	0.993	0.994	-19.457	0.261	-0.206
-5.0	-0.084	0.01000	-0.092	0.241	0.015	0.993	0.995	-8.353	0.261	-0.854
-4.0	0.035	0.00998	-0.094	0.212	0.018	0.993	0.997	3.515	0.261	2.918
-3.0	0.155	0.01057	-0.095	0.196	0.023	0.993	0.997	14.661	0.261	0.862
-2.0	0.275	0.01059	-0.096	0.167	0.032	0.993	0.997	26.016	0.262	0.600
-1.0	0.396	0.01065	-0.098	0.144	0.043	0.992	0.998	37.147	0.262	0.497
0.0	0.515	0.01093	-0.099	0.124	0.057	0.992	0.998	47.110	0.262	0.442
1.0	0.634	0.01128	-0.101	0.097	0.078	0.991	0.998	56.214	0.262	0.409
2.0	0.753	0.01170	-0.102	0.073	0.102	0.991	0.998	64.376	0.263	0.386
3.0	0.871	0.01229	-0.104	0.052	0.122	0.990	0.998	70.872	0.263	0.369
4.0	0.988	0.01142	-0.105	0.034	0.147	0.988	0.998	86.453	0.263	0.356
5.0	1.101	0.01205	-0.107	0.022	0.178	0.984	0.998	91.369	0.264	0.347
6.0	1.210	0.01765	-0.108	0.014	0.212	0.980	0.999	68.549	0.264	0.339
7.0	1.313	0.01900	-0.110	0.011	0.240	0.974	0.999	69.113	0.265	0.333
8.0	1.407	0.02047	-0.111	0.009	0.278	0.965	0.999	68.741	0.266	0.329
9.0	1.487	0.02233	-0.112	0.006	0.326	0.953	0.999	66.591	0.268	0.326
10.0	1.553	0.02439	-0.114	0.004	0.455	0.937	0.999	63.664	0.271	0.323
11.0	1.601	0.02692	-0.115	0.003	0.474	0.916	0.999	59.479	0.278	0.322
12.0	1.631	0.02974	-0.116	0.002	0.508	0.891	0.999	54.845	0.296	0.321
13.0	1.641	0.03308	-0.117	0.002	0.551	0.859	0.999	49.613	-3.460	0.321
14.0	1.630	0.03767	-0.117	0.002	0.601	0.816	0.999	43.278	0.232	0.322
15.0	1.602	0.04293	-0.117	0.002	0.662	0.769	1.000	37.325	0.253	0.323
16.0	1.553	0.05095	-0.117	0.002	0.755	0.703	1.000	30.488	0.264	0.325
17.0	1.489	0.06180	-0.116	0.002	0.904	0.626	1.000	24.093	0.271	0.328
18.0	1.413	0.07668	-0.114	0.002	0.964	0.541	0.999	18.433	0.276	0.331
19.0	1.333	0.09513	-0.112	0.002	0.998	0.458	0.998	14.011	0.280	0.334
20.0	1.251	0.11740	-0.109	0.002	0.998	0.380	0.999	10.653	0.282	0.337

Name = NACA 4412
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.19188	-0.042	0.572	0.002	0.993	0.046	-3.469	0.220	0.186
-19.0	-0.693	0.17131	-0.043	0.552	0.002	0.993	0.049	-4.046	0.195	0.188
-18.0	-0.717	0.15032	-0.045	0.513	0.003	0.993	0.059	-4.768	0.152	0.187
-17.0	-0.733	0.13192	-0.047	0.474	0.004	0.993	0.070	-5.559	-0.053	0.186
-16.0	-0.733	0.11298	-0.050	0.432	0.005	0.993	0.090	-6.484	0.622	0.182
-15.0	-0.721	0.09995	-0.052	0.410	0.005	0.993	0.102	-7.213	0.383	0.178
-14.0	-0.701	0.08726	-0.054	0.400	0.005	0.993	0.122	-8.031	0.385	0.173
-13.0	-0.673	0.07270	-0.058	0.374	0.006	0.994	0.165	-9.262	0.375	0.164
-12.0	-0.636	0.05944	-0.062	0.357	0.006	0.994	0.219	-10.701	0.385	0.152
-11.0	-0.595	0.04310	-0.069	0.349	0.006	0.994	0.336	-13.815	0.695	0.135
-10.0	-0.588	0.01677	-0.084	0.325	0.006	0.994	0.844	-35.084	0.481	0.108
-9.0	-0.515	0.01378	-0.087	0.305	0.007	0.994	0.980	-37.408	0.279	0.081
-8.0	-0.417	0.01089	-0.088	0.295	0.007	0.994	0.990	-38.347	0.262	0.038
-7.0	-0.311	0.01042	-0.090	0.261	0.008	0.993	0.992	-29.877	0.261	-0.038
-6.0	-0.199	0.01008	-0.091	0.249	0.011	0.993	0.994	-19.796	0.261	-0.206
-5.0	-0.084	0.00992	-0.092	0.219	0.015	0.993	0.996	-8.422	0.261	-0.854
-4.0	0.035	0.00978	-0.094	0.204	0.018	0.993	0.997	3.586	0.261	2.918
-3.0	0.155	0.01048	-0.095	0.176	0.022	0.993	0.997	14.785	0.261	0.862
-2.0	0.275	0.01043	-0.096	0.161	0.031	0.993	0.997	26.401	0.262	0.600
-1.0	0.396	0.01062	-0.098	0.132	0.040	0.992	0.998	37.266	0.262	0.497
0.0	0.515	0.01079	-0.099	0.113	0.055	0.992	0.998	47.728	0.262	0.442
1.0	0.634	0.01110	-0.101	0.092	0.075	0.992	0.998	57.139	0.262	0.409
2.0	0.753	0.01154	-0.102	0.066	0.093	0.991	0.998	65.258	0.263	0.386
3.0	0.871	0.01221	-0.104	0.046	0.114	0.990	0.998	71.329	0.263	0.369
4.0	0.988	0.01131	-0.105	0.030	0.141	0.988	0.998	87.343	0.263	0.356
5.0	1.101	0.01187	-0.107	0.021	0.173	0.985	0.998	92.757	0.264	0.347
6.0	1.210	0.01736	-0.108	0.013	0.194	0.981	0.999	69.709	0.264	0.339
7.0	1.314	0.01867	-0.110	0.010	0.225	0.975	0.999	70.372	0.265	0.333
8.0	1.408	0.02010	-0.111	0.008	0.263	0.966	0.999	70.017	0.266	0.329
9.0	1.488	0.02196	-0.112	0.005	0.305	0.955	0.999	67.741	0.268	0.326
10.0	1.553	0.02399	-0.114	0.003	0.430	0.939	0.999	64.754	0.272	0.323
11.0	1.602	0.02637	-0.115	0.003	0.459	0.920	0.999	60.746	0.278	0.322
12.0	1.632	0.02921	-0.116	0.002	0.482	0.895	0.999	55.872	0.297	0.321
13.0	1.643	0.03235	-0.117	0.002	0.514	0.865	0.999	50.787	2.154	0.321
14.0	1.633	0.03680	-0.117	0.002	0.558	0.823	0.999	44.378	0.228	0.322
15.0	1.605	0.04185	-0.118	0.002	0.608	0.778	1.000	38.353	0.251	0.323
16.0	1.557	0.04954	-0.117	0.002	0.671	0.714	1.000	31.424	0.262	0.325
17.0	1.493	0.05996	-0.116	0.002	0.762	0.640	1.000	24.904	0.271	0.328
18.0	1.416	0.07516	-0.114	0.001	0.910	0.548	1.000	18.835	0.275	0.331
19.0	1.337	0.09215	-0.112	0.002	0.998	0.471	0.998	14.507	0.278	0.334
20.0	1.254	0.11392	-0.110	0.002	0.998	0.393	0.999	11.011	0.281	0.338

Name = NACA 4412
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18724	-0.042	0.558	0.001	0.993	0.046	-3.555	0.216	0.186
-19.0	-0.693	0.17060	-0.043	0.519	0.002	0.993	0.050	-4.064	0.196	0.187
-18.0	-0.717	0.14968	-0.045	0.497	0.002	0.993	0.059	-4.788	0.158	0.187
-17.0	-0.733	0.13197	-0.047	0.450	0.003	0.993	0.069	-5.556	-0.061	0.186
-16.0	-0.733	0.11261	-0.050	0.416	0.005	0.993	0.091	-6.507	0.722	0.182
-15.0	-0.722	0.09853	-0.052	0.403	0.005	0.994	0.107	-7.327	0.397	0.178
-14.0	-0.702	0.08593	-0.055	0.387	0.005	0.994	0.128	-8.166	0.385	0.172
-13.0	-0.675	0.07139	-0.059	0.361	0.006	0.994	0.172	-9.449	0.381	0.163
-12.0	-0.638	0.05766	-0.063	0.351	0.006	0.994	0.232	-11.067	0.382	0.151
-11.0	-0.597	0.04232	-0.069	0.344	0.006	0.994	0.344	-14.094	0.727	0.134
-10.0	-0.593	0.01588	-0.084	0.309	0.006	0.994	0.886	-37.376	0.475	0.108
-9.0	-0.515	0.01358	-0.087	0.298	0.007	0.994	0.982	-37.973	0.273	0.081
-8.0	-0.418	0.01077	-0.088	0.270	0.007	0.994	0.990	-38.776	0.262	0.038
-7.0	-0.311	0.01033	-0.090	0.253	0.008	0.993	0.992	-30.144	0.261	-0.038
-6.0	-0.199	0.01001	-0.091	0.234	0.010	0.993	0.994	-19.921	0.261	-0.206
-5.0	-0.084	0.00978	-0.092	0.209	0.015	0.993	0.996	-8.537	0.261	-0.854
-4.0	0.035	0.00967	-0.094	0.194	0.017	0.993	0.997	3.626	0.261	2.918
-3.0	0.155	0.01043	-0.095	0.167	0.021	0.993	0.997	14.853	0.261	0.862
-2.0	0.275	0.01036	-0.096	0.147	0.030	0.993	0.997	26.588	0.262	0.600
-1.0	0.396	0.01043	-0.098	0.126	0.039	0.993	0.998	37.942	0.262	0.497
0.0	0.515	0.01076	-0.099	0.102	0.053	0.992	0.998	47.849	0.262	0.442
1.0	0.634	0.01096	-0.101	0.084	0.071	0.992	0.998	57.879	0.262	0.409
2.0	0.753	0.01147	-0.102	0.063	0.087	0.991	0.998	65.679	0.263	0.386
3.0	0.871	0.01202	-0.104	0.043	0.110	0.991	0.998	72.486	0.263	0.369
4.0	0.988	0.01112	-0.105	0.027	0.137	0.989	0.998	88.831	0.263	0.356
5.0	1.101	0.01169	-0.107	0.019	0.159	0.986	0.998	94.235	0.264	0.347
6.0	1.210	0.01711	-0.108	0.012	0.185	0.981	0.999	70.710	0.264	0.339
7.0	1.314	0.01837	-0.110	0.010	0.217	0.977	0.999	71.551	0.265	0.333
8.0	1.408	0.01976	-0.111	0.008	0.253	0.968	0.999	71.275	0.266	0.329
9.0	1.489	0.02165	-0.113	0.005	0.283	0.958	0.999	68.754	0.268	0.326
10.0	1.554	0.02372	-0.114	0.003	0.328	0.942	0.999	65.510	0.272	0.323
11.0	1.603	0.02594	-0.115	0.002	0.451	0.922	0.999	61.795	0.279	0.322
12.0	1.634	0.02865	-0.116	0.002	0.464	0.899	0.999	57.013	0.297	0.321
13.0	1.645	0.03183	-0.117	0.002	0.497	0.869	0.999	51.670	1.252	0.321
14.0	1.635	0.03602	-0.118	0.002	0.524	0.829	0.999	45.394	0.228	0.322
15.0	1.607	0.04119	-0.118	0.002	0.568	0.782	1.000	39.006	0.249	0.323
16.0	1.560	0.04828	-0.118	0.002	0.620	0.724	1.000	32.310	0.260	0.325
17.0	1.497	0.05828	-0.117	0.002	0.685	0.651	1.000	25.686	0.270	0.328
18.0	1.420	0.07294	-0.115	0.001	0.777	0.562	1.000	19.469	0.274	0.331
19.0	1.341	0.08903	-0.113	0.002	0.934	0.486	0.999	15.065	0.276	0.334
20.0	1.259	0.11001	-0.111	0.002	0.998	0.408	0.999	11.442	0.280	0.338

Name = NACA 4412
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18809	-0.043	0.530	0.001	0.993	0.047	-3.540	0.224	0.186
-19.0	-0.693	0.16756	-0.043	0.506	0.002	0.993	0.050	-4.137	0.198	0.187
-18.0	-0.717	0.15025	-0.045	0.462	0.002	0.993	0.059	-4.771	0.164	0.187
-17.0	-0.733	0.13306	-0.047	0.425	0.003	0.993	0.067	-5.508	-0.042	0.186
-16.0	-0.732	0.11411	-0.050	0.407	0.004	0.993	0.087	-6.415	0.858	0.182
-15.0	-0.723	0.09726	-0.053	0.399	0.005	0.994	0.113	-7.432	0.435	0.177
-14.0	-0.702	0.08482	-0.055	0.368	0.005	0.994	0.132	-8.282	0.374	0.172
-13.0	-0.675	0.07109	-0.059	0.354	0.005	0.994	0.173	-9.491	0.387	0.163
-12.0	-0.640	0.05616	-0.064	0.347	0.006	0.994	0.244	-11.395	0.409	0.150
-11.0	-0.602	0.03933	-0.070	0.318	0.006	0.994	0.381	-15.294	0.739	0.133
-10.0	-0.597	0.01531	-0.085	0.302	0.006	0.994	0.912	-38.969	0.445	0.108
-9.0	-0.516	0.01336	-0.087	0.291	0.006	0.994	0.982	-38.595	0.270	0.081
-8.0	-0.418	0.01070	-0.089	0.259	0.007	0.994	0.990	-39.005	0.262	0.038
-7.0	-0.311	0.01014	-0.090	0.248	0.008	0.993	0.993	-30.720	0.261	-0.038
-6.0	-0.200	0.00989	-0.091	0.217	0.010	0.993	0.994	-20.163	0.261	-0.206
-5.0	-0.084	0.00967	-0.092	0.204	0.015	0.993	0.996	-8.636	0.261	-0.854
-4.0	0.035	0.00967	-0.094	0.177	0.017	0.993	0.997	3.625	0.261	2.918
-3.0	0.155	0.01023	-0.095	0.163	0.020	0.993	0.997	15.138	0.261	0.862
-2.0	0.275	0.01033	-0.096	0.135	0.029	0.993	0.997	26.651	0.262	0.600
-1.0	0.396	0.01037	-0.098	0.123	0.037	0.993	0.998	38.150	0.262	0.497
0.0	0.515	0.01059	-0.099	0.096	0.051	0.992	0.998	48.629	0.262	0.442
1.0	0.634	0.01094	-0.101	0.075	0.066	0.992	0.998	57.965	0.262	0.409
2.0	0.753	0.01131	-0.102	0.059	0.084	0.991	0.999	66.590	0.263	0.386
3.0	0.871	0.01188	-0.104	0.040	0.107	0.991	0.998	73.348	0.263	0.369
4.0	0.988	0.01102	-0.105	0.026	0.131	0.990	0.998	89.646	0.263	0.356
5.0	1.101	0.01159	-0.107	0.017	0.150	0.986	0.998	95.054	0.264	0.347
6.0	1.210	0.01233	-0.108	0.012	0.179	0.982	0.999	98.184	0.264	0.339
7.0	1.314	0.01804	-0.110	0.010	0.212	0.978	0.999	72.841	0.265	0.333
8.0	1.409	0.01953	-0.111	0.008	0.234	0.969	0.999	72.106	0.266	0.329
9.0	1.489	0.02137	-0.113	0.004	0.268	0.959	0.999	69.690	0.269	0.326
10.0	1.555	0.02336	-0.114	0.003	0.309	0.944	0.999	66.566	0.272	0.323
11.0	1.604	0.02557	-0.115	0.002	0.405	0.926	0.999	62.718	0.279	0.322
12.0	1.635	0.02815	-0.116	0.002	0.455	0.902	0.999	58.067	0.298	0.321
13.0	1.646	0.03126	-0.117	0.002	0.473	0.874	1.000	52.658	0.951	0.321
14.0	1.637	0.03531	-0.118	0.002	0.506	0.835	0.999	46.361	0.225	0.322
15.0	1.609	0.04036	-0.118	0.002	0.544	0.789	1.000	39.870	0.247	0.323
16.0	1.563	0.04717	-0.118	0.002	0.584	0.732	1.000	33.131	0.260	0.325
17.0	1.499	0.05729	-0.117	0.001	0.637	0.657	1.000	26.165	0.268	0.328
18.0	1.424	0.07083	-0.115	0.001	0.705	0.574	1.000	20.102	0.271	0.331
19.0	1.345	0.08654	-0.114	0.002	0.800	0.499	1.000	15.543	0.275	0.335
20.0	1.262	0.10664	-0.111	0.002	0.998	0.421	0.999	11.838	0.279	0.338

Name = NACA 4412
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18521	-0.043	0.513	0.001	0.993	0.047	-3.595	0.216	0.186
-19.0	-0.693	0.16911	-0.044	0.481	0.001	0.993	0.051	-4.101	0.204	0.187
-18.0	-0.716	0.15081	-0.045	0.446	0.002	0.993	0.057	-4.751	0.168	0.187
-17.0	-0.733	0.13284	-0.047	0.413	0.002	0.994	0.067	-5.517	-0.046	0.186
-16.0	-0.732	0.11477	-0.049	0.402	0.003	0.994	0.085	-6.375	0.962	0.182
-15.0	-0.724	0.09615	-0.053	0.382	0.005	0.994	0.117	-7.526	0.461	0.176
-14.0	-0.703	0.08385	-0.055	0.359	0.005	0.994	0.136	-8.386	0.377	0.171
-13.0	-0.676	0.06972	-0.059	0.350	0.005	0.994	0.181	-9.697	0.392	0.162
-12.0	-0.642	0.05483	-0.064	0.338	0.006	0.994	0.255	-11.700	0.441	0.150
-11.0	-0.609	0.03553	-0.072	0.308	0.006	0.994	0.432	-17.131	0.741	0.131
-10.0	-0.599	0.01493	-0.085	0.298	0.006	0.994	0.930	-40.112	0.411	0.108
-9.0	-0.516	0.01033	-0.087	0.269	0.006	0.994	0.983	-49.903	0.268	0.081
-8.0	-0.418	0.01051	-0.089	0.253	0.007	0.994	0.990	-39.719	0.262	0.038
-7.0	-0.311	0.01009	-0.090	0.235	0.008	0.994	0.993	-30.854	0.261	-0.038
-6.0	-0.200	0.00986	-0.091	0.210	0.009	0.993	0.994	-20.233	0.261	-0.206
-5.0	-0.084	0.00955	-0.092	0.201	0.014	0.993	0.996	-8.746	0.261	-0.854
-4.0	0.035	0.01025	-0.094	0.169	0.017	0.993	0.997	3.421	0.261	2.918
-3.0	0.155	0.01018	-0.095	0.160	0.019	0.993	0.997	15.215	0.261	0.862
-2.0	0.275	0.01017	-0.096	0.129	0.028	0.993	0.998	27.090	0.262	0.600
-1.0	0.396	0.01023	-0.098	0.111	0.036	0.993	0.998	38.688	0.262	0.497
0.0	0.515	0.01049	-0.099	0.093	0.050	0.992	0.998	49.096	0.262	0.442
1.0	0.634	0.01081	-0.101	0.069	0.062	0.992	0.998	58.696	0.262	0.409
2.0	0.753	0.01118	-0.102	0.053	0.081	0.992	0.999	67.368	0.263	0.386
3.0	0.871	0.01180	-0.104	0.039	0.104	0.991	0.998	73.866	0.263	0.369
4.0	0.988	0.01239	-0.105	0.024	0.122	0.990	0.998	79.722	0.263	0.356
5.0	1.101	0.01148	-0.107	0.016	0.145	0.987	0.998	95.920	0.264	0.347
6.0	1.210	0.01221	-0.108	0.011	0.175	0.983	0.999	99.148	0.264	0.339
7.0	1.315	0.01785	-0.110	0.009	0.197	0.978	0.999	73.660	0.265	0.333
8.0	1.409	0.01932	-0.111	0.007	0.224	0.970	0.999	72.913	0.266	0.329
9.0	1.489	0.02109	-0.113	0.004	0.260	0.960	0.999	70.616	0.269	0.326
10.0	1.555	0.02306	-0.114	0.003	0.300	0.946	0.999	67.452	0.272	0.323
11.0	1.605	0.02532	-0.115	0.002	0.338	0.928	0.999	63.377	0.279	0.322
12.0	1.636	0.02770	-0.116	0.002	0.449	0.906	0.999	59.058	0.298	0.321
13.0	1.648	0.03076	-0.117	0.002	0.461	0.878	1.000	53.562	0.949	0.321
14.0	1.638	0.03484	-0.118	0.002	0.486	0.839	0.999	47.021	0.222	0.322
15.0	1.611	0.03959	-0.118	0.002	0.516	0.796	1.000	40.699	0.246	0.323
16.0	1.565	0.04617	-0.118	0.002	0.558	0.739	1.000	33.898	0.259	0.325
17.0	1.502	0.05592	-0.117	0.001	0.606	0.666	1.000	26.858	0.267	0.328
18.0	1.427	0.06901	-0.116	0.001	0.659	0.585	1.000	20.682	0.270	0.331
19.0	1.349	0.08421	-0.114	0.002	0.724	0.511	1.000	16.016	0.286	0.335
20.0	1.253	0.11346	-0.110	0.001	0.829	0.388	1.000	11.045	0.299	0.337

Name = NACA 4412
