Name = NACA 4415
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.287	0.01038	-0.096	0.198	0.051	0.991	0.996	27.668	0.265	0.586
-1.0	0.410	0.00956	-0.098	0.168	0.061	0.990	0.997	42.860	0.265	0.490
0.0	0.531	0.01039	-0.100	0.147	0.079	0.987	0.997	51.117	0.265	0.438
1.0	0.653	0.01055	-0.102	0.125	0.099	0.985	0.998	61.867	0.265	0.406
2.0	0.774	0.01091	-0.104	0.099	0.119	0.982	0.998	70.923	0.265	0.384
3.0	0.894	0.01573	-0.106	0.079	0.144	0.979	0.998	56.809	0.266	0.368
4.0	1.012	0.01682	-0.107	0.060	0.174	0.975	0.998	60.176	0.266	0.356
5.0	1.128	0.01803	-0.109	0.042	0.197	0.968	0.998	62.576	0.266	0.347
6.0	1.241	0.01941	-0.111	0.030	0.228	0.961	0.998	63.953	0.266	0.340
7.0	1.350	0.02089	-0.113	0.022	0.264	0.951	0.998	64.607	0.267	0.334
8.0	1.451	0.02257	-0.115	0.017	0.306	0.939	0.998	64.295	0.268	0.329
9.0	1.545	0.02446	-0.116	0.012	0.449	0.924	0.998	63.190	0.268	0.325
10.0	1.632	0.02674	-0.118	0.010	0.465	0.907	0.999	61.031	0.269	0.322
11.0	1.708	0.02925	-0.120	0.008	0.496	0.886	0.999	58.412	0.271	0.320
12.0	1.771	0.03218	-0.121	0.008	0.526	0.861	0.999	55.035	0.275	0.318
13.0	1.814	0.03588	-0.122	0.006	0.571	0.832	0.999	50.544	0.282	0.317
14.0	1.838	0.04094	-0.123	0.004	0.627	0.793	0.999	44.885	0.299	0.317
15.0	1.845	0.04670	-0.124	0.003	0.702	0.751	0.999	39.519	-1.166	0.317
16.0	1.837	0.05361	-0.124	0.002	0.788	0.706	0.999	34.263	0.232	0.318
17.0	1.812	0.06231	-0.124	0.002	0.861	0.655	0.999	29.082	0.248	0.319
18.0	1.775	0.07246	-0.124	0.002	0.906	0.606	0.999	24.495	0.254	0.320
19.0	1.725	0.08476	-0.124	0.002	0.934	0.554	0.999	20.355	0.259	0.322
20.0	1.666	0.10004	-0.123	0.002	0.950	0.500	0.999	16.653	0.261	0.324

Name = NACA 4415
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.933	0.15904	-0.047	0.601	0.006	0.993	0.109	-5.868	-0.446	0.200
-19.0	-0.936	0.14179	-0.048	0.566	0.006	0.993	0.122	-6.599	1.176	0.198
-18.0	-0.930	0.12697	-0.050	0.534	0.006	0.993	0.135	-7.324	0.406	0.196
-17.0	-0.916	0.11329	-0.052	0.507	0.006	0.993	0.148	-8.086	0.359	0.194
-16.0	-0.895	0.09855	-0.054	0.459	0.006	0.993	0.172	-9.081	0.344	0.190
-15.0	-0.865	0.08477	-0.056	0.424	0.006	0.993	0.202	-10.207	0.336	0.185
-14.0	-0.828	0.07061	-0.060	0.407	0.007	0.993	0.248	-11.728	0.334	0.178
-13.0	-0.783	0.05686	-0.063	0.399	0.007	0.993	0.311	-13.778	0.390	0.169
-12.0	-0.749	0.03609	-0.071	0.370	0.008	0.992	0.502	-20.743	0.421	0.156
-11.0	-0.702	0.02267	-0.077	0.356	0.008	0.992	0.717	-30.974	0.359	0.140
-10.0	-0.639	0.01623	-0.083	0.347	0.010	0.992	0.930	-39.388	0.297	0.121
-9.0	-0.542	0.01450	-0.085	0.319	0.013	0.992	0.974	-37.374	0.268	0.094
-8.0	-0.433	0.01026	-0.086	0.302	0.016	0.992	0.984	-42.259	0.265	0.051
-7.0	-0.319	0.01082	-0.088	0.289	0.017	0.992	0.989	-29.495	0.264	-0.026
-6.0	-0.201	0.01053	-0.090	0.259	0.020	0.991	0.991	-19.070	0.264	-0.196
-5.0	-0.081	0.01030	-0.091	0.247	0.023	0.991	0.992	-7.823	0.264	-0.881
-4.0	0.041	0.01020	-0.093	0.216	0.031	0.991	0.993	4.036	0.264	2.506
-3.0	0.164	0.01017	-0.095	0.202	0.036	0.991	0.995	16.125	0.264	0.827
-2.0	0.287	0.01041	-0.096	0.173	0.046	0.991	0.996	27.588	0.265	0.586
-1.0	0.410	0.01010	-0.098	0.160	0.058	0.990	0.997	40.597	0.265	0.490
0.0	0.531	0.01024	-0.100	0.131	0.076	0.988	0.997	51.869	0.265	0.438
1.0	0.653	0.01043	-0.102	0.113	0.091	0.985	0.998	62.608	0.265	0.406
2.0	0.774	0.01075	-0.104	0.091	0.111	0.983	0.998	71.963	0.265	0.384
3.0	0.894	0.01556	-0.106	0.068	0.138	0.980	0.998	57.436	0.266	0.368
4.0	1.012	0.01655	-0.107	0.052	0.158	0.976	0.998	61.172	0.266	0.356
5.0	1.129	0.01770	-0.109	0.039	0.184	0.970	0.998	63.745	0.266	0.347
6.0	1.242	0.01902	-0.111	0.027	0.217	0.962	0.998	65.269	0.267	0.340
7.0	1.351	0.02043	-0.113	0.021	0.246	0.954	0.998	66.114	0.267	0.334
8.0	1.452	0.02214	-0.115	0.015	0.279	0.942	0.998	65.570	0.268	0.329
9.0	1.547	0.02411	-0.116	0.011	0.322	0.927	0.998	64.159	0.269	0.325
10.0	1.633	0.02605	-0.118	0.009	0.451	0.911	0.999	62.702	0.270	0.322
11.0	1.710	0.02855	-0.120	0.008	0.468	0.890	0.999	59.895	0.271	0.320
12.0	1.773	0.03134	-0.121	0.007	0.500	0.867	0.999	56.583	0.275	0.318
13.0	1.815	0.03522	-0.122	0.005	0.530	0.836	0.999	51.549	0.282	0.317
14.0	1.840	0.03993	-0.123	0.003	0.574	0.799	0.999	46.090	0.301	0.317
15.0	1.848	0.04559	-0.124	0.002	0.628	0.758	0.999	40.537	-6.562	0.317
16.0	1.840	0.05220	-0.124	0.002	0.700	0.714	0.999	35.253	0.224	0.318
17.0	1.817	0.06027	-0.125	0.002	0.778	0.667	0.999	30.143	0.244	0.319
18.0	1.780	0.06989	-0.125	0.002	0.854	0.618	0.999	25.462	0.253	0.320
19.0	1.729	0.08224	-0.124	0.002	0.905	0.565	0.999	21.029	0.258	0.322
20.0	1.671	0.09632	-0.124	0.002	0.934	0.514	0.999	17.350	0.258	0.324

Name = NACA 4415
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.934	0.15622	-0.047	0.568	0.006	0.993	0.114	-5.982	-0.541	0.199
-19.0	-0.936	0.14023	-0.049	0.540	0.006	0.993	0.125	-6.676	1.209	0.198
-18.0	-0.931	0.12465	-0.050	0.509	0.006	0.993	0.140	-7.471	0.432	0.196
-17.0	-0.918	0.11117	-0.052	0.467	0.006	0.993	0.155	-8.254	0.354	0.193
-16.0	-0.896	0.09734	-0.054	0.430	0.006	0.993	0.176	-9.203	0.344	0.190
-15.0	-0.867	0.08284	-0.057	0.410	0.006	0.993	0.211	-10.466	0.337	0.184
-14.0	-0.829	0.06932	-0.060	0.400	0.006	0.993	0.254	-11.965	0.339	0.178
-13.0	-0.787	0.05459	-0.064	0.375	0.007	0.993	0.329	-14.411	0.399	0.169
-12.0	-0.753	0.03420	-0.071	0.358	0.008	0.993	0.526	-22.006	0.429	0.155
-11.0	-0.708	0.02100	-0.078	0.349	0.008	0.992	0.758	-33.726	0.351	0.140
-10.0	-0.640	0.01591	-0.083	0.327	0.010	0.992	0.937	-40.215	0.291	0.121
-9.0	-0.542	0.01428	-0.085	0.305	0.012	0.992	0.975	-37.951	0.268	0.094
-8.0	-0.433	0.01003	-0.086	0.295	0.016	0.992	0.985	-43.222	0.264	0.051
-7.0	-0.319	0.01070	-0.088	0.263	0.017	0.992	0.990	-29.830	0.264	-0.026
-6.0	-0.201	0.01029	-0.090	0.250	0.019	0.991	0.991	-19.531	0.264	-0.196
-5.0	-0.081	0.01015	-0.091	0.224	0.022	0.991	0.992	-7.941	0.264	-0.881
-4.0	0.041	0.01006	-0.093	0.206	0.029	0.991	0.994	4.094	0.264	2.506
-3.0	0.164	0.01016	-0.095	0.184	0.035	0.991	0.995	16.132	0.264	0.827
-2.0	0.287	0.01023	-0.096	0.164	0.043	0.991	0.996	28.058	0.265	0.586
-1.0	0.410	0.01114	-0.098	0.142	0.055	0.990	0.997	36.786	0.265	0.490
0.0	0.531	0.01008	-0.100	0.124	0.070	0.989	0.998	52.723	0.265	0.438
1.0	0.653	0.01029	-0.102	0.099	0.085	0.986	0.998	63.476	0.265	0.406
2.0	0.774	0.01056	-0.104	0.084	0.107	0.984	0.998	73.239	0.265	0.384
3.0	0.894	0.01531	-0.106	0.063	0.127	0.980	0.998	58.381	0.266	0.368
4.0	1.013	0.01631	-0.107	0.046	0.149	0.977	0.998	62.077	0.266	0.356
5.0	1.129	0.01737	-0.109	0.035	0.177	0.971	0.998	64.982	0.266	0.347
6.0	1.242	0.01869	-0.111	0.024	0.202	0.964	0.998	66.458	0.267	0.340
7.0	1.351	0.02006	-0.113	0.019	0.229	0.956	0.998	67.355	0.267	0.334
8.0	1.453	0.02179	-0.115	0.013	0.263	0.944	0.998	66.661	0.268	0.329
9.0	1.548	0.02364	-0.117	0.010	0.304	0.930	0.998	65.465	0.269	0.325
10.0	1.634	0.02563	-0.118	0.008	0.360	0.914	0.999	63.754	0.270	0.322
11.0	1.712	0.02790	-0.120	0.008	0.454	0.895	0.999	61.354	0.271	0.320
12.0	1.775	0.03074	-0.121	0.006	0.472	0.871	0.999	57.732	0.275	0.318
13.0	1.817	0.03457	-0.122	0.004	0.505	0.841	0.999	52.563	0.282	0.317
14.0	1.842	0.03912	-0.123	0.003	0.540	0.805	0.999	47.100	0.302	0.317
15.0	1.851	0.04449	-0.124	0.002	0.582	0.765	0.999	41.601	2.290	0.317
16.0	1.843	0.05096	-0.125	0.002	0.636	0.722	0.999	36.165	0.223	0.318
17.0	1.819	0.05891	-0.125	0.002	0.703	0.674	0.999	30.883	0.243	0.319
18.0	1.783	0.06817	-0.125	0.002	0.779	0.627	0.999	26.152	0.250	0.320
19.0	1.734	0.07968	-0.125	0.002	0.854	0.576	0.999	21.761	0.257	0.322
20.0	1.674	0.09389	-0.124	0.001	0.906	0.522	0.999	17.832	0.260	0.324

Name = NACA 4415
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.936	0.15426	-0.048	0.554	0.006	0.993	0.119	-6.064	-0.565	0.199
-19.0	-0.937	0.13831	-0.049	0.514	0.006	0.993	0.129	-6.775	1.048	0.198
-18.0	-0.932	0.12368	-0.051	0.482	0.006	0.993	0.143	-7.534	0.436	0.196
-17.0	-0.919	0.10921	-0.052	0.443	0.006	0.993	0.161	-8.413	0.365	0.193
-16.0	-0.898	0.09541	-0.055	0.414	0.006	0.993	0.184	-9.407	0.348	0.189
-15.0	-0.869	0.08098	-0.057	0.403	0.006	0.993	0.220	-10.729	0.339	0.184
-14.0	-0.832	0.06743	-0.060	0.386	0.006	0.993	0.266	-12.336	0.342	0.177
-13.0	-0.790	0.05263	-0.065	0.361	0.007	0.993	0.345	-15.001	0.388	0.168
-12.0	-0.753	0.03400	-0.071	0.351	0.007	0.993	0.526	-22.134	0.433	0.155
-11.0	-0.713	0.01980	-0.079	0.344	0.008	0.993	0.789	-36.009	0.352	0.140
-10.0	-0.641	0.01566	-0.083	0.309	0.009	0.992	0.941	-40.918	0.286	0.121
-9.0	-0.542	0.01411	-0.085	0.298	0.011	0.992	0.976	-38.419	0.268	0.094
-8.0	-0.434	0.00998	-0.086	0.272	0.015	0.992	0.986	-43.451	0.264	0.051
-7.0	-0.319	0.01045	-0.088	0.253	0.017	0.992	0.990	-30.531	0.264	-0.026
-6.0	-0.201	0.01023	-0.090	0.242	0.018	0.992	0.991	-19.641	0.264	-0.196
-5.0	-0.081	0.01013	-0.091	0.211	0.021	0.991	0.992	-7.955	0.264	-0.881
-4.0	0.041	0.00994	-0.093	0.201	0.027	0.992	0.994	4.143	0.264	2.506
-3.0	0.164	0.00998	-0.095	0.170	0.034	0.991	0.995	16.427	0.264	0.827
-2.0	0.287	0.01007	-0.096	0.159	0.040	0.991	0.996	28.499	0.265	0.586
-1.0	0.410	0.01102	-0.098	0.131	0.054	0.990	0.997	37.195	0.265	0.490
0.0	0.531	0.01001	-0.100	0.117	0.065	0.989	0.998	53.103	0.265	0.438
1.0	0.653	0.01015	-0.102	0.093	0.082	0.987	0.998	64.331	0.265	0.406
2.0	0.774	0.01050	-0.104	0.073	0.104	0.984	0.998	73.679	0.265	0.384
3.0	0.894	0.01510	-0.106	0.060	0.119	0.981	0.998	59.192	0.266	0.368
4.0	1.013	0.01605	-0.107	0.042	0.143	0.978	0.998	63.086	0.266	0.356
5.0	1.129	0.01718	-0.109	0.031	0.170	0.972	0.998	65.710	0.266	0.347
6.0	1.242	0.01838	-0.111	0.023	0.189	0.965	0.998	67.582	0.267	0.340
7.0	1.352	0.01976	-0.113	0.018	0.220	0.958	0.998	68.413	0.267	0.334
8.0	1.453	0.02144	-0.115	0.012	0.254	0.946	0.998	67.775	0.268	0.329
9.0	1.549	0.02321	-0.117	0.010	0.280	0.934	0.998	66.708	0.269	0.325
10.0	1.635	0.02522	-0.118	0.008	0.319	0.917	0.999	64.841	0.270	0.322
11.0	1.713	0.02736	-0.120	0.007	0.435	0.898	0.999	62.610	0.271	0.320
12.0	1.776	0.03035	-0.121	0.005	0.459	0.874	0.999	58.517	0.275	0.318
13.0	1.819	0.03398	-0.123	0.004	0.480	0.845	0.999	53.521	0.283	0.317
14.0	1.844	0.03840	-0.124	0.002	0.511	0.810	0.999	48.030	0.303	0.317
15.0	1.853	0.04354	-0.124	0.002	0.553	0.772	0.999	42.573	1.209	0.317
16.0	1.846	0.04977	-0.125	0.002	0.598	0.729	0.999	37.090	0.220	0.318
17.0	1.822	0.05762	-0.125	0.001	0.652	0.682	0.999	31.623	0.242	0.319
18.0	1.786	0.06646	-0.125	0.002	0.711	0.635	0.999	26.875	0.250	0.320
19.0	1.736	0.07796	-0.125	0.001	0.789	0.583	0.999	22.272	0.256	0.322
20.0	1.678	0.09128	-0.125	0.001	0.861	0.533	0.999	18.384	0.257	0.324

Name = NACA 4415
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.936	0.15228	-0.048	0.521	0.006	0.993	0.122	-6.149	-0.556	0.199
-19.0	-0.938	0.13663	-0.049	0.503	0.006	0.993	0.133	-6.865	1.125	0.197
-18.0	-0.933	0.12173	-0.051	0.455	0.006	0.993	0.148	-7.664	0.444	0.195
-17.0	-0.920	0.10774	-0.053	0.421	0.006	0.993	0.166	-8.539	0.369	0.193
-16.0	-0.899	0.09374	-0.055	0.406	0.006	0.993	0.191	-9.591	0.344	0.189
-15.0	-0.870	0.08018	-0.057	0.398	0.006	0.993	0.223	-10.846	0.341	0.184
-14.0	-0.834	0.06570	-0.061	0.367	0.006	0.993	0.277	-12.692	0.344	0.177
-13.0	-0.791	0.05156	-0.065	0.354	0.007	0.993	0.354	-15.344	0.395	0.168
-12.0	-0.757	0.03200	-0.072	0.347	0.007	0.993	0.553	-23.662	0.434	0.155
-11.0	-0.715	0.01925	-0.079	0.317	0.007	0.993	0.804	-37.147	0.343	0.140
-10.0	-0.641	0.01540	-0.083	0.302	0.009	0.993	0.945	-41.624	0.284	0.121
-9.0	-0.542	0.01391	-0.085	0.292	0.010	0.992	0.977	-38.960	0.267	0.094
-8.0	-0.434	0.00986	-0.086	0.259	0.014	0.992	0.987	-43.956	0.264	0.051
-7.0	-0.319	0.01035	-0.088	0.248	0.016	0.992	0.990	-30.822	0.264	-0.026
-6.0	-0.201	0.01006	-0.090	0.219	0.018	0.992	0.992	-19.968	0.264	-0.196
-5.0	-0.081	0.00990	-0.091	0.205	0.020	0.992	0.993	-8.141	0.264	-0.882
-4.0	0.041	0.00986	-0.093	0.182	0.025	0.992	0.994	4.177	0.264	2.506
-3.0	0.164	0.00994	-0.095	0.164	0.033	0.991	0.995	16.494	0.264	0.827
-2.0	0.287	0.00997	-0.096	0.143	0.039	0.991	0.997	28.800	0.265	0.586
-1.0	0.410	0.01089	-0.098	0.125	0.052	0.991	0.997	37.638	0.265	0.490
0.0	0.531	0.00990	-0.100	0.103	0.061	0.990	0.998	53.701	0.265	0.438
1.0	0.653	0.01006	-0.102	0.089	0.079	0.987	0.998	64.895	0.265	0.406
2.0	0.774	0.01035	-0.104	0.067	0.096	0.985	0.998	74.758	0.265	0.384
3.0	0.894	0.01072	-0.106	0.054	0.113	0.982	0.998	83.362	0.266	0.368
4.0	1.013	0.01586	-0.107	0.040	0.139	0.978	0.998	63.854	0.266	0.356
5.0	1.129	0.01698	-0.109	0.028	0.157	0.973	0.998	66.508	0.266	0.347
6.0	1.243	0.01812	-0.111	0.021	0.182	0.967	0.998	68.562	0.267	0.340
7.0	1.352	0.01951	-0.113	0.016	0.215	0.959	0.998	69.303	0.267	0.334
8.0	1.454	0.02114	-0.115	0.011	0.235	0.948	0.998	68.760	0.268	0.329
9.0	1.549	0.02284	-0.117	0.009	0.267	0.936	0.998	67.813	0.269	0.325
10.0	1.636	0.02479	-0.118	0.008	0.305	0.920	0.999	65.992	0.270	0.322
11.0	1.714	0.02700	-0.120	0.007	0.355	0.902	0.999	63.493	0.272	0.320
12.0	1.777	0.02993	-0.121	0.005	0.451	0.877	0.999	59.375	0.275	0.318
13.0	1.820	0.03350	-0.123	0.003	0.465	0.848	0.999	54.328	0.284	0.317
14.0	1.846	0.03770	-0.124	0.002	0.495	0.815	0.999	48.971	0.305	0.317
15.0	1.856	0.04261	-0.125	0.002	0.520	0.778	0.999	43.550	0.858	0.317
16.0	1.849	0.04868	-0.125	0.002	0.562	0.736	0.999	37.977	0.217	0.318
17.0	1.825	0.05629	-0.126	0.001	0.609	0.689	0.999	32.424	0.242	0.319
18.0	1.788	0.06526	-0.126	0.001	0.662	0.641	0.999	27.403	0.249	0.320
19.0	1.740	0.07609	-0.126	0.001	0.723	0.592	0.999	22.864	0.255	0.322
20.0	1.680	0.08973	-0.125	0.001	0.799	0.538	0.999	18.724	0.258	0.324

Name = NACA 4415
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.936	0.15330	-0.048	0.508	0.005	0.993	0.119	-6.103	-0.328	0.199
-19.0	-0.939	0.13552	-0.050	0.467	0.006	0.993	0.136	-6.928	2.456	0.197
-18.0	-0.934	0.12022	-0.051	0.433	0.006	0.993	0.153	-7.770	0.428	0.195
-17.0	-0.920	0.10715	-0.053	0.411	0.005	0.993	0.167	-8.589	0.370	0.193
-16.0	-0.900	0.09228	-0.055	0.401	0.006	0.993	0.197	-9.758	0.353	0.189
-15.0	-0.871	0.07866	-0.058	0.378	0.006	0.993	0.231	-11.076	0.343	0.184
-14.0	-0.836	0.06421	-0.061	0.358	0.006	0.993	0.287	-13.016	0.350	0.177
-13.0	-0.795	0.04943	-0.066	0.349	0.007	0.993	0.373	-16.075	0.404	0.167
-12.0	-0.762	0.03017	-0.073	0.332	0.007	0.993	0.580	-25.238	0.430	0.154
-11.0	-0.718	0.01852	-0.079	0.306	0.007	0.993	0.825	-38.772	0.334	0.140
-10.0	-0.641	0.01517	-0.083	0.296	0.008	0.993	0.948	-42.271	0.281	0.121
-9.0	-0.542	0.01375	-0.085	0.268	0.010	0.993	0.977	-39.420	0.267	0.094
-8.0	-0.434	0.00980	-0.086	0.252	0.012	0.992	0.987	-44.234	0.264	0.051
-7.0	-0.319	0.01024	-0.088	0.238	0.016	0.992	0.991	-31.170	0.264	-0.026
-6.0	-0.201	0.01002	-0.090	0.210	0.018	0.992	0.992	-20.049	0.264	-0.196
-5.0	-0.081	0.00986	-0.091	0.201	0.020	0.992	0.993	-8.173	0.264	-0.882
-4.0	0.041	0.00978	-0.093	0.171	0.023	0.992	0.994	4.211	0.264	2.506
-3.0	0.164	0.00973	-0.095	0.160	0.032	0.992	0.995	16.847	0.264	0.827
-2.0	0.287	0.00996	-0.096	0.133	0.038	0.991	0.997	28.827	0.265	0.586
-1.0	0.410	0.01075	-0.098	0.122	0.051	0.991	0.997	38.138	0.265	0.490
0.0	0.531	0.01100	-0.100	0.096	0.059	0.990	0.998	48.310	0.265	0.438
1.0	0.653	0.00994	-0.102	0.084	0.078	0.988	0.998	65.708	0.265	0.406
2.0	0.774	0.01023	-0.104	0.064	0.090	0.985	0.998	75.669	0.265	0.384
3.0	0.894	0.01065	-0.106	0.048	0.110	0.982	0.998	83.939	0.266	0.368
4.0	1.013	0.01561	-0.108	0.038	0.135	0.979	0.998	64.900	0.266	0.356
5.0	1.130	0.01679	-0.109	0.026	0.150	0.974	0.998	67.272	0.266	0.347
6.0	1.243	0.01789	-0.111	0.021	0.178	0.968	0.998	69.451	0.267	0.340
7.0	1.352	0.01925	-0.113	0.014	0.200	0.960	0.998	70.230	0.267	0.334
8.0	1.454	0.02084	-0.115	0.010	0.226	0.949	0.998	69.795	0.268	0.329
9.0	1.550	0.02250	-0.117	0.008	0.260	0.938	0.998	68.880	0.269	0.325
10.0	1.637	0.02439	-0.118	0.008	0.288	0.922	0.999	67.117	0.270	0.322
11.0	1.715	0.02655	-0.120	0.007	0.323	0.905	0.999	64.597	0.271	0.320
12.0	1.778	0.02960	-0.121	0.004	0.415	0.880	0.999	60.058	0.275	0.318
13.0	1.821	0.03297	-0.123	0.003	0.455	0.852	0.999	55.244	0.284	0.317
14.0	1.848	0.03699	-0.124	0.002	0.472	0.819	0.999	49.964	0.305	0.317
15.0	1.858	0.04192	-0.125	0.002	0.505	0.782	0.999	44.316	0.857	0.317
16.0	1.850	0.04785	-0.125	0.001	0.538	0.741	0.999	38.673	0.213	0.318
17.0	1.828	0.05507	-0.126	0.001	0.575	0.696	0.999	33.192	0.239	0.319
18.0	1.791	0.06383	-0.126	0.001	0.622	0.649	0.999	28.063	0.248	0.320
19.0	1.743	0.07441	-0.126	0.001	0.676	0.600	0.999	23.420	0.254	0.322
20.0	1.683	0.08779	-0.126	0.001	0.743	0.547	0.999	19.174	0.257	0.325

Name = NACA 4415
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.933	0.15774	-0.047	0.492	0.003	0.993	0.109	-5.917	-0.215	0.200
-19.0	-0.940	0.13390	-0.050	0.453	0.006	0.993	0.140	-7.017	-2.491	0.197
-18.0	-0.935	0.11881	-0.052	0.417	0.006	0.993	0.157	-7.870	0.429	0.195
-17.0	-0.921	0.10598	-0.053	0.405	0.005	0.993	0.172	-8.692	0.370	0.192
-16.0	-0.901	0.09089	-0.056	0.397	0.006	0.993	0.202	-9.918	0.355	0.188
-15.0	-0.873	0.07734	-0.058	0.364	0.006	0.993	0.238	-11.283	0.339	0.183
-14.0	-0.836	0.06370	-0.061	0.352	0.006	0.993	0.290	-13.129	0.356	0.177
-13.0	-0.798	0.04756	-0.066	0.346	0.007	0.993	0.390	-16.772	0.407	0.167
-12.0	-0.763	0.02954	-0.073	0.314	0.007	0.993	0.589	-25.831	0.420	0.154
-11.0	-0.719	0.01816	-0.079	0.300	0.007	0.993	0.834	-39.620	0.332	0.140
-10.0	-0.642	0.01502	-0.083	0.290	0.008	0.993	0.950	-42.731	0.280	0.121
-9.0	-0.542	0.01362	-0.085	0.258	0.009	0.993	0.978	-39.793	0.267	0.094
-8.0	-0.434	0.00972	-0.086	0.248	0.011	0.992	0.987	-44.612	0.264	0.051
-7.0	-0.319	0.01014	-0.088	0.219	0.016	0.992	0.991	-31.458	0.264	-0.026
-6.0	-0.201	0.00992	-0.090	0.205	0.017	0.992	0.992	-20.253	0.264	-0.196
-5.0	-0.081	0.00976	-0.091	0.186	0.019	0.992	0.993	-8.262	0.264	-0.882
-4.0	0.041	0.00976	-0.093	0.165	0.022	0.992	0.994	4.222	0.264	2.506
-3.0	0.164	0.00971	-0.095	0.152	0.032	0.992	0.995	16.879	0.264	0.827
-2.0	0.287	0.00989	-0.096	0.127	0.036	0.991	0.997	29.028	0.265	0.586
-1.0	0.410	0.01067	-0.098	0.113	0.048	0.991	0.997	38.432	0.265	0.490
0.0	0.531	0.01090	-0.100	0.093	0.057	0.990	0.998	48.739	0.265	0.438
1.0	0.653	0.00989	-0.102	0.074	0.076	0.988	0.998	66.046	0.265	0.406
2.0	0.774	0.01015	-0.104	0.061	0.086	0.986	0.998	76.255	0.265	0.384
3.0	0.894	0.01052	-0.106	0.044	0.108	0.983	0.998	85.004	0.266	0.368
4.0	1.013	0.01545	-0.108	0.037	0.125	0.980	0.998	65.593	0.266	0.356
5.0	1.130	0.01662	-0.109	0.024	0.146	0.975	0.998	67.979	0.266	0.347
6.0	1.243	0.01764	-0.111	0.020	0.175	0.969	0.998	70.483	0.267	0.340
7.0	1.352	0.01906	-0.113	0.013	0.190	0.961	0.998	70.964	0.267	0.334
8.0	1.455	0.02059	-0.115	0.010	0.220	0.951	0.998	70.664	0.268	0.329
9.0	1.550	0.02218	-0.117	0.008	0.249	0.940	0.998	69.892	0.269	0.325
10.0	1.638	0.02408	-0.118	0.007	0.273	0.924	0.999	68.008	0.270	0.322
11.0	1.716	0.02620	-0.120	0.006	0.310	0.907	0.999	65.508	0.272	0.320
12.0	1.779	0.02930	-0.121	0.003	0.366	0.882	0.999	60.721	0.276	0.318
13.0	1.822	0.03247	-0.123	0.003	0.450	0.855	0.999	56.121	0.285	0.317
14.0	1.850	0.03649	-0.124	0.002	0.462	0.823	0.999	50.685	0.306	0.317
15.0	1.860	0.04117	-0.125	0.002	0.487	0.788	0.999	45.166	0.758	0.317
16.0	1.853	0.04695	-0.126	0.001	0.514	0.746	0.999	39.460	0.212	0.318
17.0	1.830	0.05421	-0.126	0.001	0.556	0.701	0.999	33.754	0.238	0.319
18.0	1.794	0.06254	-0.126	0.001	0.600	0.655	0.999	28.681	0.248	0.320
19.0	1.744	0.07338	-0.126	0.001	0.644	0.604	0.999	23.771	0.254	0.322
20.0	1.686	0.08591	-0.126	0.001	0.701	0.553	0.999	19.622	0.255	0.325

Name = NACA 4415
