Name = NACA 2414
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.020	0.01031	-0.047	0.175	0.053	0.993	0.995	1.969	0.263	2.554
-1.0	0.142	0.01034	-0.048	0.152	0.071	0.992	0.996	13.759	0.263	0.590
0.0	0.264	0.01048	-0.050	0.129	0.089	0.992	0.997	25.162	0.263	0.439
1.0	0.385	0.01147	-0.052	0.101	0.111	0.991	0.997	33.581	0.263	0.384
2.0	0.506	0.01166	-0.053	0.079	0.138	0.990	0.997	43.387	0.264	0.355
3.0	0.626	0.01206	-0.055	0.060	0.166	0.990	0.998	51.928	0.264	0.338
4.0	0.745	0.01122	-0.056	0.043	0.189	0.987	0.998	66.395	0.264	0.326
5.0	0.862	0.01171	-0.058	0.030	0.219	0.983	0.998	73.585	0.264	0.317
6.0	0.975	0.01679	-0.060	0.024	0.255	0.979	0.998	58.057	0.264	0.311
7.0	1.084	0.01806	-0.061	0.017	0.284	0.972	0.998	60.019	0.265	0.307
8.0	1.187	0.01949	-0.063	0.013	0.319	0.962	0.998	60.877	0.265	0.303
9.0	1.283	0.02101	-0.064	0.011	0.371	0.949	0.998	61.066	0.266	0.300
10.0	1.368	0.02280	-0.066	0.010	0.435	0.932	0.998	59.983	0.268	0.298
11.0	1.436	0.02523	-0.067	0.008	0.464	0.906	0.998	56.926	0.270	0.297
12.0	1.488	0.02837	-0.068	0.006	0.501	0.870	0.999	52.448	0.273	0.296
13.0	1.522	0.03241	-0.069	0.004	0.532	0.822	0.999	46.956	0.278	0.295
14.0	1.537	0.03778	-0.070	0.004	0.574	0.762	0.999	40.680	0.315	0.295
15.0	1.535	0.04484	-0.070	0.004	0.622	0.695	0.999	34.230	0.247	0.296
16.0	1.514	0.05501	-0.070	0.003	0.674	0.615	0.999	27.520	0.264	0.296
17.0	1.479	0.06866	-0.069	0.003	0.730	0.530	0.999	21.535	0.269	0.297
18.0	1.433	0.08556	-0.068	0.003	0.788	0.448	0.998	16.752	0.269	0.298
19.0	1.384	0.10412	-0.067	0.003	0.837	0.381	0.998	13.291	0.270	0.299
20.0	1.328	0.12592	-0.066	0.003	0.875	0.315	0.998	10.544	0.272	0.300

Name = NACA 2414
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.992	0.16109	-0.015	0.660	0.004	0.995	0.117	-6.156	0.195	0.234
-19.0	-1.010	0.14330	-0.016	0.621	0.005	0.995	0.133	-7.050	0.180	0.234
-18.0	-1.023	0.12646	-0.018	0.587	0.005	0.995	0.154	-8.089	0.115	0.233
-17.0	-1.028	0.11038	-0.019	0.558	0.005	0.995	0.179	-9.316	-0.231	0.232
-16.0	-1.029	0.09265	-0.021	0.517	0.005	0.995	0.224	-11.107	1.439	0.230
-15.0	-1.025	0.07415	-0.023	0.484	0.005	0.995	0.295	-13.827	0.594	0.228
-14.0	-1.016	0.05635	-0.025	0.449	0.005	0.995	0.396	-18.039	0.625	0.225
-13.0	-1.011	0.03736	-0.028	0.414	0.006	0.995	0.572	-27.065	0.497	0.222
-12.0	-0.993	0.02519	-0.031	0.399	0.006	0.995	0.761	-39.422	0.329	0.219
-11.0	-0.947	0.01998	-0.033	0.368	0.007	0.995	0.890	-47.391	0.283	0.215
-10.0	-0.874	0.01750	-0.035	0.352	0.008	0.994	0.951	-49.905	0.270	0.210
-9.0	-0.783	0.01576	-0.036	0.329	0.011	0.994	0.975	-49.685	0.266	0.204
-8.0	-0.682	0.01095	-0.038	0.305	0.014	0.994	0.984	-62.244	0.264	0.195
-7.0	-0.573	0.01046	-0.039	0.282	0.015	0.994	0.989	-54.734	0.263	0.182
-6.0	-0.458	0.01098	-0.041	0.257	0.018	0.994	0.991	-41.731	0.263	0.161
-5.0	-0.341	0.01069	-0.042	0.233	0.022	0.994	0.992	-31.920	0.263	0.126
-4.0	-0.222	0.01041	-0.044	0.210	0.030	0.994	0.993	-21.306	0.263	0.053
-3.0	-0.101	0.01026	-0.045	0.184	0.037	0.993	0.994	-9.861	0.263	-0.197
-2.0	0.020	0.01016	-0.047	0.165	0.050	0.993	0.995	1.998	0.263	2.554
-1.0	0.142	0.01024	-0.048	0.137	0.064	0.992	0.996	13.886	0.263	0.590
0.0	0.264	0.01031	-0.050	0.115	0.082	0.992	0.997	25.578	0.263	0.439
1.0	0.385	0.01123	-0.052	0.095	0.105	0.991	0.997	34.298	0.263	0.384
2.0	0.506	0.01151	-0.053	0.071	0.129	0.991	0.997	43.947	0.264	0.355
3.0	0.626	0.01197	-0.055	0.053	0.149	0.990	0.998	52.345	0.264	0.338
4.0	0.745	0.01101	-0.056	0.040	0.177	0.988	0.998	67.676	0.264	0.326
5.0	0.862	0.01147	-0.058	0.028	0.210	0.984	0.998	75.125	0.264	0.317
6.0	0.975	0.01646	-0.060	0.022	0.231	0.980	0.998	59.244	0.265	0.311
7.0	1.084	0.01774	-0.061	0.015	0.264	0.973	0.998	61.107	0.265	0.307
8.0	1.187	0.01904	-0.063	0.012	0.301	0.964	0.998	62.348	0.265	0.303
9.0	1.284	0.02054	-0.064	0.011	0.334	0.952	0.998	62.519	0.266	0.300
10.0	1.369	0.02227	-0.066	0.009	0.390	0.936	0.998	61.463	0.268	0.298
11.0	1.437	0.02472	-0.067	0.007	0.449	0.910	0.998	58.141	0.270	0.297
12.0	1.490	0.02771	-0.068	0.005	0.466	0.876	0.999	53.772	0.273	0.296
13.0	1.525	0.03149	-0.069	0.004	0.503	0.830	0.999	48.417	0.280	0.295
14.0	1.540	0.03666	-0.070	0.003	0.536	0.773	0.999	42.024	0.316	0.295
15.0	1.539	0.04337	-0.070	0.003	0.576	0.707	0.999	35.474	0.242	0.296
16.0	1.518	0.05310	-0.070	0.003	0.622	0.628	0.999	28.588	0.260	0.296
17.0	1.485	0.06561	-0.070	0.003	0.672	0.548	0.999	22.627	0.265	0.297
18.0	1.440	0.08170	-0.069	0.003	0.725	0.468	0.998	17.622	0.267	0.298
19.0	1.390	0.09969	-0.068	0.003	0.780	0.399	0.998	13.940	0.270	0.299
20.0	1.332	0.12210	-0.067	0.003	0.834	0.328	0.998	10.906	0.273	0.300

Name = NACA 2414
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.993	0.15851	-0.016	0.622	0.004	0.995	0.123	-6.266	0.196	0.234
-19.0	-1.011	0.14166	-0.017	0.593	0.004	0.995	0.137	-7.139	0.180	0.234
-18.0	-1.025	0.12371	-0.018	0.560	0.005	0.995	0.162	-8.284	0.122	0.233
-17.0	-1.032	0.10688	-0.019	0.522	0.005	0.995	0.193	-9.654	-0.179	0.231
-16.0	-1.032	0.09034	-0.021	0.497	0.005	0.995	0.235	-11.422	2.105	0.230
-15.0	-1.030	0.07110	-0.023	0.454	0.005	0.995	0.314	-14.483	0.651	0.228
-14.0	-1.021	0.05410	-0.025	0.419	0.005	0.995	0.415	-18.868	0.613	0.225
-13.0	-1.015	0.03572	-0.028	0.402	0.005	0.995	0.591	-28.425	0.483	0.222
-12.0	-0.996	0.02431	-0.031	0.375	0.006	0.995	0.777	-40.989	0.324	0.219
-11.0	-0.948	0.01950	-0.033	0.355	0.006	0.995	0.899	-48.640	0.282	0.215
-10.0	-0.874	0.01713	-0.035	0.345	0.008	0.995	0.955	-51.025	0.269	0.210
-9.0	-0.783	0.01560	-0.036	0.309	0.010	0.994	0.976	-50.210	0.265	0.204
-8.0	-0.682	0.01070	-0.038	0.296	0.014	0.994	0.985	-63.733	0.264	0.195
-7.0	-0.573	0.01133	-0.039	0.263	0.015	0.994	0.990	-50.572	0.263	0.182
-6.0	-0.458	0.01090	-0.041	0.250	0.017	0.994	0.991	-42.046	0.263	0.161
-5.0	-0.341	0.01059	-0.042	0.216	0.021	0.994	0.992	-32.219	0.263	0.126
-4.0	-0.222	0.01025	-0.044	0.204	0.029	0.994	0.993	-21.648	0.263	0.053
-3.0	-0.101	0.01014	-0.045	0.172	0.034	0.993	0.994	-9.984	0.263	-0.197
-2.0	0.020	0.01006	-0.047	0.150	0.047	0.993	0.995	2.017	0.263	2.554
-1.0	0.142	0.01006	-0.048	0.129	0.058	0.993	0.997	14.138	0.263	0.590
0.0	0.264	0.01100	-0.050	0.103	0.077	0.992	0.997	23.969	0.263	0.439
1.0	0.385	0.01109	-0.052	0.086	0.101	0.991	0.997	34.715	0.263	0.384
2.0	0.506	0.01131	-0.053	0.067	0.117	0.991	0.997	44.755	0.264	0.355
3.0	0.626	0.01177	-0.055	0.048	0.141	0.990	0.998	53.207	0.264	0.338
4.0	0.745	0.01086	-0.056	0.035	0.171	0.988	0.998	68.615	0.264	0.326
5.0	0.862	0.01133	-0.058	0.026	0.190	0.984	0.998	76.061	0.264	0.317
6.0	0.975	0.01621	-0.060	0.020	0.219	0.980	0.998	60.178	0.265	0.311
7.0	1.084	0.01740	-0.061	0.014	0.254	0.975	0.998	62.318	0.265	0.307
8.0	1.188	0.01867	-0.063	0.011	0.276	0.966	0.998	63.607	0.265	0.303
9.0	1.285	0.02012	-0.064	0.010	0.311	0.955	0.998	63.861	0.266	0.300
10.0	1.370	0.02183	-0.066	0.009	0.353	0.939	0.998	62.731	0.268	0.298
11.0	1.438	0.02432	-0.067	0.006	0.405	0.913	0.998	59.139	0.270	0.297
12.0	1.491	0.02717	-0.068	0.004	0.451	0.881	0.999	54.900	0.274	0.296
13.0	1.527	0.03076	-0.069	0.004	0.472	0.838	0.999	49.646	0.280	0.295
14.0	1.543	0.03573	-0.070	0.003	0.507	0.781	0.999	43.197	0.317	0.295
15.0	1.542	0.04219	-0.070	0.003	0.547	0.717	0.999	36.542	0.232	0.296
16.0	1.523	0.05115	-0.070	0.003	0.582	0.643	0.999	29.777	0.259	0.296
17.0	1.488	0.06376	-0.070	0.003	0.626	0.559	0.999	23.340	0.264	0.297
18.0	1.445	0.07850	-0.069	0.003	0.674	0.484	0.998	18.407	0.266	0.298
19.0	1.393	0.09722	-0.068	0.003	0.726	0.409	0.999	14.324	0.268	0.299
20.0	1.337	0.11761	-0.067	0.003	0.780	0.345	0.999	11.365	0.268	0.300

Name = NACA 2414
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.994	0.15609	-0.016	0.605	0.004	0.995	0.127	-6.370	0.195	0.234
-19.0	-1.013	0.13910	-0.017	0.564	0.004	0.995	0.144	-7.283	0.181	0.233
-18.0	-1.026	0.12259	-0.018	0.530	0.004	0.995	0.165	-8.366	0.125	0.233
-17.0	-1.034	0.10451	-0.019	0.504	0.005	0.995	0.202	-9.893	-0.094	0.231
-16.0	-1.035	0.08802	-0.021	0.462	0.005	0.995	0.247	-11.754	795.079	0.230
-15.0	-1.034	0.06846	-0.023	0.427	0.005	0.995	0.331	-15.104	0.840	0.228
-14.0	-1.027	0.05110	-0.025	0.406	0.005	0.995	0.441	-20.098	0.664	0.225
-13.0	-1.021	0.03370	-0.028	0.389	0.005	0.995	0.618	-30.309	0.460	0.222
-12.0	-1.001	0.02331	-0.031	0.360	0.006	0.995	0.797	-42.923	0.317	0.219
-11.0	-0.950	0.01903	-0.033	0.348	0.006	0.995	0.908	-49.922	0.280	0.215
-10.0	-0.875	0.01685	-0.035	0.317	0.008	0.995	0.958	-51.904	0.269	0.210
-9.0	-0.783	0.01531	-0.036	0.300	0.009	0.995	0.977	-51.181	0.265	0.204
-8.0	-0.682	0.01062	-0.038	0.272	0.014	0.994	0.985	-64.248	0.264	0.195
-7.0	-0.573	0.01120	-0.039	0.254	0.015	0.994	0.990	-51.144	0.263	0.182
-6.0	-0.458	0.01071	-0.041	0.227	0.017	0.995	0.991	-42.782	0.263	0.161
-5.0	-0.341	0.01043	-0.042	0.208	0.020	0.994	0.992	-32.693	0.263	0.126
-4.0	-0.222	0.01010	-0.044	0.182	0.028	0.994	0.993	-21.976	0.263	0.053
-3.0	-0.101	0.00994	-0.045	0.165	0.033	0.994	0.995	-10.186	0.263	-0.197
-2.0	0.020	0.00997	-0.047	0.138	0.044	0.993	0.996	2.036	0.263	2.554
-1.0	0.142	0.00994	-0.048	0.125	0.055	0.993	0.997	14.316	0.263	0.590
0.0	0.264	0.01087	-0.050	0.098	0.074	0.992	0.997	24.262	0.263	0.439
1.0	0.385	0.01101	-0.052	0.076	0.091	0.992	0.997	34.975	0.263	0.384
2.0	0.506	0.01117	-0.053	0.063	0.110	0.991	0.997	45.292	0.264	0.355
3.0	0.626	0.01157	-0.055	0.045	0.137	0.991	0.998	54.126	0.264	0.338
4.0	0.745	0.01070	-0.057	0.032	0.157	0.989	0.998	69.628	0.264	0.326
5.0	0.862	0.01114	-0.058	0.025	0.180	0.986	0.998	77.399	0.264	0.317
6.0	0.975	0.01592	-0.060	0.018	0.212	0.981	0.998	61.256	0.265	0.311
7.0	1.085	0.01713	-0.061	0.013	0.232	0.976	0.998	63.307	0.265	0.307
8.0	1.188	0.01835	-0.063	0.011	0.263	0.967	0.998	64.759	0.265	0.303
9.0	1.285	0.01978	-0.064	0.010	0.300	0.957	0.998	64.979	0.266	0.300
10.0	1.370	0.02156	-0.066	0.008	0.325	0.941	0.998	63.550	0.268	0.298
11.0	1.439	0.02394	-0.067	0.005	0.370	0.917	0.998	60.112	0.270	0.297
12.0	1.493	0.02666	-0.068	0.004	0.420	0.885	0.999	55.987	0.274	0.296
13.0	1.529	0.03015	-0.069	0.003	0.457	0.843	0.999	50.710	0.281	0.295
14.0	1.546	0.03477	-0.070	0.003	0.481	0.790	0.999	44.465	0.317	0.295
15.0	1.546	0.04087	-0.071	0.003	0.514	0.728	0.999	37.817	0.230	0.296
16.0	1.526	0.04977	-0.071	0.003	0.556	0.653	0.999	30.668	0.256	0.296
17.0	1.493	0.06128	-0.070	0.003	0.595	0.575	0.999	24.369	0.264	0.297
18.0	1.447	0.07705	-0.069	0.003	0.635	0.491	0.998	18.782	0.266	0.298
19.0	1.397	0.09438	-0.069	0.003	0.682	0.421	0.999	14.798	0.266	0.299
20.0	1.341	0.11409	-0.068	0.003	0.732	0.358	0.999	11.751	0.267	0.301

Name = NACA 2414
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.995	0.15408	-0.016	0.570	0.004	0.995	0.131	-6.459	0.195	0.234
-19.0	-1.014	0.13680	-0.017	0.546	0.004	0.995	0.150	-7.415	0.181	0.233
-18.0	-1.027	0.12068	-0.018	0.510	0.004	0.995	0.171	-8.512	0.127	0.232
-17.0	-1.036	0.10252	-0.020	0.473	0.005	0.995	0.209	-10.103	-0.065	0.231
-16.0	-1.037	0.08587	-0.021	0.445	0.005	0.995	0.257	-12.078	7.879	0.230
-15.0	-1.035	0.06738	-0.023	0.412	0.005	0.995	0.337	-15.365	1.198	0.228
-14.0	-1.032	0.04857	-0.026	0.399	0.005	0.995	0.464	-21.255	0.629	0.225
-13.0	-1.022	0.03340	-0.028	0.367	0.005	0.995	0.620	-30.592	0.430	0.222
-12.0	-1.002	0.02277	-0.031	0.352	0.005	0.995	0.806	-44.031	0.318	0.219
-11.0	-0.951	0.01872	-0.033	0.332	0.006	0.995	0.913	-50.800	0.279	0.215
-10.0	-0.875	0.01659	-0.035	0.306	0.007	0.995	0.960	-52.747	0.269	0.210
-9.0	-0.784	0.01511	-0.036	0.294	0.009	0.995	0.978	-51.840	0.265	0.204
-8.0	-0.682	0.01048	-0.038	0.260	0.013	0.995	0.986	-65.105	0.264	0.195
-7.0	-0.573	0.01102	-0.039	0.249	0.014	0.994	0.990	-51.993	0.263	0.182
-6.0	-0.458	0.01057	-0.041	0.215	0.016	0.995	0.992	-43.386	0.263	0.161
-5.0	-0.341	0.01022	-0.042	0.204	0.019	0.994	0.993	-33.373	0.263	0.126
-4.0	-0.222	0.01007	-0.044	0.172	0.025	0.994	0.993	-22.024	0.263	0.053
-3.0	-0.101	0.00990	-0.045	0.158	0.032	0.994	0.995	-10.227	0.263	-0.197
-2.0	0.020	0.00980	-0.047	0.132	0.041	0.993	0.996	2.072	0.263	2.554
-1.0	0.142	0.00987	-0.048	0.110	0.053	0.993	0.997	14.412	0.263	0.590
0.0	0.264	0.01073	-0.050	0.094	0.072	0.992	0.997	24.579	0.263	0.439
1.0	0.385	0.01090	-0.052	0.071	0.085	0.992	0.997	35.344	0.263	0.384
2.0	0.506	0.01107	-0.053	0.056	0.106	0.991	0.997	45.726	0.264	0.355
3.0	0.626	0.01138	-0.055	0.043	0.132	0.991	0.998	55.038	0.264	0.338
4.0	0.745	0.01062	-0.057	0.030	0.147	0.990	0.998	70.174	0.264	0.326
5.0	0.862	0.01099	-0.058	0.024	0.174	0.986	0.998	78.482	0.264	0.317
6.0	0.976	0.01153	-0.060	0.017	0.198	0.982	0.998	84.617	0.265	0.311
7.0	1.085	0.01682	-0.061	0.012	0.221	0.977	0.998	64.507	0.265	0.307
8.0	1.189	0.01805	-0.063	0.011	0.255	0.969	0.998	65.847	0.266	0.303
9.0	1.286	0.01941	-0.065	0.010	0.277	0.959	0.998	66.236	0.266	0.300
10.0	1.371	0.02132	-0.066	0.007	0.309	0.943	0.998	64.284	0.268	0.298
11.0	1.440	0.02363	-0.067	0.005	0.350	0.919	0.998	60.929	0.271	0.297
12.0	1.494	0.02623	-0.069	0.004	0.399	0.889	0.999	56.961	0.274	0.296
13.0	1.530	0.02960	-0.069	0.003	0.447	0.848	0.999	51.691	0.282	0.295
14.0	1.548	0.03413	-0.070	0.003	0.462	0.796	0.999	45.365	0.317	0.295
15.0	1.549	0.03978	-0.071	0.003	0.500	0.738	0.999	38.933	0.220	0.296
16.0	1.530	0.04835	-0.071	0.003	0.524	0.664	0.999	31.640	0.254	0.296
17.0	1.497	0.05941	-0.071	0.003	0.563	0.587	0.999	25.206	0.262	0.297
18.0	1.451	0.07471	-0.070	0.003	0.607	0.503	0.999	19.423	0.265	0.298
19.0	1.400	0.09161	-0.069	0.003	0.651	0.433	0.999	15.283	0.264	0.299
20.0	1.345	0.11079	-0.068	0.003	0.695	0.371	0.999	12.136	0.265	0.301

Name = NACA 2414
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.996	0.15231	-0.016	0.557	0.004	0.995	0.136	-6.542	0.195	0.234
-19.0	-1.016	0.13486	-0.017	0.518	0.004	0.995	0.155	-7.532	0.181	0.233
-18.0	-1.029	0.11851	-0.018	0.496	0.004	0.995	0.178	-8.682	0.126	0.232
-17.0	-1.037	0.10181	-0.020	0.455	0.004	0.995	0.212	-10.180	-0.040	0.231
-16.0	-1.040	0.08372	-0.021	0.420	0.005	0.995	0.268	-12.421	-1.571	0.229
-15.0	-1.039	0.06529	-0.023	0.403	0.005	0.995	0.351	-15.908	1.865	0.227
-14.0	-1.037	0.04644	-0.026	0.381	0.005	0.995	0.484	-22.331	0.669	0.225
-13.0	-1.026	0.03187	-0.029	0.357	0.005	0.995	0.640	-32.199	0.417	0.222
-12.0	-1.005	0.02206	-0.031	0.347	0.005	0.995	0.821	-45.576	0.312	0.219
-11.0	-0.952	0.01839	-0.033	0.314	0.006	0.995	0.919	-51.770	0.278	0.215
-10.0	-0.875	0.01637	-0.035	0.299	0.007	0.995	0.961	-53.469	0.268	0.210
-9.0	-0.784	0.01496	-0.036	0.271	0.008	0.995	0.978	-52.372	0.265	0.204
-8.0	-0.682	0.01041	-0.038	0.254	0.011	0.995	0.986	-65.502	0.264	0.195
-7.0	-0.573	0.01083	-0.039	0.228	0.014	0.995	0.990	-52.907	0.263	0.182
-6.0	-0.458	0.01052	-0.041	0.209	0.015	0.995	0.992	-43.583	0.263	0.161
-5.0	-0.341	0.01022	-0.042	0.186	0.018	0.994	0.993	-33.393	0.263	0.126
-4.0	-0.222	0.00989	-0.044	0.168	0.024	0.994	0.994	-22.440	0.263	0.053
-3.0	-0.101	0.00975	-0.045	0.143	0.031	0.994	0.995	-10.382	0.263	-0.197
-2.0	0.020	0.00976	-0.047	0.128	0.038	0.993	0.996	2.080	0.263	2.554
-1.0	0.142	0.00978	-0.048	0.102	0.051	0.993	0.997	14.547	0.263	0.590
0.0	0.264	0.01063	-0.050	0.090	0.066	0.993	0.997	24.817	0.263	0.439
1.0	0.385	0.01078	-0.052	0.068	0.081	0.992	0.997	35.725	0.263	0.384
2.0	0.506	0.01103	-0.053	0.051	0.103	0.991	0.997	45.904	0.264	0.355
3.0	0.626	0.01134	-0.055	0.041	0.120	0.991	0.998	55.236	0.264	0.338
4.0	0.745	0.01177	-0.057	0.028	0.141	0.990	0.998	63.348	0.264	0.326
5.0	0.862	0.01084	-0.058	0.023	0.170	0.987	0.998	79.526	0.264	0.317
6.0	0.976	0.01140	-0.060	0.015	0.186	0.982	0.998	85.564	0.265	0.311
7.0	1.085	0.01658	-0.061	0.012	0.215	0.978	0.998	65.438	0.265	0.307
8.0	1.189	0.01778	-0.063	0.011	0.240	0.971	0.998	66.872	0.266	0.303
9.0	1.286	0.01917	-0.065	0.009	0.265	0.960	0.998	67.103	0.266	0.300
10.0	1.371	0.02106	-0.066	0.006	0.301	0.944	0.998	65.088	0.268	0.298
11.0	1.441	0.02329	-0.067	0.004	0.326	0.922	0.998	61.863	0.271	0.297
12.0	1.495	0.02585	-0.069	0.003	0.367	0.892	0.999	57.825	0.274	0.296
13.0	1.532	0.02907	-0.070	0.003	0.412	0.853	0.999	52.706	0.282	0.295
14.0	1.550	0.03340	-0.070	0.003	0.453	0.803	0.999	46.416	0.317	0.295
15.0	1.551	0.03914	-0.071	0.003	0.472	0.744	0.999	39.624	0.213	0.296
16.0	1.533	0.04709	-0.071	0.003	0.507	0.674	0.999	32.561	0.253	0.296
17.0	1.499	0.05842	-0.071	0.003	0.541	0.593	0.999	25.663	0.261	0.297
18.0	1.455	0.07257	-0.070	0.003	0.574	0.515	0.999	20.049	0.263	0.298
19.0	1.403	0.08926	-0.069	0.003	0.616	0.443	0.999	15.723	0.265	0.299
20.0	1.346	0.10919	-0.068	0.002	0.661	0.376	0.999	12.330	0.266	0.301

Name = NACA 2414
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.995	0.15291	-0.016	0.531	0.004	0.995	0.132	-6.510	0.191	0.234
-19.0	-1.017	0.13312	-0.017	0.507	0.004	0.995	0.160	-7.639	0.180	0.233
-18.0	-1.030	0.11664	-0.018	0.466	0.004	0.995	0.184	-8.834	0.129	0.232
-17.0	-1.039	0.09989	-0.020	0.439	0.004	0.995	0.220	-10.397	-0.022	0.231
-16.0	-1.042	0.08183	-0.021	0.409	0.005	0.995	0.278	-12.736	-0.765	0.229
-15.0	-1.042	0.06310	-0.024	0.398	0.005	0.995	0.367	-16.518	0.920	0.227
-14.0	-1.036	0.04682	-0.026	0.365	0.005	0.995	0.479	-22.117	0.679	0.225
-13.0	-1.030	0.03056	-0.029	0.351	0.005	0.995	0.659	-33.714	0.437	0.222
-12.0	-1.007	0.02172	-0.031	0.330	0.005	0.995	0.828	-46.354	0.308	0.219
-11.0	-0.953	0.01814	-0.033	0.305	0.005	0.995	0.922	-52.519	0.277	0.215
-10.0	-0.876	0.01615	-0.035	0.295	0.007	0.995	0.963	-54.234	0.268	0.210
-9.0	-0.784	0.01480	-0.036	0.261	0.008	0.995	0.979	-52.947	0.265	0.204
-8.0	-0.682	0.01027	-0.038	0.250	0.010	0.995	0.986	-66.456	0.264	0.195
-7.0	-0.573	0.01080	-0.039	0.217	0.014	0.995	0.990	-53.047	0.263	0.182
-6.0	-0.458	0.01030	-0.041	0.205	0.015	0.995	0.992	-44.491	0.263	0.161
-5.0	-0.341	0.01004	-0.042	0.176	0.018	0.994	0.993	-33.993	0.263	0.126
-4.0	-0.222	0.00985	-0.044	0.164	0.022	0.994	0.994	-22.520	0.263	0.053
-3.0	-0.101	0.00972	-0.045	0.136	0.030	0.994	0.995	-10.412	0.263	-0.197
-2.0	0.020	0.00959	-0.047	0.125	0.036	0.994	0.996	2.118	0.263	2.554
-1.0	0.142	0.00968	-0.048	0.098	0.050	0.993	0.997	14.698	0.263	0.590
0.0	0.264	0.01055	-0.050	0.081	0.062	0.993	0.997	25.005	0.263	0.439
1.0	0.385	0.01066	-0.052	0.066	0.078	0.992	0.997	36.129	0.263	0.384
2.0	0.506	0.01084	-0.053	0.048	0.101	0.991	0.997	46.705	0.264	0.355
3.0	0.626	0.01118	-0.055	0.040	0.113	0.991	0.998	56.040	0.264	0.338
4.0	0.745	0.01167	-0.057	0.026	0.138	0.990	0.998	63.889	0.264	0.326
5.0	0.862	0.01072	-0.058	0.022	0.159	0.988	0.998	80.472	0.264	0.317
6.0	0.976	0.01126	-0.060	0.014	0.180	0.983	0.998	86.665	0.265	0.311
7.0	1.085	0.01639	-0.061	0.011	0.211	0.979	0.998	66.193	0.265	0.307
8.0	1.189	0.01759	-0.063	0.010	0.227	0.972	0.998	67.614	0.266	0.303
9.0	1.287	0.01891	-0.065	0.009	0.258	0.962	0.998	68.035	0.267	0.300
10.0	1.372	0.02086	-0.066	0.006	0.285	0.946	0.998	65.741	0.268	0.298
11.0	1.441	0.02301	-0.067	0.004	0.312	0.925	0.998	62.637	0.271	0.297
12.0	1.496	0.02547	-0.069	0.003	0.352	0.896	0.999	58.745	0.275	0.296
13.0	1.533	0.02866	-0.070	0.003	0.398	0.857	0.999	53.491	0.283	0.295
14.0	1.552	0.03275	-0.070	0.003	0.438	0.809	0.999	47.399	0.317	0.295
15.0	1.553	0.03827	-0.071	0.003	0.460	0.751	0.999	40.583	0.206	0.296
16.0	1.536	0.04595	-0.071	0.003	0.490	0.683	0.999	33.429	0.252	0.296
17.0	1.502	0.05695	-0.071	0.003	0.517	0.603	0.999	26.381	0.260	0.297
18.0	1.458	0.07066	-0.070	0.003	0.557	0.525	0.999	20.637	0.264	0.298
19.0	1.405	0.08818	-0.070	0.002	0.594	0.448	0.999	15.932	0.265	0.299
20.0	1.349	0.10663	-0.069	0.002	0.629	0.386	0.999	12.654	0.263	0.301

