Name = NACA 1410
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.227	0.01205	-0.021	0.206	0.024	1.000	0.998	-18.836	0.259	0.155
-2.0	-0.110	0.01179	-0.023	0.171	0.039	1.000	0.998	-9.299	0.259	0.044
-1.0	0.008	0.01170	-0.024	0.139	0.060	1.000	0.998	0.715	0.259	3.076
0.0	0.127	0.01173	-0.025	0.109	0.086	1.000	0.998	10.798	0.259	0.445
1.0	0.245	0.01093	-0.026	0.080	0.115	1.000	0.998	22.385	0.259	0.355
2.0	0.362	0.01116	-0.027	0.054	0.145	0.997	0.998	32.477	0.259	0.324
3.0	0.479	0.01146	-0.028	0.033	0.177	0.996	0.998	41.784	0.260	0.308
4.0	0.594	0.01186	-0.029	0.019	0.212	0.995	0.998	50.063	0.260	0.299
5.0	0.705	0.01238	-0.030	0.014	0.248	0.994	0.998	56.977	0.260	0.293
6.0	0.810	0.01302	-0.031	0.010	0.278	0.993	0.999	62.247	0.261	0.289
7.0	0.907	0.01384	-0.032	0.006	0.315	0.991	0.999	65.538	0.262	0.286
8.0	0.993	0.01334	-0.033	0.005	0.361	0.989	0.998	74.482	0.263	0.284
9.0	1.065	0.01876	-0.035	0.004	0.410	0.980	0.998	56.767	0.266	0.282
10.0	1.120	0.02058	-0.035	0.004	0.455	0.964	0.998	54.420	0.270	0.282
11.0	1.154	0.02300	-0.036	0.004	0.490	0.927	0.999	50.158	0.280	0.281
12.0	1.156	0.02709	-0.037	0.004	0.528	0.836	0.999	42.686	0.280	0.282
13.0	1.094	0.04425	-0.035	0.003	0.573	0.543	0.999	24.719	0.299	0.282
14.0	1.007	0.08305	-0.029	0.003	0.623	0.209	0.999	12.120	0.314	0.279
15.0	0.964	0.10773	-0.026	0.003	0.676	0.104	0.999	8.948	0.304	0.277
16.0	0.916	0.12702	-0.024	0.003	0.735	0.066	0.999	7.214	0.276	0.277
17.0	0.859	0.14827	-0.023	0.002	0.796	0.047	0.999	5.790	0.265	0.277
18.0	0.798	0.17147	-0.023	0.001	0.848	0.036	0.999	4.655	0.257	0.278
19.0	0.738	0.19567	-0.023	0.001	0.890	0.031	0.999	3.770	0.253	0.281
20.0	0.678	0.21826	-0.022	0.001	0.920	0.027	0.999	3.107	0.253	0.283

Name = NACA 1410
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.21060	-0.003	0.760	0.001	1.000	0.028	-2.744	0.242	0.245
-19.0	-0.625	0.19231	-0.003	0.719	0.001	1.000	0.030	-3.251	0.241	0.245
-18.0	-0.673	0.17075	-0.004	0.677	0.001	1.000	0.031	-3.939	0.240	0.244
-17.0	-0.719	0.15101	-0.004	0.637	0.001	1.000	0.038	-4.762	0.237	0.244
-16.0	-0.762	0.13115	-0.005	0.604	0.002	1.000	0.046	-5.806	0.232	0.244
-15.0	-0.799	0.11179	-0.006	0.560	0.003	1.000	0.067	-7.151	0.221	0.243
-14.0	-0.825	0.09550	-0.007	0.518	0.004	1.000	0.095	-8.639	0.184	0.242
-13.0	-0.834	0.07783	-0.008	0.478	0.004	1.000	0.156	-10.710	0.138	0.240
-12.0	-0.856	0.05092	-0.010	0.443	0.004	1.000	0.348	-16.802	0.191	0.238
-11.0	-0.918	0.02205	-0.013	0.409	0.004	1.000	0.832	-41.604	0.138	0.236
-10.0	-0.893	0.01819	-0.014	0.380	0.005	1.000	0.965	-49.082	0.277	0.234
-9.0	-0.831	0.01281	-0.015	0.354	0.005	1.000	0.986	-64.890	0.264	0.232
-8.0	-0.753	0.01328	-0.016	0.325	0.005	1.000	0.991	-56.723	0.262	0.228
-7.0	-0.663	0.01251	-0.017	0.301	0.006	1.000	0.993	-52.976	0.261	0.224
-6.0	-0.562	0.01192	-0.018	0.267	0.008	1.000	0.995	-47.178	0.260	0.217
-5.0	-0.455	0.01143	-0.019	0.246	0.011	1.000	0.996	-39.821	0.259	0.207
-4.0	-0.343	0.01112	-0.020	0.213	0.016	1.000	0.998	-30.844	0.259	0.190
-3.0	-0.227	0.01185	-0.021	0.182	0.022	1.000	0.998	-19.150	0.259	0.155
-2.0	-0.110	0.01165	-0.023	0.158	0.036	1.000	0.998	-9.411	0.259	0.044
-1.0	0.008	0.01151	-0.024	0.130	0.054	1.000	0.998	0.726	0.259	3.076
0.0	0.127	0.01156	-0.025	0.099	0.078	1.000	0.998	10.956	0.259	0.445
1.0	0.245	0.01174	-0.026	0.072	0.105	1.000	0.998	20.858	0.259	0.355
2.0	0.363	0.01096	-0.027	0.048	0.135	1.000	0.998	33.062	0.259	0.324
3.0	0.479	0.01128	-0.028	0.030	0.167	0.996	0.998	42.471	0.259	0.308
4.0	0.594	0.01167	-0.029	0.018	0.193	0.996	0.998	50.901	0.260	0.299
5.0	0.705	0.01219	-0.030	0.013	0.223	0.995	0.998	57.841	0.260	0.293
6.0	0.810	0.01276	-0.031	0.009	0.258	0.993	0.999	63.500	0.261	0.289
7.0	0.907	0.01353	-0.032	0.006	0.298	0.992	0.999	67.061	0.262	0.286
8.0	0.994	0.01454	-0.033	0.005	0.327	0.990	0.998	68.351	0.263	0.284
9.0	1.066	0.01405	-0.035	0.004	0.371	0.982	0.998	75.836	0.266	0.282
10.0	1.121	0.02015	-0.036	0.004	0.417	0.967	0.998	55.629	0.270	0.282
11.0	1.155	0.02239	-0.036	0.003	0.458	0.935	0.999	51.589	0.281	0.281
12.0	1.161	0.02596	-0.037	0.004	0.496	0.857	0.999	44.736	0.272	0.282
13.0	1.111	0.03900	-0.035	0.003	0.529	0.615	0.999	28.491	0.292	0.282
14.0	1.023	0.07415	-0.031	0.003	0.573	0.276	0.999	13.793	0.309	0.280
15.0	0.968	0.10416	-0.027	0.003	0.620	0.122	0.999	9.295	0.307	0.278
16.0	0.918	0.12570	-0.025	0.002	0.671	0.073	0.999	7.302	0.283	0.277
17.0	0.858	0.14835	-0.023	0.001	0.726	0.046	0.999	5.786	0.268	0.277
18.0	0.798	0.16934	-0.023	0.001	0.785	0.037	0.999	4.715	0.255	0.279
19.0	0.738	0.19288	-0.023	0.001	0.840	0.032	0.999	3.826	0.252	0.281
20.0	0.678	0.21515	-0.023	0.001	0.885	0.028	0.999	3.153	0.252	0.283

Name = NACA 1410
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.21173	-0.003	0.717	0.001	1.000	0.029	-2.730	0.243	0.245
-19.0	-0.625	0.19146	-0.003	0.677	0.001	1.000	0.029	-3.265	0.241	0.245
-18.0	-0.673	0.17109	-0.004	0.639	0.001	1.000	0.033	-3.932	0.239	0.244
-17.0	-0.719	0.14921	-0.004	0.606	0.001	1.000	0.040	-4.821	0.237	0.244
-16.0	-0.762	0.13090	-0.005	0.562	0.002	1.000	0.048	-5.821	0.233	0.243
-15.0	-0.799	0.11253	-0.006	0.522	0.003	1.000	0.064	-7.099	0.220	0.243
-14.0	-0.828	0.09287	-0.007	0.489	0.004	1.000	0.109	-8.913	0.186	0.242
-13.0	-0.839	0.07426	-0.008	0.451	0.004	1.000	0.180	-11.292	0.166	0.240
-12.0	-0.872	0.04387	-0.011	0.413	0.004	1.000	0.430	-19.874	0.194	0.238
-11.0	-0.925	0.02084	-0.013	0.395	0.004	1.000	0.871	-44.384	0.080	0.236
-10.0	-0.894	0.01776	-0.014	0.359	0.005	1.000	0.970	-50.332	0.274	0.234
-9.0	-0.832	0.01255	-0.015	0.341	0.005	1.000	0.988	-66.249	0.264	0.232
-8.0	-0.753	0.01306	-0.016	0.306	0.005	1.000	0.991	-57.640	0.262	0.228
-7.0	-0.663	0.01230	-0.017	0.279	0.006	1.000	0.993	-53.846	0.261	0.224
-6.0	-0.562	0.01171	-0.018	0.255	0.007	1.000	0.995	-48.037	0.260	0.217
-5.0	-0.455	0.01130	-0.019	0.223	0.011	1.000	0.996	-40.286	0.259	0.207
-4.0	-0.343	0.01096	-0.020	0.204	0.015	1.000	0.998	-31.284	0.259	0.190
-3.0	-0.227	0.01166	-0.021	0.171	0.021	1.000	0.998	-19.472	0.259	0.155
-2.0	-0.110	0.01145	-0.023	0.142	0.033	1.000	0.998	-9.581	0.259	0.044
-1.0	0.008	0.01136	-0.024	0.117	0.050	1.000	0.998	0.736	0.259	3.076
0.0	0.127	0.01136	-0.025	0.093	0.073	1.000	0.998	11.150	0.259	0.445
1.0	0.245	0.01152	-0.026	0.067	0.099	1.000	0.998	21.238	0.259	0.355
2.0	0.363	0.01186	-0.027	0.044	0.126	1.000	0.998	30.568	0.259	0.324
3.0	0.479	0.01111	-0.028	0.028	0.150	0.997	0.998	43.093	0.259	0.308
4.0	0.594	0.01149	-0.029	0.017	0.179	0.996	0.998	51.672	0.260	0.299
5.0	0.705	0.01195	-0.030	0.012	0.212	0.995	0.998	59.026	0.260	0.293
6.0	0.810	0.01260	-0.031	0.008	0.242	0.993	0.999	64.298	0.261	0.289
7.0	0.907	0.01339	-0.032	0.006	0.270	0.992	0.999	67.745	0.262	0.286
8.0	0.994	0.01433	-0.033	0.005	0.306	0.990	0.998	69.318	0.263	0.284
9.0	1.066	0.01379	-0.035	0.004	0.348	0.983	0.998	77.270	0.266	0.282
10.0	1.122	0.01970	-0.036	0.004	0.390	0.970	0.998	56.937	0.271	0.282
11.0	1.157	0.02185	-0.036	0.003	0.429	0.941	0.999	52.941	0.281	0.281
12.0	1.165	0.02522	-0.037	0.003	0.462	0.870	0.999	46.172	0.263	0.282
13.0	1.123	0.03555	-0.036	0.003	0.503	0.667	0.999	31.603	0.286	0.282
14.0	1.038	0.06645	-0.032	0.003	0.536	0.340	0.999	15.620	0.303	0.281
15.0	0.974	0.09987	-0.028	0.003	0.577	0.146	0.999	9.748	0.312	0.279
16.0	0.918	0.12593	-0.025	0.002	0.622	0.072	0.999	7.287	0.289	0.277
17.0	0.859	0.14700	-0.024	0.001	0.671	0.048	0.999	5.842	0.266	0.277
18.0	0.799	0.16966	-0.023	0.001	0.724	0.038	0.999	4.708	0.255	0.279
19.0	0.738	0.18989	-0.023	0.001	0.780	0.033	0.999	3.887	0.252	0.281
20.0	0.679	0.21172	-0.023	0.001	0.838	0.029	0.999	3.205	0.252	0.284

Name = NACA 1410
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.20689	-0.003	0.681	0.001	1.000	0.030	-2.795	0.243	0.245
-19.0	-0.625	0.19086	-0.003	0.646	0.001	1.000	0.030	-3.276	0.242	0.245
-18.0	-0.673	0.16778	-0.004	0.609	0.001	1.000	0.034	-4.011	0.239	0.244
-17.0	-0.719	0.14893	-0.004	0.567	0.001	1.000	0.041	-4.831	0.238	0.244
-16.0	-0.761	0.13093	-0.005	0.530	0.001	1.000	0.046	-5.815	0.233	0.244
-15.0	-0.799	0.11309	-0.006	0.502	0.002	1.000	0.063	-7.061	0.219	0.243
-14.0	-0.830	0.09052	-0.007	0.458	0.004	1.000	0.120	-9.170	0.188	0.242
-13.0	-0.844	0.07089	-0.008	0.421	0.004	1.000	0.205	-11.899	0.177	0.240
-12.0	-0.882	0.03996	-0.011	0.401	0.004	1.000	0.479	-22.058	0.195	0.238
-11.0	-0.928	0.02026	-0.013	0.366	0.004	1.000	0.887	-45.812	-0.025	0.236
-10.0	-0.894	0.01745	-0.014	0.349	0.004	1.000	0.973	-51.244	0.273	0.234
-9.0	-0.832	0.01237	-0.015	0.315	0.005	1.000	0.989	-67.217	0.264	0.232
-8.0	-0.753	0.01283	-0.016	0.298	0.005	1.000	0.991	-58.718	0.262	0.228
-7.0	-0.663	0.01213	-0.017	0.262	0.005	1.000	0.993	-54.612	0.261	0.224
-6.0	-0.563	0.01155	-0.018	0.241	0.007	1.000	0.995	-48.712	0.260	0.217
-5.0	-0.455	0.01112	-0.019	0.213	0.010	1.000	0.997	-40.954	0.259	0.207
-4.0	-0.343	0.01184	-0.020	0.183	0.015	1.000	0.998	-28.952	0.259	0.190
-3.0	-0.227	0.01149	-0.021	0.166	0.020	1.000	0.998	-19.762	0.259	0.155
-2.0	-0.110	0.01136	-0.023	0.134	0.031	1.000	0.998	-9.651	0.259	0.044
-1.0	0.008	0.01119	-0.024	0.107	0.047	1.000	0.998	0.747	0.259	3.076
0.0	0.127	0.01119	-0.025	0.083	0.070	1.000	0.998	11.315	0.259	0.445
1.0	0.245	0.01145	-0.026	0.060	0.091	1.000	0.998	21.379	0.259	0.355
2.0	0.363	0.01168	-0.027	0.040	0.114	1.000	0.998	31.034	0.259	0.324
3.0	0.479	0.01097	-0.028	0.026	0.140	0.997	0.998	43.644	0.259	0.308
4.0	0.594	0.01132	-0.029	0.016	0.171	0.996	0.999	52.469	0.260	0.299
5.0	0.705	0.01182	-0.030	0.012	0.199	0.995	0.998	59.663	0.260	0.293
6.0	0.810	0.01239	-0.031	0.008	0.224	0.994	0.999	65.411	0.261	0.289
7.0	0.907	0.01313	-0.032	0.006	0.257	0.992	0.999	69.081	0.262	0.286
8.0	0.994	0.01407	-0.033	0.005	0.292	0.991	0.998	70.632	0.264	0.284
9.0	1.066	0.01354	-0.035	0.004	0.318	0.984	0.998	78.720	0.266	0.282
10.0	1.122	0.01937	-0.036	0.003	0.358	0.972	0.999	57.943	0.271	0.282
11.0	1.158	0.02145	-0.036	0.003	0.403	0.945	0.999	53.973	0.282	0.281
12.0	1.169	0.02430	-0.037	0.003	0.449	0.888	0.999	48.094	0.251	0.282
13.0	1.133	0.03308	-0.036	0.003	0.469	0.708	0.999	34.259	0.283	0.282
14.0	1.047	0.06221	-0.033	0.003	0.508	0.376	0.999	16.823	0.299	0.281
15.0	0.979	0.09592	-0.029	0.003	0.551	0.168	0.999	10.206	0.312	0.279
16.0	0.918	0.12501	-0.025	0.002	0.585	0.074	0.999	7.345	0.293	0.277
17.0	0.859	0.14642	-0.024	0.001	0.628	0.049	0.999	5.867	0.266	0.278
18.0	0.799	0.16628	-0.023	0.001	0.676	0.039	0.999	4.804	0.255	0.279
19.0	0.738	0.18910	-0.023	0.001	0.727	0.034	0.999	3.904	0.251	0.281
20.0	0.679	0.21079	-0.023	0.001	0.783	0.030	0.999	3.220	0.252	0.284

Name = NACA 1410
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.20834	-0.003	0.657	0.001	1.000	0.031	-2.776	0.243	0.245
-19.0	-0.625	0.18790	-0.003	0.614	0.001	1.000	0.031	-3.328	0.241	0.245
-18.0	-0.673	0.16802	-0.004	0.574	0.001	1.000	0.035	-4.006	0.239	0.244
-17.0	-0.720	0.14743	-0.004	0.546	0.001	1.000	0.041	-4.881	0.238	0.244
-16.0	-0.762	0.13012	-0.005	0.508	0.001	1.000	0.047	-5.854	0.233	0.244
-15.0	-0.799	0.11231	-0.006	0.468	0.002	1.000	0.066	-7.115	0.219	0.243
-14.0	-0.831	0.08929	-0.007	0.436	0.004	1.000	0.127	-9.311	0.190	0.241
-13.0	-0.847	0.06867	-0.009	0.406	0.004	1.000	0.222	-12.333	0.187	0.240
-12.0	-0.894	0.03545	-0.011	0.380	0.004	1.000	0.543	-25.224	0.196	0.238
-11.0	-0.932	0.01963	-0.013	0.355	0.004	1.000	0.906	-47.474	-3.916	0.236
-10.0	-0.895	0.01707	-0.014	0.330	0.004	1.000	0.977	-52.421	0.271	0.234
-9.0	-0.832	0.01344	-0.015	0.304	0.005	1.000	0.989	-61.906	0.264	0.232
-8.0	-0.753	0.01263	-0.016	0.275	0.005	1.000	0.992	-59.612	0.262	0.228
-7.0	-0.663	0.01193	-0.017	0.254	0.005	1.000	0.994	-55.546	0.261	0.224
-6.0	-0.563	0.01145	-0.018	0.223	0.006	1.000	0.995	-49.122	0.260	0.217
-5.0	-0.455	0.01096	-0.019	0.207	0.010	1.000	0.997	-41.533	0.259	0.207
-4.0	-0.343	0.01165	-0.020	0.174	0.014	1.000	0.998	-29.435	0.259	0.190
-3.0	-0.227	0.01144	-0.021	0.149	0.019	1.000	0.998	-19.837	0.259	0.155
-2.0	-0.110	0.01117	-0.023	0.129	0.029	1.000	0.998	-9.816	0.259	0.044
-1.0	0.008	0.01108	-0.024	0.101	0.045	1.000	0.998	0.754	0.259	3.076
0.0	0.127	0.01114	-0.025	0.076	0.063	1.000	0.998	11.364	0.259	0.445
1.0	0.245	0.01127	-0.026	0.055	0.084	1.000	0.998	21.709	0.259	0.355
2.0	0.363	0.01159	-0.027	0.037	0.108	1.000	0.998	31.274	0.259	0.324
3.0	0.479	0.01081	-0.028	0.024	0.135	1.000	0.998	44.350	0.259	0.308
4.0	0.594	0.01116	-0.029	0.015	0.163	0.996	0.999	53.239	0.260	0.299
5.0	0.705	0.01162	-0.030	0.011	0.184	0.995	0.998	60.679	0.260	0.293
6.0	0.810	0.01226	-0.031	0.007	0.215	0.994	0.999	66.107	0.261	0.289
7.0	0.907	0.01299	-0.032	0.005	0.248	0.992	0.999	69.865	0.262	0.286
8.0	0.994	0.01392	-0.033	0.004	0.270	0.991	0.998	71.382	0.264	0.284
9.0	1.066	0.01336	-0.035	0.004	0.305	0.985	0.998	79.812	0.266	0.282
10.0	1.123	0.01905	-0.036	0.003	0.343	0.975	0.999	58.949	0.271	0.282
11.0	1.159	0.02106	-0.036	0.003	0.375	0.949	0.999	55.013	0.282	0.281
12.0	1.171	0.02377	-0.037	0.003	0.414	0.898	0.999	49.263	0.238	0.282
13.0	1.140	0.03136	-0.037	0.003	0.454	0.736	0.999	36.353	0.278	0.282
14.0	1.063	0.05503	-0.034	0.003	0.481	0.443	0.999	19.314	0.293	0.282
15.0	0.989	0.08914	-0.030	0.002	0.515	0.211	0.999	11.096	0.314	0.280
16.0	0.917	0.12596	-0.025	0.001	0.558	0.069	0.999	7.281	0.299	0.277
17.0	0.859	0.14614	-0.024	0.001	0.601	0.051	0.999	5.881	0.262	0.278
18.0	0.799	0.16697	-0.023	0.001	0.639	0.040	0.999	4.785	0.256	0.279
19.0	0.738	0.18594	-0.023	0.001	0.684	0.035	0.999	3.972	0.250	0.281
20.0	0.679	0.21098	-0.023	0.001	0.735	0.032	0.999	3.218	0.250	0.284

Name = NACA 1410
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.579	0.20651	-0.003	0.621	0.001	1.000	0.033	-2.802	0.243	0.245
-19.0	-0.625	0.18679	-0.003	0.587	0.001	1.000	0.031	-3.348	0.241	0.245
-18.0	-0.673	0.16704	-0.004	0.557	0.001	1.000	0.036	-4.031	0.239	0.244
-17.0	-0.720	0.14679	-0.004	0.516	0.001	1.000	0.042	-4.903	0.238	0.244
-16.0	-0.762	0.12997	-0.005	0.485	0.001	1.000	0.049	-5.863	0.233	0.243
-15.0	-0.799	0.11202	-0.006	0.452	0.002	1.000	0.066	-7.134	0.219	0.243
-14.0	-0.831	0.08957	-0.007	0.415	0.003	1.000	0.125	-9.278	0.192	0.241
-13.0	-0.852	0.06561	-0.009	0.399	0.004	1.000	0.246	-12.982	0.193	0.240
-12.0	-0.905	0.03193	-0.011	0.363	0.004	1.000	0.599	-28.350	0.196	0.237
-11.0	-0.934	0.01914	-0.013	0.348	0.004	1.000	0.919	-48.808	0.550	0.236
-10.0	-0.895	0.01683	-0.014	0.312	0.004	1.000	0.978	-53.169	0.271	0.234
-9.0	-0.832	0.01322	-0.015	0.298	0.005	1.000	0.990	-62.945	0.264	0.232
-8.0	-0.753	0.01248	-0.016	0.262	0.004	1.000	0.992	-60.339	0.262	0.228
-7.0	-0.663	0.01184	-0.017	0.247	0.005	1.000	0.994	-55.989	0.261	0.224
-6.0	-0.563	0.01132	-0.018	0.214	0.006	1.000	0.995	-49.685	0.260	0.217
-5.0	-0.455	0.01089	-0.019	0.190	0.009	1.000	0.997	-41.808	0.259	0.207
-4.0	-0.343	0.01155	-0.020	0.169	0.014	1.000	0.998	-29.696	0.259	0.190
-3.0	-0.227	0.01125	-0.021	0.140	0.018	1.000	0.998	-20.171	0.259	0.155
-2.0	-0.110	0.01108	-0.023	0.121	0.028	1.000	0.998	-9.896	0.259	0.044
-1.0	0.008	0.01102	-0.024	0.097	0.041	1.000	0.998	0.759	0.259	3.076
0.0	0.127	0.01107	-0.025	0.073	0.058	1.000	0.998	11.444	0.259	0.445
1.0	0.245	0.01118	-0.026	0.051	0.079	1.000	0.998	21.894	0.259	0.355
2.0	0.363	0.01142	-0.027	0.034	0.103	1.000	0.998	31.749	0.259	0.324
3.0	0.479	0.01177	-0.028	0.022	0.132	1.000	0.998	40.715	0.259	0.308
4.0	0.594	0.01103	-0.029	0.014	0.150	0.997	0.999	53.850	0.260	0.299
5.0	0.705	0.01149	-0.030	0.011	0.176	0.996	0.998	61.412	0.260	0.293
6.0	0.810	0.01207	-0.031	0.007	0.209	0.994	0.999	67.147	0.261	0.289
7.0	0.907	0.01279	-0.032	0.005	0.228	0.993	0.999	70.954	0.262	0.286
8.0	0.994	0.01367	-0.033	0.004	0.259	0.991	0.998	72.706	0.264	0.284
9.0	1.067	0.01314	-0.035	0.004	0.297	0.986	0.999	81.168	0.266	0.282
10.0	1.123	0.01876	-0.036	0.003	0.318	0.977	0.999	59.872	0.271	0.282
11.0	1.160	0.02073	-0.036	0.003	0.356	0.953	0.999	55.945	0.282	0.281
12.0	1.173	0.02325	-0.037	0.003	0.399	0.906	0.999	50.456	0.219	0.282
13.0	1.146	0.03002	-0.037	0.003	0.433	0.760	0.999	38.172	0.275	0.282
14.0	1.072	0.05106	-0.035	0.003	0.461	0.483	0.999	21.002	0.298	0.282
15.0	0.980	0.09508	-0.029	0.002	0.501	0.172	0.999	10.305	0.314	0.280
16.0	0.917	0.12595	-0.025	0.001	0.527	0.069	0.999	7.282	0.291	0.277
17.0	0.860	0.14488	-0.024	0.001	0.566	0.052	0.999	5.933	0.262	0.278
18.0	0.799	0.16597	-0.023	0.001	0.610	0.040	0.999	4.815	0.256	0.279
19.0	0.739	0.18471	-0.023	0.001	0.656	0.036	0.999	3.998	0.250	0.281
20.0	0.679	0.20945	-0.023	0.000	0.700	0.032	0.999	3.242	0.250	0.284

Name = NACA 1410
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.20800	-0.003	0.606	0.001	1.000	0.030	-2.780	0.241	0.245
-19.0	-0.626	0.18585	-0.003	0.565	0.001	1.000	0.033	-3.366	0.241	0.245
-18.0	-0.673	0.16630	-0.004	0.529	0.001	1.000	0.037	-4.049	0.239	0.244
-17.0	-0.720	0.14643	-0.004	0.504	0.001	1.000	0.043	-4.916	0.238	0.244
-16.0	-0.762	0.12962	-0.005	0.462	0.001	1.000	0.050	-5.881	0.234	0.243
-15.0	-0.798	0.11336	-0.006	0.429	0.001	1.000	0.060	-7.040	0.220	0.243
-14.0	-0.829	0.09082	-0.007	0.405	0.002	1.000	0.117	-9.132	0.194	0.242
-13.0	-0.857	0.06250	-0.009	0.377	0.004	1.000	0.271	-13.710	0.197	0.240
-12.0	-0.915	0.02917	-0.011	0.354	0.004	1.000	0.647	-31.359	0.196	0.237
-11.0	-0.936	0.01878	-0.013	0.330	0.004	1.000	0.930	-49.860	0.397	0.236
-10.0	-0.895	0.01660	-0.014	0.304	0.004	1.000	0.979	-53.936	0.270	0.234
-9.0	-0.832	0.01307	-0.015	0.277	0.004	1.000	0.990	-63.627	0.264	0.232
-8.0	-0.753	0.01232	-0.016	0.256	0.004	1.000	0.992	-61.157	0.262	0.228
-7.0	-0.663	0.01168	-0.017	0.227	0.005	1.000	0.994	-56.719	0.261	0.224
-6.0	-0.563	0.01117	-0.018	0.209	0.006	1.000	0.996	-50.349	0.260	0.217
-5.0	-0.455	0.01079	-0.019	0.179	0.009	1.000	0.997	-42.211	0.259	0.207
-4.0	-0.343	0.01136	-0.020	0.165	0.013	1.000	0.998	-30.180	0.259	0.190
-3.0	-0.227	0.01118	-0.021	0.134	0.017	1.000	0.998	-20.308	0.259	0.155
-2.0	-0.110	0.01098	-0.023	0.110	0.027	1.000	0.998	-9.986	0.259	0.044
-1.0	0.008	0.01084	-0.024	0.095	0.039	1.000	0.998	0.771	0.259	3.076
0.0	0.127	0.01089	-0.025	0.069	0.055	1.000	0.998	11.628	0.259	0.445
1.0	0.245	0.01106	-0.026	0.048	0.076	1.000	0.998	22.125	0.259	0.355
2.0	0.363	0.01132	-0.027	0.032	0.100	1.000	0.998	32.034	0.259	0.324
3.0	0.479	0.01168	-0.028	0.021	0.122	1.000	0.999	41.030	0.259	0.308
4.0	0.594	0.01092	-0.029	0.014	0.142	0.997	0.999	54.390	0.260	0.299
5.0	0.705	0.01132	-0.030	0.011	0.172	0.996	0.998	62.306	0.260	0.293
6.0	0.810	0.01198	-0.031	0.006	0.195	0.995	0.999	67.628	0.261	0.289
7.0	0.907	0.01267	-0.032	0.005	0.219	0.993	0.999	71.601	0.262	0.286
8.0	0.994	0.01355	-0.033	0.004	0.254	0.991	0.998	73.352	0.264	0.284
9.0	1.067	0.01303	-0.035	0.004	0.274	0.987	0.999	81.863	0.266	0.282
10.0	1.123	0.01854	-0.036	0.003	0.306	0.977	0.999	60.579	0.271	0.282
11.0	1.160	0.02045	-0.037	0.003	0.347	0.956	0.999	56.742	0.282	0.281
12.0	1.174	0.02296	-0.037	0.003	0.373	0.910	0.999	51.141	0.190	0.282
13.0	1.150	0.02897	-0.037	0.003	0.411	0.779	0.999	39.706	0.272	0.282
14.0	1.081	0.04774	-0.035	0.003	0.452	0.518	0.999	22.632	0.301	0.283
15.0	0.975	0.09811	-0.028	0.002	0.472	0.152	0.999	9.940	0.312	0.279
16.0	0.918	0.12455	-0.025	0.001	0.509	0.074	0.999	7.373	0.286	0.277
17.0	0.860	0.14429	-0.024	0.001	0.550	0.053	0.999	5.959	0.264	0.278
18.0	0.799	0.16522	-0.023	0.001	0.579	0.041	0.999	4.838	0.256	0.279
