Name = NACA 1408
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.223	0.01171	-0.022	0.210	0.017	1.000	0.998	-19.071	0.258	0.152
-2.0	-0.108	0.01149	-0.023	0.175	0.029	1.000	0.998	-9.444	0.258	0.040
-1.0	0.008	0.01136	-0.024	0.141	0.051	1.000	0.998	0.670	0.258	3.361
0.0	0.124	0.01137	-0.025	0.107	0.080	1.000	0.998	10.909	0.258	0.448
1.0	0.240	0.01155	-0.025	0.073	0.113	1.000	0.998	20.795	0.258	0.356
2.0	0.356	0.01190	-0.026	0.041	0.146	1.000	0.999	29.918	0.258	0.324
3.0	0.471	0.01239	-0.027	0.020	0.181	1.000	0.999	37.983	0.258	0.308
4.0	0.581	0.01289	-0.028	0.012	0.218	1.000	0.999	45.101	0.258	0.298
5.0	0.687	0.01356	-0.029	0.007	0.257	1.000	0.999	50.657	0.259	0.292
6.0	0.784	0.01444	-0.030	0.005	0.299	1.000	0.999	54.295	0.260	0.288
7.0	0.869	0.01377	-0.031	0.004	0.338	0.997	0.999	63.146	0.261	0.285
8.0	0.941	0.01478	-0.032	0.004	0.396	0.994	0.999	63.638	0.264	0.284
9.0	0.995	0.01607	-0.033	0.004	0.449	0.990	0.999	61.909	0.269	0.283
10.0	1.026	0.02037	-0.033	0.003	0.477	0.964	0.999	50.339	0.316	0.282
11.0	0.859	0.06455	-0.024	0.003	0.518	0.151	0.999	13.310	0.317	0.277
12.0	0.811	0.08526	-0.019	0.002	0.567	0.044	0.999	9.512	0.318	0.273
13.0	0.765	0.10188	-0.017	0.001	0.619	0.024	0.999	7.505	0.268	0.272
14.0	0.711	0.11795	-0.017	0.001	0.677	0.021	0.999	6.025	0.247	0.274
15.0	0.651	0.13191	-0.018	0.001	0.746	0.021	0.999	4.939	0.243	0.277
16.0	0.591	0.14645	-0.018	0.001	0.815	0.021	0.999	4.033	0.241	0.280
17.0	0.532	0.16306	-0.019	0.001	0.884	0.023	0.999	3.261	0.240	0.285
18.0	0.476	0.17834	-0.019	0.001	0.933	0.023	0.999	2.671	0.240	0.290
19.0	0.426	0.19791	-0.020	0.001	0.958	0.024	0.999	2.150	0.240	0.296
20.0	0.380	0.21558	-0.020	0.001	0.970	0.025	0.999	1.762	0.240	0.303

Name = NACA 1408
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.321	0.21085	-0.005	0.805	0.001	1.000	0.028	-1.525	0.244	0.236
-19.0	-0.358	0.19288	-0.005	0.762	0.001	1.000	0.026	-1.854	0.244	0.236
-18.0	-0.397	0.17415	-0.005	0.719	0.001	1.000	0.024	-2.282	0.244	0.237
-17.0	-0.441	0.16214	-0.005	0.674	0.001	1.000	0.023	-2.717	0.244	0.238
-16.0	-0.486	0.14788	-0.006	0.631	0.001	1.000	0.023	-3.287	0.244	0.238
-15.0	-0.532	0.13487	-0.006	0.591	0.001	1.000	0.022	-3.946	0.244	0.239
-14.0	-0.576	0.11848	-0.006	0.555	0.001	1.000	0.021	-4.863	0.241	0.239
-13.0	-0.615	0.10102	-0.007	0.509	0.001	1.000	0.024	-6.091	0.236	0.239
-12.0	-0.644	0.08909	-0.007	0.464	0.002	1.000	0.026	-7.233	0.215	0.239
-11.0	-0.662	0.07536	-0.008	0.424	0.002	1.000	0.044	-8.780	0.111	0.238
-10.0	-0.668	0.06025	-0.010	0.400	0.003	1.000	0.106	-11.085	0.171	0.235
-9.0	-0.772	0.01318	-0.017	0.364	0.004	1.000	0.983	-58.585	0.079	0.228
-8.0	-0.711	0.01314	-0.018	0.347	0.004	1.000	0.994	-54.105	0.262	0.225
-7.0	-0.634	0.01235	-0.019	0.309	0.005	1.000	0.996	-51.341	0.260	0.221
-6.0	-0.544	0.01287	-0.019	0.280	0.005	1.000	0.998	-42.233	0.259	0.214
-5.0	-0.443	0.01234	-0.020	0.254	0.006	1.000	0.998	-35.926	0.258	0.204
-4.0	-0.336	0.01183	-0.021	0.218	0.009	1.000	0.998	-28.382	0.258	0.187
-3.0	-0.223	0.01152	-0.022	0.189	0.016	1.000	0.998	-19.395	0.258	0.152
-2.0	-0.108	0.01128	-0.023	0.164	0.024	1.000	0.998	-9.618	0.258	0.040
-1.0	0.008	0.01115	-0.024	0.131	0.045	1.000	0.998	0.682	0.258	3.361
0.0	0.124	0.01121	-0.025	0.098	0.073	1.000	0.998	11.062	0.258	0.448
1.0	0.240	0.01140	-0.025	0.065	0.103	1.000	0.998	21.081	0.258	0.356
2.0	0.356	0.01169	-0.026	0.037	0.135	1.000	0.999	30.458	0.258	0.324
3.0	0.471	0.01211	-0.027	0.019	0.169	1.000	0.999	38.857	0.258	0.308
4.0	0.581	0.01266	-0.028	0.010	0.203	1.000	0.999	45.936	0.258	0.298
5.0	0.687	0.01337	-0.029	0.006	0.233	1.000	0.999	51.388	0.259	0.292
6.0	0.784	0.01415	-0.030	0.005	0.268	1.000	0.999	55.411	0.260	0.288
7.0	0.870	0.01350	-0.031	0.004	0.307	0.997	0.999	64.397	0.261	0.285
8.0	0.941	0.01451	-0.032	0.004	0.352	0.995	0.999	64.827	0.264	0.284
9.0	0.995	0.01570	-0.033	0.004	0.403	0.991	0.999	63.360	0.269	0.283
10.0	1.027	0.01981	-0.033	0.003	0.452	0.972	0.999	51.850	0.288	0.282
11.0	0.943	0.03439	-0.031	0.003	0.480	0.557	0.999	27.425	0.318	0.282
12.0	0.810	0.08620	-0.019	0.002	0.519	0.040	0.999	9.398	0.324	0.273
13.0	0.765	0.10060	-0.017	0.001	0.566	0.026	0.999	7.605	0.263	0.273
14.0	0.711	0.11615	-0.017	0.001	0.616	0.022	0.999	6.120	0.248	0.274
15.0	0.652	0.13039	-0.018	0.001	0.670	0.022	0.999	4.997	0.243	0.277
16.0	0.591	0.14582	-0.018	0.001	0.732	0.022	0.999	4.052	0.242	0.281
17.0	0.532	0.15880	-0.019	0.001	0.802	0.023	0.999	3.349	0.239	0.285
18.0	0.476	0.17631	-0.019	0.001	0.874	0.025	0.999	2.703	0.238	0.291
19.0	0.426	0.19380	-0.020	0.001	0.928	0.026	0.999	2.197	0.239	0.297
20.0	0.380	0.21240	-0.020	0.001	0.958	0.027	0.999	1.789	0.240	0.304

Name = NACA 1408
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.20497	-0.005	0.760	0.001	1.000	0.029	-1.569	0.244	0.235
-19.0	-0.358	0.19203	-0.005	0.716	0.001	1.000	0.027	-1.863	0.244	0.236
-18.0	-0.397	0.17670	-0.005	0.673	0.001	1.000	0.025	-2.250	0.245	0.237
-17.0	-0.441	0.16066	-0.005	0.632	0.000	1.000	0.024	-2.742	0.244	0.238
-16.0	-0.486	0.14394	-0.006	0.595	0.001	1.000	0.023	-3.377	0.244	0.238
-15.0	-0.532	0.13285	-0.006	0.557	0.001	1.000	0.023	-4.006	0.244	0.239
-14.0	-0.576	0.11858	-0.006	0.513	0.001	1.000	0.022	-4.860	0.241	0.239
-13.0	-0.615	0.10091	-0.007	0.471	0.001	1.000	0.025	-6.099	0.235	0.239
-12.0	-0.645	0.08874	-0.007	0.434	0.001	1.000	0.028	-7.265	0.214	0.239
-11.0	-0.662	0.07517	-0.008	0.405	0.002	1.000	0.046	-8.806	0.122	0.237
-10.0	-0.676	0.05565	-0.011	0.372	0.003	1.000	0.155	-12.143	0.172	0.233
-9.0	-0.773	0.01286	-0.017	0.351	0.004	1.000	0.988	-60.103	0.063	0.228
-8.0	-0.711	0.01297	-0.018	0.317	0.004	1.000	0.994	-54.827	0.262	0.225
-7.0	-0.634	0.01214	-0.019	0.298	0.005	1.000	0.997	-52.227	0.260	0.221
-6.0	-0.544	0.01274	-0.019	0.261	0.005	1.000	0.998	-42.682	0.259	0.214
-5.0	-0.443	0.01215	-0.020	0.232	0.006	1.000	0.998	-36.478	0.258	0.204
-4.0	-0.336	0.01164	-0.021	0.208	0.008	1.000	0.998	-28.843	0.258	0.187
-3.0	-0.223	0.01133	-0.022	0.175	0.015	1.000	0.998	-19.725	0.258	0.152
-2.0	-0.108	0.01115	-0.023	0.145	0.023	1.000	0.998	-9.728	0.258	0.040
-1.0	0.008	0.01107	-0.024	0.116	0.041	1.000	0.998	0.687	0.258	3.361
0.0	0.124	0.01102	-0.025	0.088	0.068	1.000	0.998	11.249	0.258	0.448
1.0	0.240	0.01120	-0.025	0.058	0.097	1.000	0.998	21.458	0.258	0.356
2.0	0.356	0.01150	-0.026	0.034	0.126	1.000	0.999	30.962	0.258	0.324
3.0	0.471	0.01192	-0.027	0.018	0.153	1.000	0.999	39.465	0.258	0.308
4.0	0.581	0.01246	-0.028	0.010	0.183	1.000	0.999	46.672	0.258	0.298
5.0	0.687	0.01312	-0.029	0.006	0.217	1.000	0.999	52.369	0.259	0.292
6.0	0.784	0.01385	-0.030	0.005	0.254	1.000	0.999	56.594	0.260	0.288
7.0	0.870	0.01324	-0.031	0.004	0.287	1.000	0.999	65.696	0.261	0.285
8.0	0.941	0.01428	-0.032	0.004	0.319	0.995	0.999	65.903	0.264	0.284
9.0	0.995	0.01543	-0.033	0.004	0.364	0.991	0.999	64.487	0.269	0.283
10.0	1.028	0.01934	-0.033	0.003	0.411	0.977	0.999	53.190	-0.251	0.282
11.0	0.994	0.02441	-0.033	0.003	0.455	0.804	0.999	40.721	0.317	0.283
12.0	0.811	0.08519	-0.019	0.001	0.489	0.042	0.999	9.515	0.316	0.273
13.0	0.766	0.10012	-0.018	0.001	0.524	0.029	0.999	7.646	0.264	0.273
14.0	0.711	0.11420	-0.017	0.001	0.569	0.023	0.999	6.226	0.250	0.274
15.0	0.652	0.12836	-0.018	0.001	0.618	0.023	0.999	5.077	0.243	0.277
16.0	0.591	0.14750	-0.018	0.001	0.669	0.023	0.999	4.006	0.241	0.281
17.0	0.532	0.15920	-0.019	0.001	0.728	0.024	0.999	3.341	0.237	0.285
18.0	0.477	0.17462	-0.020	0.001	0.797	0.027	0.999	2.730	0.237	0.291
19.0	0.426	0.19305	-0.020	0.001	0.868	0.028	0.999	2.206	0.241	0.297
20.0	0.380	0.20860	-0.021	0.001	0.927	0.028	0.999	1.822	0.241	0.304

Name = NACA 1408
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.20529	-0.005	0.718	0.001	1.000	0.030	-1.567	0.244	0.235
-19.0	-0.358	0.19056	-0.005	0.676	0.001	1.000	0.028	-1.878	0.245	0.236
-18.0	-0.398	0.17420	-0.005	0.637	0.001	1.000	0.026	-2.282	0.245	0.237
-17.0	-0.441	0.15846	-0.005	0.605	0.000	1.000	0.024	-2.781	0.244	0.238
-16.0	-0.486	0.14166	-0.006	0.561	0.001	1.000	0.024	-3.432	0.244	0.238
-15.0	-0.532	0.13037	-0.006	0.519	0.001	1.000	0.023	-4.083	0.244	0.239
-14.0	-0.576	0.11609	-0.006	0.484	0.001	1.000	0.022	-4.965	0.241	0.239
-13.0	-0.616	0.09918	-0.007	0.449	0.001	1.000	0.025	-6.207	0.235	0.239
-12.0	-0.645	0.08814	-0.007	0.410	0.001	1.000	0.029	-7.317	0.212	0.239
-11.0	-0.663	0.07433	-0.008	0.387	0.002	1.000	0.050	-8.915	0.139	0.237
-10.0	-0.689	0.04863	-0.012	0.356	0.003	1.000	0.236	-14.168	0.173	0.232
-9.0	-0.773	0.01370	-0.017	0.332	0.004	1.000	0.990	-56.445	-0.003	0.228
-8.0	-0.711	0.01277	-0.018	0.304	0.004	1.000	0.994	-55.709	0.262	0.225
-7.0	-0.634	0.01198	-0.019	0.272	0.005	1.000	0.997	-52.909	0.260	0.221
-6.0	-0.544	0.01249	-0.019	0.252	0.005	1.000	0.998	-43.531	0.259	0.214
-5.0	-0.443	0.01202	-0.020	0.217	0.005	1.000	0.998	-36.883	0.258	0.204
-4.0	-0.336	0.01152	-0.021	0.190	0.008	1.000	0.998	-29.125	0.258	0.187
-3.0	-0.223	0.01118	-0.022	0.168	0.014	1.000	0.998	-19.976	0.258	0.152
-2.0	-0.108	0.01102	-0.023	0.135	0.022	1.000	0.998	-9.840	0.258	0.040
-1.0	0.008	0.01090	-0.024	0.106	0.038	1.000	0.998	0.698	0.258	3.361
0.0	0.124	0.01096	-0.025	0.079	0.061	1.000	0.998	11.318	0.258	0.448
1.0	0.240	0.01107	-0.025	0.053	0.088	1.000	0.998	21.713	0.258	0.356
2.0	0.356	0.01134	-0.026	0.031	0.114	1.000	0.999	31.388	0.258	0.324
3.0	0.471	0.01174	-0.027	0.017	0.142	1.000	0.999	40.078	0.258	0.308
4.0	0.581	0.01225	-0.028	0.009	0.174	1.000	0.999	47.452	0.258	0.298
5.0	0.687	0.01294	-0.029	0.006	0.209	1.000	0.999	53.081	0.259	0.292
6.0	0.784	0.01370	-0.030	0.005	0.233	1.000	0.999	57.239	0.260	0.288
7.0	0.870	0.01308	-0.031	0.004	0.265	1.000	0.999	66.494	0.261	0.285
8.0	0.941	0.01400	-0.032	0.004	0.303	0.996	0.999	67.187	0.264	0.284
9.0	0.995	0.01515	-0.033	0.004	0.344	0.992	0.999	65.663	0.269	0.283
10.0	1.029	0.01896	-0.033	0.003	0.384	0.980	0.999	54.269	0.350	0.282
11.0	1.002	0.02332	-0.033	0.002	0.425	0.840	0.999	42.953	0.317	0.283
12.0	0.811	0.08517	-0.019	0.001	0.461	0.044	0.999	9.520	0.315	0.273
13.0	0.766	0.09920	-0.018	0.001	0.501	0.031	0.999	7.720	0.264	0.274
14.0	0.711	0.11513	-0.018	0.001	0.535	0.024	0.999	6.177	0.251	0.275
15.0	0.652	0.12600	-0.018	0.001	0.576	0.023	0.999	5.173	0.241	0.277
16.0	0.591	0.14325	-0.019	0.000	0.622	0.025	0.999	4.127	0.240	0.281
17.0	0.532	0.15647	-0.019	0.001	0.673	0.026	0.999	3.401	0.239	0.286
18.0	0.477	0.17278	-0.020	0.001	0.729	0.028	0.999	2.760	0.237	0.292
19.0	0.426	0.19115	-0.020	0.001	0.796	0.029	0.999	2.229	0.240	0.298
20.0	0.380	0.20733	-0.021	0.001	0.868	0.029	0.999	1.834	0.241	0.305

Name = NACA 1408
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.20301	-0.005	0.682	0.001	1.000	0.031	-1.585	0.244	0.235
-19.0	-0.358	0.18796	-0.005	0.647	0.001	1.000	0.029	-1.904	0.244	0.236
-18.0	-0.398	0.17112	-0.005	0.609	0.001	1.000	0.027	-2.324	0.245	0.237
-17.0	-0.441	0.15935	-0.005	0.567	0.000	1.000	0.025	-2.766	0.244	0.238
-16.0	-0.486	0.14301	-0.006	0.530	0.000	1.000	0.024	-3.400	0.244	0.238
-15.0	-0.532	0.12891	-0.006	0.502	0.001	1.000	0.024	-4.130	0.244	0.239
-14.0	-0.576	0.11654	-0.006	0.457	0.001	1.000	0.023	-4.947	0.241	0.239
-13.0	-0.616	0.09946	-0.007	0.419	0.001	1.000	0.026	-6.190	0.233	0.239
-12.0	-0.645	0.08752	-0.007	0.400	0.001	1.000	0.031	-7.374	0.211	0.239
-11.0	-0.663	0.07389	-0.009	0.364	0.002	1.000	0.053	-8.975	0.162	0.237
-10.0	-0.715	0.03719	-0.013	0.348	0.003	1.000	0.393	-19.216	0.174	0.231
-9.0	-0.773	0.01348	-0.017	0.312	0.004	1.000	0.990	-57.333	1.531	0.228
-8.0	-0.711	0.01258	-0.018	0.297	0.004	1.000	0.995	-56.557	0.262	0.225
-7.0	-0.634	0.01179	-0.019	0.260	0.005	1.000	0.997	-53.752	0.260	0.221
-6.0	-0.544	0.01237	-0.019	0.233	0.005	1.000	0.998	-43.952	0.259	0.214
-5.0	-0.443	0.01180	-0.020	0.210	0.005	1.000	0.998	-37.574	0.258	0.204
-4.0	-0.336	0.01139	-0.021	0.178	0.008	1.000	0.998	-29.478	0.258	0.187
-3.0	-0.223	0.01106	-0.022	0.154	0.013	1.000	0.998	-20.192	0.258	0.152
-2.0	-0.108	0.01084	-0.023	0.130	0.021	1.000	0.998	-10.003	0.258	0.040
-1.0	0.008	0.01082	-0.024	0.100	0.036	1.000	0.998	0.703	0.258	3.361
0.0	0.124	0.01079	-0.025	0.073	0.056	1.000	0.998	11.495	0.258	0.448
1.0	0.240	0.01095	-0.025	0.049	0.081	1.000	0.998	21.938	0.258	0.356
2.0	0.356	0.01123	-0.026	0.028	0.107	1.000	0.999	31.692	0.258	0.324
3.0	0.471	0.01158	-0.027	0.016	0.135	1.000	0.999	40.646	0.258	0.308
4.0	0.581	0.01206	-0.028	0.009	0.168	1.000	0.999	48.212	0.258	0.298
5.0	0.687	0.01275	-0.029	0.006	0.190	1.000	0.999	53.871	0.259	0.292
6.0	0.784	0.01347	-0.030	0.005	0.220	1.000	0.999	58.217	0.260	0.288
7.0	0.870	0.01437	-0.031	0.004	0.256	1.000	0.999	60.549	0.261	0.285
8.0	0.941	0.01378	-0.032	0.004	0.285	0.996	0.999	68.274	0.264	0.284
9.0	0.995	0.01486	-0.033	0.004	0.316	0.993	0.999	66.999	0.269	0.283
10.0	1.029	0.01873	-0.033	0.003	0.356	0.981	0.999	54.940	0.233	0.282
11.0	0.988	0.02490	-0.033	0.002	0.402	0.775	0.999	39.688	0.315	0.283
12.0	0.812	0.08455	-0.019	0.001	0.449	0.048	0.999	9.599	0.315	0.274
13.0	0.766	0.09829	-0.018	0.001	0.469	0.033	0.999	7.796	0.267	0.274
14.0	0.711	0.11215	-0.018	0.001	0.508	0.024	0.999	6.341	0.252	0.275
15.0	0.652	0.12692	-0.018	0.001	0.553	0.024	0.999	5.137	0.239	0.278
16.0	0.591	0.14168	-0.019	0.000	0.587	0.027	0.999	4.175	0.239	0.282
17.0	0.532	0.15486	-0.019	0.001	0.631	0.027	0.999	3.437	0.239	0.286
18.0	0.477	0.17187	-0.020	0.001	0.681	0.030	0.999	2.776	0.238	0.292
19.0	0.426	0.18735	-0.021	0.001	0.737	0.031	0.999	2.275	0.240	0.298
20.0	0.380	0.20802	-0.021	0.001	0.800	0.031	0.999	1.829	0.240	0.305

Name = NACA 1408
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.20202	-0.005	0.658	0.001	1.000	0.033	-1.593	0.244	0.235
-19.0	-0.358	0.18653	-0.005	0.615	0.001	1.000	0.030	-1.919	0.244	0.236
-18.0	-0.398	0.16913	-0.005	0.577	0.001	1.000	0.028	-2.352	0.245	0.237
-17.0	-0.441	0.15589	-0.005	0.548	0.000	1.000	0.025	-2.827	0.245	0.238
-16.0	-0.486	0.14134	-0.006	0.509	0.000	1.000	0.024	-3.440	0.244	0.238
-15.0	-0.532	0.12826	-0.006	0.468	0.001	1.000	0.024	-4.151	0.244	0.239
-14.0	-0.577	0.11564	-0.006	0.436	0.001	1.000	0.023	-4.986	0.240	0.239
-13.0	-0.616	0.09916	-0.007	0.406	0.001	1.000	0.027	-6.211	0.233	0.239
-12.0	-0.645	0.08740	-0.007	0.377	0.001	1.000	0.033	-7.385	0.211	0.239
-11.0	-0.663	0.07334	-0.009	0.353	0.002	1.000	0.055	-9.047	0.165	0.237
-10.0	-0.719	0.03548	-0.014	0.327	0.003	1.000	0.420	-20.261	0.174	0.231
-9.0	-0.773	0.01323	-0.017	0.303	0.004	1.000	0.991	-58.427	0.794	0.228
-8.0	-0.711	0.01243	-0.018	0.272	0.004	1.000	0.995	-57.244	0.262	0.225
-7.0	-0.634	0.01164	-0.019	0.253	0.005	1.000	0.998	-54.458	0.260	0.221
-6.0	-0.544	0.01221	-0.019	0.219	0.005	1.000	0.998	-44.541	0.259	0.214
-5.0	-0.443	0.01171	-0.020	0.201	0.005	1.000	0.998	-37.858	0.258	0.204
-4.0	-0.336	0.01121	-0.021	0.171	0.007	1.000	0.998	-29.946	0.258	0.187
-3.0	-0.223	0.01091	-0.022	0.143	0.013	1.000	0.998	-20.478	0.258	0.152
-2.0	-0.108	0.01078	-0.023	0.121	0.019	1.000	0.998	-10.063	0.258	0.040
-1.0	0.008	0.01065	-0.024	0.096	0.034	1.000	0.998	0.715	0.258	3.361
0.0	0.124	0.01071	-0.025	0.070	0.053	1.000	0.998	11.576	0.258	0.448
1.0	0.240	0.01087	-0.025	0.046	0.076	1.000	0.998	22.100	0.258	0.356
2.0	0.356	0.01115	-0.026	0.026	0.102	1.000	0.999	31.936	0.258	0.324
3.0	0.471	0.01148	-0.027	0.015	0.131	1.000	0.999	40.991	0.258	0.308
4.0	0.581	0.01196	-0.028	0.008	0.154	1.000	0.999	48.618	0.258	0.298
5.0	0.687	0.01258	-0.029	0.006	0.179	1.000	0.999	54.606	0.259	0.292
6.0	0.784	0.01332	-0.030	0.004	0.213	1.000	0.999	58.851	0.260	0.288
7.0	0.870	0.01414	-0.031	0.004	0.242	1.000	0.999	61.552	0.261	0.285
8.0	0.941	0.01358	-0.032	0.004	0.268	0.997	0.999	69.294	0.264	0.284
9.0	0.995	0.01464	-0.033	0.003	0.304	0.993	0.999	67.993	0.269	0.283
10.0	1.030	0.01461	-0.033	0.003	0.341	0.983	0.999	70.461	0.360	0.282
11.0	1.001	0.02308	-0.033	0.002	0.375	0.838	0.999	43.376	0.314	0.283
12.0	0.812	0.08408	-0.019	0.001	0.415	0.050	0.999	9.659	0.313	0.274
13.0	0.766	0.09797	-0.018	0.001	0.455	0.034	0.999	7.823	0.268	0.274
14.0	0.711	0.11125	-0.018	0.001	0.484	0.024	0.999	6.393	0.252	0.275
15.0	0.652	0.12671	-0.018	0.001	0.517	0.025	0.999	5.146	0.238	0.278
16.0	0.592	0.14091	-0.019	0.000	0.559	0.028	0.999	4.199	0.239	0.282
17.0	0.532	0.15537	-0.019	0.001	0.605	0.028	0.999	3.427	0.240	0.287
18.0	0.477	0.16922	-0.020	0.001	0.646	0.031	0.999	2.820	0.238	0.292
19.0	0.426	0.18491	-0.021	0.001	0.694	0.032	0.999	2.305	0.240	0.299
20.0	0.381	0.20583	-0.021	0.001	0.750	0.032	0.999	1.849	0.240	0.306

Name = NACA 1408
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.19861	-0.005	0.625	0.001	1.000	0.033	-1.621	0.244	0.235
-19.0	-0.358	0.18344	-0.005	0.593	0.001	1.000	0.030	-1.952	0.244	0.236
-18.0	-0.398	0.16788	-0.005	0.559	0.001	1.000	0.029	-2.370	0.245	0.237
-17.0	-0.441	0.15667	-0.005	0.518	0.000	1.000	0.026	-2.814	0.245	0.238
-16.0	-0.486	0.14168	-0.006	0.488	0.000	1.000	0.025	-3.433	0.244	0.238
-15.0	-0.532	0.12632	-0.006	0.453	0.000	1.000	0.024	-4.215	0.244	0.239
-14.0	-0.577	0.11525	-0.006	0.415	0.001	1.000	0.024	-5.003	0.239	0.239
-13.0	-0.616	0.09860	-0.007	0.399	0.001	1.000	0.029	-6.248	0.233	0.239
-12.0	-0.646	0.08625	-0.007	0.362	0.001	1.000	0.034	-7.486	0.212	0.238
-11.0	-0.664	0.07306	-0.009	0.347	0.001	1.000	0.056	-9.084	0.162	0.237
-10.0	-0.713	0.03754	-0.013	0.311	0.003	1.000	0.385	-18.999	0.175	0.231
-9.0	-0.773	0.01315	-0.017	0.298	0.004	1.000	0.991	-58.817	2.529	0.228
-8.0	-0.711	0.01226	-0.018	0.261	0.004	1.000	0.995	-58.008	0.262	0.225
-7.0	-0.634	0.01268	-0.019	0.240	0.005	1.000	0.998	-49.988	0.260	0.221
-6.0	-0.544	0.01208	-0.019	0.213	0.005	1.000	0.998	-45.008	0.259	0.214
-5.0	-0.443	0.01156	-0.020	0.184	0.005	1.000	0.998	-38.329	0.258	0.204
-4.0	-0.336	0.01113	-0.021	0.167	0.007	1.000	0.998	-30.168	0.258	0.187
-3.0	-0.223	0.01084	-0.022	0.136	0.012	1.000	0.998	-20.603	0.258	0.152
-2.0	-0.108	0.01065	-0.023	0.111	0.018	1.000	0.998	-10.189	0.258	0.040
-1.0	0.008	0.01058	-0.024	0.091	0.032	1.000	0.998	0.719	0.258	3.361
0.0	0.124	0.01056	-0.025	0.067	0.050	1.000	0.998	11.743	0.258	0.448
1.0	0.240	0.01073	-0.025	0.044	0.073	1.000	0.998	22.393	0.258	0.356
2.0	0.356	0.01099	-0.026	0.025	0.099	1.000	0.999	32.396	0.258	0.324
3.0	0.471	0.01132	-0.027	0.015	0.123	1.000	0.999	41.571	0.258	0.308
4.0	0.581	0.01181	-0.028	0.008	0.144	1.000	0.999	49.253	0.258	0.298
5.0	0.687	0.01246	-0.029	0.005	0.173	1.000	0.999	55.141	0.259	0.292
6.0	0.784	0.01313	-0.030	0.004	0.208	1.000	0.999	59.715	0.260	0.288
7.0	0.870	0.01402	-0.031	0.004	0.226	1.000	0.999	62.046	0.261	0.285
8.0	0.941	0.01347	-0.032	0.004	0.259	0.997	0.999	69.856	0.264	0.284
9.0	0.995	0.01450	-0.033	0.003	0.295	0.993	0.999	68.668	0.269	0.283
10.0	1.030	0.01441	-0.033	0.003	0.317	0.985	0.999	71.455	0.333	0.282
11.0	1.005	0.02251	-0.033	0.002	0.356	0.854	0.999	44.631	0.313	0.283
12.0	0.813	0.08316	-0.020	0.001	0.401	0.055	0.999	9.776	0.312	0.274
13.0	0.767	0.09722	-0.019	0.001	0.438	0.035	0.999	7.886	0.269	0.274
14.0	0.711	0.11198	-0.018	0.001	0.463	0.026	0.999	6.354	0.252	0.275
15.0	0.652	0.12471	-0.018	0.001	0.503	0.026	0.999	5.230	0.239	0.278
16.0	0.592	0.13895	-0.019	0.000	0.532	0.029	0.999	4.260	0.239	0.282
17.0	0.533	0.15345	-0.020	0.001	0.569	0.029	0.999	3.471	0.240	0.287
18.0	0.477	0.16751	-0.020	0.001	0.614	0.032	0.999	2.849	0.238	0.293
