Name = NACA 0024
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	0.000	0.01559	-0.000	0.132	0.132	0.976	0.976	0.000	0.275	0.250
1.0	0.130	0.01573	-0.003	0.113	0.143	0.972	0.978	8.271	0.275	0.275
2.0	0.260	0.01590	-0.006	0.101	0.168	0.966	0.981	16.324	0.275	0.275
3.0	0.388	0.01636	-0.010	0.089	0.178	0.961	0.982	23.729	0.275	0.275
4.0	0.516	0.01462	-0.013	0.075	0.204	0.953	0.985	35.277	0.275	0.275
5.0	0.642	0.01549	-0.016	0.069	0.217	0.945	0.986	41.431	0.275	0.275
6.0	0.766	0.01672	-0.019	0.056	0.240	0.933	0.988	45.802	0.275	0.275
7.0	0.887	0.01855	-0.022	0.049	0.259	0.918	0.989	47.811	0.275	0.275
8.0	1.005	0.01990	-0.025	0.045	0.280	0.902	0.990	50.502	0.275	0.275
9.0	1.119	0.02166	-0.028	0.038	0.305	0.881	0.990	51.642	0.276	0.275
10.0	1.227	0.02396	-0.031	0.032	0.324	0.854	0.990	51.204	0.276	0.275
11.0	1.330	0.02647	-0.033	0.028	0.352	0.826	0.991	50.234	0.277	0.275
12.0	1.426	0.02932	-0.036	0.027	0.373	0.796	0.991	48.657	0.277	0.275
13.0	1.517	0.03282	-0.038	0.026	0.403	0.762	0.991	46.209	0.278	0.275
14.0	1.598	0.03797	-0.041	0.021	0.427	0.720	0.992	42.083	0.278	0.275
15.0	1.672	0.04406	-0.043	0.017	0.457	0.677	0.992	37.950	0.280	0.276
16.0	1.736	0.05071	-0.045	0.016	0.485	0.638	0.992	34.236	0.283	0.276
17.0	1.792	0.05843	-0.047	0.015	0.514	0.600	0.992	30.677	0.285	0.276
18.0	1.841	0.06746	-0.048	0.013	0.553	0.562	0.993	27.283	0.289	0.276
19.0	1.882	0.07686	-0.050	0.013	0.576	0.531	0.993	24.489	0.293	0.277
20.0	1.915	0.08809	-0.052	0.012	0.612	0.497	0.993	21.739	0.297	0.277

Name = NACA 0024
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.919	0.08561	0.052	0.578	0.012	0.993	0.506	-22.414	0.297	0.277
-19.0	-1.886	0.07474	0.050	0.555	0.012	0.993	0.539	-25.231	0.294	0.277
-18.0	-1.844	0.06537	0.049	0.517	0.013	0.993	0.572	-28.214	0.289	0.276
-17.0	-1.796	0.05675	0.047	0.494	0.014	0.992	0.608	-31.644	0.285	0.276
-16.0	-1.739	0.04938	0.045	0.460	0.015	0.992	0.646	-35.218	0.283	0.276
-15.0	-1.675	0.04301	0.043	0.434	0.016	0.992	0.684	-38.932	0.280	0.276
-14.0	-1.599	0.03741	0.041	0.407	0.018	0.992	0.724	-42.751	0.278	0.275
-13.0	-1.519	0.03211	0.038	0.382	0.024	0.992	0.768	-47.289	0.278	0.275
-12.0	-1.428	0.02853	0.036	0.356	0.026	0.991	0.802	-50.067	0.277	0.275
-11.0	-1.331	0.02580	0.033	0.335	0.027	0.991	0.832	-51.605	0.277	0.275
-10.0	-1.228	0.02343	0.031	0.308	0.029	0.991	0.859	-52.415	0.276	0.275
-9.0	-1.119	0.02135	0.028	0.293	0.034	0.990	0.883	-52.427	0.276	0.275
-8.0	-1.006	0.01945	0.025	0.264	0.044	0.990	0.906	-51.702	0.275	0.275
-7.0	-0.887	0.01817	0.022	0.252	0.047	0.989	0.921	-48.824	0.275	0.275
-6.0	-0.766	0.01646	0.019	0.222	0.051	0.989	0.935	-46.529	0.275	0.275
-5.0	-0.642	0.01526	0.016	0.210	0.064	0.987	0.946	-42.058	0.275	0.275
-4.0	-0.516	0.01438	0.013	0.185	0.072	0.985	0.956	-35.895	0.275	0.275
-3.0	-0.388	0.01361	0.010	0.171	0.080	0.983	0.962	-28.534	0.275	0.275
-2.0	-0.260	0.01563	0.006	0.151	0.097	0.981	0.968	-16.619	0.275	0.275
-1.0	-0.130	0.01548	0.003	0.136	0.105	0.979	0.973	-8.409	0.275	0.275
0.0	0.000	0.01535	-0.000	0.123	0.123	0.977	0.977	0.000	0.275	0.250
1.0	0.130	0.01548	-0.003	0.105	0.136	0.973	0.979	8.410	0.275	0.275
2.0	0.260	0.01563	-0.006	0.097	0.151	0.968	0.981	16.616	0.275	0.275
3.0	0.388	0.01362	-0.010	0.080	0.171	0.962	0.983	28.525	0.275	0.275
4.0	0.516	0.01436	-0.013	0.072	0.185	0.956	0.985	35.935	0.275	0.275
5.0	0.642	0.01523	-0.016	0.064	0.210	0.946	0.987	42.157	0.275	0.275
6.0	0.766	0.01643	-0.019	0.051	0.222	0.935	0.989	46.634	0.275	0.275
7.0	0.887	0.01816	-0.022	0.047	0.252	0.921	0.989	48.859	0.275	0.275
8.0	1.006	0.01946	-0.025	0.044	0.264	0.906	0.990	51.677	0.275	0.275
9.0	1.119	0.02133	-0.028	0.034	0.293	0.883	0.990	52.479	0.276	0.275
10.0	1.228	0.02345	-0.031	0.029	0.308	0.859	0.991	52.379	0.276	0.275
11.0	1.331	0.02582	-0.033	0.027	0.335	0.832	0.991	51.572	0.277	0.275
12.0	1.429	0.02853	-0.036	0.026	0.356	0.803	0.991	50.082	0.277	0.275
13.0	1.519	0.03213	-0.038	0.024	0.381	0.768	0.991	47.260	0.278	0.275
14.0	1.599	0.03740	-0.041	0.018	0.407	0.724	0.992	42.765	0.278	0.275
15.0	1.674	0.04299	-0.043	0.016	0.434	0.684	0.992	38.949	0.280	0.276
16.0	1.739	0.04940	-0.045	0.015	0.460	0.646	0.992	35.203	0.283	0.276
17.0	1.796	0.05678	-0.047	0.014	0.494	0.608	0.992	31.630	0.285	0.276
18.0	1.844	0.06540	-0.049	0.013	0.517	0.572	0.993	28.202	0.289	0.276
19.0	1.886	0.07481	-0.050	0.012	0.555	0.539	0.993	25.205	0.294	0.277
20.0	1.919	0.08554	-0.052	0.012	0.578	0.506	0.993	22.432	0.297	0.277

Name = NACA 0024
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.922	0.08345	0.052	0.559	0.011	0.993	0.514	-23.033	0.297	0.277
-19.0	-1.889	0.07288	0.050	0.523	0.012	0.993	0.547	-25.918	0.294	0.277
-18.0	-1.848	0.06363	0.049	0.503	0.012	0.993	0.580	-29.036	0.289	0.276
-17.0	-1.799	0.05540	0.047	0.465	0.013	0.993	0.616	-32.466	0.286	0.276
-16.0	-1.742	0.04819	0.045	0.449	0.014	0.992	0.653	-36.147	0.283	0.276
-15.0	-1.677	0.04195	0.043	0.411	0.015	0.992	0.691	-39.976	0.280	0.276
-14.0	-1.601	0.03673	0.041	0.397	0.016	0.992	0.729	-43.587	0.278	0.275
-13.0	-1.519	0.03204	0.038	0.362	0.019	0.992	0.769	-47.401	0.278	0.275
-12.0	-1.430	0.02787	0.036	0.348	0.025	0.991	0.808	-51.324	0.277	0.275
-11.0	-1.333	0.02524	0.033	0.314	0.026	0.991	0.837	-52.796	0.277	0.275
-10.0	-1.229	0.02295	0.031	0.300	0.028	0.991	0.863	-53.563	0.276	0.275
-9.0	-1.120	0.02102	0.028	0.271	0.031	0.990	0.886	-53.265	0.276	0.275
-8.0	-1.006	0.01927	0.025	0.256	0.038	0.990	0.908	-52.193	0.275	0.275
-7.0	-0.888	0.01783	0.022	0.231	0.045	0.990	0.924	-49.799	0.275	0.275
-6.0	-0.766	0.01617	0.019	0.214	0.049	0.989	0.937	-47.398	0.275	0.275
-5.0	-0.642	0.01511	0.016	0.197	0.056	0.987	0.947	-42.494	0.275	0.275
-4.0	-0.516	0.01412	0.013	0.176	0.070	0.986	0.957	-36.557	0.275	0.275
-3.0	-0.388	0.01345	0.010	0.167	0.075	0.983	0.963	-28.885	0.275	0.275
-2.0	-0.260	0.01547	0.006	0.141	0.089	0.982	0.968	-16.790	0.275	0.275
-1.0	-0.130	0.01521	0.003	0.131	0.100	0.979	0.974	-8.558	0.275	0.275
0.0	0.000	0.01521	-0.000	0.111	0.111	0.977	0.977	0.000	0.275	0.250
1.0	0.130	0.01521	-0.003	0.100	0.131	0.974	0.979	8.559	0.275	0.275
2.0	0.260	0.01547	-0.006	0.089	0.141	0.968	0.982	16.786	0.275	0.275
3.0	0.388	0.01340	-0.010	0.075	0.167	0.963	0.984	28.996	0.275	0.275
4.0	0.516	0.01410	-0.013	0.070	0.176	0.957	0.986	36.599	0.275	0.275
5.0	0.642	0.01509	-0.016	0.056	0.197	0.947	0.987	42.551	0.275	0.275
6.0	0.766	0.01614	-0.019	0.049	0.214	0.937	0.989	47.473	0.275	0.275
7.0	0.888	0.01782	-0.022	0.045	0.231	0.924	0.990	49.835	0.275	0.275
8.0	1.006	0.01926	-0.025	0.038	0.256	0.908	0.990	52.227	0.275	0.275
9.0	1.120	0.02106	-0.028	0.031	0.271	0.887	0.990	53.177	0.276	0.275
10.0	1.229	0.02296	-0.031	0.028	0.300	0.864	0.991	53.546	0.276	0.275
11.0	1.333	0.02525	-0.033	0.026	0.314	0.838	0.991	52.789	0.277	0.275
12.0	1.430	0.02785	-0.036	0.025	0.347	0.808	0.991	51.358	0.277	0.275
13.0	1.519	0.03203	-0.038	0.019	0.361	0.769	0.992	47.420	0.278	0.275
14.0	1.601	0.03671	-0.041	0.016	0.397	0.729	0.992	43.601	0.278	0.275
15.0	1.677	0.04195	-0.043	0.015	0.412	0.691	0.992	39.978	0.280	0.276
16.0	1.742	0.04821	-0.045	0.014	0.449	0.653	0.992	36.132	0.283	0.276
17.0	1.799	0.05543	-0.047	0.013	0.465	0.616	0.993	32.451	0.286	0.276
18.0	1.848	0.06366	-0.049	0.012	0.503	0.580	0.993	29.024	0.289	0.276
19.0	1.889	0.07290	-0.050	0.012	0.523	0.546	0.993	25.910	0.294	0.277
20.0	1.922	0.08338	-0.052	0.011	0.559	0.514	0.993	23.052	0.297	0.277

Name = NACA 0024
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.925	0.08165	0.052	0.534	0.011	0.993	0.520	-23.577	0.298	0.277
-19.0	-1.892	0.07132	0.051	0.508	0.012	0.994	0.553	-26.524	0.294	0.277
-18.0	-1.850	0.06218	0.049	0.474	0.012	0.993	0.587	-29.758	0.289	0.276
-17.0	-1.801	0.05410	0.047	0.453	0.013	0.993	0.623	-33.297	0.286	0.276
-16.0	-1.745	0.04710	0.045	0.420	0.013	0.992	0.660	-37.036	0.283	0.276
-15.0	-1.679	0.04106	0.043	0.401	0.014	0.992	0.697	-40.892	0.280	0.276
-14.0	-1.603	0.03607	0.041	0.370	0.015	0.992	0.734	-44.435	0.278	0.275
-13.0	-1.520	0.03163	0.038	0.352	0.017	0.992	0.772	-48.046	0.278	0.275
-12.0	-1.431	0.02748	0.036	0.325	0.023	0.991	0.812	-52.087	0.277	0.275
-11.0	-1.334	0.02471	0.033	0.305	0.026	0.991	0.842	-53.986	0.277	0.275
-10.0	-1.230	0.02257	0.031	0.284	0.027	0.991	0.868	-54.524	0.276	0.275
-9.0	-1.121	0.02069	0.028	0.261	0.029	0.990	0.889	-54.164	0.276	0.275
-8.0	-1.006	0.01903	0.025	0.251	0.034	0.990	0.910	-52.868	0.275	0.275
-7.0	-0.888	0.01752	0.022	0.219	0.044	0.990	0.927	-50.717	0.275	0.275
-6.0	-0.767	0.01648	0.019	0.209	0.047	0.989	0.939	-46.526	0.275	0.275
-5.0	-0.642	0.01499	0.016	0.183	0.052	0.987	0.948	-42.860	0.275	0.275
-4.0	-0.516	0.01391	0.013	0.171	0.068	0.986	0.958	-37.121	0.275	0.275
-3.0	-0.389	0.01326	0.010	0.151	0.072	0.984	0.964	-29.303	0.275	0.275
-2.0	-0.260	0.01528	0.006	0.136	0.080	0.982	0.969	-17.007	0.275	0.275
-1.0	-0.130	0.01496	0.003	0.127	0.098	0.980	0.975	-8.704	0.275	0.275
0.0	0.000	0.01500	-0.000	0.105	0.105	0.978	0.978	0.000	0.275	0.250
1.0	0.130	0.01496	-0.003	0.098	0.127	0.975	0.980	8.704	0.275	0.275
2.0	0.260	0.01528	-0.006	0.080	0.136	0.969	0.982	17.003	0.275	0.275
3.0	0.389	0.01326	-0.010	0.072	0.151	0.964	0.984	29.294	0.275	0.275
4.0	0.516	0.01391	-0.013	0.068	0.171	0.958	0.986	37.108	0.275	0.275
5.0	0.642	0.01495	-0.016	0.052	0.183	0.949	0.987	42.964	0.275	0.275
6.0	0.767	0.01644	-0.019	0.047	0.209	0.939	0.989	46.631	0.275	0.275
7.0	0.888	0.01750	-0.022	0.044	0.219	0.927	0.990	50.752	0.275	0.275
8.0	1.006	0.01905	-0.025	0.034	0.251	0.910	0.990	52.837	0.275	0.275
9.0	1.121	0.02070	-0.028	0.029	0.261	0.889	0.990	54.133	0.276	0.275
10.0	1.230	0.02253	-0.031	0.027	0.284	0.868	0.991	54.612	0.276	0.275
11.0	1.334	0.02473	-0.033	0.026	0.305	0.842	0.991	53.961	0.277	0.275
12.0	1.431	0.02747	-0.036	0.023	0.325	0.812	0.991	52.110	0.277	0.275
13.0	1.520	0.03162	-0.038	0.017	0.352	0.772	0.992	48.065	0.278	0.275
14.0	1.603	0.03606	-0.041	0.015	0.370	0.734	0.992	44.450	0.278	0.275
15.0	1.679	0.04106	-0.043	0.014	0.402	0.697	0.992	40.895	0.280	0.276
16.0	1.744	0.04710	-0.045	0.013	0.420	0.660	0.992	37.036	0.283	0.276
17.0	1.801	0.05413	-0.047	0.013	0.453	0.623	0.993	33.282	0.286	0.276
18.0	1.850	0.06220	-0.049	0.012	0.474	0.587	0.993	29.746	0.289	0.276
19.0	1.892	0.07131	-0.051	0.012	0.507	0.553	0.993	26.527	0.294	0.277
20.0	1.925	0.08158	-0.052	0.011	0.533	0.520	0.993	23.597	0.298	0.277

Name = NACA 0024
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.922	0.08352	0.052	0.514	0.008	0.994	0.512	-23.008	0.298	0.277
-19.0	-1.895	0.06964	0.051	0.491	0.012	0.994	0.560	-27.205	0.294	0.277
-18.0	-1.853	0.06096	0.049	0.459	0.012	0.993	0.593	-30.394	0.289	0.276
-17.0	-1.804	0.05300	0.047	0.436	0.012	0.993	0.629	-34.038	0.286	0.276
-16.0	-1.746	0.04623	0.045	0.407	0.013	0.993	0.665	-37.773	0.283	0.276
-15.0	-1.681	0.04033	0.043	0.389	0.013	0.992	0.703	-41.691	0.280	0.276
-14.0	-1.604	0.03543	0.041	0.358	0.014	0.992	0.739	-45.280	0.278	0.275
-13.0	-1.521	0.03118	0.039	0.347	0.016	0.992	0.776	-48.777	0.278	0.275
-12.0	-1.431	0.02748	0.036	0.312	0.019	0.991	0.812	-52.098	0.277	0.275
-11.0	-1.335	0.02428	0.034	0.300	0.025	0.991	0.846	-54.998	0.277	0.275
-10.0	-1.231	0.02217	0.031	0.268	0.027	0.991	0.872	-55.554	0.276	0.275
-9.0	-1.121	0.02037	0.028	0.255	0.028	0.991	0.892	-55.047	0.276	0.275
-8.0	-1.007	0.01888	0.025	0.230	0.031	0.990	0.911	-53.316	0.275	0.275
-7.0	-0.889	0.01732	0.022	0.214	0.041	0.990	0.929	-51.319	0.275	0.275
-6.0	-0.767	0.01622	0.019	0.200	0.046	0.989	0.940	-47.269	0.275	0.275
-5.0	-0.642	0.01478	0.016	0.176	0.050	0.988	0.950	-43.478	0.275	0.275
-4.0	-0.516	0.01383	0.013	0.168	0.059	0.986	0.959	-37.350	0.275	0.275
-3.0	-0.389	0.01306	0.010	0.142	0.070	0.985	0.965	-29.747	0.275	0.275
-2.0	-0.260	0.01516	0.006	0.132	0.076	0.982	0.970	-17.135	0.275	0.275
-1.0	-0.130	0.01481	0.003	0.114	0.096	0.981	0.976	-8.792	0.275	0.275
0.0	0.000	0.01484	-0.000	0.102	0.102	0.978	0.978	0.000	0.275	0.250
1.0	0.130	0.01489	-0.003	0.096	0.114	0.976	0.980	8.747	0.275	0.275
2.0	0.260	0.01517	-0.006	0.076	0.132	0.970	0.982	17.131	0.275	0.275
3.0	0.389	0.01307	-0.010	0.070	0.142	0.965	0.985	29.738	0.275	0.275
4.0	0.516	0.01383	-0.013	0.059	0.168	0.959	0.986	37.337	0.275	0.275
5.0	0.642	0.01476	-0.016	0.050	0.176	0.950	0.988	43.535	0.275	0.275
6.0	0.767	0.01619	-0.019	0.046	0.200	0.941	0.989	47.377	0.275	0.275
7.0	0.889	0.01730	-0.022	0.041	0.214	0.929	0.990	51.357	0.275	0.275
8.0	1.007	0.01885	-0.025	0.031	0.230	0.911	0.990	53.412	0.275	0.275
9.0	1.121	0.02039	-0.028	0.028	0.255	0.893	0.991	55.010	0.276	0.275
10.0	1.232	0.02218	-0.031	0.027	0.268	0.872	0.991	55.537	0.276	0.275
11.0	1.335	0.02425	-0.034	0.025	0.300	0.846	0.991	55.056	0.277	0.275
12.0	1.431	0.02746	-0.036	0.019	0.312	0.812	0.991	52.120	0.277	0.275
13.0	1.521	0.03117	-0.039	0.016	0.346	0.776	0.992	48.797	0.278	0.275
14.0	1.604	0.03542	-0.041	0.014	0.358	0.739	0.992	45.293	0.278	0.275
15.0	1.681	0.04033	-0.043	0.013	0.389	0.702	0.992	41.680	0.280	0.276
16.0	1.746	0.04625	-0.045	0.013	0.407	0.665	0.993	37.757	0.283	0.276
17.0	1.804	0.05302	-0.047	0.012	0.436	0.629	0.993	34.022	0.286	0.276
18.0	1.853	0.06099	-0.049	0.012	0.459	0.593	0.993	30.381	0.289	0.276
19.0	1.895	0.06965	-0.051	0.012	0.492	0.560	0.993	27.201	0.294	0.277
20.0	1.921	0.08355	-0.052	0.008	0.514	0.512	0.993	22.997	0.298	0.277

Name = NACA 0024
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.921	0.08353	0.052	0.505	0.006	0.994	0.512	-23.003	0.298	0.277
-19.0	-1.893	0.07044	0.051	0.468	0.009	0.994	0.556	-26.871	0.294	0.277
-18.0	-1.855	0.05984	0.049	0.451	0.011	0.994	0.598	-30.996	0.289	0.276
-17.0	-1.806	0.05205	0.047	0.416	0.012	0.993	0.635	-34.697	0.286	0.276
-16.0	-1.749	0.04524	0.045	0.400	0.013	0.993	0.672	-38.659	0.283	0.276
-15.0	-1.683	0.03960	0.043	0.367	0.013	0.992	0.708	-42.500	0.280	0.276
-14.0	-1.606	0.03485	0.041	0.352	0.013	0.992	0.744	-46.079	0.279	0.275
-13.0	-1.522	0.03076	0.039	0.323	0.015	0.992	0.779	-49.492	0.278	0.275
-12.0	-1.432	0.02724	0.036	0.305	0.017	0.992	0.815	-52.580	0.277	0.275
-11.0	-1.336	0.02388	0.034	0.286	0.025	0.991	0.850	-55.955	0.277	0.275
-10.0	-1.232	0.02183	0.031	0.260	0.026	0.991	0.875	-56.444	0.276	0.275
-9.0	-1.122	0.02008	0.028	0.252	0.028	0.991	0.896	-55.875	0.276	0.275
-8.0	-1.007	0.01863	0.025	0.220	0.030	0.990	0.913	-54.050	0.275	0.275
-7.0	-0.889	0.01723	0.022	0.210	0.036	0.990	0.930	-51.573	0.275	0.275
-6.0	-0.767	0.01607	0.019	0.185	0.045	0.989	0.942	-47.736	0.275	0.275
-5.0	-0.643	0.01454	0.016	0.172	0.048	0.989	0.952	-44.192	0.275	0.275
-4.0	-0.516	0.01372	0.013	0.157	0.054	0.987	0.960	-37.643	0.275	0.275
-3.0	-0.389	0.01292	0.010	0.137	0.069	0.985	0.966	-30.094	0.275	0.275
-2.0	-0.260	0.01236	0.006	0.130	0.073	0.983	0.971	-21.022	0.275	0.275
-1.0	-0.130	0.01479	0.003	0.107	0.085	0.981	0.976	-8.808	0.275	0.275
0.0	0.000	0.01469	-0.000	0.099	0.099	0.978	0.978	0.000	0.275	0.250
1.0	0.130	0.01479	-0.003	0.085	0.107	0.976	0.981	8.809	0.275	0.275
2.0	0.260	0.01237	-0.006	0.073	0.130	0.971	0.983	21.017	0.275	0.275
3.0	0.389	0.01292	-0.010	0.069	0.137	0.966	0.985	30.086	0.275	0.275
4.0	0.516	0.01372	-0.013	0.054	0.157	0.960	0.987	37.630	0.275	0.275
5.0	0.643	0.01455	-0.016	0.048	0.172	0.952	0.989	44.183	0.275	0.275
6.0	0.767	0.01608	-0.019	0.045	0.185	0.942	0.989	47.701	0.275	0.275
7.0	0.889	0.01724	-0.022	0.036	0.210	0.930	0.990	51.557	0.275	0.275
8.0	1.007	0.01864	-0.025	0.030	0.220	0.913	0.990	54.019	0.275	0.275
9.0	1.122	0.02005	-0.028	0.028	0.252	0.896	0.991	55.956	0.276	0.275
10.0	1.232	0.02185	-0.031	0.026	0.260	0.875	0.991	56.401	0.276	0.275
11.0	1.336	0.02389	-0.034	0.025	0.286	0.850	0.991	55.929	0.277	0.275
12.0	1.432	0.02722	-0.036	0.017	0.305	0.815	0.992	52.603	0.277	0.275
13.0	1.522	0.03076	-0.039	0.015	0.323	0.780	0.992	49.497	0.278	0.275
14.0	1.606	0.03484	-0.041	0.013	0.351	0.744	0.992	46.093	0.279	0.275
15.0	1.683	0.03960	-0.043	0.013	0.368	0.708	0.992	42.503	0.280	0.276
16.0	1.749	0.04523	-0.045	0.013	0.400	0.671	0.993	38.659	0.283	0.276
17.0	1.806	0.05204	-0.047	0.012	0.416	0.634	0.993	34.698	0.286	0.276
18.0	1.855	0.05987	-0.049	0.011	0.451	0.598	0.994	30.983	0.289	0.276
19.0	1.893	0.07044	-0.051	0.009	0.469	0.556	0.993	26.875	0.294	0.277
20.0	1.921	0.08354	-0.052	0.006	0.504	0.511	0.994	22.997	0.298	0.277

Name = NACA 0024
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.922	0.08282	0.052	0.486	0.005	0.994	0.514	-23.213	0.298	0.277
-19.0	-1.891	0.07121	0.051	0.458	0.007	0.994	0.552	-26.557	0.294	0.277
-18.0	-1.857	0.05867	0.049	0.435	0.011	0.994	0.604	-31.655	0.289	0.276
-17.0	-1.808	0.05100	0.047	0.407	0.012	0.993	0.640	-35.457	0.286	0.276
-16.0	-1.751	0.04449	0.045	0.390	0.012	0.993	0.676	-39.345	0.283	0.276
-15.0	-1.685	0.03895	0.043	0.358	0.013	0.993	0.713	-43.253	0.280	0.276
-14.0	-1.608	0.03427	0.041	0.347	0.013	0.992	0.749	-46.911	0.279	0.275
-13.0	-1.524	0.03029	0.039	0.312	0.014	0.992	0.784	-50.300	0.278	0.275
-12.0	-1.433	0.02693	0.036	0.301	0.016	0.992	0.817	-53.200	0.277	0.275
-11.0	-1.336	0.02386	0.034	0.270	0.021	0.991	0.850	-55.999	0.277	0.275
-10.0	-1.233	0.02154	0.031	0.256	0.025	0.991	0.878	-57.231	0.276	0.275
-9.0	-1.123	0.01983	0.028	0.235	0.027	0.991	0.898	-56.605	0.276	0.275
-8.0	-1.007	0.01841	0.025	0.215	0.029	0.990	0.915	-54.727	0.275	0.275
-7.0	-0.889	0.01708	0.022	0.207	0.033	0.990	0.931	-52.049	0.275	0.275
-6.0	-0.767	0.01582	0.019	0.178	0.044	0.990	0.944	-48.509	0.275	0.275
-5.0	-0.643	0.01435	0.016	0.169	0.047	0.989	0.953	-44.795	0.275	0.275
-4.0	-0.517	0.01361	0.013	0.146	0.052	0.987	0.961	-37.954	0.275	0.275
-3.0	-0.389	0.01276	0.010	0.134	0.068	0.985	0.967	-30.477	0.275	0.275
-2.0	-0.260	0.01223	0.006	0.123	0.071	0.983	0.972	-21.255	0.275	0.275
-1.0	-0.130	0.01468	0.003	0.104	0.079	0.981	0.976	-8.874	0.275	0.275
0.0	0.000	0.01447	-0.000	0.097	0.097	0.979	0.979	0.000	0.275	0.250
1.0	0.130	0.01467	-0.003	0.079	0.104	0.976	0.981	8.875	0.275	0.275
2.0	0.260	0.01223	-0.006	0.071	0.123	0.972	0.983	21.250	0.275	0.275
3.0	0.389	0.01276	-0.010	0.068	0.134	0.967	0.985	30.468	0.275	0.275
4.0	0.517	0.01361	-0.013	0.052	0.146	0.961	0.987	37.942	0.275	0.275
5.0	0.643	0.01435	-0.016	0.047	0.169	0.953	0.989	44.785	0.275	0.275
6.0	0.767	0.01583	-0.019	0.044	0.178	0.944	0.990	48.475	0.275	0.275
7.0	0.889	0.01709	-0.022	0.033	0.207	0.931	0.990	52.033	0.275	0.275
8.0	1.007	0.01840	-0.025	0.029	0.215	0.915	0.990	54.759	0.275	0.275
9.0	1.123	0.01984	-0.028	0.027	0.235	0.898	0.991	56.569	0.276	0.275
10.0	1.233	0.02152	-0.031	0.025	0.256	0.878	0.991	57.292	0.276	0.275
11.0	1.337	0.02388	-0.034	0.021	0.270	0.851	0.991	55.966	0.277	0.275
12.0	1.433	0.02692	-0.036	0.016	0.301	0.817	0.992	53.224	0.277	0.275
13.0	1.524	0.03028	-0.039	0.014	0.312	0.784	0.992	50.322	0.278	0.275
14.0	1.608	0.03426	-0.041	0.013	0.347	0.749	0.992	46.925	0.279	0.275
15.0	1.685	0.03895	-0.043	0.013	0.358	0.713	0.993	43.257	0.280	0.276
16.0	1.751	0.04451	-0.045	0.012	0.390	0.676	0.993	39.329	0.283	0.276
17.0	1.808	0.05102	-0.047	0.012	0.407	0.640	0.993	35.441	0.286	0.276
18.0	1.857	0.05870	-0.049	0.011	0.435	0.604	0.994	31.642	0.289	0.276
19.0	1.891	0.07124	-0.051	0.007	0.459	0.552	0.993	26.549	0.294	0.277
20.0	1.922	0.08292	-0.052	0.005	0.486	0.514	0.994	23.185	0.298	0.277

Name = NACA 0024
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
