Name = NACA 0021
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	0.000	0.00889	-0.000	0.127	0.127	0.983	0.983	0.000	0.271	0.250
1.0	0.128	0.01223	-0.003	0.105	0.139	0.981	0.986	10.445	0.271	0.271
2.0	0.255	0.01243	-0.005	0.094	0.165	0.979	0.988	20.505	0.271	0.271
3.0	0.382	0.01390	-0.008	0.076	0.177	0.975	0.989	27.439	0.271	0.271
4.0	0.507	0.01445	-0.011	0.069	0.207	0.969	0.990	35.089	0.271	0.271
5.0	0.631	0.01535	-0.013	0.054	0.220	0.962	0.991	41.088	0.271	0.271
6.0	0.753	0.01630	-0.016	0.047	0.251	0.953	0.991	46.174	0.271	0.271
7.0	0.872	0.01747	-0.018	0.040	0.265	0.941	0.992	49.934	0.271	0.271
8.0	0.987	0.01896	-0.021	0.032	0.298	0.926	0.992	52.082	0.272	0.271
9.0	1.098	0.02051	-0.023	0.028	0.313	0.907	0.992	53.551	0.272	0.271
10.0	1.204	0.02230	-0.026	0.027	0.347	0.884	0.992	54.003	0.272	0.271
11.0	1.303	0.02473	-0.028	0.023	0.364	0.854	0.993	52.704	0.273	0.271
12.0	1.391	0.02803	-0.030	0.018	0.399	0.815	0.993	49.647	0.274	0.272
13.0	1.471	0.03208	-0.032	0.015	0.419	0.772	0.993	45.842	0.276	0.272
14.0	1.541	0.03685	-0.034	0.014	0.454	0.726	0.993	41.827	0.277	0.272
15.0	1.603	0.04268	-0.036	0.013	0.480	0.680	0.994	37.547	0.279	0.272
16.0	1.655	0.04989	-0.037	0.013	0.512	0.633	0.994	33.164	0.282	0.272
17.0	1.698	0.05820	-0.039	0.012	0.552	0.587	0.995	29.179	0.286	0.273
18.0	1.733	0.06823	-0.040	0.011	0.577	0.542	0.994	25.399	0.291	0.273
19.0	1.758	0.08082	-0.041	0.010	0.614	0.494	0.995	21.747	0.302	0.273
20.0	1.772	0.09709	-0.042	0.007	0.654	0.442	0.995	18.247	0.312	0.274

Name = NACA 0021
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.772	0.09601	0.042	0.615	0.006	0.995	0.444	-18.462	0.310	0.274
-19.0	-1.756	0.08123	0.041	0.579	0.007	0.995	0.491	-21.621	0.303	0.273
-18.0	-1.737	0.06604	0.040	0.555	0.011	0.995	0.552	-26.300	0.292	0.273
-17.0	-1.702	0.05629	0.039	0.515	0.012	0.995	0.598	-30.241	0.286	0.273
-16.0	-1.658	0.04822	0.037	0.486	0.012	0.994	0.643	-34.394	0.282	0.272
-15.0	-1.606	0.04142	0.036	0.457	0.013	0.994	0.689	-38.765	0.279	0.272
-14.0	-1.544	0.03577	0.034	0.425	0.013	0.994	0.735	-43.162	0.277	0.272
-13.0	-1.473	0.03115	0.032	0.402	0.015	0.993	0.780	-47.294	0.276	0.272
-12.0	-1.393	0.02740	0.030	0.369	0.017	0.993	0.821	-50.858	0.274	0.272
-11.0	-1.304	0.02437	0.028	0.351	0.020	0.993	0.857	-53.520	0.273	0.271
-10.0	-1.205	0.02175	0.026	0.319	0.026	0.993	0.889	-55.429	0.272	0.271
-9.0	-1.099	0.02000	0.023	0.301	0.027	0.992	0.911	-54.953	0.272	0.271
-8.0	-0.988	0.01857	0.021	0.270	0.030	0.992	0.929	-53.193	0.272	0.271
-7.0	-0.872	0.01718	0.018	0.255	0.036	0.992	0.943	-50.788	0.271	0.271
-6.0	-0.753	0.01602	0.016	0.226	0.045	0.991	0.956	-47.018	0.271	0.271
-5.0	-0.631	0.01511	0.013	0.211	0.049	0.991	0.963	-41.761	0.271	0.271
-4.0	-0.507	0.01435	0.011	0.185	0.060	0.990	0.970	-35.334	0.271	0.271
-3.0	-0.382	0.01361	0.008	0.170	0.072	0.990	0.976	-28.035	0.271	0.271
-2.0	-0.255	0.01239	0.005	0.147	0.083	0.989	0.979	-20.584	0.271	0.271
-1.0	-0.128	0.01195	0.003	0.133	0.099	0.986	0.982	-10.688	0.271	0.271
0.0	0.000	0.00882	-0.000	0.113	0.113	0.984	0.984	0.000	0.271	0.250
1.0	0.128	0.01195	-0.003	0.099	0.133	0.982	0.986	10.688	0.271	0.271
2.0	0.255	0.01239	-0.005	0.083	0.147	0.979	0.989	20.584	0.271	0.271
3.0	0.382	0.01361	-0.008	0.072	0.170	0.976	0.990	28.035	0.271	0.271
4.0	0.507	0.01435	-0.011	0.060	0.185	0.970	0.990	35.334	0.271	0.271
5.0	0.631	0.01511	-0.013	0.049	0.211	0.963	0.991	41.761	0.271	0.271
6.0	0.753	0.01602	-0.016	0.045	0.226	0.956	0.991	47.018	0.271	0.271
7.0	0.872	0.01718	-0.018	0.036	0.255	0.943	0.992	50.788	0.271	0.271
8.0	0.988	0.01857	-0.021	0.030	0.270	0.929	0.992	53.193	0.272	0.271
9.0	1.099	0.02000	-0.023	0.027	0.301	0.911	0.992	54.953	0.272	0.271
10.0	1.205	0.02175	-0.026	0.026	0.319	0.889	0.993	55.429	0.272	0.271
11.0	1.304	0.02437	-0.028	0.020	0.351	0.857	0.993	53.520	0.273	0.271
12.0	1.393	0.02740	-0.030	0.017	0.369	0.821	0.993	50.858	0.274	0.272
13.0	1.473	0.03115	-0.032	0.015	0.402	0.780	0.993	47.294	0.276	0.272
14.0	1.544	0.03577	-0.034	0.013	0.425	0.735	0.994	43.162	0.277	0.272
15.0	1.606	0.04142	-0.036	0.013	0.457	0.689	0.994	38.765	0.279	0.272
16.0	1.658	0.04822	-0.037	0.012	0.486	0.643	0.994	34.394	0.282	0.272
17.0	1.702	0.05629	-0.039	0.012	0.515	0.598	0.995	30.241	0.286	0.273
18.0	1.737	0.06604	-0.040	0.011	0.555	0.552	0.995	26.300	0.292	0.273
19.0	1.756	0.08123	-0.041	0.007	0.579	0.491	0.995	21.621	0.303	0.273
20.0	1.772	0.09601	-0.042	0.006	0.615	0.444	0.995	18.462	0.310	0.274

Name = NACA 0021
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.775	0.09416	0.042	0.587	0.005	0.995	0.451	-18.850	0.309	0.274
-19.0	-1.758	0.08026	0.041	0.558	0.006	0.995	0.494	-21.898	0.302	0.273
-18.0	-1.735	0.06693	0.040	0.520	0.008	0.995	0.547	-25.921	0.292	0.273
-17.0	-1.706	0.05470	0.039	0.501	0.011	0.995	0.607	-31.180	0.286	0.273
-16.0	-1.662	0.04687	0.037	0.461	0.012	0.995	0.652	-35.453	0.282	0.272
-15.0	-1.609	0.04026	0.036	0.436	0.012	0.994	0.698	-39.959	0.279	0.272
-14.0	-1.547	0.03481	0.034	0.407	0.013	0.994	0.744	-44.437	0.277	0.272
-13.0	-1.475	0.03044	0.032	0.380	0.014	0.993	0.787	-48.459	0.276	0.272
-12.0	-1.395	0.02684	0.030	0.355	0.015	0.993	0.827	-51.962	0.274	0.272
-11.0	-1.305	0.02401	0.028	0.329	0.018	0.993	0.861	-54.371	0.273	0.271
-10.0	-1.206	0.02139	0.026	0.306	0.024	0.993	0.893	-56.393	0.272	0.271
-9.0	-1.100	0.01963	0.023	0.283	0.026	0.992	0.915	-56.034	0.272	0.271
-8.0	-0.989	0.01823	0.021	0.259	0.029	0.992	0.932	-54.228	0.272	0.271
-7.0	-0.873	0.01694	0.018	0.240	0.032	0.992	0.945	-51.523	0.271	0.271
-6.0	-0.753	0.01566	0.016	0.216	0.044	0.992	0.958	-48.119	0.271	0.271
-5.0	-0.631	0.01482	0.013	0.201	0.047	0.991	0.964	-42.602	0.271	0.271
-4.0	-0.507	0.01412	0.011	0.176	0.055	0.990	0.971	-35.923	0.271	0.271
-3.0	-0.382	0.01333	0.008	0.164	0.070	0.990	0.977	-28.644	0.271	0.271
-2.0	-0.255	0.01222	0.005	0.139	0.077	0.989	0.979	-20.873	0.271	0.271
-1.0	-0.128	0.00867	0.003	0.129	0.097	0.987	0.982	-14.730	0.271	0.271
0.0	0.000	0.00871	-0.000	0.105	0.105	0.985	0.985	0.000	0.271	0.250
1.0	0.128	0.00867	-0.003	0.097	0.129	0.982	0.987	14.730	0.271	0.271
2.0	0.255	0.01222	-0.005	0.077	0.139	0.979	0.989	20.873	0.271	0.271
3.0	0.382	0.01333	-0.008	0.070	0.164	0.977	0.990	28.644	0.271	0.271
4.0	0.507	0.01412	-0.011	0.055	0.176	0.971	0.990	35.923	0.271	0.271
5.0	0.631	0.01482	-0.013	0.047	0.201	0.964	0.991	42.602	0.271	0.271
6.0	0.753	0.01566	-0.016	0.044	0.216	0.958	0.992	48.119	0.271	0.271
7.0	0.873	0.01694	-0.018	0.032	0.240	0.945	0.992	51.523	0.271	0.271
8.0	0.989	0.01823	-0.021	0.029	0.259	0.932	0.992	54.228	0.272	0.271
9.0	1.100	0.01963	-0.023	0.026	0.283	0.915	0.992	56.034	0.272	0.271
10.0	1.206	0.02139	-0.026	0.024	0.306	0.893	0.993	56.393	0.272	0.271
11.0	1.305	0.02401	-0.028	0.018	0.329	0.861	0.993	54.371	0.273	0.271
12.0	1.395	0.02684	-0.030	0.015	0.355	0.827	0.993	51.962	0.274	0.272
13.0	1.475	0.03044	-0.032	0.014	0.380	0.787	0.993	48.459	0.276	0.272
14.0	1.547	0.03481	-0.034	0.013	0.407	0.744	0.994	44.437	0.277	0.272
15.0	1.609	0.04026	-0.036	0.012	0.436	0.698	0.994	39.959	0.279	0.272
16.0	1.662	0.04687	-0.037	0.012	0.461	0.652	0.995	35.453	0.282	0.272
17.0	1.706	0.05470	-0.039	0.011	0.501	0.607	0.995	31.180	0.286	0.273
18.0	1.735	0.06693	-0.040	0.008	0.520	0.547	0.995	25.921	0.292	0.273
19.0	1.758	0.08026	-0.041	0.006	0.558	0.494	0.995	21.898	0.302	0.273
20.0	1.775	0.09416	-0.042	0.005	0.587	0.451	0.995	18.850	0.309	0.274

Name = NACA 0021
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.777	0.09265	0.042	0.563	0.005	0.995	0.456	-19.182	0.309	0.274
-19.0	-1.759	0.07921	0.041	0.529	0.005	0.995	0.498	-22.207	0.302	0.273
-18.0	-1.735	0.06655	0.040	0.505	0.007	0.995	0.548	-26.075	0.292	0.273
-17.0	-1.705	0.05473	0.039	0.469	0.010	0.995	0.606	-31.155	0.286	0.273
-16.0	-1.665	0.04570	0.037	0.450	0.011	0.995	0.660	-36.424	0.282	0.272
-15.0	-1.612	0.03916	0.036	0.413	0.012	0.994	0.707	-41.156	0.280	0.272
-14.0	-1.549	0.03396	0.034	0.398	0.013	0.994	0.751	-45.619	0.277	0.272
-13.0	-1.477	0.02975	0.032	0.361	0.013	0.994	0.793	-49.668	0.276	0.272
-12.0	-1.396	0.02629	0.030	0.348	0.015	0.993	0.832	-53.107	0.275	0.272
-11.0	-1.306	0.02359	0.028	0.313	0.017	0.993	0.865	-55.387	0.273	0.271
-10.0	-1.207	0.02121	0.026	0.299	0.020	0.993	0.894	-56.900	0.272	0.271
-9.0	-1.101	0.01928	0.023	0.267	0.025	0.992	0.917	-57.090	0.272	0.271
-8.0	-0.989	0.01789	0.021	0.253	0.027	0.992	0.935	-55.275	0.272	0.271
-7.0	-0.873	0.01674	0.018	0.224	0.031	0.992	0.947	-52.153	0.271	0.271
-6.0	-0.754	0.01555	0.016	0.210	0.038	0.992	0.958	-48.470	0.271	0.271
-5.0	-0.631	0.01465	0.013	0.185	0.046	0.991	0.966	-43.090	0.271	0.271
-4.0	-0.507	0.01396	0.011	0.170	0.051	0.990	0.972	-36.323	0.271	0.271
-3.0	-0.382	0.01311	0.008	0.148	0.066	0.990	0.978	-29.114	0.271	0.271
-2.0	-0.255	0.01275	0.005	0.134	0.073	0.989	0.980	-20.007	0.271	0.271
-1.0	-0.128	0.00860	0.003	0.115	0.087	0.987	0.983	-14.859	0.271	0.271
0.0	0.000	0.00858	-0.000	0.101	0.101	0.985	0.985	0.000	0.271	0.250
1.0	0.128	0.00860	-0.003	0.087	0.115	0.983	0.987	14.859	0.271	0.271
2.0	0.255	0.01275	-0.005	0.073	0.134	0.980	0.989	20.007	0.271	0.271
3.0	0.382	0.01311	-0.008	0.066	0.148	0.978	0.990	29.114	0.271	0.271
4.0	0.507	0.01396	-0.011	0.051	0.170	0.972	0.990	36.323	0.271	0.271
5.0	0.631	0.01465	-0.013	0.046	0.185	0.966	0.991	43.090	0.271	0.271
6.0	0.754	0.01555	-0.016	0.038	0.210	0.958	0.992	48.470	0.271	0.271
7.0	0.873	0.01674	-0.018	0.031	0.224	0.947	0.992	52.153	0.271	0.271
8.0	0.989	0.01789	-0.021	0.027	0.253	0.935	0.992	55.275	0.272	0.271
9.0	1.101	0.01928	-0.023	0.025	0.267	0.917	0.992	57.090	0.272	0.271
10.0	1.207	0.02121	-0.026	0.020	0.299	0.894	0.993	56.900	0.272	0.271
11.0	1.306	0.02359	-0.028	0.017	0.313	0.865	0.993	55.387	0.273	0.271
12.0	1.396	0.02629	-0.030	0.015	0.348	0.832	0.993	53.107	0.275	0.272
13.0	1.477	0.02975	-0.032	0.013	0.361	0.793	0.994	49.668	0.276	0.272
14.0	1.549	0.03396	-0.034	0.013	0.398	0.751	0.994	45.619	0.277	0.272
15.0	1.612	0.03916	-0.036	0.012	0.413	0.707	0.994	41.156	0.280	0.272
16.0	1.665	0.04570	-0.037	0.011	0.450	0.660	0.995	36.424	0.282	0.272
17.0	1.705	0.05473	-0.039	0.010	0.469	0.606	0.995	31.155	0.286	0.273
18.0	1.735	0.06655	-0.040	0.007	0.505	0.548	0.995	26.075	0.292	0.273
19.0	1.759	0.07921	-0.041	0.005	0.529	0.498	0.995	22.207	0.302	0.273
20.0	1.777	0.09265	-0.042	0.005	0.563	0.456	0.995	19.182	0.309	0.274

Name = NACA 0021
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.780	0.09093	0.042	0.548	0.005	0.995	0.462	-19.570	0.309	0.274
-19.0	-1.762	0.07774	0.041	0.511	0.005	0.995	0.504	-22.660	0.302	0.273
-18.0	-1.736	0.06612	0.040	0.482	0.006	0.995	0.549	-26.255	0.292	0.273
-17.0	-1.704	0.05499	0.039	0.456	0.008	0.995	0.603	-30.996	0.287	0.273
-16.0	-1.668	0.04453	0.038	0.424	0.011	0.995	0.669	-37.445	0.282	0.272
-15.0	-1.614	0.03833	0.036	0.403	0.012	0.995	0.713	-42.107	0.280	0.272
-14.0	-1.551	0.03330	0.034	0.373	0.012	0.994	0.757	-46.583	0.277	0.272
-13.0	-1.479	0.02916	0.032	0.352	0.013	0.994	0.799	-50.719	0.276	0.272
-12.0	-1.398	0.02583	0.030	0.324	0.014	0.993	0.837	-54.113	0.275	0.272
-11.0	-1.307	0.02326	0.028	0.304	0.015	0.993	0.869	-56.197	0.273	0.271
-10.0	-1.207	0.02100	0.026	0.280	0.018	0.993	0.897	-57.486	0.272	0.271
-9.0	-1.101	0.01897	0.023	0.259	0.025	0.993	0.920	-58.053	0.272	0.271
-8.0	-0.989	0.01763	0.021	0.241	0.027	0.993	0.936	-56.121	0.272	0.271
-7.0	-0.873	0.01646	0.018	0.216	0.029	0.992	0.948	-53.046	0.271	0.271
-6.0	-0.754	0.01534	0.016	0.206	0.035	0.992	0.960	-49.146	0.271	0.271
-5.0	-0.631	0.01441	0.013	0.177	0.045	0.991	0.967	-43.821	0.271	0.271
-4.0	-0.507	0.01371	0.011	0.167	0.049	0.991	0.973	-36.997	0.271	0.271
-3.0	-0.382	0.01311	0.008	0.140	0.059	0.990	0.978	-29.111	0.271	0.271
-2.0	-0.255	0.01261	0.005	0.131	0.071	0.989	0.981	-20.226	0.271	0.271
-1.0	-0.128	0.00856	0.003	0.108	0.080	0.988	0.983	-14.925	0.271	0.271
0.0	0.000	0.00845	-0.000	0.098	0.098	0.986	0.986	0.000	0.271	0.250
1.0	0.128	0.00856	-0.003	0.080	0.108	0.983	0.988	14.925	0.271	0.271
2.0	0.255	0.01261	-0.005	0.071	0.131	0.981	0.989	20.226	0.271	0.271
3.0	0.382	0.01311	-0.008	0.059	0.140	0.978	0.990	29.111	0.271	0.271
4.0	0.507	0.01371	-0.011	0.049	0.167	0.973	0.991	36.997	0.271	0.271
5.0	0.631	0.01441	-0.013	0.045	0.177	0.967	0.991	43.821	0.271	0.271
6.0	0.754	0.01534	-0.016	0.035	0.206	0.960	0.992	49.146	0.271	0.271
7.0	0.873	0.01646	-0.018	0.029	0.216	0.948	0.992	53.046	0.271	0.271
8.0	0.989	0.01763	-0.021	0.027	0.241	0.936	0.993	56.121	0.272	0.271
9.0	1.101	0.01897	-0.023	0.025	0.259	0.920	0.993	58.053	0.272	0.271
10.0	1.207	0.02100	-0.026	0.018	0.280	0.897	0.993	57.486	0.272	0.271
11.0	1.307	0.02326	-0.028	0.015	0.304	0.869	0.993	56.197	0.273	0.271
12.0	1.398	0.02583	-0.030	0.014	0.324	0.837	0.993	54.113	0.275	0.272
13.0	1.479	0.02916	-0.032	0.013	0.352	0.799	0.994	50.719	0.276	0.272
14.0	1.551	0.03330	-0.034	0.012	0.373	0.757	0.994	46.583	0.277	0.272
15.0	1.614	0.03833	-0.036	0.012	0.403	0.713	0.995	42.107	0.280	0.272
16.0	1.668	0.04453	-0.038	0.011	0.424	0.669	0.995	37.445	0.282	0.272
17.0	1.704	0.05499	-0.039	0.008	0.456	0.603	0.995	30.996	0.287	0.273
18.0	1.736	0.06612	-0.040	0.006	0.482	0.549	0.995	26.255	0.292	0.273
19.0	1.762	0.07774	-0.041	0.005	0.511	0.504	0.995	22.660	0.302	0.273
20.0	1.780	0.09093	-0.042	0.005	0.548	0.462	0.995	19.570	0.309	0.274

Name = NACA 0021
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.782	0.08945	0.042	0.520	0.004	0.996	0.467	-19.919	0.309	0.274
-19.0	-1.763	0.07678	0.041	0.502	0.005	0.995	0.508	-22.965	0.302	0.273
-18.0	-1.737	0.06523	0.040	0.463	0.005	0.995	0.553	-26.635	0.292	0.273
-17.0	-1.705	0.05463	0.039	0.448	0.007	0.995	0.605	-31.208	0.286	0.273
-16.0	-1.667	0.04467	0.037	0.410	0.010	0.995	0.666	-37.310	0.282	0.272
-15.0	-1.616	0.03758	0.036	0.397	0.011	0.995	0.719	-43.006	0.280	0.272
-14.0	-1.553	0.03260	0.034	0.360	0.012	0.994	0.764	-47.644	0.278	0.272
-13.0	-1.481	0.02863	0.032	0.347	0.013	0.994	0.804	-51.717	0.276	0.272
-12.0	-1.399	0.02543	0.030	0.311	0.014	0.993	0.841	-55.006	0.275	0.272
-11.0	-1.308	0.02285	0.028	0.299	0.015	0.993	0.873	-57.249	0.273	0.271
-10.0	-1.208	0.02075	0.026	0.267	0.017	0.993	0.899	-58.214	0.272	0.271
-9.0	-1.102	0.01873	0.023	0.254	0.024	0.993	0.922	-58.815	0.272	0.271
-8.0	-0.990	0.01736	0.021	0.225	0.026	0.993	0.939	-57.020	0.272	0.271
-7.0	-0.874	0.01627	0.018	0.211	0.028	0.992	0.950	-53.698	0.271	0.271
-6.0	-0.754	0.01523	0.016	0.188	0.032	0.992	0.960	-49.510	0.271	0.271
-5.0	-0.632	0.01423	0.013	0.172	0.044	0.991	0.968	-44.399	0.271	0.271
-4.0	-0.507	0.01363	0.011	0.154	0.047	0.991	0.974	-37.236	0.271	0.271
-3.0	-0.382	0.01311	0.008	0.136	0.054	0.990	0.978	-29.127	0.271	0.271
-2.0	-0.255	0.01238	0.005	0.125	0.070	0.990	0.981	-20.603	0.271	0.271
-1.0	-0.128	0.00845	0.003	0.104	0.076	0.989	0.983	-15.123	0.271	0.271
0.0	0.000	0.00833	-0.000	0.096	0.096	0.986	0.986	0.000	0.271	0.250
1.0	0.128	0.00845	-0.003	0.076	0.104	0.983	0.989	15.123	0.271	0.271
2.0	0.255	0.01238	-0.005	0.070	0.125	0.981	0.990	20.603	0.271	0.271
3.0	0.382	0.01311	-0.008	0.054	0.136	0.978	0.990	29.127	0.271	0.271
4.0	0.507	0.01363	-0.011	0.047	0.154	0.974	0.991	37.236	0.271	0.271
5.0	0.632	0.01423	-0.013	0.044	0.172	0.968	0.991	44.399	0.271	0.271
6.0	0.754	0.01523	-0.016	0.032	0.188	0.960	0.992	49.510	0.271	0.271
7.0	0.874	0.01627	-0.018	0.028	0.211	0.950	0.992	53.698	0.271	0.271
8.0	0.990	0.01736	-0.021	0.026	0.225	0.939	0.993	57.020	0.272	0.271
9.0	1.102	0.01873	-0.023	0.024	0.254	0.922	0.993	58.815	0.272	0.271
10.0	1.208	0.02075	-0.026	0.017	0.267	0.899	0.993	58.214	0.272	0.271
11.0	1.308	0.02285	-0.028	0.015	0.299	0.873	0.993	57.249	0.273	0.271
12.0	1.399	0.02543	-0.030	0.014	0.311	0.841	0.993	55.006	0.275	0.272
13.0	1.481	0.02863	-0.032	0.013	0.347	0.804	0.994	51.717	0.276	0.272
14.0	1.553	0.03260	-0.034	0.012	0.360	0.764	0.994	47.644	0.278	0.272
15.0	1.616	0.03758	-0.036	0.011	0.397	0.719	0.995	43.006	0.280	0.272
16.0	1.667	0.04467	-0.037	0.010	0.410	0.666	0.995	37.310	0.282	0.272
17.0	1.705	0.05463	-0.039	0.007	0.448	0.605	0.995	31.208	0.286	0.273
18.0	1.737	0.06523	-0.040	0.005	0.463	0.553	0.995	26.635	0.292	0.273
19.0	1.763	0.07678	-0.041	0.005	0.502	0.508	0.995	22.965	0.302	0.273
20.0	1.782	0.08945	-0.042	0.004	0.520	0.467	0.996	19.919	0.309	0.274

Name = NACA 0021
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.784	0.08823	0.042	0.508	0.004	0.996	0.472	-20.215	0.310	0.274
-19.0	-1.765	0.07560	0.041	0.477	0.004	0.995	0.513	-23.348	0.302	0.273
-18.0	-1.739	0.06415	0.040	0.454	0.005	0.995	0.558	-27.114	0.292	0.273
-17.0	-1.706	0.05419	0.039	0.422	0.006	0.995	0.607	-31.476	0.286	0.273
-16.0	-1.666	0.04498	0.037	0.402	0.008	0.995	0.663	-37.036	0.283	0.272
-15.0	-1.618	0.03682	0.036	0.372	0.011	0.995	0.726	-43.953	0.280	0.272
-14.0	-1.555	0.03204	0.034	0.353	0.012	0.994	0.768	-48.535	0.278	0.272
-13.0	-1.482	0.02819	0.032	0.326	0.012	0.994	0.808	-52.570	0.276	0.272
-12.0	-1.400	0.02503	0.030	0.305	0.013	0.994	0.845	-55.945	0.275	0.272
-11.0	-1.309	0.02257	0.028	0.285	0.014	0.993	0.875	-57.995	0.273	0.271
-10.0	-1.208	0.02052	0.026	0.260	0.016	0.993	0.902	-58.898	0.272	0.271
-9.0	-1.102	0.01862	0.023	0.251	0.021	0.993	0.924	-59.194	0.272	0.271
-8.0	-0.990	0.01716	0.021	0.218	0.026	0.993	0.940	-57.699	0.272	0.271
-7.0	-0.874	0.01604	0.018	0.208	0.027	0.992	0.952	-54.504	0.271	0.271
-6.0	-0.754	0.01508	0.016	0.180	0.031	0.992	0.961	-49.983	0.271	0.271
-5.0	-0.632	0.01414	0.013	0.169	0.040	0.991	0.968	-44.662	0.271	0.271
-4.0	-0.508	0.01350	0.011	0.145	0.046	0.991	0.975	-37.594	0.271	0.271
-3.0	-0.382	0.01289	0.008	0.133	0.051	0.990	0.978	-29.615	0.271	0.271
-2.0	-0.255	0.00918	0.005	0.114	0.068	0.990	0.982	-27.803	0.271	0.271
-1.0	-0.128	0.00838	0.003	0.101	0.073	0.989	0.984	-15.244	0.271	0.271
0.0	0.000	0.00835	-0.000	0.089	0.089	0.986	0.986	0.000	0.271	0.250
1.0	0.128	0.00838	-0.003	0.073	0.101	0.984	0.989	15.244	0.271	0.271
2.0	0.255	0.00918	-0.005	0.068	0.114	0.982	0.990	27.803	0.271	0.271
3.0	0.382	0.01289	-0.008	0.051	0.133	0.978	0.990	29.615	0.271	0.271
4.0	0.508	0.01350	-0.011	0.046	0.145	0.975	0.991	37.594	0.271	0.271
5.0	0.632	0.01414	-0.013	0.040	0.169	0.968	0.991	44.662	0.271	0.271
6.0	0.754	0.01508	-0.016	0.031	0.180	0.961	0.992	49.983	0.271	0.271
7.0	0.874	0.01604	-0.018	0.027	0.208	0.952	0.992	54.504	0.271	0.271
8.0	0.990	0.01716	-0.021	0.026	0.218	0.940	0.993	57.699	0.272	0.271
9.0	1.102	0.01862	-0.023	0.021	0.251	0.924	0.993	59.194	0.272	0.271
10.0	1.208	0.02052	-0.026	0.016	0.260	0.902	0.993	58.898	0.272	0.271
11.0	1.309	0.02257	-0.028	0.014	0.285	0.875	0.993	57.995	0.273	0.271
12.0	1.400	0.02503	-0.030	0.013	0.305	0.845	0.994	55.945	0.275	0.272
13.0	1.482	0.02819	-0.032	0.012	0.326	0.808	0.994	52.570	0.276	0.272
14.0	1.555	0.03204	-0.034	0.012	0.353	0.768	0.994	48.535	0.278	0.272
15.0	1.618	0.03682	-0.036	0.011	0.372	0.726	0.995	43.953	0.280	0.272
16.0	1.666	0.04498	-0.037	0.008	0.402	0.663	0.995	37.036	0.283	0.272
17.0	1.706	0.05419	-0.039	0.006	0.422	0.607	0.995	31.476	0.286	0.273
18.0	1.739	0.06415	-0.040	0.005	0.454	0.558	0.995	27.114	0.292	0.273
19.0	1.765	0.07560	-0.041	0.004	0.477	0.513	0.995	23.348	0.302	0.273
20.0	1.784	0.08823	-0.042	0.004	0.508	0.472	0.996	20.215	0.310	0.274

Name = NACA 0021
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
