Name = NACA 1412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.230	0.01052	-0.021	0.198	0.034	0.997	0.995	-21.858	0.261	0.159
-2.0	-0.111	0.01031	-0.022	0.169	0.049	0.996	0.996	-10.733	0.261	0.049
-1.0	0.009	0.01022	-0.024	0.139	0.070	0.996	0.997	0.905	0.261	2.794
0.0	0.129	0.01102	-0.025	0.113	0.093	0.995	0.998	11.729	0.261	0.442
1.0	0.249	0.01110	-0.026	0.087	0.117	0.995	0.998	22.442	0.261	0.355
2.0	0.368	0.01133	-0.028	0.064	0.144	0.994	0.998	32.520	0.261	0.325
3.0	0.487	0.01159	-0.029	0.044	0.175	0.993	0.998	42.012	0.261	0.309
4.0	0.604	0.01194	-0.030	0.030	0.209	0.992	0.998	50.613	0.262	0.300
5.0	0.719	0.01253	-0.032	0.020	0.235	0.991	0.998	57.404	0.262	0.294
6.0	0.831	0.01317	-0.033	0.015	0.266	0.990	0.998	63.123	0.262	0.290
7.0	0.937	0.01242	-0.034	0.012	0.304	0.985	0.998	75.441	0.263	0.286
8.0	1.033	0.01761	-0.035	0.010	0.343	0.980	0.998	58.675	0.264	0.284
9.0	1.119	0.01914	-0.037	0.007	0.384	0.970	0.998	58.460	0.265	0.283
10.0	1.191	0.02101	-0.038	0.006	0.427	0.952	0.998	56.654	0.268	0.282
11.0	1.245	0.02329	-0.039	0.005	0.463	0.922	0.998	53.479	0.271	0.281
12.0	1.279	0.02635	-0.040	0.005	0.503	0.872	0.998	48.552	0.280	0.281
13.0	1.288	0.03137	-0.040	0.004	0.540	0.788	0.999	41.076	0.231	0.281
14.0	1.269	0.04087	-0.040	0.004	0.581	0.658	0.998	31.047	0.270	0.282
15.0	1.229	0.05685	-0.039	0.004	0.627	0.506	0.999	21.620	0.280	0.282
16.0	1.173	0.08269	-0.037	0.003	0.678	0.339	0.999	14.183	0.286	0.282
17.0	1.123	0.10798	-0.035	0.003	0.729	0.231	0.999	10.399	0.282	0.281
18.0	1.078	0.12964	-0.034	0.003	0.782	0.171	0.999	8.316	0.277	0.282
19.0	1.031	0.15329	-0.033	0.003	0.831	0.125	0.998	6.726	0.271	0.282
20.0	0.985	0.17352	-0.032	0.003	0.871	0.101	0.999	5.678	0.263	0.283

Name = NACA 1412
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.862	0.18280	-0.001	0.719	0.003	1.000	0.067	-4.715	0.233	0.249
-19.0	-0.897	0.15813	-0.002	0.680	0.004	1.000	0.087	-5.674	0.230	0.248
-18.0	-0.925	0.14119	-0.002	0.646	0.004	1.000	0.100	-6.549	0.223	0.247
-17.0	-0.947	0.12506	-0.003	0.609	0.004	1.000	0.117	-7.570	0.212	0.247
-16.0	-0.965	0.10664	-0.004	0.566	0.004	1.000	0.153	-9.052	0.196	0.246
-15.0	-0.982	0.08561	-0.005	0.529	0.004	1.000	0.223	-11.475	0.180	0.245
-14.0	-0.999	0.06381	-0.006	0.501	0.004	1.000	0.338	-15.650	0.174	0.244
-13.0	-1.019	0.04154	-0.008	0.456	0.004	1.000	0.531	-24.541	0.169	0.242
-12.0	-1.039	0.02540	-0.010	0.418	0.005	1.000	0.792	-40.904	0.620	0.241
-11.0	-1.011	0.02072	-0.011	0.399	0.005	1.000	0.913	-48.795	0.281	0.239
-10.0	-0.953	0.01848	-0.012	0.364	0.006	1.000	0.961	-51.553	0.268	0.237
-9.0	-0.875	0.01682	-0.013	0.347	0.006	1.000	0.979	-52.036	0.265	0.235
-8.0	-0.785	0.01156	-0.015	0.312	0.008	1.000	0.987	-67.869	0.263	0.231
-7.0	-0.685	0.01247	-0.016	0.294	0.011	1.000	0.991	-54.904	0.262	0.227
-6.0	-0.577	0.01141	-0.017	0.260	0.014	1.000	0.992	-50.586	0.261	0.220
-5.0	-0.464	0.01159	-0.018	0.233	0.017	1.000	0.994	-40.038	0.261	0.210
-4.0	-0.348	0.01063	-0.020	0.209	0.023	0.997	0.994	-32.740	0.261	0.194
-3.0	-0.230	0.01035	-0.021	0.178	0.032	0.997	0.995	-22.220	0.261	0.159
-2.0	-0.111	0.01019	-0.022	0.155	0.046	0.996	0.996	-10.856	0.261	0.049
-1.0	0.009	0.01010	-0.024	0.131	0.063	0.996	0.998	0.916	0.261	2.794
0.0	0.129	0.01091	-0.025	0.102	0.083	0.995	0.998	11.852	0.261	0.442
1.0	0.249	0.01094	-0.026	0.077	0.107	0.995	0.998	22.757	0.261	0.355
2.0	0.368	0.01113	-0.028	0.056	0.135	0.994	0.998	33.098	0.261	0.325
3.0	0.487	0.01143	-0.029	0.040	0.165	0.993	0.998	42.603	0.261	0.309
4.0	0.604	0.01179	-0.030	0.028	0.187	0.992	0.998	51.265	0.262	0.300
5.0	0.719	0.01229	-0.032	0.019	0.218	0.991	0.998	58.495	0.262	0.294
6.0	0.831	0.01293	-0.033	0.014	0.253	0.990	0.998	64.268	0.262	0.290
7.0	0.937	0.01214	-0.034	0.012	0.278	0.987	0.998	77.197	0.263	0.286
8.0	1.033	0.01728	-0.035	0.009	0.312	0.981	0.998	59.798	0.264	0.284
9.0	1.119	0.01880	-0.037	0.006	0.353	0.972	0.998	59.549	0.266	0.283
10.0	1.192	0.02055	-0.038	0.005	0.398	0.956	0.998	57.981	0.268	0.282
11.0	1.247	0.02272	-0.039	0.005	0.438	0.927	0.998	54.882	0.272	0.281
12.0	1.282	0.02566	-0.040	0.004	0.466	0.880	0.998	49.939	0.280	0.281
13.0	1.292	0.03035	-0.040	0.004	0.505	0.801	0.999	42.565	0.166	0.281
14.0	1.276	0.03856	-0.040	0.004	0.543	0.685	0.998	33.096	0.267	0.282
15.0	1.235	0.05431	-0.039	0.003	0.580	0.527	0.999	22.734	0.277	0.282
16.0	1.182	0.07731	-0.038	0.003	0.625	0.374	0.999	15.291	0.282	0.282
17.0	1.130	0.10234	-0.036	0.003	0.674	0.259	0.999	11.045	0.282	0.282
18.0	1.082	0.12630	-0.035	0.003	0.723	0.184	0.999	8.563	0.277	0.282
19.0	1.035	0.14839	-0.033	0.003	0.774	0.139	0.998	6.973	0.268	0.282
20.0	0.988	0.16930	-0.033	0.003	0.822	0.113	0.999	5.837	0.263	0.283

Name = NACA 1412
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.862	0.18274	-0.001	0.681	0.002	1.000	0.066	-4.715	0.233	0.249
-19.0	-0.898	0.15527	-0.002	0.649	0.004	1.000	0.092	-5.785	0.230	0.248
-18.0	-0.926	0.13820	-0.002	0.611	0.004	1.000	0.108	-6.704	0.223	0.247
-17.0	-0.948	0.12237	-0.003	0.570	0.004	1.000	0.124	-7.751	0.212	0.247
-16.0	-0.967	0.10512	-0.004	0.535	0.004	1.000	0.159	-9.196	0.199	0.246
-15.0	-0.987	0.08210	-0.005	0.505	0.004	1.000	0.244	-12.023	0.189	0.245
-14.0	-1.006	0.05965	-0.006	0.461	0.004	1.000	0.372	-16.870	0.184	0.244
-13.0	-1.031	0.03750	-0.008	0.425	0.004	1.000	0.584	-27.495	0.157	0.242
-12.0	-1.040	0.02489	-0.010	0.403	0.005	1.000	0.798	-41.800	0.408	0.241
-11.0	-1.012	0.02026	-0.011	0.371	0.005	1.000	0.920	-49.983	0.280	0.239
-10.0	-0.953	0.01809	-0.012	0.351	0.006	1.000	0.964	-52.695	0.268	0.237
-9.0	-0.875	0.01654	-0.013	0.320	0.006	1.000	0.980	-52.922	0.264	0.235
-8.0	-0.785	0.01180	-0.015	0.300	0.008	1.000	0.988	-66.505	0.263	0.231
-7.0	-0.685	0.01232	-0.016	0.267	0.011	1.000	0.991	-55.599	0.262	0.227
-6.0	-0.577	0.01174	-0.017	0.251	0.014	1.000	0.992	-49.191	0.261	0.220
-5.0	-0.464	0.01144	-0.018	0.217	0.016	1.000	0.994	-40.591	0.261	0.210
-4.0	-0.348	0.01045	-0.020	0.194	0.021	0.997	0.995	-33.288	0.261	0.194
-3.0	-0.230	0.01020	-0.021	0.169	0.030	0.997	0.996	-22.542	0.261	0.159
-2.0	-0.111	0.01004	-0.022	0.141	0.042	0.997	0.997	-11.018	0.261	0.049
-1.0	0.009	0.01001	-0.024	0.119	0.057	0.996	0.998	0.925	0.261	2.794
0.0	0.129	0.01077	-0.025	0.096	0.077	0.995	0.998	12.006	0.261	0.442
1.0	0.249	0.01081	-0.026	0.071	0.102	0.995	0.998	23.048	0.261	0.355
2.0	0.368	0.01098	-0.028	0.051	0.128	0.994	0.998	33.554	0.261	0.325
3.0	0.487	0.01127	-0.029	0.036	0.148	0.994	0.998	43.240	0.261	0.309
4.0	0.604	0.01158	-0.030	0.026	0.176	0.993	0.998	52.195	0.262	0.300
5.0	0.719	0.01211	-0.032	0.018	0.209	0.992	0.998	59.407	0.262	0.294
6.0	0.831	0.01272	-0.033	0.013	0.230	0.990	0.998	65.329	0.262	0.290
7.0	0.937	0.01195	-0.034	0.011	0.261	0.988	0.998	78.397	0.263	0.286
8.0	1.034	0.01268	-0.035	0.008	0.299	0.982	0.998	81.516	0.264	0.284
9.0	1.120	0.01845	-0.037	0.006	0.324	0.974	0.998	60.708	0.266	0.283
10.0	1.192	0.02016	-0.038	0.005	0.362	0.959	0.998	59.130	0.268	0.282
11.0	1.248	0.02223	-0.039	0.005	0.405	0.933	0.998	56.141	0.272	0.281
12.0	1.284	0.02499	-0.040	0.004	0.449	0.889	0.998	51.381	0.281	0.281
13.0	1.296	0.02935	-0.041	0.004	0.472	0.815	0.999	44.154	-0.119	0.281
14.0	1.282	0.03682	-0.041	0.004	0.509	0.707	0.998	34.825	0.263	0.282
15.0	1.243	0.05086	-0.040	0.003	0.552	0.559	0.999	24.445	0.276	0.282
16.0	1.186	0.07492	-0.038	0.003	0.586	0.387	0.999	15.826	0.284	0.282
17.0	1.129	0.10257	-0.036	0.003	0.628	0.254	0.999	11.009	0.279	0.282
18.0	1.086	0.12185	-0.035	0.003	0.675	0.201	0.999	8.913	0.270	0.282
19.0	1.038	0.14405	-0.034	0.003	0.723	0.152	0.998	7.206	0.269	0.283
20.0	0.990	0.16524	-0.033	0.003	0.772	0.121	0.999	5.993	0.266	0.284

Name = NACA 1412
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.861	0.18293	-0.001	0.656	0.002	1.000	0.064	-4.708	0.233	0.249
-19.0	-0.896	0.15977	-0.002	0.614	0.003	1.000	0.083	-5.609	0.230	0.248
-18.0	-0.927	0.13653	-0.002	0.575	0.004	1.000	0.111	-6.792	0.224	0.247
-17.0	-0.950	0.12100	-0.003	0.548	0.004	1.000	0.129	-7.847	0.212	0.247
-16.0	-0.968	0.10333	-0.004	0.510	0.004	1.000	0.165	-9.369	0.202	0.246
-15.0	-0.991	0.07908	-0.005	0.470	0.004	1.000	0.262	-12.536	0.195	0.245
-14.0	-1.013	0.05609	-0.007	0.440	0.004	1.000	0.402	-18.068	0.184	0.244
-13.0	-1.035	0.03622	-0.008	0.407	0.004	1.000	0.599	-28.563	0.152	0.242
-12.0	-1.045	0.02388	-0.010	0.385	0.005	1.000	0.819	-43.758	0.394	0.241
-11.0	-1.014	0.01977	-0.011	0.356	0.005	1.000	0.928	-51.300	0.278	0.239
-10.0	-0.953	0.01782	-0.012	0.337	0.005	1.000	0.966	-53.495	0.268	0.237
-9.0	-0.876	0.01628	-0.013	0.306	0.006	1.000	0.981	-53.766	0.264	0.235
-8.0	-0.785	0.01170	-0.015	0.282	0.007	1.000	0.989	-67.111	0.263	0.231
-7.0	-0.685	0.01214	-0.016	0.257	0.010	1.000	0.991	-56.397	0.262	0.227
-6.0	-0.578	0.01166	-0.017	0.229	0.013	1.000	0.993	-49.538	0.261	0.220
-5.0	-0.464	0.01130	-0.018	0.209	0.016	1.000	0.994	-41.080	0.261	0.210
-4.0	-0.348	0.01030	-0.020	0.179	0.020	1.000	0.995	-33.798	0.261	0.194
-3.0	-0.230	0.01002	-0.021	0.163	0.029	0.997	0.996	-22.947	0.261	0.159
-2.0	-0.111	0.00992	-0.022	0.134	0.039	0.997	0.997	-11.149	0.261	0.049
-1.0	0.009	0.01069	-0.024	0.108	0.053	0.996	0.998	0.866	0.261	2.794
0.0	0.129	0.01059	-0.025	0.089	0.073	0.996	0.998	12.204	0.261	0.442
1.0	0.249	0.01066	-0.026	0.067	0.098	0.995	0.998	23.369	0.261	0.355
2.0	0.369	0.01082	-0.028	0.048	0.115	0.995	0.998	34.056	0.261	0.325
3.0	0.487	0.01110	-0.029	0.033	0.140	0.994	0.998	43.890	0.261	0.309
4.0	0.604	0.01142	-0.030	0.025	0.170	0.993	0.998	52.933	0.262	0.300
5.0	0.719	0.01193	-0.032	0.016	0.191	0.992	0.998	60.291	0.262	0.294
6.0	0.831	0.01250	-0.033	0.013	0.218	0.991	0.998	66.496	0.262	0.290
7.0	0.937	0.01177	-0.034	0.011	0.253	0.989	0.998	79.657	0.263	0.286
8.0	1.034	0.01253	-0.035	0.007	0.274	0.983	0.998	82.517	0.264	0.284
9.0	1.120	0.01812	-0.037	0.006	0.308	0.976	0.998	61.803	0.266	0.283
10.0	1.193	0.01977	-0.038	0.005	0.347	0.961	0.999	60.326	0.268	0.282
11.0	1.249	0.02186	-0.039	0.004	0.377	0.936	0.998	57.143	0.272	0.281
12.0	1.285	0.02454	-0.040	0.004	0.415	0.894	0.998	52.378	0.281	0.281
13.0	1.299	0.02847	-0.041	0.004	0.455	0.827	0.999	45.621	-1.206	0.281
14.0	1.285	0.03591	-0.041	0.003	0.482	0.716	0.998	35.782	0.259	0.282
15.0	1.250	0.04834	-0.040	0.003	0.515	0.582	0.999	25.851	0.273	0.282
16.0	1.192	0.07118	-0.039	0.003	0.557	0.411	0.999	16.751	0.281	0.282
17.0	1.135	0.09807	-0.037	0.003	0.598	0.277	0.999	11.576	0.277	0.282
18.0	1.091	0.11733	-0.036	0.003	0.636	0.221	0.999	9.298	0.271	0.283
19.0	1.041	0.14045	-0.035	0.003	0.680	0.164	0.998	7.411	0.279	0.283
20.0	0.988	0.16940	-0.033	0.002	0.727	0.112	0.999	5.832	0.284	0.283

Name = NACA 1412
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.861	0.18277	-0.001	0.620	0.002	1.000	0.065	-4.713	0.233	0.249
-19.0	-0.896	0.16030	-0.002	0.585	0.002	1.000	0.082	-5.590	0.230	0.248
-18.0	-0.929	0.13442	-0.002	0.556	0.004	1.000	0.118	-6.909	0.224	0.247
-17.0	-0.951	0.11869	-0.003	0.516	0.004	1.000	0.138	-8.017	0.212	0.247
-16.0	-0.971	0.10089	-0.004	0.485	0.004	1.000	0.177	-9.623	0.202	0.246
-15.0	-0.993	0.07805	-0.005	0.453	0.004	1.000	0.267	-12.718	0.199	0.245
-14.0	-1.020	0.05275	-0.007	0.415	0.004	1.000	0.432	-19.341	0.190	0.244
-13.0	-1.041	0.03408	-0.008	0.399	0.004	1.000	0.629	-30.551	0.143	0.242
-12.0	-1.049	0.02310	-0.010	0.364	0.005	1.000	0.836	-45.387	0.359	0.241
-11.0	-1.015	0.01948	-0.011	0.348	0.005	1.000	0.932	-52.104	0.277	0.239
-10.0	-0.954	0.01752	-0.012	0.314	0.005	1.000	0.968	-54.437	0.268	0.237
-9.0	-0.876	0.01217	-0.013	0.299	0.006	1.000	0.982	-71.959	0.264	0.235
-8.0	-0.785	0.01275	-0.015	0.265	0.007	1.000	0.989	-61.601	0.263	0.231
-7.0	-0.685	0.01202	-0.016	0.251	0.009	1.000	0.991	-56.958	0.262	0.227
-6.0	-0.578	0.01146	-0.017	0.217	0.013	1.000	0.993	-50.412	0.261	0.220
-5.0	-0.464	0.01111	-0.018	0.199	0.015	1.000	0.994	-41.798	0.261	0.210
-4.0	-0.348	0.01017	-0.020	0.171	0.019	1.000	0.995	-34.230	0.261	0.194
-3.0	-0.230	0.00995	-0.021	0.146	0.028	1.000	0.996	-23.112	0.261	0.159
-2.0	-0.111	0.01070	-0.022	0.129	0.037	0.997	0.997	-10.341	0.261	0.049
-1.0	0.009	0.01056	-0.024	0.102	0.050	0.996	0.998	0.876	0.261	2.794
0.0	0.129	0.01050	-0.025	0.080	0.070	0.996	0.998	12.313	0.261	0.442
1.0	0.249	0.01051	-0.026	0.064	0.088	0.995	0.998	23.708	0.261	0.355
2.0	0.369	0.01074	-0.028	0.045	0.109	0.995	0.998	34.301	0.261	0.325
3.0	0.487	0.01097	-0.029	0.031	0.135	0.994	0.998	44.395	0.261	0.309
4.0	0.604	0.01131	-0.030	0.023	0.159	0.993	0.998	53.439	0.262	0.300
5.0	0.719	0.01180	-0.032	0.016	0.180	0.992	0.998	60.967	0.262	0.294
6.0	0.831	0.01233	-0.033	0.012	0.211	0.991	0.998	67.395	0.262	0.290
7.0	0.937	0.01295	-0.034	0.011	0.233	0.989	0.998	72.379	0.263	0.286
8.0	1.034	0.01232	-0.035	0.007	0.262	0.984	0.998	83.948	0.264	0.284
9.0	1.120	0.01782	-0.037	0.005	0.299	0.977	0.998	62.875	0.266	0.283
10.0	1.193	0.01950	-0.038	0.005	0.320	0.962	0.999	61.177	0.268	0.282
11.0	1.250	0.02146	-0.039	0.004	0.357	0.940	0.998	58.246	0.272	0.281
12.0	1.287	0.02401	-0.040	0.004	0.399	0.901	0.998	53.593	0.281	0.281
13.0	1.302	0.02775	-0.041	0.004	0.432	0.837	0.999	46.913	0.633	0.281
14.0	1.289	0.03467	-0.041	0.003	0.461	0.732	0.998	37.181	0.256	0.282
15.0	1.255	0.04625	-0.040	0.003	0.500	0.602	0.999	27.142	0.273	0.282
16.0	1.194	0.07006	-0.039	0.003	0.525	0.418	0.999	17.045	0.279	0.282
17.0	1.140	0.09441	-0.037	0.003	0.564	0.296	0.999	12.078	0.273	0.282
18.0	1.095	0.11358	-0.036	0.003	0.608	0.237	0.999	9.642	0.270	0.283
19.0	1.044	0.13676	-0.035	0.003	0.651	0.177	0.998	7.636	0.292	0.284
20.0	0.983	0.17577	-0.032	0.001	0.690	0.093	0.999	5.595	0.308	0.282

Name = NACA 1412
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.861	0.18181	-0.001	0.605	0.001	1.000	0.065	-4.738	0.233	0.249
-19.0	-0.895	0.16127	-0.002	0.563	0.002	1.000	0.078	-5.551	0.230	0.248
-18.0	-0.926	0.13749	-0.002	0.528	0.003	1.000	0.108	-6.738	0.224	0.247
-17.0	-0.953	0.11645	-0.003	0.504	0.004	1.000	0.145	-8.186	0.214	0.247
-16.0	-0.973	0.09853	-0.004	0.462	0.004	1.000	0.187	-9.878	0.203	0.246
-15.0	-0.997	0.07544	-0.005	0.428	0.004	1.000	0.284	-13.210	0.201	0.245
-14.0	-1.026	0.04994	-0.007	0.404	0.004	1.000	0.459	-20.552	0.192	0.243
-13.0	-1.047	0.03234	-0.008	0.377	0.004	1.000	0.654	-32.374	0.131	0.242
-12.0	-1.051	0.02244	-0.010	0.354	0.005	1.000	0.850	-46.863	0.341	0.241
-11.0	-1.016	0.01911	-0.011	0.332	0.005	1.000	0.937	-53.162	0.276	0.239
-10.0	-0.954	0.01726	-0.012	0.305	0.005	1.000	0.970	-55.278	0.267	0.237
-9.0	-0.876	0.01202	-0.013	0.282	0.006	1.000	0.983	-72.835	0.264	0.235
-8.0	-0.785	0.01253	-0.015	0.257	0.006	1.000	0.990	-62.678	0.263	0.231
-7.0	-0.685	0.01190	-0.016	0.231	0.009	1.000	0.991	-57.548	0.262	0.227
-6.0	-0.578	0.01131	-0.017	0.210	0.013	1.000	0.993	-51.088	0.261	0.220
-5.0	-0.464	0.01100	-0.018	0.183	0.015	1.000	0.995	-42.197	0.261	0.210
-4.0	-0.348	0.01073	-0.020	0.167	0.018	1.000	0.995	-32.419	0.261	0.194
-3.0	-0.230	0.00984	-0.021	0.138	0.027	1.000	0.997	-23.359	0.261	0.159
-2.0	-0.111	0.00968	-0.022	0.121	0.034	0.997	0.997	-11.426	0.261	0.049
-1.0	0.009	0.01045	-0.024	0.098	0.049	0.997	0.998	0.885	0.261	2.794
0.0	0.129	0.01039	-0.025	0.075	0.067	0.996	0.998	12.443	0.261	0.442
1.0	0.249	0.01048	-0.026	0.058	0.082	0.995	0.998	23.775	0.261	0.355
2.0	0.369	0.01057	-0.028	0.044	0.104	0.995	0.998	34.862	0.261	0.325
3.0	0.487	0.01085	-0.029	0.029	0.132	0.994	0.998	44.914	0.261	0.309
4.0	0.604	0.01120	-0.030	0.021	0.147	0.993	0.998	53.949	0.262	0.300
5.0	0.719	0.01166	-0.032	0.015	0.174	0.992	0.998	61.679	0.262	0.294
6.0	0.831	0.01213	-0.033	0.012	0.202	0.991	0.998	68.535	0.262	0.290
7.0	0.937	0.01280	-0.034	0.011	0.221	0.990	0.998	73.242	0.263	0.286
8.0	1.034	0.01219	-0.035	0.007	0.255	0.984	0.998	84.814	0.264	0.284
9.0	1.121	0.01758	-0.037	0.005	0.277	0.978	0.998	63.753	0.266	0.283
10.0	1.193	0.01919	-0.038	0.005	0.308	0.964	0.999	62.180	0.268	0.282
11.0	1.251	0.02111	-0.039	0.004	0.347	0.943	0.998	59.229	0.272	0.281
12.0	1.288	0.02360	-0.040	0.004	0.372	0.906	0.998	54.603	0.282	0.281
13.0	1.303	0.02735	-0.041	0.003	0.410	0.842	0.999	47.638	0.458	0.281
14.0	1.293	0.03358	-0.041	0.003	0.450	0.745	0.998	38.503	0.252	0.282
15.0	1.260	0.04448	-0.041	0.003	0.470	0.620	0.999	28.325	0.272	0.282
16.0	1.199	0.06730	-0.039	0.003	0.507	0.436	0.999	17.818	0.277	0.283
17.0	1.146	0.09079	-0.038	0.003	0.543	0.316	0.999	12.617	0.272	0.283
18.0	1.099	0.11029	-0.037	0.003	0.574	0.251	0.999	9.962	0.281	0.283
19.0	1.038	0.14278	-0.034	0.002	0.616	0.154	0.999	7.272	0.296	0.283
20.0	0.983	0.17644	-0.031	0.001	0.660	0.091	0.999	5.571	0.299	0.282

Name = NACA 1412
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.861	0.18267	-0.001	0.572	0.001	1.000	0.064	-4.715	0.233	0.249
-19.0	-0.895	0.16103	-0.002	0.549	0.002	1.000	0.078	-5.560	0.230	0.248
-18.0	-0.924	0.14000	-0.002	0.511	0.002	1.000	0.098	-6.602	0.224	0.247
-17.0	-0.955	0.11452	-0.003	0.475	0.004	1.000	0.152	-8.339	0.216	0.247
-16.0	-0.976	0.09652	-0.004	0.451	0.004	1.000	0.197	-10.107	0.204	0.246
-15.0	-1.000	0.07321	-0.005	0.412	0.004	1.000	0.298	-13.656	0.204	0.245
-14.0	-1.032	0.04752	-0.007	0.398	0.004	1.000	0.482	-21.711	0.194	0.243
-13.0	-1.052	0.03087	-0.008	0.362	0.004	1.000	0.677	-34.079	0.108	0.242
-12.0	-1.052	0.02216	-0.010	0.348	0.004	1.000	0.854	-47.501	0.328	0.241
-11.0	-1.017	0.01884	-0.011	0.314	0.005	1.000	0.941	-53.972	0.276	0.239
-10.0	-0.955	0.01698	-0.012	0.299	0.005	1.000	0.973	-56.222	0.267	0.237
-9.0	-0.876	0.01188	-0.013	0.267	0.006	1.000	0.984	-73.746	0.264	0.235
-8.0	-0.785	0.01245	-0.015	0.252	0.006	1.000	0.990	-63.088	0.263	0.231
-7.0	-0.685	0.01182	-0.016	0.219	0.008	1.000	0.991	-57.952	0.262	0.227
-6.0	-0.578	0.01119	-0.017	0.206	0.013	1.000	0.993	-51.621	0.261	0.220
-5.0	-0.464	0.01092	-0.018	0.175	0.014	1.000	0.994	-42.505	0.261	0.210
-4.0	-0.348	0.01061	-0.020	0.161	0.017	1.000	0.995	-32.788	0.261	0.194
-3.0	-0.230	0.01049	-0.021	0.134	0.026	1.000	0.996	-21.914	0.261	0.159
-2.0	-0.111	0.00960	-0.022	0.110	0.033	0.997	0.998	-11.520	0.261	0.049
-1.0	0.009	0.01028	-0.024	0.095	0.047	0.997	0.998	0.900	0.261	2.794
0.0	0.129	0.01033	-0.025	0.071	0.061	0.996	0.998	12.511	0.261	0.442
1.0	0.249	0.01037	-0.026	0.053	0.078	0.996	0.998	24.013	0.261	0.355
2.0	0.369	0.01046	-0.028	0.042	0.101	0.995	0.998	35.229	0.261	0.325
3.0	0.487	0.01073	-0.029	0.028	0.122	0.994	0.998	45.389	0.261	0.309
4.0	0.604	0.01104	-0.030	0.020	0.141	0.994	0.998	54.757	0.262	0.300
5.0	0.719	0.01152	-0.032	0.014	0.170	0.992	0.998	62.419	0.262	0.294
6.0	0.831	0.01208	-0.033	0.012	0.187	0.991	0.998	68.832	0.262	0.290
7.0	0.937	0.01273	-0.034	0.010	0.215	0.990	0.998	73.656	0.263	0.286
8.0	1.034	0.01206	-0.035	0.006	0.244	0.985	0.998	85.751	0.264	0.284
9.0	1.121	0.01737	-0.037	0.005	0.265	0.978	0.998	64.525	0.266	0.283
10.0	1.194	0.01898	-0.038	0.004	0.301	0.966	0.999	62.901	0.268	0.282
11.0	1.251	0.02090	-0.039	0.004	0.322	0.944	0.998	59.842	0.272	0.281
12.0	1.290	0.02319	-0.040	0.004	0.357	0.910	0.998	55.599	0.282	0.281
13.0	1.305	0.02681	-0.041	0.003	0.399	0.849	0.999	48.674	0.404	0.281
14.0	1.296	0.03269	-0.041	0.003	0.426	0.757	0.998	39.648	0.249	0.282
15.0	1.264	0.04293	-0.041	0.003	0.457	0.635	0.999	29.452	0.270	0.282
16.0	1.204	0.06489	-0.039	0.003	0.489	0.453	0.999	18.549	0.276	0.283
17.0	1.150	0.08771	-0.038	0.003	0.517	0.333	0.999	13.110	0.271	0.283
18.0	1.103	0.10690	-0.037	0.003	0.557	0.266	0.999	10.314	0.291	0.284
