Name = NACA 0012
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	0.000	0.01022	-0.000	0.103	0.103	0.997	0.997	0.000	0.261	0.250
1.0	0.120	0.01115	-0.001	0.077	0.131	0.996	0.997	10.761	0.261	0.261
2.0	0.240	0.01121	-0.003	0.055	0.158	0.996	0.997	21.372	0.261	0.261
3.0	0.359	0.01138	-0.004	0.039	0.184	0.995	0.997	31.513	0.261	0.261
4.0	0.476	0.01172	-0.005	0.028	0.214	0.993	0.997	40.633	0.261	0.261
5.0	0.592	0.01213	-0.007	0.019	0.250	0.992	0.998	48.777	0.261	0.261
6.0	0.704	0.01263	-0.008	0.015	0.272	0.991	0.998	55.791	0.262	0.261
7.0	0.811	0.01327	-0.009	0.012	0.306	0.989	0.998	61.112	0.262	0.261
8.0	0.909	0.01265	-0.010	0.009	0.342	0.983	0.998	71.850	0.263	0.261
9.0	0.997	0.01820	-0.012	0.007	0.367	0.975	0.998	54.755	0.265	0.262
10.0	1.071	0.01997	-0.013	0.005	0.405	0.956	0.998	53.626	0.268	0.262
11.0	1.127	0.02230	-0.014	0.005	0.444	0.916	0.998	50.531	0.273	0.262
12.0	1.160	0.02566	-0.015	0.005	0.473	0.844	0.998	45.225	0.299	0.263
13.0	1.156	0.03437	-0.015	0.004	0.513	0.684	0.998	33.645	0.238	0.263
14.0	1.124	0.05275	-0.015	0.004	0.557	0.476	0.998	21.309	0.257	0.264
15.0	1.085	0.07838	-0.015	0.004	0.599	0.297	0.998	13.842	0.257	0.264
16.0	1.061	0.09685	-0.015	0.004	0.638	0.224	0.998	10.954	0.252	0.264
17.0	1.030	0.11769	-0.015	0.004	0.681	0.162	0.998	8.751	0.257	0.264
18.0	0.995	0.14068	-0.014	0.003	0.726	0.114	0.998	7.071	0.253	0.264
19.0	0.960	0.15957	-0.014	0.003	0.768	0.092	0.998	6.014	0.246	0.265
20.0	0.922	0.17876	-0.015	0.003	0.808	0.080	0.998	5.160	0.244	0.266

Name = NACA 0012
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.924	0.17475	0.015	0.763	0.003	1.000	0.087	-5.287	0.245	0.266
-19.0	-0.962	0.15641	0.015	0.721	0.003	1.000	0.100	-6.148	0.246	0.265
-18.0	-0.997	0.13704	0.015	0.677	0.003	1.000	0.124	-7.276	0.254	0.265
-17.0	-1.035	0.11319	0.015	0.635	0.004	1.000	0.181	-9.140	0.258	0.264
-16.0	-1.067	0.09212	0.015	0.598	0.004	1.000	0.249	-11.583	0.253	0.264
-15.0	-1.094	0.07314	0.015	0.558	0.004	1.000	0.333	-14.958	0.256	0.264
-14.0	-1.134	0.04853	0.016	0.515	0.004	1.000	0.517	-23.373	0.254	0.264
-13.0	-1.162	0.03282	0.015	0.477	0.004	1.000	0.706	-35.398	0.229	0.263
-12.0	-1.164	0.02473	0.015	0.449	0.005	1.000	0.860	-47.079	0.296	0.263
-11.0	-1.129	0.02168	0.014	0.409	0.005	1.000	0.924	-52.059	0.273	0.262
-10.0	-1.072	0.01950	0.013	0.375	0.005	1.000	0.959	-54.945	0.268	0.262
-9.0	-0.997	0.01775	0.012	0.349	0.006	1.000	0.977	-56.179	0.265	0.262
-8.0	-0.909	0.01245	0.010	0.312	0.009	1.000	0.985	-73.005	0.263	0.261
-7.0	-0.811	0.01300	0.009	0.285	0.012	1.000	0.990	-62.349	0.262	0.261
-6.0	-0.704	0.01238	0.008	0.257	0.014	1.000	0.991	-56.911	0.262	0.261
-5.0	-0.592	0.01197	0.007	0.223	0.017	1.000	0.993	-49.442	0.261	0.261
-4.0	-0.476	0.01149	0.005	0.202	0.026	1.000	0.994	-41.444	0.261	0.261
-3.0	-0.359	0.01119	0.004	0.172	0.035	1.000	0.995	-32.039	0.261	0.261
-2.0	-0.240	0.01106	0.003	0.142	0.050	1.000	0.996	-21.672	0.261	0.261
-1.0	-0.120	0.01096	0.001	0.118	0.071	1.000	0.996	-10.945	0.261	0.261
0.0	0.000	0.01008	-0.000	0.097	0.097	0.997	0.997	0.000	0.261	0.250
1.0	0.120	0.01102	-0.001	0.071	0.118	0.996	0.997	10.884	0.261	0.261
2.0	0.240	0.01109	-0.003	0.050	0.142	0.996	0.997	21.601	0.261	0.261
3.0	0.359	0.01123	-0.004	0.035	0.172	0.995	0.997	31.931	0.261	0.261
4.0	0.476	0.01149	-0.005	0.026	0.202	0.994	0.998	41.447	0.261	0.261
5.0	0.592	0.01198	-0.007	0.017	0.224	0.992	0.998	49.385	0.261	0.261
6.0	0.704	0.01242	-0.008	0.014	0.256	0.991	0.998	56.729	0.262	0.261
7.0	0.811	0.01304	-0.009	0.012	0.285	0.990	0.998	62.164	0.262	0.261
8.0	0.909	0.01244	-0.010	0.009	0.312	0.985	0.998	73.065	0.263	0.261
9.0	0.997	0.01780	-0.012	0.006	0.349	0.977	0.998	56.025	0.265	0.262
10.0	1.072	0.01949	-0.013	0.005	0.375	0.959	0.998	54.976	0.268	0.262
11.0	1.129	0.02169	-0.014	0.005	0.409	0.924	0.998	52.037	0.273	0.262
12.0	1.164	0.02471	-0.015	0.005	0.449	0.860	0.998	47.118	0.296	0.263
13.0	1.162	0.03284	-0.015	0.004	0.477	0.706	0.998	35.365	0.229	0.263
14.0	1.134	0.04858	-0.016	0.004	0.515	0.517	0.998	23.346	0.254	0.264
15.0	1.094	0.07309	-0.015	0.004	0.558	0.333	0.998	14.968	0.256	0.264
16.0	1.067	0.09212	-0.015	0.004	0.598	0.249	0.998	11.583	0.253	0.264
17.0	1.035	0.11319	-0.015	0.004	0.635	0.181	0.998	9.140	0.258	0.264
18.0	0.997	0.13703	-0.015	0.003	0.677	0.124	0.998	7.276	0.254	0.265
19.0	0.962	0.15641	-0.015	0.003	0.721	0.100	0.998	6.148	0.246	0.265
20.0	0.924	0.17475	-0.015	0.003	0.763	0.087	0.998	5.287	0.245	0.266

Name = NACA 0012
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.923	0.17789	0.015	0.720	0.002	1.000	0.081	-5.187	0.256	0.266
-19.0	-0.964	0.15325	0.015	0.678	0.003	1.000	0.110	-6.289	0.253	0.265
-18.0	-1.000	0.13332	0.015	0.638	0.003	1.000	0.137	-7.502	0.250	0.265
-17.0	-1.034	0.11319	0.015	0.605	0.004	1.000	0.179	-9.136	0.255	0.264
-16.0	-1.070	0.08980	0.015	0.561	0.004	1.000	0.261	-11.916	0.258	0.264
-15.0	-1.105	0.06720	0.016	0.519	0.004	1.000	0.377	-16.441	0.255	0.264
-14.0	-1.137	0.04724	0.016	0.487	0.004	1.000	0.528	-24.071	0.250	0.264
-13.0	-1.167	0.03135	0.016	0.454	0.004	1.000	0.728	-37.227	0.227	0.263
-12.0	-1.166	0.02414	0.015	0.415	0.005	1.000	0.869	-48.314	0.293	0.263
-11.0	-1.130	0.02124	0.014	0.390	0.004	1.000	0.929	-53.207	0.273	0.262
-10.0	-1.072	0.01908	0.013	0.355	0.005	1.000	0.962	-56.185	0.267	0.262
-9.0	-0.997	0.01745	0.012	0.322	0.006	1.000	0.978	-57.137	0.265	0.262
-8.0	-0.909	0.01223	0.010	0.300	0.008	1.000	0.986	-74.339	0.263	0.261
-7.0	-0.811	0.01282	0.009	0.264	0.011	1.000	0.990	-63.273	0.262	0.261
-6.0	-0.704	0.01220	0.008	0.241	0.013	1.000	0.992	-57.761	0.262	0.261
-5.0	-0.592	0.01174	0.007	0.212	0.016	1.000	0.993	-50.397	0.261	0.261
-4.0	-0.476	0.01132	0.005	0.183	0.024	1.000	0.994	-42.069	0.261	0.261
-3.0	-0.359	0.01108	0.004	0.163	0.032	1.000	0.995	-32.362	0.261	0.261
-2.0	-0.240	0.01092	0.003	0.134	0.046	1.000	0.996	-21.952	0.261	0.261
-1.0	-0.120	0.01084	0.001	0.108	0.066	1.000	0.997	-11.066	0.261	0.261
0.0	0.000	0.01000	-0.000	0.086	0.086	0.997	0.997	0.000	0.261	0.250
1.0	0.120	0.01084	-0.001	0.066	0.108	0.997	0.997	11.067	0.261	0.261
2.0	0.240	0.01089	-0.003	0.046	0.134	0.996	0.997	22.001	0.261	0.261
3.0	0.359	0.01111	-0.004	0.032	0.163	0.995	0.997	32.278	0.261	0.261
4.0	0.476	0.01134	-0.005	0.024	0.183	0.994	0.998	41.984	0.261	0.261
5.0	0.592	0.01175	-0.007	0.016	0.213	0.993	0.998	50.334	0.261	0.261
6.0	0.704	0.01219	-0.008	0.013	0.241	0.991	0.998	57.803	0.262	0.261
7.0	0.811	0.01281	-0.009	0.011	0.264	0.990	0.998	63.295	0.262	0.261
8.0	0.909	0.01226	-0.010	0.008	0.300	0.985	0.998	74.128	0.263	0.261
9.0	0.997	0.01750	-0.012	0.006	0.322	0.978	0.998	56.973	0.265	0.262
10.0	1.072	0.01908	-0.013	0.005	0.355	0.962	0.998	56.204	0.267	0.262
11.0	1.130	0.02125	-0.014	0.004	0.390	0.929	0.998	53.165	0.272	0.262
12.0	1.166	0.02412	-0.015	0.005	0.415	0.869	0.998	48.352	0.293	0.263
13.0	1.167	0.03137	-0.016	0.004	0.454	0.727	0.998	37.192	0.227	0.263
14.0	1.137	0.04726	-0.016	0.004	0.487	0.528	0.998	24.062	0.250	0.264
15.0	1.105	0.06716	-0.016	0.004	0.520	0.377	0.998	16.456	0.255	0.264
16.0	1.070	0.08973	-0.015	0.004	0.561	0.261	0.998	11.926	0.258	0.264
17.0	1.034	0.11319	-0.015	0.004	0.605	0.179	0.998	9.136	0.256	0.264
18.0	1.000	0.13331	-0.015	0.003	0.638	0.137	0.998	7.503	0.250	0.265
19.0	0.964	0.15325	-0.015	0.003	0.678	0.110	0.998	6.289	0.253	0.265
20.0	0.923	0.17787	-0.015	0.002	0.721	0.081	0.998	5.187	0.256	0.266

Name = NACA 0012
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.922	0.18017	0.015	0.683	0.002	1.000	0.078	-5.117	0.264	0.266
-19.0	-0.966	0.14986	0.015	0.647	0.003	1.000	0.119	-6.445	0.257	0.266
-18.0	-1.003	0.13028	0.015	0.609	0.003	1.000	0.148	-7.698	0.250	0.265
-17.0	-1.038	0.10986	0.015	0.566	0.004	1.000	0.193	-9.445	0.254	0.265
-16.0	-1.072	0.08815	0.015	0.528	0.004	1.000	0.269	-12.162	0.257	0.264
-15.0	-1.112	0.06357	0.016	0.502	0.004	1.000	0.404	-17.490	0.255	0.264
-14.0	-1.145	0.04446	0.016	0.460	0.004	1.000	0.558	-25.743	0.248	0.264
-13.0	-1.172	0.02998	0.016	0.427	0.004	1.000	0.749	-39.100	0.215	0.263
-12.0	-1.168	0.02366	0.015	0.401	0.004	1.000	0.875	-49.365	0.291	0.263
-11.0	-1.131	0.02081	0.014	0.363	0.004	1.000	0.935	-54.370	0.272	0.262
-10.0	-1.073	0.01876	0.013	0.343	0.005	1.000	0.964	-57.182	0.267	0.262
-9.0	-0.998	0.01715	0.012	0.307	0.005	1.000	0.979	-58.163	0.265	0.262
-8.0	-0.909	0.01204	0.010	0.278	0.007	1.000	0.987	-75.502	0.263	0.261
-7.0	-0.811	0.01259	0.009	0.255	0.011	1.000	0.991	-64.422	0.262	0.261
-6.0	-0.705	0.01200	0.008	0.222	0.013	1.000	0.992	-58.723	0.262	0.261
-5.0	-0.592	0.01152	0.007	0.206	0.015	1.000	0.993	-51.359	0.261	0.261
-4.0	-0.476	0.01117	0.005	0.174	0.022	1.000	0.994	-42.615	0.261	0.261
-3.0	-0.359	0.01092	0.004	0.147	0.030	1.000	0.995	-32.837	0.261	0.261
-2.0	-0.240	0.01077	0.003	0.130	0.044	1.000	0.996	-22.246	0.261	0.261
-1.0	-0.120	0.01067	0.001	0.102	0.059	1.000	0.997	-11.243	0.261	0.261
0.0	0.000	0.01075	-0.000	0.078	0.078	1.000	0.997	0.000	0.261	0.250
1.0	0.120	0.01067	-0.001	0.059	0.102	0.997	0.997	11.246	0.261	0.261
2.0	0.240	0.01075	-0.003	0.044	0.130	0.996	0.997	22.297	0.261	0.261
3.0	0.359	0.01095	-0.004	0.030	0.147	0.995	0.998	32.752	0.261	0.261
4.0	0.476	0.01120	-0.005	0.022	0.174	0.994	0.998	42.527	0.261	0.261
5.0	0.592	0.01154	-0.007	0.015	0.206	0.993	0.998	51.287	0.261	0.261
6.0	0.705	0.01199	-0.008	0.013	0.222	0.992	0.998	58.771	0.262	0.261
7.0	0.811	0.01258	-0.009	0.011	0.254	0.990	0.998	64.450	0.262	0.261
8.0	0.909	0.01208	-0.010	0.007	0.278	0.986	0.998	75.287	0.263	0.261
9.0	0.998	0.01720	-0.012	0.005	0.307	0.979	0.998	58.001	0.265	0.262
10.0	1.073	0.01875	-0.013	0.005	0.343	0.964	0.998	57.201	0.267	0.262
11.0	1.131	0.02081	-0.014	0.004	0.363	0.935	0.998	54.373	0.272	0.262
12.0	1.168	0.02365	-0.015	0.004	0.401	0.876	0.998	49.399	0.291	0.263
13.0	1.172	0.03001	-0.016	0.004	0.427	0.749	0.998	39.065	0.216	0.263
14.0	1.144	0.04452	-0.016	0.004	0.460	0.557	0.998	25.705	0.248	0.264
15.0	1.112	0.06354	-0.016	0.004	0.502	0.404	0.998	17.498	0.255	0.264
16.0	1.072	0.08813	-0.015	0.004	0.528	0.269	0.998	12.166	0.257	0.264
17.0	1.038	0.10986	-0.015	0.004	0.566	0.193	0.998	9.445	0.254	0.265
18.0	1.003	0.13028	-0.015	0.003	0.608	0.148	0.998	7.698	0.250	0.265
19.0	0.966	0.14986	-0.015	0.003	0.647	0.119	0.998	6.445	0.257	0.266
20.0	0.922	0.18018	-0.015	0.002	0.683	0.078	0.998	5.116	0.264	0.266

Name = NACA 0012
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.921	0.17980	0.015	0.657	0.001	1.000	0.076	-5.125	0.257	0.266
-19.0	-0.963	0.15444	0.015	0.614	0.002	1.000	0.104	-6.232	0.260	0.265
-18.0	-1.005	0.12755	0.015	0.573	0.003	1.000	0.157	-7.879	0.258	0.265
-17.0	-1.041	0.10709	0.015	0.543	0.004	1.000	0.206	-9.718	0.254	0.265
-16.0	-1.077	0.08487	0.016	0.507	0.004	1.000	0.288	-12.687	0.257	0.264
-15.0	-1.118	0.06036	0.016	0.469	0.004	1.000	0.429	-18.523	0.254	0.264
-14.0	-1.151	0.04213	0.016	0.448	0.004	1.000	0.583	-27.321	0.245	0.264
-13.0	-1.174	0.02936	0.016	0.408	0.004	1.000	0.758	-40.002	0.201	0.263
-12.0	-1.170	0.02313	0.015	0.377	0.004	1.000	0.884	-50.588	0.290	0.263
-11.0	-1.132	0.02043	0.014	0.352	0.004	1.000	0.939	-55.412	0.272	0.262
-10.0	-1.073	0.01848	0.013	0.317	0.005	1.000	0.966	-58.058	0.267	0.262
-9.0	-0.998	0.01690	0.012	0.299	0.005	1.000	0.979	-59.019	0.265	0.262
-8.0	-0.909	0.01190	0.010	0.263	0.007	1.000	0.987	-76.396	0.263	0.261
-7.0	-0.811	0.01244	0.009	0.243	0.010	1.000	0.991	-65.193	0.262	0.261
-6.0	-0.705	0.01183	0.008	0.214	0.012	1.000	0.992	-59.539	0.262	0.261
-5.0	-0.592	0.01141	0.007	0.187	0.015	1.000	0.993	-51.876	0.261	0.261
-4.0	-0.476	0.01105	0.005	0.169	0.021	1.000	0.994	-43.096	0.261	0.261
-3.0	-0.359	0.01074	0.004	0.139	0.029	1.000	0.996	-33.381	0.261	0.261
-2.0	-0.240	0.01066	0.003	0.117	0.041	1.000	0.996	-22.483	0.261	0.261
-1.0	-0.120	0.01055	0.001	0.098	0.055	1.000	0.997	-11.370	0.261	0.261
0.0	0.000	0.01151	-0.000	0.074	0.074	1.000	0.997	0.000	0.261	0.250
1.0	0.120	0.01061	-0.001	0.055	0.098	0.997	0.997	11.309	0.261	0.261
2.0	0.240	0.01063	-0.003	0.041	0.117	0.996	0.997	22.553	0.261	0.261
3.0	0.359	0.01076	-0.004	0.029	0.139	0.996	0.998	33.315	0.261	0.261
4.0	0.476	0.01100	-0.005	0.021	0.169	0.995	0.998	43.277	0.261	0.261
5.0	0.592	0.01142	-0.007	0.015	0.187	0.993	0.998	51.805	0.261	0.261
6.0	0.705	0.01190	-0.008	0.012	0.214	0.992	0.998	59.185	0.262	0.261
7.0	0.811	0.01245	-0.009	0.010	0.243	0.991	0.998	65.121	0.262	0.261
8.0	0.909	0.01189	-0.010	0.007	0.264	0.987	0.998	76.471	0.263	0.261
9.0	0.998	0.01695	-0.012	0.005	0.299	0.979	0.998	58.854	0.265	0.262
10.0	1.073	0.01848	-0.013	0.005	0.317	0.966	0.998	58.077	0.267	0.262
11.0	1.132	0.02041	-0.014	0.004	0.352	0.939	0.998	55.483	0.272	0.262
12.0	1.170	0.02311	-0.015	0.004	0.377	0.884	0.998	50.622	0.290	0.263
13.0	1.174	0.02938	-0.016	0.004	0.408	0.757	0.998	39.968	0.202	0.263
14.0	1.151	0.04216	-0.016	0.004	0.448	0.583	0.998	27.294	0.245	0.264
15.0	1.118	0.06034	-0.016	0.004	0.469	0.429	0.998	18.531	0.254	0.264
16.0	1.077	0.08484	-0.016	0.004	0.508	0.288	0.998	12.693	0.257	0.264
17.0	1.041	0.10709	-0.015	0.004	0.543	0.206	0.998	9.718	0.254	0.265
18.0	1.005	0.12754	-0.015	0.003	0.574	0.157	0.998	7.879	0.258	0.265
19.0	0.963	0.15444	-0.015	0.002	0.614	0.104	0.998	6.232	0.260	0.265
20.0	0.921	0.17979	-0.014	0.001	0.657	0.076	0.998	5.125	0.257	0.266

Name = NACA 0012
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.922	0.17924	0.015	0.622	0.001	1.000	0.077	-5.142	0.251	0.266
-19.0	-0.961	0.15660	0.015	0.588	0.002	1.000	0.096	-6.134	0.261	0.265
-18.0	-1.007	0.12527	0.015	0.556	0.003	1.000	0.164	-8.038	0.262	0.265
-17.0	-1.044	0.10412	0.016	0.516	0.004	1.000	0.219	-10.028	0.254	0.265
-16.0	-1.081	0.08188	0.016	0.485	0.004	1.000	0.305	-13.203	0.255	0.265
-15.0	-1.118	0.06009	0.016	0.454	0.003	1.000	0.429	-18.611	0.253	0.264
-14.0	-1.156	0.04021	0.016	0.418	0.004	1.000	0.605	-28.760	0.246	0.264
-13.0	-1.178	0.02840	0.016	0.399	0.004	1.000	0.773	-41.482	0.184	0.263
-12.0	-1.172	0.02268	0.015	0.360	0.004	1.000	0.892	-51.670	0.288	0.263
-11.0	-1.133	0.02016	0.014	0.339	0.004	1.000	0.941	-56.172	0.272	0.262
-10.0	-1.074	0.01824	0.013	0.307	0.004	1.000	0.968	-58.856	0.267	0.262
-9.0	-0.998	0.01666	0.012	0.279	0.005	1.000	0.981	-59.905	0.265	0.262
-8.0	-0.910	0.01179	0.010	0.256	0.007	1.000	0.988	-77.145	0.263	0.261
-7.0	-0.811	0.01235	0.009	0.226	0.009	1.000	0.991	-65.669	0.262	0.261
-6.0	-0.705	0.01170	0.008	0.209	0.012	1.000	0.992	-60.213	0.262	0.261
-5.0	-0.592	0.01129	0.007	0.177	0.014	1.000	0.993	-52.392	0.261	0.261
-4.0	-0.476	0.01094	0.005	0.159	0.019	1.000	0.995	-43.540	0.261	0.261
-3.0	-0.359	0.01068	0.004	0.134	0.028	1.000	0.996	-33.570	0.261	0.261
-2.0	-0.240	0.01051	0.003	0.109	0.038	1.000	0.996	-22.811	0.261	0.261
-1.0	-0.120	0.01045	0.001	0.094	0.051	1.000	0.997	-11.481	0.261	0.261
0.0	0.000	0.01138	-0.000	0.071	0.071	1.000	0.997	0.000	0.261	0.250
1.0	0.120	0.01045	-0.001	0.051	0.094	0.997	0.997	11.487	0.261	0.261
2.0	0.240	0.01051	-0.003	0.038	0.109	0.996	0.998	22.812	0.261	0.261
3.0	0.359	0.01070	-0.004	0.028	0.134	0.996	0.998	33.506	0.261	0.261
4.0	0.476	0.01096	-0.005	0.019	0.159	0.995	0.998	43.452	0.261	0.261
5.0	0.592	0.01131	-0.007	0.014	0.177	0.993	0.998	52.316	0.261	0.261
6.0	0.705	0.01169	-0.008	0.012	0.209	0.992	0.998	60.256	0.262	0.261
7.0	0.811	0.01232	-0.009	0.009	0.226	0.991	0.998	65.838	0.262	0.261
8.0	0.910	0.01178	-0.010	0.007	0.256	0.988	0.998	77.217	0.263	0.261
9.0	0.998	0.01670	-0.012	0.005	0.279	0.981	0.998	59.745	0.265	0.262
10.0	1.074	0.01823	-0.013	0.004	0.307	0.968	0.998	58.875	0.267	0.262
11.0	1.133	0.02017	-0.014	0.004	0.339	0.941	0.998	56.176	0.272	0.262
12.0	1.172	0.02266	-0.015	0.004	0.360	0.892	0.998	51.708	0.289	0.263
13.0	1.178	0.02842	-0.016	0.004	0.399	0.773	0.998	41.447	0.184	0.263
14.0	1.156	0.04025	-0.016	0.004	0.418	0.605	0.998	28.729	0.246	0.264
15.0	1.118	0.06016	-0.016	0.003	0.454	0.429	0.998	18.585	0.253	0.264
16.0	1.081	0.08182	-0.016	0.004	0.485	0.306	0.998	13.215	0.255	0.265
17.0	1.044	0.10404	-0.016	0.004	0.516	0.219	0.998	10.036	0.254	0.265
18.0	1.007	0.12526	-0.015	0.003	0.557	0.164	0.998	8.038	0.262	0.265
19.0	0.961	0.15660	-0.015	0.002	0.588	0.096	0.998	6.134	0.261	0.265
20.0	0.922	0.17923	-0.015	0.001	0.622	0.077	0.998	5.142	0.251	0.266

Name = NACA 0012
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.922	0.17942	0.015	0.607	0.001	1.000	0.077	-5.137	0.249	0.266
-19.0	-0.960	0.15758	0.014	0.564	0.001	1.000	0.094	-6.093	0.261	0.265
-18.0	-1.007	0.12499	0.015	0.529	0.003	1.000	0.164	-8.055	0.264	0.265
-17.0	-1.047	0.10144	0.016	0.503	0.004	1.000	0.232	-10.323	0.256	0.265
-16.0	-1.085	0.07903	0.016	0.464	0.004	1.000	0.322	-13.736	0.254	0.265
-15.0	-1.123	0.05770	0.016	0.440	0.003	1.000	0.448	-19.463	0.252	0.264
-14.0	-1.162	0.03853	0.016	0.405	0.004	1.000	0.626	-30.150	0.245	0.264
-13.0	-1.182	0.02759	0.016	0.374	0.004	1.000	0.787	-42.823	0.157	0.263
-12.0	-1.173	0.02225	0.015	0.351	0.004	1.000	0.898	-52.743	0.287	0.263
-11.0	-1.133	0.01987	0.014	0.318	0.004	1.000	0.944	-57.048	0.272	0.262
-10.0	-1.074	0.01797	0.013	0.301	0.004	1.000	0.969	-59.771	0.267	0.262
-9.0	-0.998	0.01647	0.012	0.266	0.005	1.000	0.981	-60.583	0.265	0.262
-8.0	-0.910	0.01165	0.010	0.251	0.006	1.000	0.989	-78.065	0.263	0.261
-7.0	-0.811	0.01220	0.009	0.217	0.009	1.000	0.991	-66.459	0.262	0.261
-6.0	-0.705	0.01157	0.008	0.198	0.012	1.000	0.993	-60.889	0.262	0.261
-5.0	-0.592	0.01116	0.007	0.172	0.014	1.000	0.994	-53.020	0.261	0.261
-4.0	-0.476	0.01079	0.005	0.147	0.018	1.000	0.995	-44.147	0.261	0.261
-3.0	-0.359	0.01058	0.004	0.131	0.027	1.000	0.996	-33.895	0.261	0.261
-2.0	-0.240	0.01041	0.003	0.104	0.035	1.000	0.997	-23.029	0.261	0.261
-1.0	-0.120	0.01036	0.001	0.086	0.049	1.000	0.997	-11.581	0.261	0.261
0.0	0.000	0.01125	-0.000	0.069	0.069	1.000	0.997	0.000	0.261	0.250
1.0	0.120	0.01042	-0.001	0.049	0.086	0.997	0.997	11.520	0.261	0.261
2.0	0.240	0.01043	-0.003	0.035	0.104	0.997	0.998	22.973	0.261	0.261
3.0	0.359	0.01055	-0.004	0.027	0.131	0.996	0.998	33.980	0.261	0.261
4.0	0.476	0.01081	-0.005	0.018	0.147	0.995	0.998	44.055	0.261	0.261
5.0	0.592	0.01118	-0.007	0.014	0.172	0.993	0.998	52.941	0.261	0.261
6.0	0.705	0.01156	-0.008	0.012	0.198	0.992	0.998	60.926	0.262	0.261
7.0	0.811	0.01222	-0.009	0.009	0.217	0.991	0.998	66.389	0.262	0.261
8.0	0.910	0.01164	-0.010	0.006	0.252	0.989	0.998	78.137	0.263	0.261
9.0	0.998	0.01652	-0.012	0.005	0.266	0.981	0.998	60.427	0.265	0.262
10.0	1.074	0.01796	-0.013	0.004	0.301	0.969	0.998	59.791	0.267	0.262
11.0	1.133	0.01987	-0.014	0.004	0.318	0.944	0.998	57.054	0.272	0.262
12.0	1.173	0.02223	-0.015	0.004	0.351	0.898	0.998	52.780	0.287	0.263
13.0	1.182	0.02761	-0.016	0.004	0.374	0.787	0.998	42.788	0.158	0.263
14.0	1.161	0.03855	-0.016	0.004	0.406	0.625	0.998	30.124	0.245	0.264
15.0	1.123	0.05778	-0.016	0.003	0.440	0.448	0.998	19.435	0.252	0.264
16.0	1.086	0.07900	-0.016	0.004	0.464	0.323	0.998	13.742	0.254	0.265
17.0	1.047	0.10140	-0.016	0.004	0.504	0.232	0.998	10.328	0.256	0.265
18.0	1.007	0.12497	-0.015	0.003	0.529	0.164	0.998	8.056	0.265	0.265
19.0	0.960	0.15758	-0.014	0.001	0.564	0.094	0.998	6.093	0.261	0.265
20.0	0.922	0.17942	-0.015	0.001	0.606	0.077	0.998	5.137	0.249	0.266

Name = NACA 0012
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
