Name = NACA 2408
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.100	0.01154	-0.046	0.217	0.014	1.000	0.998	-8.703	0.258	-0.212
-2.0	0.015	0.01140	-0.047	0.186	0.023	1.000	0.998	1.319	0.258	3.395
-1.0	0.131	0.01137	-0.048	0.158	0.042	1.000	0.999	11.556	0.258	0.617
0.0	0.248	0.01145	-0.049	0.127	0.070	1.000	0.999	21.642	0.258	0.448
1.0	0.364	0.01173	-0.050	0.089	0.101	1.000	0.999	31.030	0.258	0.387
2.0	0.480	0.01221	-0.051	0.054	0.135	1.000	0.999	39.312	0.258	0.356
3.0	0.594	0.01283	-0.052	0.023	0.171	1.000	0.999	46.295	0.258	0.337
4.0	0.705	0.01345	-0.053	0.014	0.209	1.000	0.999	52.386	0.259	0.325
5.0	0.809	0.01427	-0.054	0.007	0.246	1.000	0.999	56.725	0.260	0.316
6.0	0.905	0.01527	-0.055	0.005	0.288	1.000	0.999	59.276	0.261	0.310
7.0	0.989	0.01453	-0.056	0.004	0.339	0.996	0.999	68.052	0.262	0.306
8.0	1.057	0.01553	-0.057	0.004	0.433	0.994	0.999	68.082	0.266	0.304
9.0	1.108	0.01526	-0.058	0.003	0.467	0.989	0.999	72.621	0.272	0.302
10.0	1.137	0.02123	-0.058	0.003	0.507	0.972	0.999	53.537	0.301	0.301
11.0	1.121	0.02481	-0.058	0.002	0.556	0.887	0.999	45.192	0.346	0.302
12.0	0.903	0.08193	-0.036	0.002	0.610	0.072	1.000	11.018	0.350	0.290
13.0	0.844	0.10018	-0.030	0.001	0.675	0.029	0.999	8.428	0.305	0.286
14.0	0.782	0.11550	-0.029	0.001	0.765	0.022	0.999	6.771	0.259	0.287
15.0	0.715	0.13248	-0.029	0.001	0.893	0.021	0.999	5.396	0.245	0.291
16.0	0.646	0.14749	-0.030	0.001	0.967	0.021	0.999	4.383	0.242	0.296
17.0	0.580	0.16267	-0.030	0.000	0.998	0.021	0.998	3.566	0.238	0.302
18.0	0.518	0.18088	-0.031	0.001	0.998	0.023	0.998	2.865	0.240	0.310
19.0	0.461	0.20290	-0.032	0.000	0.998	0.022	0.998	2.274	0.238	0.318
20.0	0.411	0.21683	-0.033	0.001	0.998	0.025	0.999	1.895	0.228	0.329

Name = NACA 2408
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.294	0.20831	-0.017	0.756	0.001	0.996	0.026	-1.411	0.245	0.193
-19.0	-0.326	0.19172	-0.017	0.716	0.001	0.997	0.026	-1.700	0.246	0.198
-18.0	-0.361	0.17470	-0.017	0.676	0.001	0.996	0.025	-2.065	0.246	0.203
-17.0	-0.398	0.15761	-0.017	0.640	0.001	0.997	0.024	-2.527	0.246	0.207
-16.0	-0.437	0.14315	-0.017	0.607	0.001	0.997	0.023	-3.055	0.243	0.210
-15.0	-0.477	0.13067	-0.018	0.563	0.001	1.000	0.024	-3.649	0.246	0.213
-14.0	-0.514	0.11735	-0.018	0.521	0.001	1.000	0.022	-4.376	0.246	0.216
-13.0	-0.545	0.10560	-0.018	0.480	0.001	1.000	0.022	-5.161	0.230	0.217
-12.0	-0.567	0.09020	-0.019	0.435	0.002	1.000	0.024	-6.289	0.181	0.217
-11.0	-0.577	0.07806	-0.020	0.407	0.002	1.000	0.032	-7.387	-0.774	0.215
-10.0	-0.572	0.06409	-0.023	0.384	0.004	1.000	0.063	-8.924	0.584	0.209
-9.0	-0.552	0.05045	-0.028	0.359	0.004	1.000	0.145	-10.951	-0.451	0.199
-8.0	-0.599	0.01248	-0.042	0.345	0.005	1.000	0.993	-47.979	0.679	0.179
-7.0	-0.518	0.01191	-0.043	0.310	0.005	1.000	0.996	-43.492	0.259	0.167
-6.0	-0.425	0.01247	-0.044	0.287	0.005	1.000	0.998	-34.077	0.258	0.147
-5.0	-0.323	0.01206	-0.045	0.257	0.006	1.000	0.998	-26.762	0.258	0.111
-4.0	-0.214	0.01162	-0.046	0.226	0.008	1.000	0.998	-18.386	0.258	0.037
-3.0	-0.100	0.01132	-0.046	0.206	0.013	1.000	0.998	-8.874	0.258	-0.212
-2.0	0.015	0.01121	-0.047	0.171	0.021	1.000	0.998	1.341	0.258	3.395
-1.0	0.131	0.01121	-0.048	0.139	0.038	1.000	0.999	11.719	0.258	0.617
0.0	0.248	0.01130	-0.049	0.109	0.063	1.000	0.999	21.926	0.258	0.448
1.0	0.364	0.01161	-0.050	0.077	0.092	1.000	0.999	31.359	0.258	0.387
2.0	0.480	0.01199	-0.051	0.046	0.122	1.000	0.999	40.025	0.258	0.356
3.0	0.594	0.01259	-0.052	0.021	0.153	1.000	0.999	47.188	0.258	0.337
4.0	0.705	0.01319	-0.053	0.013	0.186	1.000	0.999	53.415	0.259	0.325
5.0	0.809	0.01398	-0.054	0.007	0.222	1.000	0.999	57.905	0.260	0.316
6.0	0.905	0.01496	-0.055	0.005	0.262	1.000	0.999	60.527	0.261	0.310
7.0	0.989	0.01426	-0.056	0.004	0.305	0.997	0.999	69.375	0.262	0.306
8.0	1.058	0.01530	-0.057	0.004	0.363	0.994	0.999	69.128	0.266	0.304
9.0	1.108	0.01656	-0.058	0.003	0.448	0.990	0.999	66.910	0.272	0.302
10.0	1.137	0.02076	-0.058	0.003	0.470	0.976	0.999	54.781	0.303	0.301
11.0	1.129	0.02378	-0.059	0.002	0.509	0.918	0.999	47.467	0.337	0.302
12.0	0.910	0.07806	-0.039	0.002	0.556	0.106	1.000	11.662	0.347	0.293
13.0	0.845	0.09939	-0.031	0.001	0.608	0.033	0.999	8.503	0.323	0.287
14.0	0.782	0.11498	-0.029	0.001	0.667	0.023	0.999	6.803	0.262	0.288
15.0	0.715	0.13209	-0.030	0.001	0.749	0.022	0.999	5.413	0.245	0.291
16.0	0.647	0.14822	-0.030	0.000	0.869	0.022	0.999	4.362	0.242	0.296
17.0	0.580	0.16176	-0.031	0.000	0.997	0.022	0.998	3.587	0.237	0.303
18.0	0.518	0.17719	-0.032	0.001	0.998	0.025	0.998	2.926	0.241	0.311
19.0	0.462	0.19460	-0.032	0.000	0.998	0.023	0.998	2.372	0.237	0.319
20.0	0.411	0.21257	-0.033	0.001	0.998	0.027	0.999	1.934	0.220	0.331

Name = NACA 2408
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.294	0.20819	-0.017	0.715	0.001	0.996	0.028	-1.413	0.249	0.192
-19.0	-0.326	0.18955	-0.017	0.675	0.001	0.997	0.026	-1.720	0.248	0.198
-18.0	-0.361	0.17181	-0.017	0.640	0.001	0.997	0.025	-2.100	0.246	0.203
-17.0	-0.398	0.15617	-0.017	0.607	0.001	0.997	0.024	-2.550	0.245	0.207
-16.0	-0.437	0.14386	-0.017	0.564	0.001	1.000	0.024	-3.041	0.243	0.210
-15.0	-0.477	0.12745	-0.018	0.525	0.001	1.000	0.024	-3.742	0.245	0.213
-14.0	-0.514	0.11781	-0.018	0.492	0.001	1.000	0.023	-4.360	0.246	0.215
-13.0	-0.545	0.10383	-0.018	0.447	0.001	1.000	0.022	-5.250	0.232	0.217
-12.0	-0.567	0.08901	-0.019	0.411	0.001	1.000	0.025	-6.375	0.161	0.217
-11.0	-0.578	0.07619	-0.021	0.397	0.002	1.000	0.039	-7.581	-0.830	0.214
-10.0	-0.571	0.06468	-0.023	0.362	0.003	1.000	0.059	-8.835	0.972	0.209
-9.0	-0.564	0.04375	-0.031	0.349	0.004	1.000	0.229	-12.886	-0.447	0.195
-8.0	-0.599	0.01235	-0.042	0.316	0.005	1.000	0.993	-48.498	0.515	0.179
-7.0	-0.518	0.01168	-0.043	0.299	0.005	1.000	0.996	-44.341	0.259	0.167
-6.0	-0.425	0.01229	-0.044	0.264	0.005	1.000	0.998	-34.588	0.258	0.147
-5.0	-0.323	0.01181	-0.045	0.246	0.006	1.000	0.998	-27.309	0.258	0.111
-4.0	-0.214	0.01145	-0.046	0.213	0.008	1.000	0.998	-18.666	0.258	0.037
-3.0	-0.100	0.01119	-0.046	0.183	0.012	1.000	0.998	-8.980	0.258	-0.212
-2.0	0.015	0.01108	-0.047	0.162	0.020	1.000	0.998	1.356	0.258	3.395
-1.0	0.131	0.01108	-0.048	0.130	0.036	1.000	0.999	11.860	0.258	0.617
0.0	0.248	0.01119	-0.049	0.099	0.057	1.000	0.999	22.155	0.258	0.448
1.0	0.364	0.01143	-0.050	0.070	0.084	1.000	0.999	31.845	0.258	0.387
2.0	0.480	0.01188	-0.051	0.040	0.111	1.000	0.999	40.373	0.258	0.356
3.0	0.594	0.01236	-0.052	0.019	0.142	1.000	0.999	48.059	0.258	0.337
4.0	0.705	0.01295	-0.053	0.011	0.175	1.000	0.999	54.403	0.259	0.325
5.0	0.809	0.01377	-0.054	0.006	0.211	1.000	0.999	58.799	0.260	0.316
6.0	0.905	0.01460	-0.055	0.005	0.244	1.000	0.999	62.030	0.261	0.310
7.0	0.989	0.01400	-0.056	0.004	0.279	0.997	0.999	70.667	0.262	0.306
8.0	1.058	0.01505	-0.057	0.004	0.321	0.995	0.999	70.267	0.266	0.304
9.0	1.109	0.01628	-0.058	0.003	0.395	0.991	0.999	68.097	0.272	0.302
10.0	1.138	0.02031	-0.058	0.003	0.452	0.979	0.999	56.031	0.303	0.301
11.0	1.132	0.02307	-0.059	0.002	0.475	0.934	0.999	49.081	0.345	0.302
12.0	0.903	0.08157	-0.036	0.001	0.513	0.074	1.000	11.075	0.345	0.290
13.0	0.846	0.09801	-0.032	0.001	0.559	0.035	0.999	8.627	0.303	0.287
14.0	0.782	0.11404	-0.030	0.001	0.610	0.024	1.000	6.861	0.264	0.288
15.0	0.715	0.12773	-0.030	0.001	0.667	0.022	1.000	5.598	0.246	0.292
16.0	0.647	0.14389	-0.030	0.000	0.742	0.022	1.000	4.494	0.242	0.297
17.0	0.580	0.15999	-0.031	0.000	0.854	0.023	1.000	3.627	0.234	0.303
18.0	0.519	0.17469	-0.032	0.001	0.998	0.027	0.998	2.969	0.239	0.312
19.0	0.462	0.19568	-0.032	0.000	0.998	0.024	0.998	2.359	0.238	0.319
20.0	0.411	0.21204	-0.034	0.000	0.998	0.028	0.999	1.940	0.221	0.332

Name = NACA 2408
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.294	0.20368	-0.017	0.678	0.001	0.996	0.028	-1.444	0.247	0.192
-19.0	-0.326	0.18928	-0.017	0.645	0.001	0.997	0.027	-1.722	0.247	0.198
-18.0	-0.361	0.17063	-0.017	0.610	0.001	0.997	0.026	-2.115	0.247	0.202
-17.0	-0.398	0.15603	-0.017	0.568	0.001	0.997	0.025	-2.553	0.245	0.207
-16.0	-0.438	0.14017	-0.018	0.533	0.001	1.000	0.024	-3.121	0.243	0.210
-15.0	-0.477	0.12560	-0.018	0.504	0.001	1.000	0.025	-3.797	0.246	0.212
-14.0	-0.514	0.11374	-0.018	0.456	0.001	1.000	0.023	-4.516	0.246	0.215
-13.0	-0.545	0.10193	-0.018	0.418	0.001	1.000	0.023	-5.348	0.230	0.217
-12.0	-0.567	0.08863	-0.019	0.400	0.001	1.000	0.026	-6.403	0.159	0.217
-11.0	-0.578	0.07586	-0.021	0.369	0.002	1.000	0.041	-7.617	-0.747	0.213
-10.0	-0.572	0.06411	-0.024	0.352	0.003	1.000	0.065	-8.925	0.009	0.209
-9.0	-0.661	0.01552	-0.041	0.328	0.004	1.000	0.959	-42.581	-0.451	0.188
-8.0	-0.599	0.01215	-0.042	0.304	0.005	1.000	0.994	-49.282	0.263	0.179
-7.0	-0.518	0.01159	-0.043	0.275	0.005	1.000	0.997	-44.711	0.259	0.167
-6.0	-0.425	0.01209	-0.044	0.254	0.005	1.000	0.998	-35.166	0.258	0.147
-5.0	-0.323	0.01174	-0.045	0.223	0.005	1.000	0.998	-27.491	0.258	0.111
-4.0	-0.214	0.01128	-0.046	0.206	0.007	1.000	0.998	-18.940	0.258	0.037
-3.0	-0.100	0.01106	-0.046	0.172	0.011	1.000	0.998	-9.081	0.258	-0.212
-2.0	0.015	0.01093	-0.047	0.144	0.019	1.000	0.998	1.375	0.258	3.395
-1.0	0.131	0.01092	-0.048	0.120	0.033	1.000	0.999	12.034	0.258	0.617
0.0	0.248	0.01101	-0.049	0.094	0.053	1.000	0.999	22.517	0.258	0.448
1.0	0.364	0.01131	-0.050	0.064	0.078	1.000	0.999	32.182	0.258	0.387
2.0	0.480	0.01169	-0.051	0.036	0.105	1.000	0.999	41.051	0.258	0.356
3.0	0.594	0.01220	-0.052	0.018	0.135	1.000	0.999	48.690	0.258	0.337
4.0	0.705	0.01279	-0.053	0.010	0.169	1.000	0.999	55.095	0.259	0.325
5.0	0.809	0.01354	-0.054	0.006	0.193	1.000	0.999	59.772	0.260	0.316
6.0	0.905	0.01443	-0.055	0.004	0.224	1.000	0.999	62.739	0.261	0.310
7.0	0.990	0.01379	-0.056	0.004	0.261	1.000	0.999	71.740	0.262	0.306
8.0	1.058	0.01476	-0.057	0.004	0.302	0.996	0.999	71.686	0.266	0.304
9.0	1.109	0.01606	-0.058	0.003	0.349	0.992	0.999	69.053	0.272	0.302
10.0	1.138	0.01574	-0.058	0.003	0.411	0.981	0.999	72.342	0.303	0.301
11.0	1.134	0.02250	-0.059	0.002	0.456	0.943	0.999	50.423	0.343	0.302
12.0	0.905	0.08060	-0.037	0.001	0.484	0.080	1.000	11.224	0.344	0.290
13.0	0.846	0.09785	-0.032	0.001	0.519	0.037	1.000	8.646	0.304	0.288
14.0	0.783	0.11283	-0.030	0.001	0.565	0.025	1.000	6.937	0.266	0.288
15.0	0.715	0.12693	-0.030	0.001	0.615	0.023	1.000	5.634	0.248	0.292
16.0	0.647	0.14358	-0.030	0.000	0.671	0.023	1.000	4.504	0.242	0.297
17.0	0.580	0.15746	-0.031	0.000	0.745	0.023	1.000	3.686	0.232	0.303
18.0	0.519	0.17179	-0.033	0.001	0.852	0.028	1.000	3.021	0.237	0.313
19.0	0.462	0.19262	-0.032	0.000	0.998	0.026	0.998	2.398	0.238	0.320
20.0	0.411	0.21001	-0.034	0.000	0.998	0.030	0.999	1.959	0.222	0.332

Name = NACA 2408
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.294	0.20456	-0.017	0.656	0.001	0.996	0.029	-1.438	0.246	0.192
-19.0	-0.326	0.18705	-0.017	0.614	0.001	0.997	0.028	-1.743	0.247	0.197
-18.0	-0.361	0.17011	-0.017	0.575	0.001	0.997	0.027	-2.122	0.247	0.202
-17.0	-0.398	0.15540	-0.017	0.549	0.001	1.000	0.026	-2.564	0.246	0.206
-16.0	-0.438	0.13928	-0.018	0.509	0.001	1.000	0.025	-3.142	0.243	0.210
-15.0	-0.477	0.12464	-0.018	0.466	0.001	1.000	0.026	-3.827	0.245	0.212
-14.0	-0.514	0.11606	-0.018	0.428	0.001	1.000	0.024	-4.427	0.246	0.215
-13.0	-0.545	0.10066	-0.018	0.405	0.001	1.000	0.023	-5.417	0.232	0.217
-12.0	-0.568	0.08778	-0.019	0.381	0.001	1.000	0.026	-6.465	0.159	0.217
-11.0	-0.578	0.07547	-0.021	0.357	0.002	1.000	0.042	-7.659	-0.730	0.213
-10.0	-0.572	0.06386	-0.024	0.346	0.002	1.000	0.066	-8.962	0.014	0.209
-9.0	-0.663	0.01520	-0.041	0.311	0.004	1.000	0.974	-43.610	-0.451	0.188
-8.0	-0.599	0.01198	-0.042	0.297	0.004	1.000	0.994	-49.999	0.262	0.179
-7.0	-0.518	0.01141	-0.043	0.261	0.005	1.000	0.997	-45.402	0.259	0.167
-6.0	-0.425	0.01199	-0.044	0.244	0.005	1.000	0.998	-35.435	0.258	0.147
-5.0	-0.323	0.01154	-0.045	0.213	0.005	1.000	0.998	-27.970	0.258	0.111
-4.0	-0.214	0.01119	-0.046	0.185	0.007	1.000	0.998	-19.100	0.258	0.037
-3.0	-0.100	0.01094	-0.046	0.166	0.011	1.000	0.998	-9.179	0.258	-0.212
-2.0	0.015	0.01083	-0.047	0.135	0.018	1.000	0.999	1.389	0.258	3.395
-1.0	0.131	0.01083	-0.048	0.108	0.032	1.000	0.999	12.130	0.258	0.617
0.0	0.248	0.01092	-0.049	0.084	0.050	1.000	0.999	22.687	0.258	0.448
1.0	0.364	0.01116	-0.050	0.057	0.074	1.000	0.999	32.616	0.258	0.387
2.0	0.480	0.01151	-0.051	0.033	0.101	1.000	0.999	41.682	0.258	0.356
3.0	0.594	0.01201	-0.052	0.017	0.130	1.000	0.999	49.471	0.258	0.337
4.0	0.705	0.01260	-0.053	0.009	0.153	1.000	0.999	55.914	0.259	0.325
5.0	0.809	0.01332	-0.054	0.006	0.181	1.000	0.999	60.750	0.260	0.316
6.0	0.905	0.01417	-0.055	0.004	0.215	1.000	0.999	63.888	0.261	0.310
7.0	0.990	0.01516	-0.056	0.004	0.253	1.000	0.999	65.257	0.263	0.306
8.0	1.058	0.01455	-0.057	0.003	0.281	0.996	0.999	72.698	0.266	0.304
9.0	1.109	0.01584	-0.058	0.003	0.317	0.992	0.999	70.004	0.272	0.302
10.0	1.139	0.01544	-0.058	0.003	0.375	0.983	0.999	73.781	0.303	0.301
11.0	1.135	0.02215	-0.059	0.002	0.435	0.948	0.999	51.259	0.341	0.302
12.0	0.906	0.07951	-0.037	0.001	0.462	0.088	1.000	11.398	0.343	0.291
13.0	0.846	0.09695	-0.032	0.001	0.501	0.038	1.000	8.728	0.304	0.288
14.0	0.783	0.11245	-0.031	0.001	0.531	0.028	1.000	6.965	0.263	0.289
15.0	0.716	0.12707	-0.030	0.001	0.574	0.025	1.000	5.631	0.251	0.292
16.0	0.647	0.14194	-0.030	0.000	0.624	0.023	1.000	4.557	0.243	0.297
17.0	0.581	0.15866	-0.031	0.000	0.680	0.025	1.000	3.659	0.231	0.304
18.0	0.519	0.17144	-0.033	0.000	0.753	0.029	1.000	3.028	0.237	0.313
19.0	0.462	0.19138	-0.033	0.000	0.862	0.027	1.000	2.414	0.238	0.321
20.0	0.412	0.20583	-0.034	0.000	0.998	0.031	0.999	1.999	0.225	0.333

Name = NACA 2408
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.294	0.20395	-0.017	0.620	0.001	0.996	0.030	-1.443	0.249	0.191
-19.0	-0.326	0.18475	-0.017	0.588	0.001	0.997	0.028	-1.765	0.247	0.197
-18.0	-0.361	0.17064	-0.017	0.558	0.001	0.997	0.028	-2.116	0.247	0.202
-17.0	-0.398	0.15604	-0.017	0.517	0.001	1.000	0.026	-2.553	0.246	0.206
-16.0	-0.438	0.14063	-0.018	0.485	0.001	1.000	0.026	-3.112	0.243	0.210
-15.0	-0.477	0.12555	-0.018	0.449	0.001	1.000	0.026	-3.800	0.245	0.212
-14.0	-0.514	0.11437	-0.018	0.412	0.001	1.000	0.024	-4.493	0.245	0.215
-13.0	-0.545	0.10145	-0.018	0.399	0.001	1.000	0.024	-5.375	0.230	0.216
-12.0	-0.568	0.08829	-0.019	0.364	0.001	1.000	0.027	-6.430	0.160	0.216
-11.0	-0.578	0.07496	-0.021	0.351	0.001	1.000	0.042	-7.712	-0.728	0.213
-10.0	-0.572	0.06376	-0.024	0.322	0.002	1.000	0.066	-8.976	0.016	0.209
-9.0	-0.664	0.01480	-0.041	0.303	0.004	1.000	0.982	-44.858	-0.450	0.188
-8.0	-0.599	0.01184	-0.042	0.273	0.004	1.000	0.994	-50.586	0.262	0.179
-7.0	-0.518	0.01131	-0.043	0.254	0.005	1.000	0.997	-45.789	0.259	0.167
-6.0	-0.425	0.01186	-0.044	0.224	0.005	1.000	0.998	-35.826	0.258	0.147
-5.0	-0.323	0.01143	-0.045	0.207	0.005	1.000	0.998	-28.235	0.258	0.111
-4.0	-0.214	0.01105	-0.046	0.175	0.007	1.000	0.998	-19.337	0.258	0.037
-3.0	-0.100	0.01084	-0.046	0.155	0.010	1.000	0.998	-9.270	0.258	-0.212
-2.0	0.015	0.01071	-0.047	0.130	0.018	1.000	0.999	1.404	0.258	3.395
-1.0	0.131	0.01068	-0.048	0.102	0.030	1.000	0.999	12.298	0.258	0.617
0.0	0.248	0.01081	-0.049	0.076	0.048	1.000	0.999	22.921	0.258	0.448
1.0	0.364	0.01106	-0.050	0.052	0.071	1.000	0.999	32.919	0.258	0.387
2.0	0.480	0.01142	-0.051	0.031	0.097	1.000	0.999	41.997	0.258	0.356
3.0	0.594	0.01190	-0.052	0.016	0.118	1.000	0.999	49.933	0.258	0.337
4.0	0.705	0.01250	-0.053	0.009	0.144	1.000	0.999	56.398	0.259	0.325
5.0	0.809	0.01318	-0.054	0.006	0.174	1.000	0.999	61.434	0.260	0.316
6.0	0.905	0.01403	-0.055	0.004	0.209	1.000	0.999	64.557	0.261	0.310
7.0	0.990	0.01502	-0.056	0.004	0.232	1.000	0.999	65.894	0.263	0.306
8.0	1.058	0.01435	-0.057	0.003	0.265	0.997	0.999	73.757	0.266	0.304
9.0	1.109	0.01559	-0.058	0.003	0.304	0.993	0.999	71.116	0.272	0.302
10.0	1.139	0.01523	-0.058	0.003	0.348	0.985	0.999	74.828	0.303	0.301
11.0	1.135	0.02201	-0.059	0.002	0.404	0.947	0.999	51.565	0.339	0.302
12.0	0.908	0.07857	-0.038	0.001	0.451	0.094	1.000	11.551	0.342	0.292
13.0	0.847	0.09655	-0.032	0.001	0.471	0.040	1.000	8.768	0.306	0.288
14.0	0.783	0.11198	-0.031	0.001	0.508	0.029	1.000	6.996	0.264	0.289
15.0	0.716	0.12662	-0.031	0.001	0.552	0.026	1.000	5.653	0.251	0.293
16.0	0.647	0.14167	-0.031	0.000	0.590	0.024	1.000	4.567	0.243	0.297
17.0	0.581	0.15905	-0.032	0.000	0.638	0.026	1.000	3.652	0.231	0.304
18.0	0.519	0.17113	-0.033	0.000	0.696	0.031	1.000	3.034	0.236	0.314
19.0	0.462	0.19143	-0.033	0.000	0.763	0.029	1.000	2.415	0.239	0.322
20.0	0.412	0.20333	-0.034	0.000	0.902	0.032	1.000	2.024	0.227	0.333

Name = NACA 2408
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.294	0.20046	-0.017	0.606	0.001	0.996	0.030	-1.468	0.247	0.191
-19.0	-0.326	0.18512	-0.017	0.565	0.001	0.997	0.029	-1.762	0.246	0.197
-18.0	-0.361	0.16700	-0.017	0.530	0.001	0.997	0.028	-2.162	0.247	0.202
-17.0	-0.398	0.15361	-0.018	0.504	0.001	1.000	0.026	-2.594	0.247	0.206
-16.0	-0.438	0.13838	-0.018	0.459	0.001	1.000	0.026	-3.163	0.243	0.210
-15.0	-0.477	0.12266	-0.018	0.423	0.001	1.000	0.026	-3.889	0.245	0.212
-14.0	-0.514	0.11150	-0.018	0.404	0.001	1.000	0.024	-4.609	0.245	0.215
-13.0	-0.545	0.10112	-0.018	0.378	0.001	1.000	0.024	-5.394	0.226	0.216
-12.0	-0.568	0.08783	-0.019	0.355	0.001	1.000	0.029	-6.467	0.158	0.216
-11.0	-0.578	0.07469	-0.021	0.346	0.001	1.000	0.044	-7.743	-0.704	0.213
-10.0	-0.573	0.06356	-0.024	0.310	0.002	1.000	0.067	-9.009	0.019	0.208
-9.0	-0.665	0.01179	-0.041	0.297	0.004	1.000	0.986	-56.394	-0.451	0.188
-8.0	-0.599	0.01169	-0.042	0.262	0.004	1.000	0.995	-51.248	0.261	0.179
-7.0	-0.518	0.01114	-0.043	0.249	0.005	1.000	0.997	-46.487	0.259	0.167
-6.0	-0.425	0.01171	-0.044	0.215	0.005	1.000	0.998	-36.303	0.258	0.147
-5.0	-0.323	0.01127	-0.045	0.196	0.005	1.000	0.998	-28.627	0.258	0.111
-4.0	-0.214	0.01096	-0.046	0.169	0.007	1.000	0.998	-19.495	0.258	0.037
-3.0	-0.100	0.01072	-0.046	0.142	0.010	1.000	0.998	-9.368	0.258	-0.212
-2.0	0.015	0.01056	-0.047	0.127	0.017	1.000	0.999	1.424	0.258	3.395
-1.0	0.131	0.01059	-0.048	0.097	0.028	1.000	0.999	12.409	0.258	0.617
0.0	0.248	0.01071	-0.049	0.072	0.046	1.000	0.998	23.133	0.258	0.448
1.0	0.364	0.01094	-0.050	0.049	0.068	1.000	0.999	33.282	0.258	0.387
2.0	0.480	0.01128	-0.051	0.028	0.089	1.000	0.999	42.550	0.258	0.356
3.0	0.594	0.01175	-0.052	0.016	0.111	1.000	0.999	50.554	0.258	0.337
4.0	0.705	0.01231	-0.053	0.008	0.139	1.000	0.999	57.236	0.259	0.325
5.0	0.809	0.01298	-0.054	0.005	0.170	1.000	0.999	62.380	0.260	0.316
6.0	0.905	0.01382	-0.055	0.004	0.193	1.000	0.999	65.521	0.261	0.310
7.0	0.990	0.01479	-0.056	0.004	0.221	1.000	0.999	66.898	0.263	0.306
8.0	1.058	0.01420	-0.057	0.003	0.257	0.997	0.999	74.507	0.266	0.304
9.0	1.109	0.01539	-0.058	0.003	0.291	0.994	0.999	72.039	0.273	0.302
10.0	1.140	0.01506	-0.059	0.003	0.321	0.986	0.999	75.690	0.303	0.301
11.0	1.134	0.02207	-0.059	0.002	0.373	0.941	0.999	51.378	0.337	0.302
12.0	0.910	0.07733	-0.039	0.001	0.424	0.105	1.000	11.767	0.342	0.292
13.0	0.847	0.09596	-0.032	0.001	0.458	0.041	1.000	8.824	0.309	0.288
14.0	0.784	0.11086	-0.031	0.001	0.488	0.031	1.000	7.069	0.262	0.290
15.0	0.716	0.12552	-0.031	0.001	0.519	0.027	1.000	5.704	0.250	0.293
16.0	0.647	0.14099	-0.031	0.000	0.562	0.026	1.000	4.590	0.244	0.298
17.0	0.581	0.15679	-0.032	0.000	0.608	0.027	1.000	3.705	0.232	0.305
18.0	0.519	0.16905	-0.033	0.000	0.657	0.032	1.000	3.072	0.236	0.314
