Name = NACA 4421
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.312	0.01350	-0.096	0.184	0.079	0.977	0.989	23.115	0.271	0.558
-1.0	0.440	0.01401	-0.099	0.164	0.087	0.973	0.991	31.387	0.271	0.474
0.0	0.565	0.01455	-0.101	0.151	0.105	0.969	0.991	38.806	0.272	0.430
1.0	0.690	0.01534	-0.104	0.127	0.117	0.964	0.992	44.991	0.272	0.401
2.0	0.815	0.01605	-0.107	0.116	0.141	0.960	0.993	50.794	0.272	0.381
3.0	0.938	0.01723	-0.110	0.092	0.154	0.952	0.994	54.460	0.272	0.367
4.0	1.060	0.01824	-0.112	0.084	0.180	0.945	0.995	58.139	0.273	0.356
5.0	1.180	0.01976	-0.115	0.064	0.196	0.935	0.996	59.746	0.273	0.348
6.0	1.298	0.02115	-0.118	0.056	0.223	0.924	0.997	61.359	0.273	0.341
7.0	1.412	0.02347	-0.121	0.043	0.246	0.911	0.997	60.133	0.274	0.335
8.0	1.522	0.02530	-0.123	0.036	0.272	0.896	0.998	60.151	0.274	0.331
9.0	1.627	0.02750	-0.126	0.030	0.307	0.880	0.998	59.169	0.274	0.327
10.0	1.726	0.03009	-0.128	0.023	0.345	0.860	0.998	57.349	0.275	0.324
11.0	1.818	0.03277	-0.131	0.020	0.450	0.840	0.998	55.494	0.276	0.322
12.0	1.904	0.03590	-0.133	0.018	0.464	0.817	0.998	53.035	0.277	0.320
13.0	1.982	0.03976	-0.135	0.015	0.492	0.793	0.998	49.846	0.279	0.318
14.0	2.048	0.04474	-0.137	0.011	0.518	0.763	0.998	45.784	0.282	0.317
15.0	2.103	0.04993	-0.139	0.009	0.558	0.734	0.998	42.122	0.287	0.316
16.0	2.148	0.05583	-0.141	0.008	0.604	0.705	0.998	38.479	0.293	0.315
17.0	2.184	0.06228	-0.142	0.007	0.652	0.677	0.998	35.066	0.304	0.315
18.0	2.209	0.07006	-0.144	0.006	0.704	0.646	0.998	31.530	0.324	0.315
19.0	2.224	0.07844	-0.145	0.006	0.756	0.617	0.998	28.360	0.380	0.315
20.0	2.231	0.08794	-0.147	0.006	0.804	0.589	0.999	25.365	0.469	0.316

Name = NACA 4421
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.314	0.12038	-0.045	0.539	0.008	0.991	0.260	-10.911	0.310	0.215
-19.0	-1.282	0.10562	-0.047	0.511	0.009	0.991	0.285	-12.137	0.306	0.213
-18.0	-1.243	0.09146	-0.049	0.474	0.010	0.991	0.315	-13.589	0.302	0.210
-17.0	-1.197	0.07788	-0.052	0.441	0.010	0.991	0.353	-15.371	0.305	0.207
-16.0	-1.147	0.06383	-0.055	0.415	0.012	0.991	0.410	-17.972	0.314	0.202
-15.0	-1.093	0.04856	-0.058	0.404	0.015	0.990	0.501	-22.506	0.311	0.197
-14.0	-1.028	0.03709	-0.062	0.396	0.018	0.990	0.592	-27.733	0.300	0.190
-13.0	-0.954	0.02928	-0.065	0.365	0.019	0.990	0.676	-32.572	0.293	0.181
-12.0	-0.870	0.02362	-0.069	0.353	0.019	0.990	0.760	-36.855	0.288	0.171
-11.0	-0.778	0.01924	-0.072	0.345	0.020	0.990	0.838	-40.417	0.282	0.157
-10.0	-0.675	0.01691	-0.075	0.315	0.022	0.989	0.895	-39.895	0.277	0.139
-9.0	-0.563	0.01520	-0.078	0.300	0.025	0.988	0.933	-37.030	0.274	0.112
-8.0	-0.445	0.01385	-0.081	0.292	0.031	0.987	0.957	-32.130	0.271	0.069
-7.0	-0.323	0.01304	-0.083	0.259	0.035	0.985	0.969	-24.759	0.270	-0.007
-6.0	-0.198	0.01228	-0.086	0.247	0.038	0.984	0.977	-16.135	0.270	-0.182
-5.0	-0.072	0.01482	-0.088	0.224	0.044	0.982	0.981	-4.842	0.270	-0.978
-4.0	0.056	0.01203	-0.091	0.206	0.055	0.981	0.985	4.624	0.270	1.881
-3.0	0.184	0.01226	-0.093	0.196	0.060	0.979	0.988	14.987	0.271	0.758
-2.0	0.312	0.01346	-0.096	0.167	0.071	0.977	0.989	23.184	0.271	0.558
-1.0	0.440	0.01383	-0.099	0.157	0.083	0.974	0.991	31.800	0.271	0.474
0.0	0.565	0.01443	-0.101	0.131	0.096	0.970	0.991	39.135	0.272	0.430
1.0	0.691	0.01505	-0.104	0.120	0.113	0.965	0.992	45.895	0.272	0.401
2.0	0.815	0.01596	-0.107	0.099	0.127	0.960	0.993	51.076	0.272	0.381
3.0	0.939	0.01689	-0.110	0.087	0.147	0.954	0.994	55.570	0.272	0.367
4.0	1.061	0.01810	-0.112	0.070	0.166	0.945	0.995	58.586	0.273	0.356
5.0	1.181	0.01937	-0.115	0.060	0.187	0.937	0.996	60.954	0.273	0.348
6.0	1.298	0.02089	-0.118	0.048	0.213	0.926	0.997	62.142	0.273	0.341
7.0	1.412	0.02302	-0.121	0.039	0.230	0.914	0.997	61.364	0.274	0.335
8.0	1.523	0.02471	-0.123	0.035	0.262	0.900	0.998	61.618	0.274	0.331
9.0	1.628	0.02705	-0.126	0.025	0.285	0.883	0.998	60.181	0.275	0.327
10.0	1.727	0.02945	-0.128	0.021	0.317	0.864	0.998	58.667	0.276	0.324
11.0	1.820	0.03205	-0.131	0.019	0.368	0.845	0.998	56.793	0.277	0.322
12.0	1.906	0.03497	-0.133	0.017	0.452	0.823	0.998	54.508	0.277	0.320
13.0	1.984	0.03920	-0.135	0.012	0.467	0.796	0.998	50.600	0.279	0.318
14.0	2.051	0.04376	-0.137	0.009	0.499	0.769	0.998	46.863	0.282	0.317
15.0	2.106	0.04871	-0.139	0.008	0.523	0.741	0.998	43.234	0.287	0.316
16.0	2.152	0.05441	-0.141	0.007	0.562	0.713	0.998	39.551	0.294	0.316
17.0	2.188	0.06067	-0.143	0.007	0.607	0.684	0.998	36.059	0.304	0.315
18.0	2.213	0.06806	-0.144	0.006	0.655	0.654	0.998	32.510	0.325	0.315
19.0	2.228	0.07616	-0.146	0.006	0.705	0.625	0.999	29.257	0.382	0.315
20.0	2.235	0.08545	-0.147	0.006	0.756	0.597	0.999	26.150	0.472	0.316

Name = NACA 4421
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.315	0.11834	-0.046	0.514	0.008	0.991	0.265	-11.115	0.309	0.215
-19.0	-1.284	0.10387	-0.047	0.485	0.008	0.991	0.291	-12.358	0.305	0.213
-18.0	-1.244	0.09018	-0.050	0.451	0.009	0.991	0.320	-13.798	0.303	0.210
-17.0	-1.199	0.07649	-0.052	0.418	0.010	0.991	0.360	-15.676	0.307	0.207
-16.0	-1.150	0.06225	-0.055	0.406	0.011	0.991	0.420	-18.470	0.310	0.202
-15.0	-1.093	0.04841	-0.058	0.398	0.013	0.991	0.500	-22.570	0.313	0.197
-14.0	-1.032	0.03552	-0.062	0.370	0.018	0.990	0.608	-29.057	0.304	0.190
-13.0	-0.957	0.02819	-0.066	0.355	0.018	0.991	0.690	-33.933	0.292	0.181
-12.0	-0.873	0.02280	-0.069	0.347	0.019	0.990	0.773	-38.272	0.287	0.171
-11.0	-0.779	0.01873	-0.072	0.321	0.020	0.990	0.847	-41.593	0.282	0.157
-10.0	-0.675	0.01651	-0.075	0.303	0.022	0.989	0.902	-40.914	0.276	0.139
-9.0	-0.563	0.01493	-0.078	0.294	0.024	0.988	0.936	-37.726	0.273	0.112
-8.0	-0.445	0.01376	-0.081	0.264	0.028	0.987	0.958	-32.365	0.271	0.069
-7.0	-0.323	0.01282	-0.083	0.250	0.034	0.986	0.970	-25.181	0.270	-0.007
-6.0	-0.198	0.01208	-0.086	0.237	0.037	0.984	0.978	-16.408	0.270	-0.182
-5.0	-0.072	0.01164	-0.088	0.209	0.041	0.983	0.981	-6.166	0.270	-0.978
-4.0	0.056	0.01184	-0.091	0.199	0.052	0.981	0.985	4.699	0.270	1.881
-3.0	0.184	0.01291	-0.093	0.173	0.058	0.979	0.989	14.234	0.271	0.758
-2.0	0.312	0.01322	-0.096	0.160	0.066	0.978	0.990	23.612	0.271	0.558
-1.0	0.440	0.01367	-0.099	0.140	0.082	0.975	0.991	32.167	0.271	0.474
0.0	0.565	0.01419	-0.101	0.124	0.090	0.971	0.992	39.811	0.272	0.430
1.0	0.691	0.01490	-0.104	0.111	0.110	0.966	0.992	46.345	0.272	0.401
2.0	0.815	0.01581	-0.107	0.091	0.120	0.961	0.993	51.585	0.272	0.381
3.0	0.939	0.01657	-0.110	0.083	0.143	0.955	0.994	56.683	0.273	0.367
4.0	1.061	0.01792	-0.112	0.063	0.156	0.947	0.995	59.212	0.273	0.356
5.0	1.181	0.01900	-0.115	0.057	0.181	0.939	0.996	62.156	0.273	0.348
6.0	1.299	0.02108	-0.118	0.042	0.198	0.928	0.997	61.615	0.273	0.341
7.0	1.413	0.02263	-0.121	0.036	0.222	0.916	0.997	62.451	0.274	0.335
8.0	1.524	0.02437	-0.123	0.031	0.246	0.903	0.998	62.509	0.274	0.331
9.0	1.629	0.02660	-0.126	0.023	0.270	0.886	0.998	61.238	0.275	0.327
10.0	1.729	0.02891	-0.128	0.019	0.305	0.868	0.998	59.804	0.276	0.324
11.0	1.822	0.03137	-0.131	0.018	0.334	0.849	0.998	58.069	0.277	0.322
12.0	1.908	0.03448	-0.133	0.015	0.407	0.827	0.998	55.323	0.277	0.320
13.0	1.985	0.03853	-0.135	0.010	0.455	0.800	0.998	51.525	0.279	0.318
14.0	2.053	0.04286	-0.137	0.008	0.473	0.774	0.998	47.897	0.283	0.317
15.0	2.109	0.04764	-0.139	0.007	0.504	0.747	0.998	44.267	0.288	0.316
16.0	2.155	0.05308	-0.141	0.007	0.532	0.719	0.998	40.597	0.294	0.316
17.0	2.191	0.05917	-0.143	0.006	0.568	0.691	0.998	37.025	0.305	0.315
18.0	2.216	0.06634	-0.145	0.006	0.612	0.661	0.998	33.403	0.326	0.315
19.0	2.232	0.07433	-0.146	0.006	0.660	0.633	0.999	30.026	0.386	0.315
20.0	2.236	0.08429	-0.147	0.005	0.709	0.600	0.999	26.528	0.530	0.316

Name = NACA 4421
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.317	0.11612	-0.046	0.504	0.008	0.991	0.272	-11.345	0.308	0.215
-19.0	-1.286	0.10186	-0.048	0.458	0.008	0.991	0.297	-12.620	0.305	0.213
-18.0	-1.247	0.08816	-0.050	0.425	0.009	0.991	0.327	-14.139	0.303	0.210
-17.0	-1.201	0.07481	-0.052	0.409	0.009	0.991	0.368	-16.056	0.306	0.207
-16.0	-1.152	0.06100	-0.055	0.400	0.010	0.991	0.427	-18.878	0.307	0.202
-15.0	-1.093	0.04822	-0.058	0.378	0.011	0.991	0.501	-22.664	0.307	0.197
-14.0	-1.030	0.03638	-0.062	0.358	0.014	0.990	0.597	-28.304	0.306	0.190
-13.0	-0.959	0.02729	-0.066	0.349	0.018	0.991	0.701	-35.137	0.297	0.181
-12.0	-0.875	0.02202	-0.069	0.335	0.019	0.991	0.786	-39.746	0.287	0.171
-11.0	-0.780	0.01884	-0.072	0.307	0.019	0.990	0.855	-41.421	0.281	0.157
-10.0	-0.676	0.01621	-0.075	0.296	0.020	0.990	0.906	-41.692	0.276	0.139
-9.0	-0.563	0.01475	-0.078	0.274	0.023	0.988	0.938	-38.209	0.273	0.112
-8.0	-0.445	0.01361	-0.081	0.253	0.026	0.987	0.959	-32.724	0.271	0.069
-7.0	-0.323	0.01260	-0.083	0.245	0.033	0.986	0.971	-25.622	0.270	-0.007
-6.0	-0.198	0.01192	-0.086	0.215	0.036	0.985	0.978	-16.618	0.270	-0.182
-5.0	-0.072	0.00863	-0.088	0.203	0.040	0.983	0.982	-8.317	0.270	-0.978
-4.0	0.056	0.01174	-0.091	0.185	0.047	0.982	0.986	4.742	0.270	1.881
-3.0	0.184	0.01281	-0.093	0.164	0.056	0.980	0.989	14.346	0.271	0.758
-2.0	0.312	0.01308	-0.096	0.156	0.062	0.978	0.990	23.856	0.271	0.558
-1.0	0.440	0.01351	-0.099	0.129	0.080	0.975	0.991	32.568	0.271	0.475
0.0	0.565	0.01406	-0.101	0.119	0.087	0.971	0.992	40.197	0.272	0.430
1.0	0.691	0.01479	-0.104	0.098	0.104	0.967	0.993	46.691	0.272	0.401
2.0	0.816	0.01554	-0.107	0.087	0.115	0.962	0.994	52.484	0.272	0.381
3.0	0.939	0.01654	-0.110	0.071	0.136	0.956	0.994	56.778	0.273	0.367
4.0	1.061	0.01763	-0.113	0.060	0.150	0.948	0.995	60.204	0.273	0.356
5.0	1.182	0.01884	-0.115	0.051	0.176	0.941	0.996	62.707	0.273	0.348
6.0	1.299	0.02081	-0.118	0.039	0.189	0.930	0.997	62.425	0.273	0.341
7.0	1.414	0.02221	-0.121	0.035	0.217	0.918	0.997	63.650	0.274	0.335
8.0	1.524	0.02414	-0.123	0.026	0.232	0.905	0.998	63.140	0.274	0.331
9.0	1.630	0.02618	-0.126	0.021	0.262	0.889	0.998	62.252	0.275	0.327
10.0	1.730	0.02839	-0.129	0.019	0.286	0.872	0.998	60.952	0.276	0.324
11.0	1.823	0.03083	-0.131	0.017	0.315	0.853	0.998	59.138	0.277	0.322
12.0	1.909	0.03419	-0.133	0.012	0.360	0.830	0.998	55.826	0.277	0.320
13.0	1.987	0.03793	-0.135	0.009	0.449	0.804	0.998	52.385	0.279	0.318
14.0	2.055	0.04203	-0.138	0.008	0.460	0.779	0.998	48.900	0.283	0.317
15.0	2.111	0.04669	-0.140	0.007	0.482	0.752	0.998	45.215	0.288	0.316
16.0	2.157	0.05202	-0.141	0.006	0.510	0.724	0.998	41.470	0.295	0.316
17.0	2.194	0.05790	-0.143	0.006	0.551	0.697	0.998	37.886	0.305	0.315
18.0	2.219	0.06493	-0.145	0.006	0.580	0.667	0.998	34.171	0.327	0.315
19.0	2.235	0.07250	-0.146	0.006	0.622	0.639	0.999	30.829	0.394	0.316
20.0	2.236	0.08451	-0.147	0.003	0.669	0.599	0.999	26.455	1.558	0.316

Name = NACA 4421
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.319	0.11474	-0.046	0.468	0.007	0.992	0.276	-11.492	0.307	0.215
-19.0	-1.287	0.10066	-0.048	0.440	0.008	0.991	0.301	-12.782	0.306	0.213
-18.0	-1.248	0.08695	-0.050	0.413	0.008	0.991	0.332	-14.353	0.304	0.210
-17.0	-1.203	0.07346	-0.052	0.403	0.009	0.991	0.374	-16.377	0.307	0.206
-16.0	-1.153	0.05998	-0.055	0.397	0.009	0.991	0.433	-19.228	0.307	0.202
-15.0	-1.094	0.04739	-0.059	0.363	0.010	0.991	0.507	-23.091	0.304	0.197
-14.0	-1.029	0.03651	-0.062	0.351	0.012	0.991	0.593	-28.179	0.307	0.190
-13.0	-0.962	0.02632	-0.066	0.345	0.018	0.991	0.714	-36.537	0.299	0.181
-12.0	-0.877	0.02155	-0.069	0.313	0.018	0.991	0.795	-40.688	0.286	0.171
-11.0	-0.782	0.01844	-0.073	0.300	0.019	0.990	0.862	-42.386	0.280	0.157
-10.0	-0.677	0.01652	-0.075	0.292	0.020	0.990	0.910	-40.941	0.275	0.139
-9.0	-0.564	0.01454	-0.078	0.259	0.022	0.989	0.941	-38.774	0.273	0.111
-8.0	-0.445	0.01346	-0.081	0.247	0.024	0.988	0.960	-33.087	0.271	0.069
-7.0	-0.323	0.01248	-0.083	0.227	0.033	0.986	0.973	-25.877	0.270	-0.008
-6.0	-0.198	0.01179	-0.086	0.207	0.035	0.985	0.979	-16.817	0.270	-0.182
-5.0	-0.072	0.00850	-0.088	0.198	0.038	0.984	0.983	-8.446	0.270	-0.979
-4.0	0.056	0.01173	-0.091	0.170	0.044	0.982	0.987	4.746	0.270	1.881
-3.0	0.184	0.01258	-0.093	0.159	0.055	0.980	0.989	14.608	0.271	0.758
-2.0	0.312	0.01296	-0.096	0.139	0.060	0.979	0.990	24.083	0.271	0.558
-1.0	0.440	0.01341	-0.099	0.123	0.072	0.976	0.991	32.814	0.271	0.475
0.0	0.565	0.01383	-0.101	0.115	0.084	0.972	0.992	40.872	0.272	0.430
1.0	0.691	0.01468	-0.104	0.092	0.096	0.968	0.993	47.050	0.272	0.401
2.0	0.816	0.01536	-0.107	0.084	0.112	0.963	0.994	53.102	0.272	0.381
3.0	0.939	0.01637	-0.110	0.065	0.126	0.957	0.995	57.393	0.273	0.367
4.0	1.062	0.01735	-0.113	0.058	0.146	0.950	0.996	61.191	0.273	0.356
5.0	1.182	0.01869	-0.115	0.044	0.163	0.942	0.997	63.245	0.273	0.348
6.0	1.300	0.02049	-0.118	0.037	0.184	0.932	0.997	63.428	0.274	0.341
7.0	1.414	0.02191	-0.121	0.034	0.204	0.921	0.998	64.566	0.274	0.335
8.0	1.525	0.02385	-0.123	0.024	0.225	0.907	0.998	63.946	0.274	0.331
9.0	1.631	0.02582	-0.126	0.020	0.255	0.892	0.998	63.154	0.275	0.327
10.0	1.731	0.02790	-0.129	0.018	0.273	0.875	0.998	62.059	0.276	0.324
11.0	1.825	0.03027	-0.131	0.017	0.306	0.857	0.998	60.284	0.277	0.322
12.0	1.910	0.03380	-0.133	0.011	0.335	0.833	0.998	56.506	0.277	0.320
13.0	1.988	0.03735	-0.136	0.008	0.396	0.808	0.998	53.245	0.279	0.318
14.0	2.057	0.04127	-0.138	0.007	0.452	0.783	0.998	49.838	0.283	0.317
15.0	2.113	0.04577	-0.140	0.006	0.466	0.757	0.998	46.167	0.288	0.316
16.0	2.160	0.05093	-0.142	0.006	0.499	0.730	0.998	42.401	0.295	0.316
17.0	2.196	0.05677	-0.143	0.006	0.519	0.702	0.998	38.681	0.306	0.315
18.0	2.221	0.06372	-0.145	0.005	0.558	0.673	0.999	34.862	0.326	0.315
19.0	2.234	0.07287	-0.146	0.004	0.602	0.638	0.999	30.664	0.400	0.316
20.0	2.237	0.08388	-0.147	0.002	0.639	0.601	0.999	26.669	0.683	0.316

Name = NACA 4421
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.320	0.11297	-0.046	0.454	0.007	0.992	0.281	-11.686	0.304	0.215
-19.0	-1.288	0.09969	-0.048	0.421	0.007	0.992	0.304	-12.916	0.305	0.213
-18.0	-1.249	0.08591	-0.050	0.406	0.008	0.991	0.336	-14.539	0.305	0.210
-17.0	-1.204	0.07249	-0.052	0.399	0.008	0.991	0.379	-16.611	0.308	0.206
-16.0	-1.155	0.05890	-0.055	0.372	0.009	0.991	0.440	-19.611	0.306	0.202
-15.0	-1.095	0.04683	-0.059	0.355	0.010	0.991	0.511	-23.387	0.302	0.196
-14.0	-1.029	0.03653	-0.062	0.347	0.011	0.991	0.592	-28.158	0.305	0.190
-13.0	-0.961	0.02650	-0.066	0.326	0.016	0.991	0.710	-36.261	0.301	0.181
-12.0	-0.878	0.02098	-0.070	0.304	0.018	0.991	0.804	-41.882	0.287	0.171
-11.0	-0.783	0.01807	-0.073	0.295	0.019	0.990	0.870	-43.328	0.279	0.157
-10.0	-0.677	0.01631	-0.075	0.268	0.020	0.990	0.914	-41.510	0.275	0.139
-9.0	-0.564	0.01433	-0.078	0.252	0.021	0.989	0.943	-39.347	0.272	0.111
-8.0	-0.445	0.01327	-0.081	0.244	0.023	0.988	0.961	-33.574	0.271	0.069
-7.0	-0.323	0.01240	-0.083	0.213	0.029	0.987	0.973	-26.051	0.270	-0.008
-6.0	-0.198	0.01160	-0.086	0.202	0.035	0.985	0.980	-17.083	0.270	-0.182
-5.0	-0.072	0.00845	-0.088	0.185	0.037	0.984	0.983	-8.500	0.270	-0.979
-4.0	0.056	0.01158	-0.091	0.164	0.041	0.982	0.987	4.807	0.270	1.881
-3.0	0.184	0.01238	-0.093	0.156	0.054	0.981	0.990	14.855	0.271	0.758
-2.0	0.312	0.01289	-0.096	0.129	0.058	0.979	0.990	24.207	0.271	0.558
-1.0	0.440	0.01328	-0.099	0.120	0.068	0.977	0.991	33.116	0.271	0.475
0.0	0.565	0.01384	-0.101	0.100	0.082	0.973	0.992	40.843	0.272	0.430
1.0	0.691	0.01448	-0.104	0.088	0.091	0.968	0.993	47.709	0.272	0.401
2.0	0.816	0.01521	-0.107	0.077	0.110	0.964	0.994	53.633	0.272	0.381
3.0	0.940	0.01622	-0.110	0.061	0.120	0.959	0.995	57.947	0.273	0.367
4.0	1.062	0.01714	-0.113	0.056	0.144	0.951	0.996	61.954	0.273	0.356
5.0	1.182	0.01853	-0.115	0.041	0.155	0.943	0.997	63.786	0.273	0.348
6.0	1.300	0.02023	-0.118	0.036	0.180	0.934	0.997	64.258	0.274	0.341
7.0	1.415	0.02169	-0.121	0.030	0.194	0.922	0.998	65.227	0.274	0.335
8.0	1.525	0.02357	-0.124	0.022	0.220	0.909	0.998	64.706	0.274	0.331
9.0	1.632	0.02545	-0.126	0.019	0.238	0.894	0.998	64.121	0.275	0.327
10.0	1.732	0.02751	-0.129	0.018	0.266	0.878	0.998	62.984	0.276	0.324
11.0	1.825	0.03010	-0.131	0.014	0.294	0.858	0.998	60.630	0.277	0.322
12.0	1.911	0.03337	-0.134	0.009	0.319	0.836	0.998	57.263	0.278	0.320
13.0	1.990	0.03680	-0.136	0.008	0.363	0.812	0.998	54.068	0.280	0.318
14.0	2.059	0.04063	-0.138	0.007	0.445	0.787	0.998	50.670	0.283	0.317
15.0	2.115	0.04505	-0.140	0.006	0.457	0.761	0.998	46.950	0.288	0.316
16.0	2.162	0.05007	-0.142	0.006	0.475	0.734	0.998	43.177	0.295	0.316
17.0	2.198	0.05565	-0.144	0.006	0.506	0.707	0.998	39.500	0.306	0.315
18.0	2.224	0.06249	-0.145	0.005	0.537	0.678	0.999	35.591	0.325	0.315
19.0	2.235	0.07270	-0.146	0.003	0.569	0.639	0.999	30.740	0.406	0.316
20.0	2.238	0.08293	-0.148	0.002	0.611	0.604	0.999	26.990	0.570	0.316

Name = NACA 4421
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.321	0.11215	-0.046	0.436	0.007	0.992	0.284	-11.778	0.309	0.215
-19.0	-1.289	0.09809	-0.048	0.411	0.007	0.992	0.310	-13.145	0.307	0.213
-18.0	-1.251	0.08454	-0.050	0.402	0.008	0.991	0.342	-14.795	0.305	0.210
-17.0	-1.206	0.07101	-0.053	0.394	0.008	0.991	0.386	-16.988	0.309	0.206
-16.0	-1.158	0.05741	-0.056	0.361	0.009	0.991	0.450	-20.164	0.306	0.202
-15.0	-1.097	0.04585	-0.059	0.350	0.009	0.991	0.519	-23.928	0.299	0.196
-14.0	-1.029	0.03613	-0.062	0.344	0.010	0.991	0.595	-28.488	0.302	0.190
-13.0	-0.959	0.02688	-0.066	0.311	0.013	0.991	0.703	-35.687	0.301	0.181
-12.0	-0.880	0.02062	-0.070	0.298	0.018	0.991	0.811	-42.668	0.289	0.171
-11.0	-0.783	0.01776	-0.073	0.292	0.018	0.991	0.874	-44.108	0.279	0.157
-10.0	-0.678	0.01608	-0.076	0.257	0.019	0.990	0.918	-42.131	0.275	0.139
-9.0	-0.564	0.01417	-0.078	0.247	0.020	0.989	0.945	-39.799	0.272	0.111
-8.0	-0.446	0.01315	-0.081	0.228	0.022	0.989	0.962	-33.871	0.271	0.069
-7.0	-0.323	0.01234	-0.083	0.206	0.027	0.987	0.974	-26.178	0.270	-0.008
-6.0	-0.198	0.01152	-0.086	0.198	0.034	0.986	0.980	-17.211	0.270	-0.182
-5.0	-0.072	0.00835	-0.088	0.171	0.037	0.984	0.984	-8.602	0.270	-0.979
-4.0	0.056	0.00830	-0.091	0.160	0.040	0.983	0.988	6.709	0.270	1.882
-3.0	0.184	0.01234	-0.093	0.145	0.051	0.981	0.989	14.896	0.271	0.758
-2.0	0.312	0.01273	-0.096	0.124	0.057	0.979	0.991	24.511	0.271	0.558
-1.0	0.440	0.01311	-0.099	0.117	0.064	0.977	0.992	33.553	0.271	0.475
0.0	0.565	0.01376	-0.102	0.094	0.081	0.973	0.992	41.068	0.272	0.430
1.0	0.691	0.01434	-0.104	0.086	0.088	0.969	0.993	48.175	0.272	0.401
2.0	0.816	0.01517	-0.107	0.069	0.108	0.964	0.994	53.799	0.272	0.381
3.0	0.940	0.01600	-0.110	0.059	0.116	0.959	0.995	58.731	0.273	0.367
4.0	1.062	0.01699	-0.113	0.051	0.142	0.952	0.996	62.513	0.273	0.356
5.0	1.182	0.01830	-0.115	0.038	0.151	0.944	0.997	64.613	0.273	0.348
6.0	1.301	0.01999	-0.118	0.035	0.178	0.936	0.997	65.083	0.274	0.341
7.0	1.415	0.02158	-0.121	0.026	0.188	0.923	0.998	65.574	0.274	0.335
8.0	1.526	0.02328	-0.124	0.021	0.217	0.911	0.998	65.562	0.274	0.331
9.0	1.632	0.02508	-0.126	0.018	0.230	0.896	0.998	65.072	0.275	0.327
10.0	1.733	0.02710	-0.129	0.017	0.262	0.881	0.998	63.962	0.276	0.324
11.0	1.826	0.02993	-0.131	0.011	0.279	0.860	0.998	61.005	0.277	0.322
12.0	1.912	0.03296	-0.134	0.009	0.310	0.838	0.998	58.016	0.278	0.320
13.0	1.991	0.03629	-0.136	0.007	0.348	0.815	0.998	54.869	0.280	0.318
14.0	2.060	0.04002	-0.138	0.006	0.401	0.791	0.998	51.477	0.284	0.317
15.0	2.117	0.04425	-0.140	0.006	0.452	0.765	0.998	47.847	0.289	0.316
16.0	2.163	0.04930	-0.142	0.006	0.464	0.738	0.998	43.886	0.296	0.316
17.0	2.200	0.05483	-0.144	0.006	0.495	0.712	0.998	40.131	0.305	0.315
18.0	2.223	0.06301	-0.145	0.003	0.516	0.676	0.999	35.283	0.325	0.315
19.0	2.236	0.07213	-0.147	0.002	0.555	0.641	0.999	30.997	0.396	0.316
20.0	2.240	0.08193	-0.148	0.001	0.590	0.608	0.999	27.340	0.534	0.316

Name = NACA 4421
