Name = NACA 6409
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.511	0.01065	-0.144	0.222	0.019	0.993	0.998	47.982	0.260	0.532
-1.0	0.629	0.01088	-0.145	0.204	0.027	0.993	0.999	57.833	0.261	0.481
0.0	0.745	0.01130	-0.147	0.173	0.042	0.993	0.998	65.965	0.261	0.447
1.0	0.862	0.01179	-0.148	0.150	0.063	0.993	0.999	73.095	0.262	0.422
2.0	0.978	0.01241	-0.149	0.122	0.087	0.992	0.999	78.799	0.262	0.403
3.0	1.093	0.01339	-0.151	0.082	0.115	0.992	0.999	81.623	0.262	0.388
4.0	1.207	0.01462	-0.152	0.042	0.147	0.990	0.999	82.562	0.262	0.376
5.0	1.314	0.01387	-0.154	0.015	0.183	0.986	1.000	94.733	0.263	0.367
6.0	1.411	0.01998	-0.155	0.008	0.226	0.981	1.000	70.625	0.265	0.360
7.0	1.496	0.02169	-0.156	0.004	0.286	0.974	1.000	68.984	0.267	0.354
8.0	1.565	0.02334	-0.158	0.003	0.522	0.964	1.000	67.071	0.270	0.351
9.0	1.616	0.02535	-0.159	0.003	0.583	0.952	1.000	63.734	0.278	0.348
10.0	1.644	0.02705	-0.160	0.002	0.998	0.937	0.998	60.790	0.308	0.347
11.0	1.650	0.02996	-0.161	0.002	0.998	0.917	0.999	55.072	0.117	0.347
12.0	1.632	0.03342	-0.161	0.002	0.998	0.892	0.999	48.826	0.230	0.349
13.0	1.591	0.03746	-0.162	0.002	0.998	0.860	0.999	42.473	0.245	0.352
14.0	1.530	0.04242	-0.162	0.001	0.999	0.819	0.999	36.069	0.254	0.356
15.0	1.421	0.04931	-0.161	0.001	0.998	0.760	0.999	28.824	0.301	0.363
16.0	1.227	0.08232	-0.146	0.001	0.999	0.449	0.999	14.908	0.413	0.369
17.0	1.021	0.15145	-0.096	0.000	0.998	0.052	0.999	6.740	0.445	0.344
18.0	0.919	0.17654	-0.087	0.000	0.998	0.029	0.999	5.208	0.295	0.344
19.0	0.827	0.19466	-0.087	0.000	0.999	0.029	0.999	4.250	0.255	0.355
20.0	0.741	0.21722	-0.086	0.000	0.999	0.025	0.999	3.411	0.268	0.366

Name = NACA 6409
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.276	0.21450	-0.063	0.618	0.001	0.991	0.026	-1.288	0.250	0.023
-19.0	-0.296	0.19357	-0.063	0.589	0.001	0.992	0.026	-1.531	0.261	0.038
-18.0	-0.316	0.18001	-0.062	0.561	0.001	0.991	0.024	-1.756	0.268	0.053
-17.0	-0.335	0.16402	-0.062	0.525	0.001	0.991	0.023	-2.041	0.256	0.065
-16.0	-0.351	0.14495	-0.062	0.499	0.001	0.992	0.023	-2.420	0.239	0.073
-15.0	-0.362	0.12837	-0.062	0.430	0.001	0.992	0.023	-2.823	0.222	0.078
-14.0	-0.367	0.11719	-0.063	0.411	0.001	0.992	0.023	-3.132	-4.407	0.080
-13.0	-0.363	0.10089	-0.064	0.402	0.002	0.992	0.025	-3.595	0.390	0.074
-12.0	-0.347	0.08765	-0.065	0.384	0.002	0.992	0.027	-3.953	0.322	0.061
-11.0	-0.317	0.07828	-0.067	0.363	0.003	0.993	0.030	-4.044	0.359	0.038
-10.0	-0.273	0.06514	-0.073	0.354	0.005	0.993	0.046	-4.186	0.351	-0.019
-9.0	-0.213	0.05688	-0.078	0.347	0.005	0.993	0.059	-3.750	0.341	-0.114
-8.0	-0.140	0.04811	-0.086	0.326	0.006	0.993	0.092	-2.908	0.407	-0.361
-7.0	-0.058	0.03516	-0.102	0.306	0.006	0.993	0.214	-1.661	0.551	-1.495
-6.0	0.040	0.00985	-0.140	0.296	0.007	0.993	0.996	4.042	0.432	3.754
-5.0	0.154	0.01043	-0.141	0.267	0.008	0.993	0.998	14.788	0.260	1.162
-4.0	0.272	0.01034	-0.142	0.252	0.009	0.993	0.998	26.308	0.260	0.771
-3.0	0.391	0.01041	-0.143	0.228	0.012	0.993	0.998	37.591	0.260	0.615
-2.0	0.511	0.01058	-0.144	0.207	0.018	0.993	0.998	48.317	0.260	0.532
-1.0	0.629	0.01080	-0.145	0.181	0.026	0.993	0.998	58.286	0.261	0.481
0.0	0.745	0.01114	-0.147	0.162	0.039	0.993	0.999	66.907	0.261	0.447
1.0	0.862	0.01169	-0.148	0.130	0.059	0.993	0.999	73.753	0.262	0.422
2.0	0.978	0.01238	-0.149	0.100	0.082	0.993	0.999	78.997	0.262	0.403
3.0	1.093	0.01327	-0.151	0.067	0.109	0.992	0.999	82.407	0.262	0.388
4.0	1.207	0.01439	-0.152	0.032	0.140	0.991	0.999	83.889	0.263	0.376
5.0	1.315	0.01357	-0.154	0.014	0.174	0.987	1.000	96.883	0.263	0.367
6.0	1.412	0.01465	-0.155	0.007	0.210	0.982	1.000	96.374	0.265	0.360
7.0	1.497	0.02120	-0.156	0.004	0.257	0.976	1.000	70.610	0.267	0.354
8.0	1.566	0.02279	-0.158	0.003	0.490	0.967	1.000	68.707	0.271	0.351
9.0	1.617	0.02479	-0.159	0.002	0.524	0.956	1.000	65.216	0.279	0.348
10.0	1.646	0.02710	-0.160	0.002	0.584	0.941	1.000	60.728	0.308	0.347
11.0	1.651	0.02909	-0.161	0.002	0.998	0.922	0.999	56.763	0.109	0.347
12.0	1.634	0.03240	-0.162	0.002	0.998	0.898	0.999	50.412	0.228	0.349
13.0	1.593	0.03642	-0.162	0.001	0.998	0.867	0.999	43.750	0.244	0.352
14.0	1.533	0.04116	-0.162	0.001	0.999	0.828	0.999	37.242	0.256	0.356
15.0	1.421	0.04867	-0.161	0.001	0.998	0.760	0.999	29.202	0.296	0.363
16.0	1.236	0.07798	-0.148	0.000	0.999	0.481	0.999	15.850	0.409	0.370
17.0	1.022	0.14937	-0.098	0.000	0.998	0.056	0.999	6.842	0.442	0.346
18.0	0.920	0.17385	-0.088	0.000	0.998	0.032	0.999	5.291	0.297	0.346
19.0	0.828	0.19243	-0.089	0.000	0.999	0.031	0.999	4.302	0.254	0.357
20.0	0.741	0.21571	-0.087	0.000	0.999	0.028	0.999	3.437	0.266	0.368

Name = NACA 6409
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.276	0.21155	-0.063	0.590	0.001	0.991	0.026	-1.306	0.250	0.022
-19.0	-0.296	0.19019	-0.063	0.562	0.001	0.992	0.026	-1.558	0.264	0.037
-18.0	-0.316	0.17486	-0.062	0.527	0.001	0.991	0.025	-1.808	0.268	0.053
-17.0	-0.335	0.16033	-0.062	0.504	0.001	0.991	0.024	-2.088	0.251	0.064
-16.0	-0.351	0.14188	-0.062	0.437	0.001	0.992	0.024	-2.473	0.227	0.072
-15.0	-0.362	0.12987	-0.063	0.413	0.001	0.992	0.024	-2.791	0.257	0.076
-14.0	-0.367	0.11486	-0.062	0.403	0.001	0.992	0.023	-3.195	-4.132	0.080
-13.0	-0.363	0.09999	-0.064	0.393	0.002	0.992	0.026	-3.628	0.424	0.073
-12.0	-0.347	0.08839	-0.066	0.365	0.002	0.993	0.028	-3.921	0.321	0.060
-11.0	-0.317	0.07736	-0.067	0.355	0.002	0.993	0.031	-4.093	0.364	0.037
-10.0	-0.273	0.06452	-0.074	0.348	0.005	0.993	0.048	-4.228	0.365	-0.022
-9.0	-0.214	0.05590	-0.079	0.333	0.005	0.993	0.065	-3.822	0.348	-0.121
-8.0	-0.140	0.04709	-0.087	0.308	0.006	0.993	0.102	-2.978	0.419	-0.372
-7.0	-0.059	0.03255	-0.105	0.298	0.006	0.993	0.254	-1.811	0.541	-1.539
-6.0	0.040	0.00976	-0.140	0.273	0.007	0.993	0.996	4.080	0.415	3.754
-5.0	0.154	0.01032	-0.141	0.255	0.007	0.993	0.998	14.942	0.260	1.162
-4.0	0.272	0.01022	-0.142	0.241	0.008	0.993	0.998	26.610	0.260	0.771
-3.0	0.391	0.01033	-0.143	0.211	0.011	0.993	0.998	37.897	0.260	0.615
-2.0	0.511	0.01038	-0.144	0.198	0.017	0.993	0.998	49.228	0.260	0.532
-1.0	0.629	0.01071	-0.145	0.167	0.024	0.993	0.998	58.795	0.261	0.481
0.0	0.746	0.01109	-0.147	0.143	0.038	0.993	0.999	67.224	0.261	0.447
1.0	0.862	0.01153	-0.148	0.122	0.056	0.993	0.999	74.752	0.262	0.422
2.0	0.978	0.01223	-0.149	0.090	0.077	0.993	0.999	79.962	0.262	0.403
3.0	1.093	0.01310	-0.151	0.057	0.104	0.992	0.999	83.443	0.262	0.388
4.0	1.207	0.01415	-0.152	0.028	0.130	0.991	0.999	85.357	0.263	0.376
5.0	1.315	0.01332	-0.154	0.013	0.159	0.989	1.000	98.732	0.263	0.367
6.0	1.412	0.01437	-0.155	0.006	0.192	0.984	1.000	98.247	0.265	0.360
7.0	1.497	0.02078	-0.156	0.004	0.233	0.978	1.000	72.062	0.267	0.354
8.0	1.567	0.02254	-0.158	0.003	0.289	0.969	1.000	69.520	0.271	0.351
9.0	1.618	0.02429	-0.159	0.002	0.497	0.959	1.000	66.596	0.279	0.348
10.0	1.647	0.02654	-0.160	0.002	0.530	0.944	1.000	62.054	0.310	0.347
11.0	1.653	0.02899	-0.161	0.002	0.592	0.926	1.000	57.004	0.093	0.347
12.0	1.635	0.03167	-0.162	0.002	0.998	0.903	0.999	51.635	0.227	0.349
13.0	1.595	0.03541	-0.162	0.001	0.998	0.874	0.999	45.054	0.242	0.352
14.0	1.535	0.03996	-0.163	0.001	0.999	0.836	0.999	38.426	0.257	0.356
15.0	1.422	0.04816	-0.161	0.001	0.998	0.761	0.999	29.521	0.292	0.363
16.0	1.244	0.07418	-0.150	0.000	0.999	0.509	0.999	16.769	0.404	0.371
17.0	1.023	0.14708	-0.100	0.000	0.998	0.062	0.999	6.959	0.439	0.347
18.0	0.920	0.17254	-0.089	0.000	0.998	0.034	0.999	5.334	0.303	0.347
19.0	0.828	0.18893	-0.089	0.000	0.998	0.033	0.999	4.383	0.252	0.358
20.0	0.742	0.21367	-0.089	0.000	0.999	0.030	0.999	3.472	0.258	0.369

Name = NACA 6409
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.276	0.20498	-0.063	0.565	0.001	0.991	0.027	-1.348	0.242	0.021
-19.0	-0.296	0.18894	-0.063	0.535	0.001	0.992	0.027	-1.569	0.260	0.037
-18.0	-0.316	0.17330	-0.063	0.507	0.001	0.991	0.025	-1.825	0.267	0.052
-17.0	-0.335	0.15844	-0.063	0.453	0.001	0.992	0.025	-2.114	0.251	0.063
-16.0	-0.351	0.14001	-0.063	0.418	0.001	0.992	0.024	-2.506	0.238	0.071
-15.0	-0.362	0.12544	-0.063	0.405	0.001	0.992	0.024	-2.889	0.236	0.076
-14.0	-0.367	0.11691	-0.063	0.398	0.001	0.992	0.024	-3.140	-4.314	0.079
-13.0	-0.363	0.09882	-0.064	0.370	0.002	0.992	0.026	-3.671	0.398	0.072
-12.0	-0.347	0.08690	-0.066	0.356	0.002	0.993	0.029	-3.989	0.320	0.060
-11.0	-0.317	0.07697	-0.068	0.349	0.002	0.993	0.032	-4.114	0.359	0.036
-10.0	-0.273	0.06473	-0.074	0.344	0.004	0.993	0.048	-4.214	0.384	-0.021
-9.0	-0.214	0.05470	-0.081	0.312	0.005	0.993	0.075	-3.915	0.373	-0.130
-8.0	-0.141	0.04538	-0.090	0.300	0.005	0.993	0.121	-3.104	0.422	-0.391
-7.0	-0.059	0.03055	-0.108	0.285	0.006	0.993	0.287	-1.945	0.523	-1.569
-6.0	0.040	0.00972	-0.140	0.258	0.007	0.993	0.996	4.096	0.403	3.754
-5.0	0.154	0.01016	-0.141	0.248	0.007	0.993	0.998	15.179	0.260	1.162
-4.0	0.272	0.01014	-0.142	0.217	0.008	0.993	0.998	26.834	0.260	0.771
-3.0	0.391	0.01018	-0.143	0.204	0.011	0.993	0.998	38.427	0.260	0.615
-2.0	0.511	0.01040	-0.144	0.175	0.017	0.993	0.998	49.130	0.260	0.532
-1.0	0.629	0.01056	-0.145	0.160	0.023	0.993	0.998	59.603	0.261	0.481
0.0	0.746	0.01096	-0.147	0.130	0.036	0.993	0.999	68.026	0.261	0.447
1.0	0.862	0.01149	-0.148	0.105	0.053	0.993	0.999	75.039	0.262	0.422
2.0	0.978	0.01208	-0.149	0.078	0.075	0.993	0.999	80.954	0.262	0.403
3.0	1.093	0.01298	-0.151	0.049	0.097	0.992	0.999	84.261	0.262	0.388
4.0	1.207	0.01397	-0.152	0.024	0.121	0.991	0.999	86.425	0.263	0.376
5.0	1.315	0.01505	-0.154	0.012	0.149	0.990	1.000	87.427	0.264	0.367
6.0	1.413	0.01414	-0.155	0.006	0.183	0.985	1.000	99.898	0.265	0.360
7.0	1.498	0.02039	-0.156	0.003	0.220	0.979	1.000	73.463	0.267	0.354
8.0	1.567	0.02213	-0.158	0.002	0.265	0.971	1.000	70.813	0.271	0.351
9.0	1.618	0.02384	-0.159	0.002	0.347	0.961	1.000	67.885	0.280	0.348
10.0	1.648	0.02604	-0.160	0.002	0.503	0.947	1.000	63.270	0.311	0.347
11.0	1.654	0.02846	-0.161	0.002	0.542	0.930	1.000	58.110	0.072	0.347
12.0	1.637	0.03142	-0.162	0.002	0.607	0.908	1.000	52.093	0.225	0.349
13.0	1.597	0.03458	-0.163	0.001	0.998	0.879	0.999	46.191	0.241	0.352
14.0	1.538	0.03898	-0.163	0.001	0.999	0.843	0.999	39.448	0.257	0.356
15.0	1.423	0.04720	-0.161	0.001	0.998	0.766	0.999	30.155	0.287	0.363
16.0	1.254	0.06987	-0.152	0.000	0.999	0.545	0.999	17.941	0.397	0.371
17.0	1.026	0.14463	-0.103	0.000	0.998	0.073	0.999	7.096	0.437	0.350
18.0	0.921	0.16968	-0.090	0.000	0.998	0.035	0.999	5.426	0.312	0.348
19.0	0.829	0.18906	-0.091	0.000	0.998	0.035	0.999	4.383	0.254	0.359
20.0	0.742	0.20986	-0.089	0.000	0.999	0.031	0.999	3.536	0.266	0.370

Name = NACA 6409
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.276	0.20593	-0.063	0.549	0.001	0.991	0.027	-1.342	0.249	0.021
-19.0	-0.296	0.18435	-0.063	0.512	0.001	0.992	0.027	-1.608	0.260	0.036
-18.0	-0.316	0.17313	-0.063	0.472	0.001	0.991	0.026	-1.827	0.255	0.051
-17.0	-0.335	0.15540	-0.063	0.425	0.001	0.992	0.026	-2.156	0.250	0.061
-16.0	-0.351	0.13908	-0.063	0.409	0.001	0.992	0.025	-2.524	0.249	0.071
-15.0	-0.362	0.12448	-0.063	0.400	0.001	0.992	0.025	-2.912	0.236	0.076
-14.0	-0.367	0.11598	-0.063	0.378	0.001	0.992	0.024	-3.166	-4.276	0.078
-13.0	-0.363	0.09934	-0.065	0.359	0.001	0.993	0.027	-3.652	0.396	0.072
-12.0	-0.347	0.08633	-0.066	0.351	0.002	0.993	0.029	-4.016	0.325	0.059
-11.0	-0.317	0.07675	-0.068	0.346	0.002	0.993	0.033	-4.127	0.363	0.035
-10.0	-0.273	0.06476	-0.075	0.319	0.004	0.993	0.050	-4.214	0.395	-0.023
-9.0	-0.215	0.05385	-0.083	0.303	0.005	0.993	0.082	-3.984	0.380	-0.137
-8.0	-0.141	0.04444	-0.092	0.295	0.005	0.993	0.131	-3.178	0.630	-0.400
-7.0	-0.069	0.00966	-0.138	0.264	0.006	0.993	0.984	-7.152	0.514	-1.751
-6.0	0.040	0.00960	-0.140	0.251	0.007	0.993	0.996	4.148	0.261	3.754
-5.0	0.154	0.01012	-0.141	0.229	0.007	0.993	0.998	15.238	0.260	1.162
-4.0	0.272	0.01003	-0.142	0.208	0.008	0.993	0.998	27.112	0.260	0.771
-3.0	0.391	0.01006	-0.143	0.191	0.010	0.994	0.998	38.898	0.260	0.615
-2.0	0.511	0.01024	-0.144	0.166	0.017	0.994	0.998	49.905	0.260	0.532
-1.0	0.629	0.01052	-0.145	0.144	0.022	0.994	0.998	59.830	0.261	0.481
0.0	0.746	0.01084	-0.147	0.124	0.034	0.993	0.999	68.749	0.261	0.447
1.0	0.862	0.01138	-0.148	0.095	0.052	0.993	0.999	75.727	0.262	0.422
2.0	0.978	0.01202	-0.149	0.069	0.070	0.993	0.999	81.386	0.262	0.403
3.0	1.093	0.01283	-0.151	0.042	0.091	0.993	0.999	85.206	0.262	0.388
4.0	1.208	0.01377	-0.152	0.021	0.115	0.992	0.999	87.697	0.263	0.376
5.0	1.315	0.01484	-0.154	0.011	0.143	0.990	1.000	88.646	0.264	0.367
6.0	1.413	0.01392	-0.155	0.005	0.176	0.986	1.000	101.499	0.265	0.360
7.0	1.498	0.01504	-0.156	0.003	0.212	0.981	1.000	99.621	0.267	0.354
8.0	1.568	0.02178	-0.158	0.002	0.249	0.973	1.000	71.989	0.271	0.351
9.0	1.619	0.02347	-0.159	0.002	0.304	0.962	1.000	68.974	0.280	0.348
10.0	1.648	0.02546	-0.160	0.002	0.479	0.949	1.000	64.750	0.311	0.347
11.0	1.655	0.02795	-0.161	0.002	0.511	0.933	1.000	59.219	0.062	0.347
12.0	1.638	0.03087	-0.162	0.002	0.557	0.911	1.000	53.066	0.222	0.349
13.0	1.599	0.03424	-0.163	0.001	0.625	0.885	1.000	46.697	0.241	0.352
14.0	1.539	0.03820	-0.163	0.001	0.999	0.848	0.999	40.290	0.257	0.356
15.0	1.425	0.04649	-0.162	0.001	0.998	0.771	0.999	30.647	0.284	0.363
16.0	1.260	0.06694	-0.154	0.000	0.999	0.568	0.999	18.822	0.393	0.372
17.0	1.028	0.14259	-0.105	0.000	0.998	0.080	0.999	7.210	0.436	0.352
18.0	0.921	0.16819	-0.090	0.000	0.998	0.036	0.999	5.476	0.320	0.348
19.0	0.829	0.18772	-0.091	0.000	0.998	0.036	0.999	4.415	0.251	0.360
20.0	0.742	0.20969	-0.090	0.000	0.999	0.033	0.999	3.540	0.260	0.371

Name = NACA 6409
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.276	0.20250	-0.064	0.519	0.001	0.991	0.028	-1.364	0.242	0.020
-19.0	-0.296	0.18572	-0.064	0.502	0.001	0.992	0.028	-1.596	0.260	0.035
-18.0	-0.316	0.16987	-0.063	0.440	0.001	0.992	0.026	-1.862	0.255	0.050
-17.0	-0.335	0.15590	-0.064	0.413	0.001	0.992	0.026	-2.149	0.250	0.060
-16.0	-0.351	0.14019	-0.063	0.403	0.001	0.992	0.025	-2.504	0.248	0.070
-15.0	-0.363	0.12406	-0.064	0.397	0.001	0.992	0.026	-2.922	0.245	0.075
-14.0	-0.367	0.11375	-0.063	0.364	0.001	0.992	0.024	-3.228	-4.229	0.078
-13.0	-0.363	0.09907	-0.065	0.354	0.001	0.993	0.027	-3.663	0.403	0.071
-12.0	-0.347	0.08663	-0.066	0.348	0.002	0.993	0.029	-4.002	0.324	0.059
-11.0	-0.317	0.07637	-0.068	0.333	0.002	0.993	0.033	-4.148	0.371	0.034
-10.0	-0.273	0.06415	-0.075	0.307	0.003	0.993	0.052	-4.257	0.405	-0.026
-9.0	-0.215	0.05312	-0.084	0.298	0.005	0.993	0.089	-4.046	0.386	-0.142
-8.0	-0.142	0.04354	-0.093	0.275	0.005	0.993	0.141	-3.251	0.622	-0.408
-7.0	-0.069	0.00976	-0.138	0.255	0.006	0.993	0.990	-7.089	0.506	-1.751
-6.0	0.040	0.00944	-0.140	0.247	0.006	0.993	0.997	4.221	0.260	3.754
-5.0	0.154	0.01001	-0.141	0.215	0.007	0.993	0.998	15.408	0.260	1.162
-4.0	0.272	0.00992	-0.142	0.204	0.008	0.993	0.998	27.420	0.260	0.771
-3.0	0.391	0.01006	-0.143	0.174	0.010	0.994	0.998	38.887	0.260	0.615
-2.0	0.511	0.01017	-0.144	0.161	0.016	0.994	0.998	50.242	0.260	0.532
-1.0	0.629	0.01044	-0.145	0.133	0.021	0.994	0.998	60.268	0.261	0.481
0.0	0.746	0.01077	-0.147	0.115	0.033	0.993	0.999	69.251	0.261	0.447
1.0	0.862	0.01124	-0.148	0.091	0.049	0.994	0.999	76.731	0.262	0.422
2.0	0.978	0.01189	-0.149	0.064	0.066	0.993	0.999	82.238	0.262	0.403
3.0	1.093	0.01270	-0.151	0.038	0.087	0.993	0.999	86.118	0.262	0.388
4.0	1.208	0.01361	-0.152	0.018	0.112	0.992	0.999	88.740	0.263	0.376
5.0	1.316	0.01461	-0.154	0.010	0.140	0.991	1.000	90.048	0.264	0.367
6.0	1.413	0.01372	-0.155	0.005	0.169	0.987	1.000	102.978	0.265	0.360
7.0	1.498	0.01483	-0.157	0.003	0.197	0.982	1.000	101.075	0.267	0.354
8.0	1.568	0.02146	-0.158	0.002	0.232	0.974	1.000	73.090	0.271	0.351
9.0	1.620	0.02314	-0.159	0.002	0.277	0.964	1.000	69.993	0.280	0.348
10.0	1.649	0.02507	-0.160	0.002	0.466	0.952	1.000	65.792	0.312	0.347
11.0	1.656	0.02751	-0.161	0.002	0.491	0.935	1.000	60.181	0.057	0.347
12.0	1.639	0.03044	-0.162	0.001	0.521	0.914	1.000	53.850	0.221	0.349
13.0	1.600	0.03376	-0.163	0.001	0.571	0.888	1.000	47.397	0.241	0.352
14.0	1.539	0.03835	-0.163	0.001	0.653	0.849	1.000	40.138	0.258	0.356
15.0	1.425	0.04608	-0.162	0.000	0.998	0.771	0.999	30.916	0.282	0.363
16.0	1.265	0.06487	-0.154	0.000	0.999	0.585	0.999	19.494	0.384	0.372
17.0	1.032	0.13883	-0.109	0.000	0.998	0.098	0.999	7.437	0.433	0.356
18.0	0.921	0.16708	-0.092	0.000	0.998	0.039	0.999	5.515	0.336	0.349
19.0	0.829	0.18588	-0.092	0.000	0.998	0.037	0.999	4.460	0.256	0.361
20.0	0.742	0.20675	-0.090	0.000	0.999	0.033	0.999	3.591	0.265	0.372

Name = NACA 6409
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.276	0.20483	-0.064	0.507	0.000	0.991	0.028	-1.349	0.242	0.020
-19.0	-0.296	0.18321	-0.064	0.461	0.001	0.992	0.028	-1.618	0.256	0.035
-18.0	-0.316	0.17149	-0.063	0.421	0.001	0.992	0.027	-1.845	0.255	0.049
-17.0	-0.335	0.15363	-0.064	0.407	0.001	0.992	0.027	-2.181	0.254	0.060
-16.0	-0.351	0.13684	-0.063	0.400	0.001	0.992	0.026	-2.565	0.248	0.070
-15.0	-0.363	0.12324	-0.064	0.373	0.001	0.992	0.026	-2.942	0.235	0.074
-14.0	-0.367	0.11384	-0.064	0.357	0.001	0.993	0.025	-3.226	-4.214	0.077
-13.0	-0.363	0.09841	-0.065	0.350	0.001	0.993	0.028	-3.688	0.394	0.070
-12.0	-0.347	0.08524	-0.067	0.345	0.002	0.993	0.030	-4.068	0.331	0.058
-11.0	-0.317	0.07588	-0.069	0.314	0.002	0.993	0.035	-4.177	0.374	0.032
-10.0	-0.273	0.06384	-0.076	0.302	0.003	0.993	0.053	-4.278	0.411	-0.027
-9.0	-0.215	0.05245	-0.085	0.295	0.005	0.993	0.094	-4.103	0.395	-0.146
-8.0	-0.142	0.04255	-0.095	0.261	0.005	0.993	0.153	-3.336	0.614	-0.416
-7.0	-0.069	0.00964	-0.138	0.250	0.006	0.993	0.991	-7.174	0.498	-1.751
-6.0	0.040	0.00944	-0.140	0.227	0.006	0.993	0.997	4.221	0.260	3.755
-5.0	0.154	0.00993	-0.141	0.208	0.007	0.993	0.998	15.540	0.260	1.162
-4.0	0.272	0.00985	-0.142	0.194	0.008	0.993	0.998	27.627	0.260	0.771
-3.0	0.391	0.00994	-0.143	0.167	0.010	0.994	0.998	39.394	0.260	0.615
-2.0	0.511	0.01005	-0.144	0.152	0.015	0.994	0.998	50.839	0.260	0.532
-1.0	0.629	0.01034	-0.145	0.127	0.021	0.994	0.998	60.891	0.261	0.481
0.0	0.746	0.01072	-0.147	0.103	0.032	0.993	0.999	69.554	0.261	0.447
1.0	0.862	0.01114	-0.148	0.084	0.047	0.994	0.999	77.398	0.262	0.422
2.0	0.978	0.01176	-0.149	0.060	0.063	0.994	0.999	83.146	0.262	0.403
3.0	1.094	0.01255	-0.151	0.035	0.084	0.993	0.999	87.100	0.262	0.388
4.0	1.208	0.01346	-0.152	0.017	0.109	0.992	1.000	89.697	0.263	0.376
5.0	1.316	0.01443	-0.154	0.010	0.137	0.991	1.000	91.177	0.264	0.367
6.0	1.413	0.01355	-0.155	0.005	0.158	0.988	1.000	104.328	0.265	0.360
7.0	1.499	0.01464	-0.157	0.003	0.188	0.983	1.000	102.385	0.267	0.354
8.0	1.569	0.02116	-0.158	0.002	0.223	0.976	1.000	74.132	0.271	0.351
9.0	1.620	0.02281	-0.159	0.002	0.264	0.966	1.000	71.016	0.280	0.348
10.0	1.650	0.02485	-0.160	0.002	0.322	0.954	1.000	66.387	0.312	0.347
11.0	1.657	0.02713	-0.161	0.002	0.473	0.938	1.000	61.069	0.051	0.347
12.0	1.640	0.02994	-0.162	0.001	0.503	0.917	1.000	54.775	0.220	0.349
13.0	1.601	0.03322	-0.163	0.001	0.541	0.892	1.000	48.210	0.241	0.352
14.0	1.541	0.03793	-0.163	0.001	0.596	0.852	1.000	40.611	0.259	0.356
15.0	1.424	0.04627	-0.161	0.000	0.691	0.768	1.000	30.772	0.280	0.363
16.0	1.268	0.06330	-0.155	0.000	0.999	0.596	0.999	20.029	0.379	0.372
17.0	1.035	0.13666	-0.111	0.000	0.998	0.108	0.999	7.574	0.431	0.358
18.0	0.922	0.16628	-0.092	0.000	0.998	0.041	0.999	5.545	0.339	0.350
19.0	0.830	0.18358	-0.093	0.000	0.998	0.040	0.999	4.520	0.257	0.362
20.0	0.743	0.20634	-0.091	0.000	0.998	0.034	0.999	3.600	0.272	0.373

Name = NACA 6409
