Name = NACA 0018
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	-0.000	0.01054	-0.000	0.115	0.115	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.00973	-0.002	0.099	0.136	0.990	0.991	12.867	0.267	0.267
2.0	0.250	0.00979	-0.004	0.079	0.160	0.987	0.991	25.539	0.267	0.267
3.0	0.374	0.00996	-0.006	0.068	0.178	0.984	0.992	37.563	0.267	0.267
4.0	0.497	0.01388	-0.009	0.052	0.208	0.981	0.992	35.842	0.267	0.267
5.0	0.619	0.01459	-0.011	0.044	0.224	0.977	0.993	42.453	0.268	0.267
6.0	0.739	0.01553	-0.013	0.034	0.254	0.970	0.993	47.558	0.268	0.267
7.0	0.855	0.01661	-0.015	0.029	0.274	0.962	0.993	51.488	0.268	0.267
8.0	0.968	0.01775	-0.017	0.026	0.303	0.950	0.994	54.553	0.268	0.268
9.0	1.075	0.01944	-0.019	0.020	0.328	0.933	0.995	55.286	0.269	0.268
10.0	1.174	0.02135	-0.021	0.016	0.356	0.909	0.995	55.005	0.270	0.268
11.0	1.266	0.02356	-0.023	0.015	0.389	0.879	0.995	53.710	0.271	0.268
12.0	1.347	0.02637	-0.024	0.013	0.413	0.841	0.995	51.095	0.272	0.268
13.0	1.417	0.03021	-0.026	0.012	0.452	0.791	0.996	46.916	0.274	0.268
14.0	1.476	0.03517	-0.027	0.012	0.476	0.736	0.996	41.974	0.276	0.269
15.0	1.519	0.04244	-0.029	0.010	0.512	0.668	0.996	35.787	0.284	0.269
16.0	1.541	0.05312	-0.030	0.008	0.553	0.590	0.996	29.013	0.301	0.269
17.0	1.554	0.06559	-0.031	0.006	0.580	0.519	0.996	23.695	0.346	0.270
18.0	1.558	0.07962	-0.031	0.006	0.617	0.457	0.997	19.568	-0.761	0.270
19.0	1.553	0.09585	-0.032	0.005	0.659	0.400	0.997	16.200	0.181	0.271
20.0	1.540	0.11302	-0.032	0.005	0.694	0.352	0.997	13.630	0.204	0.271

Name = NACA 0018
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.544	0.10981	0.033	0.659	0.005	0.997	0.363	-14.063	0.204	0.271
-19.0	-1.557	0.09291	0.032	0.618	0.005	1.000	0.411	-16.755	0.176	0.271
-18.0	-1.561	0.07760	0.031	0.581	0.005	0.997	0.466	-20.120	-1.881	0.270
-17.0	-1.557	0.06373	0.031	0.555	0.006	0.997	0.529	-24.438	0.345	0.270
-16.0	-1.544	0.05186	0.030	0.513	0.007	0.996	0.597	-29.769	0.300	0.269
-15.0	-1.519	0.04203	0.029	0.482	0.008	0.996	0.671	-36.153	0.284	0.269
-14.0	-1.480	0.03399	0.028	0.454	0.011	0.996	0.748	-43.530	0.277	0.269
-13.0	-1.420	0.02931	0.026	0.418	0.012	0.996	0.801	-48.447	0.274	0.268
-12.0	-1.349	0.02559	0.025	0.398	0.013	0.996	0.848	-52.739	0.272	0.268
-11.0	-1.267	0.02298	0.023	0.361	0.014	0.996	0.885	-55.151	0.271	0.268
-10.0	-1.175	0.02082	0.021	0.341	0.015	0.995	0.913	-56.442	0.270	0.268
-9.0	-1.076	0.01906	0.019	0.308	0.018	0.995	0.936	-56.415	0.269	0.268
-8.0	-0.969	0.01742	0.017	0.286	0.024	0.994	0.953	-55.630	0.268	0.268
-7.0	-0.856	0.01623	0.015	0.260	0.028	0.994	0.963	-52.720	0.268	0.267
-6.0	-0.739	0.01523	0.013	0.234	0.031	0.993	0.972	-48.510	0.268	0.267
-5.0	-0.619	0.01433	0.011	0.213	0.041	0.993	0.978	-43.221	0.268	0.267
-4.0	-0.497	0.01364	0.009	0.187	0.048	0.993	0.981	-36.455	0.267	0.267
-3.0	-0.374	0.00980	0.006	0.170	0.060	0.992	0.985	-38.205	0.267	0.267
-2.0	-0.250	0.00973	0.004	0.144	0.073	0.991	0.987	-25.713	0.267	0.267
-1.0	-0.125	0.01051	0.002	0.130	0.092	0.991	0.990	-11.921	0.267	0.267
0.0	-0.000	0.01052	-0.000	0.106	0.106	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.01051	-0.002	0.092	0.130	0.990	0.991	11.921	0.267	0.267
2.0	0.250	0.00973	-0.004	0.073	0.144	0.987	0.991	25.713	0.267	0.267
3.0	0.374	0.00980	-0.006	0.060	0.170	0.985	0.992	38.205	0.267	0.267
4.0	0.497	0.01364	-0.009	0.048	0.187	0.981	0.993	36.455	0.267	0.267
5.0	0.619	0.01433	-0.011	0.041	0.213	0.978	0.993	43.221	0.268	0.267
6.0	0.739	0.01523	-0.013	0.031	0.234	0.972	0.993	48.510	0.268	0.267
7.0	0.856	0.01623	-0.015	0.028	0.260	0.963	0.994	52.720	0.268	0.267
8.0	0.969	0.01742	-0.017	0.024	0.286	0.953	0.994	55.630	0.268	0.268
9.0	1.076	0.01906	-0.019	0.018	0.308	0.936	0.995	56.415	0.269	0.268
10.0	1.175	0.02082	-0.021	0.015	0.341	0.913	0.995	56.442	0.270	0.268
11.0	1.267	0.02298	-0.023	0.014	0.361	0.885	0.996	55.151	0.271	0.268
12.0	1.349	0.02559	-0.025	0.013	0.398	0.848	0.996	52.739	0.272	0.268
13.0	1.420	0.02931	-0.026	0.012	0.418	0.801	0.996	48.447	0.274	0.268
14.0	1.480	0.03399	-0.028	0.011	0.454	0.748	0.996	43.530	0.277	0.269
15.0	1.519	0.04203	-0.029	0.008	0.482	0.671	0.996	36.153	0.284	0.269
16.0	1.544	0.05186	-0.030	0.007	0.513	0.597	0.996	29.769	0.300	0.269
17.0	1.557	0.06373	-0.031	0.006	0.555	0.529	0.997	24.438	0.345	0.270
18.0	1.561	0.07760	-0.031	0.005	0.581	0.466	0.997	20.120	-1.856	0.270
19.0	1.557	0.09291	-0.032	0.005	0.618	0.411	0.997	16.755	0.176	0.271
20.0	1.544	0.10981	-0.033	0.005	0.659	0.363	0.997	14.063	0.203	0.271

Name = NACA 0018
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.547	0.10737	0.033	0.621	0.004	0.997	0.372	-14.411	0.204	0.271
-19.0	-1.560	0.09077	0.032	0.589	0.005	1.000	0.421	-17.187	0.175	0.271
-18.0	-1.565	0.07547	0.032	0.558	0.005	0.997	0.476	-20.732	-1.631	0.270
-17.0	-1.561	0.06194	0.031	0.519	0.005	0.997	0.539	-25.197	0.344	0.270
-16.0	-1.546	0.05061	0.030	0.493	0.006	0.997	0.605	-30.552	0.300	0.269
-15.0	-1.521	0.04139	0.029	0.458	0.007	0.996	0.674	-36.737	0.284	0.269
-14.0	-1.481	0.03343	0.028	0.427	0.010	0.996	0.752	-44.308	0.277	0.269
-13.0	-1.423	0.02842	0.026	0.403	0.012	0.996	0.810	-50.059	0.274	0.268
-12.0	-1.351	0.02502	0.025	0.369	0.013	0.996	0.855	-54.012	0.272	0.268
-11.0	-1.268	0.02246	0.023	0.350	0.013	0.996	0.890	-56.477	0.271	0.268
-10.0	-1.176	0.02046	0.021	0.316	0.014	0.995	0.917	-57.484	0.270	0.268
-9.0	-1.076	0.01874	0.019	0.299	0.016	0.995	0.938	-57.408	0.269	0.268
-8.0	-0.969	0.01720	0.017	0.266	0.022	0.994	0.955	-56.361	0.268	0.268
-7.0	-0.856	0.01588	0.015	0.252	0.027	0.994	0.965	-53.895	0.268	0.267
-6.0	-0.739	0.01503	0.013	0.220	0.030	0.993	0.973	-49.158	0.268	0.267
-5.0	-0.619	0.01410	0.011	0.207	0.036	0.993	0.978	-43.936	0.268	0.267
-4.0	-0.497	0.01347	0.009	0.177	0.046	0.993	0.982	-36.926	0.267	0.267
-3.0	-0.374	0.00964	0.006	0.160	0.055	0.992	0.985	-38.820	0.267	0.267
-2.0	-0.250	0.00950	0.004	0.136	0.070	0.992	0.989	-26.330	0.267	0.267
-1.0	-0.125	0.01042	0.002	0.118	0.082	0.991	0.990	-12.016	0.267	0.267
0.0	-0.000	0.01028	-0.000	0.101	0.101	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.01042	-0.002	0.082	0.118	0.990	0.991	12.016	0.267	0.267
2.0	0.250	0.00950	-0.004	0.070	0.136	0.989	0.992	26.330	0.267	0.267
3.0	0.374	0.00964	-0.006	0.055	0.160	0.985	0.992	38.820	0.267	0.267
4.0	0.497	0.01347	-0.009	0.046	0.177	0.982	0.993	36.926	0.267	0.267
5.0	0.619	0.01410	-0.011	0.036	0.207	0.978	0.993	43.936	0.268	0.267
6.0	0.739	0.01503	-0.013	0.030	0.220	0.973	0.993	49.158	0.268	0.267
7.0	0.856	0.01588	-0.015	0.027	0.252	0.965	0.994	53.895	0.268	0.267
8.0	0.969	0.01720	-0.017	0.022	0.266	0.955	0.994	56.361	0.268	0.268
9.0	1.076	0.01874	-0.019	0.016	0.299	0.938	0.995	57.408	0.269	0.268
10.0	1.176	0.02046	-0.021	0.014	0.316	0.917	0.995	57.484	0.270	0.268
11.0	1.268	0.02246	-0.023	0.013	0.350	0.890	0.996	56.477	0.271	0.268
12.0	1.351	0.02502	-0.025	0.013	0.369	0.855	0.996	54.012	0.272	0.268
13.0	1.423	0.02842	-0.026	0.012	0.403	0.810	0.996	50.059	0.274	0.268
14.0	1.481	0.03343	-0.028	0.010	0.427	0.752	0.996	44.308	0.277	0.269
15.0	1.521	0.04139	-0.029	0.007	0.458	0.674	0.996	36.737	0.284	0.269
16.0	1.546	0.05061	-0.030	0.006	0.493	0.605	0.997	30.552	0.300	0.269
17.0	1.561	0.06194	-0.031	0.005	0.519	0.539	0.997	25.197	0.344	0.270
18.0	1.565	0.07547	-0.032	0.005	0.558	0.476	0.997	20.732	-1.609	0.270
19.0	1.560	0.09077	-0.032	0.005	0.589	0.421	0.997	17.187	0.175	0.271
20.0	1.547	0.10737	-0.033	0.004	0.621	0.372	0.997	14.411	0.202	0.271

Name = NACA 0018
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.551	0.10445	0.033	0.603	0.004	1.000	0.381	-14.847	0.203	0.271
-19.0	-1.564	0.08823	0.032	0.562	0.005	1.000	0.431	-17.725	0.168	0.271
-18.0	-1.568	0.07380	0.032	0.528	0.005	0.997	0.484	-21.242	21.377	0.270
-17.0	-1.564	0.06042	0.031	0.504	0.005	0.997	0.547	-25.880	0.343	0.270
-16.0	-1.549	0.04965	0.030	0.465	0.005	0.997	0.612	-31.193	0.300	0.269
-15.0	-1.522	0.04078	0.029	0.445	0.006	0.996	0.679	-37.332	0.284	0.269
-14.0	-1.481	0.03334	0.028	0.408	0.008	0.996	0.752	-44.433	0.277	0.269
-13.0	-1.425	0.02776	0.026	0.383	0.011	0.996	0.817	-51.317	0.274	0.268
-12.0	-1.353	0.02440	0.025	0.355	0.013	0.996	0.862	-55.445	0.272	0.268
-11.0	-1.270	0.02202	0.023	0.328	0.013	0.996	0.895	-57.673	0.271	0.268
-10.0	-1.177	0.02005	0.021	0.304	0.014	0.995	0.921	-58.700	0.270	0.268
-9.0	-1.076	0.01843	0.019	0.279	0.015	0.995	0.940	-58.394	0.269	0.268
-8.0	-0.970	0.01700	0.017	0.257	0.019	0.994	0.956	-57.035	0.268	0.268
-7.0	-0.856	0.01569	0.015	0.231	0.026	0.994	0.966	-54.566	0.268	0.267
-6.0	-0.739	0.01475	0.013	0.212	0.028	0.994	0.974	-50.127	0.268	0.267
-5.0	-0.620	0.01398	0.011	0.187	0.034	0.993	0.979	-44.321	0.268	0.267
-4.0	-0.498	0.00974	0.009	0.171	0.045	0.993	0.982	-51.075	0.267	0.267
-3.0	-0.374	0.00959	0.006	0.146	0.051	0.992	0.986	-39.040	0.267	0.267
-2.0	-0.250	0.00941	0.004	0.132	0.068	0.992	0.989	-26.587	0.267	0.267
-1.0	-0.125	0.01031	0.002	0.109	0.077	0.991	0.990	-12.152	0.267	0.267
0.0	-0.000	0.01023	-0.000	0.098	0.098	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.01031	-0.002	0.077	0.109	0.990	0.991	12.152	0.267	0.267
2.0	0.250	0.00941	-0.004	0.068	0.132	0.989	0.992	26.587	0.267	0.267
3.0	0.374	0.00959	-0.006	0.051	0.146	0.986	0.992	39.040	0.267	0.267
4.0	0.498	0.00974	-0.009	0.045	0.171	0.982	0.993	51.075	0.267	0.267
5.0	0.620	0.01398	-0.011	0.034	0.187	0.979	0.993	44.321	0.268	0.267
6.0	0.739	0.01475	-0.013	0.028	0.212	0.974	0.994	50.127	0.268	0.267
7.0	0.856	0.01569	-0.015	0.026	0.231	0.966	0.994	54.566	0.268	0.267
8.0	0.970	0.01700	-0.017	0.019	0.257	0.956	0.994	57.035	0.268	0.268
9.0	1.076	0.01843	-0.019	0.015	0.279	0.940	0.995	58.394	0.269	0.268
10.0	1.177	0.02005	-0.021	0.014	0.304	0.921	0.995	58.700	0.270	0.268
11.0	1.270	0.02202	-0.023	0.013	0.328	0.895	0.996	57.673	0.271	0.268
12.0	1.353	0.02440	-0.025	0.013	0.355	0.862	0.996	55.445	0.272	0.268
13.0	1.425	0.02776	-0.026	0.011	0.383	0.817	0.996	51.317	0.274	0.268
14.0	1.481	0.03334	-0.028	0.008	0.408	0.752	0.996	44.433	0.277	0.269
15.0	1.522	0.04078	-0.029	0.006	0.445	0.679	0.996	37.332	0.284	0.269
16.0	1.549	0.04965	-0.030	0.005	0.465	0.612	0.997	31.193	0.300	0.269
17.0	1.564	0.06042	-0.031	0.005	0.504	0.547	0.997	25.880	0.343	0.270
18.0	1.568	0.07380	-0.032	0.005	0.528	0.484	0.997	21.242	21.140	0.270
19.0	1.564	0.08823	-0.032	0.005	0.562	0.431	0.997	17.725	0.169	0.271
20.0	1.551	0.10445	-0.033	0.004	0.603	0.381	0.998	14.847	0.203	0.271

Name = NACA 0018
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.553	0.10286	0.033	0.570	0.004	1.000	0.388	-15.098	0.202	0.271
-19.0	-1.566	0.08662	0.033	0.543	0.004	1.000	0.438	-18.078	0.173	0.271
-18.0	-1.571	0.07186	0.032	0.509	0.005	0.997	0.493	-21.858	-3.222	0.270
-17.0	-1.566	0.05915	0.031	0.476	0.005	0.997	0.555	-26.484	0.343	0.270
-16.0	-1.551	0.04853	0.030	0.453	0.005	0.997	0.620	-31.970	0.299	0.269
-15.0	-1.524	0.04007	0.029	0.417	0.005	0.997	0.684	-38.030	0.284	0.269
-14.0	-1.482	0.03294	0.028	0.399	0.007	0.996	0.755	-44.996	0.277	0.269
-13.0	-1.427	0.02715	0.026	0.363	0.011	0.996	0.824	-52.548	0.274	0.268
-12.0	-1.354	0.02397	0.025	0.348	0.012	0.996	0.867	-56.509	0.272	0.268
-11.0	-1.271	0.02162	0.023	0.312	0.013	0.996	0.899	-58.785	0.271	0.268
-10.0	-1.178	0.01974	0.021	0.298	0.013	0.995	0.924	-59.668	0.270	0.268
-9.0	-1.077	0.01817	0.019	0.265	0.015	0.995	0.942	-59.255	0.269	0.268
-8.0	-0.970	0.01671	0.017	0.252	0.018	0.995	0.958	-58.062	0.268	0.268
-7.0	-0.857	0.01541	0.015	0.220	0.025	0.994	0.968	-55.586	0.268	0.267
-6.0	-0.739	0.01455	0.013	0.208	0.027	0.994	0.976	-50.809	0.268	0.267
-5.0	-0.620	0.01377	0.011	0.178	0.032	0.993	0.979	-45.008	0.268	0.267
-4.0	-0.498	0.00958	0.009	0.167	0.044	0.993	0.983	-51.943	0.267	0.267
-3.0	-0.374	0.00943	0.006	0.139	0.049	0.993	0.986	-39.697	0.267	0.267
-2.0	-0.250	0.00931	0.004	0.129	0.062	0.992	0.989	-26.879	0.267	0.267
-1.0	-0.125	0.01008	0.002	0.104	0.073	0.992	0.991	-12.421	0.267	0.267
0.0	-0.000	0.01003	-0.000	0.092	0.092	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.01008	-0.002	0.073	0.104	0.991	0.992	12.421	0.267	0.267
2.0	0.250	0.00931	-0.004	0.062	0.129	0.989	0.992	26.879	0.267	0.267
3.0	0.374	0.00943	-0.006	0.049	0.139	0.986	0.993	39.697	0.267	0.267
4.0	0.498	0.00958	-0.009	0.044	0.167	0.983	0.993	51.943	0.267	0.267
5.0	0.620	0.01377	-0.011	0.032	0.178	0.979	0.993	45.008	0.268	0.267
6.0	0.739	0.01455	-0.013	0.027	0.208	0.976	0.994	50.809	0.268	0.267
7.0	0.857	0.01541	-0.015	0.025	0.220	0.968	0.994	55.586	0.268	0.267
8.0	0.970	0.01671	-0.017	0.018	0.252	0.958	0.995	58.062	0.268	0.268
9.0	1.077	0.01817	-0.019	0.015	0.265	0.942	0.995	59.255	0.269	0.268
10.0	1.178	0.01974	-0.021	0.013	0.298	0.924	0.995	59.668	0.270	0.268
11.0	1.271	0.02162	-0.023	0.013	0.312	0.899	0.996	58.785	0.271	0.268
12.0	1.354	0.02397	-0.025	0.012	0.348	0.867	0.996	56.509	0.272	0.268
13.0	1.427	0.02715	-0.026	0.011	0.363	0.824	0.996	52.548	0.274	0.268
14.0	1.482	0.03294	-0.028	0.007	0.399	0.755	0.996	44.996	0.277	0.269
15.0	1.524	0.04007	-0.029	0.005	0.417	0.684	0.997	38.030	0.284	0.269
16.0	1.551	0.04853	-0.030	0.005	0.453	0.620	0.997	31.970	0.299	0.269
17.0	1.566	0.05915	-0.031	0.005	0.476	0.555	0.997	26.484	0.343	0.270
18.0	1.571	0.07186	-0.032	0.005	0.509	0.493	0.997	21.858	-3.184	0.270
19.0	1.566	0.08662	-0.033	0.004	0.543	0.438	0.997	18.078	0.174	0.271
20.0	1.553	0.10286	-0.033	0.004	0.570	0.388	0.998	15.098	0.202	0.271

Name = NACA 0018
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.556	0.10075	0.033	0.556	0.004	1.000	0.395	-15.439	0.204	0.271
-19.0	-1.569	0.08470	0.033	0.518	0.004	1.000	0.446	-18.524	0.169	0.271
-18.0	-1.573	0.07068	0.032	0.499	0.004	0.997	0.499	-22.252	8.103	0.270
-17.0	-1.569	0.05802	0.031	0.460	0.005	0.997	0.562	-27.039	0.344	0.270
-16.0	-1.554	0.04757	0.030	0.434	0.005	0.997	0.627	-32.661	0.300	0.269
-15.0	-1.526	0.03934	0.029	0.406	0.005	0.997	0.691	-38.794	0.284	0.269
-14.0	-1.483	0.03252	0.028	0.378	0.006	0.996	0.759	-45.613	0.277	0.269
-13.0	-1.427	0.02714	0.026	0.354	0.009	0.996	0.823	-52.577	0.274	0.268
-12.0	-1.356	0.02357	0.025	0.326	0.012	0.996	0.871	-57.521	0.272	0.268
-11.0	-1.272	0.02125	0.023	0.304	0.013	0.996	0.903	-59.838	0.271	0.268
-10.0	-1.178	0.01943	0.021	0.279	0.013	0.996	0.926	-60.642	0.270	0.268
-9.0	-1.077	0.01792	0.019	0.258	0.014	0.996	0.944	-60.113	0.269	0.268
-8.0	-0.970	0.01655	0.017	0.235	0.016	0.995	0.959	-58.603	0.268	0.268
-7.0	-0.857	0.01526	0.015	0.213	0.024	0.994	0.969	-56.131	0.268	0.267
-6.0	-0.740	0.01436	0.013	0.194	0.027	0.994	0.976	-51.507	0.268	0.267
-5.0	-0.620	0.01360	0.011	0.172	0.030	0.993	0.980	-45.577	0.268	0.267
-4.0	-0.498	0.00953	0.009	0.153	0.039	0.993	0.983	-52.234	0.267	0.267
-3.0	-0.374	0.00935	0.006	0.135	0.047	0.993	0.987	-40.044	0.267	0.267
-2.0	-0.250	0.00928	0.004	0.116	0.057	0.992	0.990	-26.958	0.267	0.267
-1.0	-0.125	0.01005	0.002	0.101	0.071	0.992	0.991	-12.461	0.267	0.267
0.0	-0.000	0.01005	-0.000	0.083	0.083	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.01005	-0.002	0.071	0.101	0.991	0.992	12.461	0.267	0.267
2.0	0.250	0.00928	-0.004	0.057	0.116	0.990	0.992	26.958	0.267	0.267
3.0	0.374	0.00935	-0.006	0.047	0.135	0.987	0.993	40.044	0.267	0.267
4.0	0.498	0.00953	-0.009	0.039	0.153	0.983	0.993	52.234	0.267	0.267
5.0	0.620	0.01360	-0.011	0.030	0.172	0.980	0.993	45.577	0.268	0.267
6.0	0.740	0.01436	-0.013	0.027	0.194	0.976	0.994	51.507	0.268	0.267
7.0	0.857	0.01526	-0.015	0.024	0.213	0.969	0.994	56.131	0.268	0.267
8.0	0.970	0.01655	-0.017	0.016	0.235	0.959	0.995	58.603	0.268	0.268
9.0	1.077	0.01792	-0.019	0.014	0.258	0.944	0.996	60.113	0.269	0.268
10.0	1.178	0.01943	-0.021	0.013	0.279	0.926	0.996	60.642	0.270	0.268
11.0	1.272	0.02125	-0.023	0.013	0.304	0.903	0.996	59.838	0.271	0.268
12.0	1.356	0.02357	-0.025	0.012	0.326	0.871	0.996	57.521	0.272	0.268
13.0	1.427	0.02714	-0.026	0.009	0.354	0.823	0.996	52.577	0.274	0.268
14.0	1.483	0.03252	-0.028	0.006	0.378	0.759	0.996	45.613	0.277	0.269
15.0	1.526	0.03934	-0.029	0.005	0.406	0.691	0.997	38.794	0.284	0.269
16.0	1.554	0.04757	-0.030	0.005	0.434	0.627	0.997	32.661	0.300	0.269
17.0	1.569	0.05802	-0.031	0.005	0.460	0.562	0.997	27.039	0.344	0.270
18.0	1.573	0.07068	-0.032	0.004	0.499	0.499	0.997	22.252	8.019	0.270
19.0	1.569	0.08470	-0.033	0.004	0.518	0.446	0.997	18.524	0.170	0.271
20.0	1.556	0.10075	-0.033	0.004	0.556	0.395	0.998	15.439	0.204	0.271

Name = NACA 0018
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.558	0.09870	0.033	0.533	0.004	1.000	0.403	-15.789	0.194	0.271
-19.0	-1.571	0.08350	0.033	0.506	0.004	1.000	0.451	-18.809	0.169	0.271
-18.0	-1.576	0.06905	0.032	0.471	0.004	1.000	0.508	-22.822	-1.181	0.270
-17.0	-1.572	0.05666	0.031	0.452	0.005	0.997	0.570	-27.740	0.346	0.270
-16.0	-1.556	0.04648	0.030	0.415	0.005	0.997	0.635	-33.484	0.299	0.269
-15.0	-1.528	0.03866	0.029	0.399	0.005	0.997	0.697	-39.518	0.284	0.269
-14.0	-1.484	0.03207	0.028	0.362	0.006	0.997	0.763	-46.282	0.277	0.269
-13.0	-1.427	0.02690	0.026	0.348	0.008	0.996	0.825	-53.058	0.274	0.268
-12.0	-1.357	0.02319	0.025	0.313	0.012	0.996	0.875	-58.503	0.272	0.268
-11.0	-1.273	0.02097	0.023	0.299	0.012	0.996	0.906	-60.694	0.271	0.268
-10.0	-1.179	0.01920	0.021	0.267	0.013	0.996	0.929	-61.399	0.270	0.268
-9.0	-1.078	0.01771	0.019	0.254	0.013	0.996	0.946	-60.859	0.269	0.268
-8.0	-0.970	0.01643	0.017	0.223	0.016	0.995	0.960	-59.053	0.268	0.268
-7.0	-0.857	0.01517	0.015	0.209	0.021	0.994	0.969	-56.474	0.268	0.267
-6.0	-0.740	0.01423	0.013	0.182	0.026	0.994	0.977	-51.988	0.268	0.267
-5.0	-0.620	0.01339	0.011	0.169	0.029	0.994	0.981	-46.277	0.268	0.267
-4.0	-0.498	0.00948	0.009	0.144	0.036	0.993	0.984	-52.524	0.267	0.267
-3.0	-0.374	0.00919	0.006	0.132	0.046	0.993	0.987	-40.744	0.267	0.267
-2.0	-0.250	0.01006	0.004	0.109	0.053	0.992	0.990	-24.876	0.267	0.267
-1.0	-0.125	0.00993	0.002	0.099	0.069	0.992	0.991	-12.614	0.267	0.267
0.0	-0.000	0.00985	-0.000	0.078	0.078	0.991	0.991	-0.000	0.267	0.250
1.0	0.125	0.00993	-0.002	0.069	0.099	0.991	0.992	12.614	0.267	0.267
2.0	0.250	0.01006	-0.004	0.053	0.109	0.990	0.992	24.876	0.267	0.267
3.0	0.374	0.00919	-0.006	0.046	0.132	0.987	0.993	40.744	0.267	0.267
4.0	0.498	0.00948	-0.009	0.036	0.144	0.984	0.993	52.524	0.267	0.267
5.0	0.620	0.01339	-0.011	0.029	0.169	0.981	0.994	46.277	0.268	0.267
6.0	0.740	0.01423	-0.013	0.026	0.182	0.977	0.994	51.988	0.268	0.267
7.0	0.857	0.01517	-0.015	0.021	0.209	0.969	0.994	56.474	0.268	0.267
8.0	0.970	0.01643	-0.017	0.016	0.223	0.960	0.995	59.053	0.268	0.268
9.0	1.078	0.01771	-0.019	0.013	0.254	0.946	0.996	60.859	0.269	0.268
10.0	1.179	0.01920	-0.021	0.013	0.267	0.929	0.996	61.399	0.270	0.268
11.0	1.273	0.02097	-0.023	0.012	0.299	0.906	0.996	60.694	0.271	0.268
12.0	1.357	0.02319	-0.025	0.012	0.313	0.875	0.996	58.503	0.272	0.268
13.0	1.427	0.02690	-0.026	0.008	0.348	0.825	0.996	53.058	0.274	0.268
14.0	1.484	0.03207	-0.028	0.006	0.362	0.763	0.997	46.282	0.277	0.269
15.0	1.528	0.03866	-0.029	0.005	0.399	0.697	0.997	39.518	0.284	0.269
16.0	1.556	0.04648	-0.030	0.005	0.415	0.635	0.997	33.484	0.299	0.269
17.0	1.572	0.05666	-0.031	0.005	0.452	0.570	0.997	27.740	0.345	0.270
18.0	1.576	0.06905	-0.032	0.004	0.471	0.508	0.998	22.822	-1.166	0.270
19.0	1.571	0.08350	-0.033	0.004	0.506	0.451	0.997	18.809	0.169	0.271
20.0	1.558	0.09870	-0.033	0.004	0.533	0.403	0.998	15.789	0.194	0.271

Name = NACA 0018
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
