Name = NACA 2412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.101	0.01033	-0.046	0.208	0.031	0.995	0.997	-9.809	0.261	-0.201
-2.0	0.018	0.01111	-0.047	0.177	0.043	0.995	0.997	1.648	0.261	2.816
-1.0	0.138	0.01097	-0.048	0.152	0.061	0.994	0.997	12.619	0.261	0.599
0.0	0.258	0.01100	-0.050	0.127	0.082	0.994	0.997	23.474	0.261	0.442
1.0	0.378	0.01121	-0.051	0.098	0.107	0.994	0.998	33.714	0.261	0.385
2.0	0.497	0.01142	-0.052	0.072	0.136	0.993	0.998	43.519	0.262	0.355
3.0	0.616	0.01185	-0.054	0.049	0.166	0.992	0.998	51.957	0.262	0.337
4.0	0.732	0.01242	-0.055	0.033	0.192	0.991	0.998	58.999	0.262	0.325
5.0	0.847	0.01303	-0.057	0.023	0.224	0.990	0.998	65.006	0.262	0.317
6.0	0.957	0.01224	-0.058	0.015	0.260	0.987	0.998	78.210	0.263	0.311
7.0	1.063	0.01741	-0.059	0.012	0.300	0.981	0.999	61.048	0.263	0.306
8.0	1.158	0.01870	-0.061	0.010	0.342	0.975	0.999	61.930	0.265	0.302
9.0	1.241	0.02033	-0.062	0.007	0.409	0.963	0.999	61.043	0.266	0.300
10.0	1.310	0.02242	-0.063	0.005	0.457	0.944	0.999	58.433	0.268	0.298
11.0	1.362	0.02482	-0.064	0.004	0.486	0.918	0.999	54.890	0.272	0.297
12.0	1.395	0.02788	-0.065	0.004	0.522	0.878	0.998	50.036	0.280	0.297
13.0	1.406	0.03193	-0.065	0.004	0.567	0.822	0.999	44.050	0.110	0.297
14.0	1.392	0.03877	-0.065	0.003	0.617	0.734	0.999	35.913	0.269	0.297
15.0	1.356	0.04954	-0.064	0.003	0.673	0.622	0.999	27.380	0.274	0.298
16.0	1.309	0.06350	-0.063	0.003	0.737	0.517	0.999	20.618	0.281	0.298
17.0	1.246	0.08570	-0.061	0.003	0.801	0.389	0.999	14.535	0.297	0.299
18.0	1.172	0.11702	-0.057	0.003	0.856	0.252	0.999	10.015	0.305	0.299
19.0	1.108	0.14635	-0.053	0.002	0.899	0.166	0.999	7.568	0.297	0.298
20.0	1.051	0.17046	-0.051	0.002	0.926	0.124	0.999	6.168	0.287	0.299

Name = NACA 2412
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18747	-0.016	0.684	0.002	0.995	0.055	-4.229	0.222	0.230
-19.0	-0.833	0.16381	-0.017	0.656	0.003	0.996	0.068	-5.084	0.215	0.230
-18.0	-0.856	0.14472	-0.018	0.615	0.004	0.996	0.081	-5.915	0.192	0.229
-17.0	-0.873	0.12664	-0.019	0.577	0.005	0.996	0.098	-6.891	0.156	0.228
-16.0	-0.881	0.11254	-0.020	0.549	0.004	0.996	0.113	-7.829	0.017	0.227
-15.0	-0.886	0.09437	-0.022	0.509	0.005	0.996	0.154	-9.386	-15.100	0.225
-14.0	-0.881	0.07859	-0.024	0.465	0.005	0.996	0.203	-11.216	1.176	0.223
-13.0	-0.880	0.05714	-0.027	0.428	0.005	0.996	0.326	-15.406	-6.216	0.219
-12.0	-0.882	0.03567	-0.031	0.406	0.005	0.996	0.539	-24.736	-1.136	0.215
-11.0	-0.886	0.02052	-0.035	0.384	0.005	0.996	0.851	-43.160	0.372	0.210
-10.0	-0.834	0.01727	-0.037	0.359	0.006	0.996	0.958	-48.303	0.274	0.206
-9.0	-0.754	0.01554	-0.038	0.347	0.007	0.996	0.981	-48.542	0.265	0.199
-8.0	-0.662	0.01221	-0.039	0.312	0.008	0.996	0.990	-54.187	0.262	0.190
-7.0	-0.559	0.01146	-0.041	0.297	0.010	0.996	0.992	-48.832	0.261	0.177
-6.0	-0.451	0.01101	-0.042	0.262	0.014	0.996	0.993	-40.940	0.261	0.157
-5.0	-0.337	0.01056	-0.043	0.247	0.017	0.996	0.994	-31.924	0.261	0.122
-4.0	-0.220	0.01033	-0.044	0.214	0.021	0.996	0.996	-21.303	0.261	0.048
-3.0	-0.101	0.01016	-0.046	0.189	0.030	0.995	0.997	-9.978	0.261	-0.201
-2.0	0.018	0.01089	-0.047	0.167	0.040	0.995	0.998	1.682	0.261	2.816
-1.0	0.138	0.01092	-0.048	0.136	0.056	0.994	0.997	12.681	0.261	0.599
0.0	0.258	0.01089	-0.050	0.112	0.076	0.994	0.997	23.707	0.261	0.442
1.0	0.378	0.01100	-0.051	0.090	0.101	0.994	0.998	34.364	0.261	0.385
2.0	0.497	0.01127	-0.052	0.066	0.125	0.993	0.998	44.107	0.262	0.355
3.0	0.616	0.01164	-0.054	0.045	0.149	0.992	0.998	52.880	0.262	0.337
4.0	0.733	0.01218	-0.055	0.029	0.178	0.991	0.998	60.124	0.262	0.325
5.0	0.847	0.01277	-0.057	0.020	0.212	0.990	0.998	66.308	0.262	0.317
6.0	0.958	0.01202	-0.058	0.014	0.241	0.988	0.998	79.670	0.263	0.311
7.0	1.063	0.01267	-0.059	0.011	0.272	0.983	0.999	83.887	0.264	0.306
8.0	1.158	0.01831	-0.061	0.010	0.310	0.977	0.999	63.262	0.265	0.302
9.0	1.242	0.01996	-0.062	0.007	0.359	0.965	0.999	62.206	0.266	0.300
10.0	1.311	0.02193	-0.063	0.005	0.420	0.948	0.999	59.785	0.269	0.298
11.0	1.364	0.02422	-0.064	0.004	0.459	0.923	0.999	56.307	0.272	0.297
12.0	1.397	0.02709	-0.065	0.004	0.491	0.886	0.998	51.580	0.282	0.297
13.0	1.410	0.03086	-0.066	0.004	0.524	0.835	0.999	45.696	-0.220	0.297
14.0	1.396	0.03750	-0.066	0.003	0.567	0.747	0.999	37.236	0.264	0.297
15.0	1.363	0.04694	-0.065	0.003	0.617	0.646	0.999	29.047	0.272	0.298
16.0	1.315	0.06100	-0.064	0.003	0.669	0.535	0.999	21.549	0.278	0.299
17.0	1.254	0.08072	-0.062	0.003	0.728	0.418	0.999	15.534	0.290	0.299
18.0	1.181	0.11003	-0.058	0.003	0.794	0.285	0.999	10.734	0.301	0.299
19.0	1.114	0.13983	-0.055	0.002	0.848	0.189	0.999	7.966	0.296	0.299
20.0	1.056	0.16439	-0.053	0.002	0.894	0.141	0.999	6.422	0.288	0.300

Name = NACA 2412
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18812	-0.016	0.657	0.002	0.996	0.055	-4.214	0.228	0.230
-19.0	-0.832	0.16639	-0.016	0.617	0.003	0.996	0.063	-4.999	0.213	0.230
-18.0	-0.857	0.14198	-0.018	0.580	0.004	0.996	0.086	-6.036	0.183	0.229
-17.0	-0.874	0.12435	-0.019	0.555	0.005	0.996	0.105	-7.029	0.156	0.228
-16.0	-0.883	0.11012	-0.020	0.512	0.004	0.996	0.121	-8.016	0.029	0.227
-15.0	-0.888	0.09193	-0.022	0.473	0.005	0.996	0.165	-9.660	-1.425	0.225
-14.0	-0.885	0.07563	-0.024	0.437	0.005	0.996	0.221	-11.704	1.527	0.222
-13.0	-0.884	0.05485	-0.028	0.410	0.005	0.996	0.345	-16.119	-0.736	0.219
-12.0	-0.892	0.03220	-0.032	0.397	0.005	0.996	0.590	-27.711	-1.445	0.215
-11.0	-0.889	0.01992	-0.035	0.363	0.005	0.996	0.865	-44.607	0.343	0.210
-10.0	-0.834	0.01691	-0.037	0.350	0.005	0.996	0.960	-49.350	0.273	0.206
-9.0	-0.754	0.01526	-0.038	0.319	0.006	0.996	0.982	-49.434	0.265	0.199
-8.0	-0.662	0.01196	-0.039	0.301	0.007	0.996	0.990	-55.341	0.262	0.190
-7.0	-0.560	0.01132	-0.041	0.271	0.009	0.996	0.992	-49.434	0.261	0.177
-6.0	-0.451	0.01078	-0.042	0.252	0.013	0.996	0.993	-41.804	0.261	0.157
-5.0	-0.337	0.01039	-0.043	0.222	0.016	0.996	0.995	-32.430	0.261	0.122
-4.0	-0.220	0.01017	-0.044	0.205	0.020	0.996	0.996	-21.627	0.261	0.048
-3.0	-0.101	0.01004	-0.046	0.174	0.028	0.995	0.997	-10.095	0.261	-0.201
-2.0	0.018	0.01084	-0.047	0.153	0.037	0.995	0.998	1.690	0.261	2.816
-1.0	0.138	0.01071	-0.048	0.129	0.052	0.995	0.997	12.921	0.261	0.599
0.0	0.258	0.01071	-0.050	0.102	0.072	0.995	0.998	24.117	0.261	0.442
1.0	0.378	0.01084	-0.051	0.079	0.093	0.994	0.998	34.863	0.261	0.385
2.0	0.497	0.01116	-0.052	0.059	0.114	0.993	0.998	44.553	0.262	0.355
3.0	0.616	0.01149	-0.054	0.041	0.140	0.993	0.998	53.579	0.262	0.337
4.0	0.733	0.01195	-0.055	0.027	0.171	0.991	0.998	61.298	0.262	0.325
5.0	0.847	0.01256	-0.057	0.019	0.195	0.990	0.998	67.446	0.262	0.317
6.0	0.958	0.01182	-0.058	0.013	0.223	0.989	0.998	81.052	0.263	0.311
7.0	1.063	0.01244	-0.059	0.011	0.258	0.984	0.999	85.495	0.264	0.306
8.0	1.158	0.01798	-0.061	0.009	0.294	0.978	0.999	64.448	0.265	0.302
9.0	1.242	0.01963	-0.062	0.006	0.325	0.967	0.999	63.267	0.266	0.300
10.0	1.312	0.02153	-0.063	0.004	0.380	0.951	0.999	60.918	0.269	0.298
11.0	1.365	0.02373	-0.064	0.004	0.439	0.928	0.999	57.519	0.273	0.297
12.0	1.399	0.02652	-0.065	0.003	0.463	0.892	0.999	52.761	0.282	0.297
13.0	1.413	0.03000	-0.066	0.004	0.501	0.844	0.999	47.107	0.653	0.297
14.0	1.401	0.03616	-0.066	0.003	0.531	0.762	0.999	38.739	0.263	0.297
15.0	1.367	0.04557	-0.065	0.003	0.572	0.659	0.999	29.999	0.269	0.298
16.0	1.321	0.05797	-0.064	0.003	0.620	0.557	0.999	22.789	0.275	0.299
17.0	1.260	0.07683	-0.063	0.003	0.671	0.441	0.999	16.405	0.290	0.300
18.0	1.185	0.10725	-0.059	0.002	0.727	0.297	0.999	11.045	0.297	0.300
19.0	1.119	0.13457	-0.056	0.002	0.793	0.209	0.999	8.317	0.292	0.300
20.0	1.059	0.15953	-0.054	0.002	0.847	0.155	0.999	6.641	0.289	0.301

Name = NACA 2412
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18662	-0.016	0.621	0.002	0.996	0.056	-4.249	0.229	0.230
-19.0	-0.832	0.16691	-0.016	0.588	0.002	0.996	0.062	-4.983	0.216	0.230
-18.0	-0.856	0.14451	-0.018	0.559	0.003	0.996	0.081	-5.924	0.180	0.229
-17.0	-0.876	0.12212	-0.020	0.518	0.005	0.996	0.112	-7.170	0.149	0.228
-16.0	-0.884	0.10835	-0.021	0.489	0.004	0.996	0.128	-8.161	0.028	0.227
-15.0	-0.889	0.09111	-0.022	0.451	0.005	0.996	0.169	-9.756	-0.664	0.225
-14.0	-0.889	0.07295	-0.025	0.414	0.005	0.996	0.238	-12.183	-2.249	0.222
-13.0	-0.891	0.05116	-0.028	0.400	0.005	0.996	0.380	-17.419	-0.343	0.218
-12.0	-0.901	0.02954	-0.032	0.370	0.005	0.996	0.634	-30.499	-7.500	0.214
-11.0	-0.892	0.01924	-0.035	0.353	0.005	0.996	0.884	-46.352	0.325	0.210
-10.0	-0.835	0.01659	-0.037	0.332	0.005	0.996	0.964	-50.312	0.272	0.206
-9.0	-0.755	0.01143	-0.038	0.306	0.006	0.996	0.983	-66.015	0.264	0.199
-8.0	-0.662	0.01189	-0.039	0.287	0.007	0.996	0.990	-55.668	0.262	0.190
-7.0	-0.560	0.01120	-0.041	0.259	0.009	0.996	0.992	-49.943	0.261	0.177
-6.0	-0.451	0.01058	-0.042	0.238	0.013	0.996	0.994	-42.610	0.261	0.157
-5.0	-0.337	0.01033	-0.043	0.211	0.016	0.996	0.995	-32.623	0.261	0.122
-4.0	-0.220	0.01010	-0.044	0.187	0.018	0.996	0.996	-21.787	0.261	0.048
-3.0	-0.101	0.00992	-0.046	0.167	0.027	0.996	0.997	-10.213	0.261	-0.201
-2.0	0.018	0.01067	-0.047	0.139	0.035	0.995	0.998	1.716	0.261	2.816
-1.0	0.138	0.01053	-0.048	0.121	0.050	0.995	0.997	13.151	0.261	0.599
0.0	0.258	0.01058	-0.050	0.096	0.068	0.995	0.998	24.417	0.261	0.442
1.0	0.378	0.01074	-0.051	0.072	0.085	0.994	0.998	35.197	0.261	0.385
2.0	0.497	0.01098	-0.052	0.053	0.108	0.993	0.998	45.273	0.262	0.355
3.0	0.616	0.01136	-0.054	0.037	0.135	0.993	0.998	54.207	0.262	0.337
4.0	0.733	0.01181	-0.055	0.025	0.158	0.992	0.998	62.020	0.262	0.325
5.0	0.847	0.01240	-0.057	0.017	0.182	0.991	0.998	68.295	0.262	0.317
6.0	0.958	0.01165	-0.058	0.013	0.215	0.989	0.999	82.204	0.263	0.311
7.0	1.063	0.01224	-0.059	0.011	0.244	0.984	0.999	86.880	0.264	0.306
8.0	1.159	0.01772	-0.061	0.008	0.271	0.979	0.999	65.375	0.265	0.302
9.0	1.243	0.01930	-0.062	0.006	0.307	0.969	0.999	64.379	0.266	0.300
10.0	1.313	0.02114	-0.063	0.004	0.350	0.955	0.999	62.096	0.269	0.298
11.0	1.366	0.02328	-0.064	0.004	0.402	0.932	0.999	58.696	0.273	0.297
12.0	1.401	0.02590	-0.065	0.003	0.451	0.898	0.999	54.089	0.283	0.297
13.0	1.415	0.02941	-0.066	0.003	0.470	0.850	0.999	48.096	0.471	0.297
14.0	1.404	0.03505	-0.066	0.003	0.506	0.774	0.999	40.061	0.258	0.297
15.0	1.372	0.04381	-0.066	0.003	0.545	0.676	0.999	31.317	0.267	0.298
16.0	1.325	0.05596	-0.065	0.003	0.582	0.573	0.999	23.685	0.274	0.299
17.0	1.264	0.07432	-0.063	0.003	0.627	0.455	0.999	17.012	0.287	0.300
18.0	1.191	0.10279	-0.060	0.002	0.677	0.319	0.999	11.583	0.294	0.300
19.0	1.124	0.12993	-0.057	0.002	0.733	0.227	0.999	8.651	0.292	0.301
20.0	1.062	0.15585	-0.054	0.002	0.795	0.167	0.999	6.817	0.290	0.301

Name = NACA 2412
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18637	-0.016	0.603	0.001	0.996	0.056	-4.255	0.229	0.230
-19.0	-0.832	0.16663	-0.016	0.563	0.002	0.996	0.063	-4.992	0.217	0.230
-18.0	-0.856	0.14479	-0.018	0.528	0.003	0.996	0.079	-5.910	0.177	0.229
-17.0	-0.877	0.12039	-0.020	0.504	0.005	0.996	0.118	-7.284	0.146	0.227
-16.0	-0.886	0.10662	-0.021	0.459	0.004	0.996	0.134	-8.306	0.039	0.226
-15.0	-0.891	0.08894	-0.023	0.424	0.005	0.996	0.180	-10.021	-0.445	0.224
-14.0	-0.892	0.07071	-0.025	0.404	0.005	0.996	0.252	-12.611	-0.612	0.222
-13.0	-0.898	0.04777	-0.029	0.382	0.005	0.996	0.413	-18.799	-0.347	0.218
-12.0	-0.904	0.02865	-0.032	0.358	0.005	0.996	0.647	-31.534	2.353	0.214
-11.0	-0.895	0.01868	-0.035	0.347	0.005	0.996	0.899	-47.894	0.321	0.210
-10.0	-0.836	0.01628	-0.037	0.313	0.005	0.997	0.967	-51.317	0.270	0.206
-9.0	-0.755	0.01120	-0.038	0.299	0.006	0.997	0.984	-67.354	0.264	0.199
-8.0	-0.662	0.01169	-0.039	0.267	0.006	0.997	0.990	-56.621	0.262	0.190
-7.0	-0.560	0.01104	-0.041	0.252	0.008	0.996	0.992	-50.665	0.261	0.177
-6.0	-0.451	0.01055	-0.042	0.221	0.013	0.996	0.994	-42.727	0.261	0.157
-5.0	-0.337	0.01014	-0.043	0.206	0.015	0.996	0.995	-33.255	0.261	0.122
-4.0	-0.220	0.00999	-0.044	0.175	0.017	0.996	0.996	-22.025	0.261	0.048
-3.0	-0.101	0.01066	-0.046	0.162	0.025	0.996	0.997	-9.505	0.261	-0.201
-2.0	0.018	0.01049	-0.047	0.132	0.034	0.995	0.998	1.747	0.261	2.817
-1.0	0.138	0.01050	-0.048	0.108	0.048	0.995	0.997	13.187	0.261	0.599
0.0	0.258	0.01047	-0.050	0.093	0.062	0.995	0.998	24.674	0.261	0.442
1.0	0.378	0.01062	-0.051	0.068	0.080	0.994	0.998	35.602	0.261	0.385
2.0	0.497	0.01087	-0.052	0.048	0.104	0.994	0.998	45.754	0.262	0.355
3.0	0.616	0.01124	-0.054	0.034	0.129	0.993	0.998	54.797	0.262	0.337
4.0	0.733	0.01163	-0.055	0.024	0.147	0.992	0.998	63.005	0.262	0.325
5.0	0.847	0.01220	-0.057	0.016	0.176	0.991	0.998	69.423	0.262	0.317
6.0	0.958	0.01292	-0.058	0.012	0.207	0.990	0.999	74.124	0.263	0.311
7.0	1.064	0.01206	-0.059	0.010	0.227	0.985	0.999	88.212	0.264	0.306
8.0	1.159	0.01748	-0.061	0.007	0.260	0.980	0.999	66.287	0.265	0.302
9.0	1.243	0.01900	-0.062	0.005	0.296	0.971	0.999	65.415	0.267	0.300
10.0	1.313	0.02084	-0.063	0.004	0.322	0.957	0.999	63.032	0.269	0.298
11.0	1.367	0.02294	-0.064	0.003	0.369	0.935	0.999	59.583	0.273	0.297
12.0	1.402	0.02543	-0.065	0.003	0.418	0.903	0.999	55.145	0.283	0.297
13.0	1.417	0.02876	-0.066	0.003	0.456	0.857	0.999	49.257	0.460	0.297
14.0	1.406	0.03441	-0.066	0.003	0.481	0.781	0.999	40.866	0.254	0.297
15.0	1.376	0.04234	-0.066	0.003	0.514	0.690	0.999	32.502	0.264	0.298
16.0	1.331	0.05379	-0.065	0.003	0.557	0.590	0.999	24.737	0.274	0.299
17.0	1.266	0.07306	-0.063	0.003	0.598	0.462	0.999	17.333	0.284	0.300
18.0	1.196	0.09865	-0.060	0.002	0.639	0.339	0.999	12.126	0.290	0.301
19.0	1.128	0.12565	-0.058	0.002	0.688	0.244	0.999	8.980	0.301	0.301
20.0	1.059	0.15900	-0.054	0.002	0.745	0.155	0.999	6.662	0.309	0.301

Name = NACA 2412
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18534	-0.016	0.571	0.001	0.996	0.056	-4.279	0.229	0.230
-19.0	-0.832	0.16569	-0.016	0.546	0.002	0.996	0.063	-5.020	0.221	0.230
-18.0	-0.854	0.14713	-0.017	0.510	0.002	0.996	0.074	-5.808	0.177	0.230
-17.0	-0.877	0.12007	-0.020	0.472	0.004	0.996	0.119	-7.304	0.140	0.227
-16.0	-0.887	0.10467	-0.021	0.443	0.004	0.996	0.142	-8.476	0.051	0.226
-15.0	-0.893	0.08697	-0.023	0.410	0.005	0.996	0.190	-10.272	-0.548	0.224
-14.0	-0.892	0.07017	-0.025	0.398	0.005	0.996	0.255	-12.716	-0.268	0.222
-13.0	-0.905	0.04461	-0.029	0.365	0.005	0.996	0.447	-20.286	-0.164	0.218
-12.0	-0.910	0.02681	-0.033	0.351	0.005	0.997	0.680	-33.941	1.041	0.214
-11.0	-0.897	0.01827	-0.035	0.326	0.005	0.997	0.910	-49.068	0.311	0.210
-10.0	-0.836	0.01611	-0.037	0.304	0.005	0.997	0.968	-51.885	0.270	0.206
-9.0	-0.755	0.01111	-0.038	0.284	0.006	0.997	0.985	-67.916	0.264	0.199
-8.0	-0.662	0.01151	-0.039	0.258	0.006	0.997	0.991	-57.508	0.262	0.190
-7.0	-0.560	0.01095	-0.041	0.240	0.008	0.997	0.992	-51.094	0.261	0.177
-6.0	-0.451	0.01038	-0.042	0.213	0.012	0.997	0.994	-43.442	0.261	0.157
-5.0	-0.337	0.01010	-0.043	0.193	0.015	0.996	0.995	-33.359	0.261	0.122
-4.0	-0.220	0.00981	-0.044	0.169	0.017	0.996	0.997	-22.418	0.261	0.048
-3.0	-0.101	0.01058	-0.046	0.145	0.023	0.996	0.997	-9.578	0.261	-0.201
-2.0	0.018	0.01043	-0.047	0.129	0.032	0.995	0.998	1.756	0.261	2.817
-1.0	0.138	0.01036	-0.048	0.102	0.046	0.995	0.998	13.365	0.261	0.599
0.0	0.258	0.01033	-0.050	0.083	0.059	0.995	0.998	25.008	0.261	0.442
1.0	0.378	0.01050	-0.051	0.066	0.077	0.995	0.998	35.990	0.261	0.385
2.0	0.497	0.01074	-0.052	0.046	0.101	0.994	0.998	46.294	0.262	0.355
3.0	0.616	0.01108	-0.054	0.031	0.119	0.993	0.998	55.572	0.262	0.337
4.0	0.733	0.01149	-0.055	0.023	0.142	0.992	0.998	63.750	0.262	0.325
5.0	0.847	0.01205	-0.057	0.015	0.172	0.991	0.998	70.290	0.262	0.317
6.0	0.958	0.01275	-0.058	0.012	0.191	0.990	0.999	75.117	0.263	0.311
7.0	1.064	0.01190	-0.059	0.010	0.218	0.986	0.999	89.388	0.264	0.306
8.0	1.159	0.01725	-0.061	0.007	0.254	0.981	0.999	67.207	0.265	0.302
9.0	1.243	0.01876	-0.062	0.005	0.274	0.972	0.999	66.288	0.267	0.300
10.0	1.314	0.02055	-0.063	0.004	0.308	0.959	0.999	63.925	0.269	0.298
11.0	1.368	0.02257	-0.064	0.003	0.350	0.937	0.999	60.598	0.273	0.297
12.0	1.403	0.02505	-0.065	0.003	0.399	0.906	0.999	56.020	0.284	0.297
13.0	1.419	0.02816	-0.066	0.003	0.448	0.863	0.999	50.376	0.414	0.297
14.0	1.409	0.03357	-0.066	0.003	0.463	0.790	0.999	41.971	0.251	0.297
15.0	1.380	0.04109	-0.066	0.003	0.501	0.703	0.999	33.589	0.262	0.298
16.0	1.335	0.05196	-0.065	0.003	0.526	0.606	0.999	25.695	0.273	0.299
17.0	1.271	0.07037	-0.064	0.003	0.565	0.479	0.999	18.064	0.282	0.300
18.0	1.201	0.09509	-0.061	0.002	0.610	0.357	0.999	12.630	0.287	0.301
19.0	1.133	0.12156	-0.058	0.002	0.656	0.261	0.999	9.321	0.309	0.302
20.0	1.056	0.16278	-0.053	0.001	0.704	0.141	0.999	6.486	0.326	0.300

Name = NACA 2412
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18448	-0.016	0.558	0.001	0.996	0.058	-4.300	0.232	0.230
-19.0	-0.832	0.16539	-0.016	0.519	0.001	0.996	0.063	-5.030	0.222	0.230
-18.0	-0.854	0.14683	-0.017	0.498	0.002	0.996	0.074	-5.820	0.182	0.230
-17.0	-0.875	0.12276	-0.019	0.456	0.003	0.996	0.108	-7.127	0.139	0.228
-16.0	-0.889	0.10305	-0.021	0.420	0.004	0.996	0.149	-8.624	0.063	0.226
-15.0	-0.895	0.08527	-0.023	0.403	0.005	0.996	0.199	-10.500	-0.365	0.224
-14.0	-0.895	0.06803	-0.025	0.379	0.005	0.996	0.270	-13.161	-0.145	0.222
-13.0	-0.911	0.04197	-0.029	0.357	0.005	0.997	0.477	-21.703	-0.113	0.218
-12.0	-0.916	0.02535	-0.033	0.347	0.005	0.997	0.709	-36.113	0.742	0.214
-11.0	-0.898	0.01794	-0.036	0.312	0.005	0.997	0.919	-50.076	0.304	0.210
-10.0	-0.836	0.01585	-0.037	0.299	0.005	0.997	0.971	-52.764	0.269	0.206
-9.0	-0.755	0.01099	-0.038	0.267	0.006	0.997	0.985	-68.713	0.264	0.199
-8.0	-0.662	0.01145	-0.039	0.253	0.006	0.997	0.991	-57.782	0.262	0.190
-7.0	-0.560	0.01084	-0.041	0.223	0.007	0.997	0.992	-51.642	0.261	0.177
-6.0	-0.451	0.01034	-0.042	0.208	0.011	0.997	0.994	-43.621	0.261	0.157
-5.0	-0.337	0.00995	-0.043	0.180	0.015	0.997	0.995	-33.883	0.261	0.122
-4.0	-0.220	0.00977	-0.044	0.165	0.016	0.996	0.997	-22.528	0.261	0.048
-3.0	-0.101	0.01055	-0.046	0.137	0.022	0.996	0.997	-9.609	0.261	-0.201
-2.0	0.018	0.01025	-0.047	0.126	0.031	0.996	0.998	1.787	0.261	2.817
-1.0	0.138	0.01031	-0.048	0.098	0.043	0.995	0.998	13.420	0.261	0.599
0.0	0.258	0.01030	-0.050	0.076	0.056	0.995	0.998	25.075	0.261	0.442
1.0	0.378	0.01039	-0.051	0.063	0.074	0.995	0.998	36.388	0.261	0.385
2.0	0.497	0.01064	-0.052	0.044	0.096	0.994	0.998	46.750	0.262	0.355
3.0	0.616	0.01103	-0.054	0.029	0.112	0.993	0.998	55.834	0.262	0.337
4.0	0.733	0.01137	-0.055	0.023	0.138	0.992	0.998	64.467	0.262	0.325
5.0	0.847	0.01188	-0.057	0.014	0.162	0.991	0.998	71.318	0.262	0.317
6.0	0.958	0.01261	-0.058	0.011	0.182	0.990	0.999	75.964	0.263	0.311
7.0	1.064	0.01175	-0.059	0.010	0.214	0.987	0.999	90.544	0.264	0.306
8.0	1.159	0.01707	-0.061	0.006	0.235	0.981	0.999	67.894	0.265	0.302
9.0	1.244	0.01852	-0.062	0.005	0.264	0.974	0.999	67.163	0.267	0.300
10.0	1.314	0.02025	-0.063	0.004	0.300	0.960	0.999	64.911	0.269	0.298
11.0	1.368	0.02227	-0.064	0.003	0.326	0.940	0.999	61.443	0.274	0.297
12.0	1.404	0.02469	-0.065	0.003	0.369	0.910	0.999	56.864	0.284	0.297
13.0	1.420	0.02770	-0.066	0.003	0.414	0.869	0.999	51.285	0.393	0.297
14.0	1.411	0.03281	-0.066	0.003	0.453	0.798	0.999	43.015	0.247	0.297
15.0	1.383	0.04000	-0.066	0.003	0.473	0.714	0.999	34.581	0.263	0.298
16.0	1.336	0.05134	-0.065	0.003	0.509	0.609	0.999	26.023	0.271	0.299
17.0	1.275	0.06807	-0.064	0.003	0.548	0.494	0.999	18.738	0.279	0.300
18.0	1.205	0.09201	-0.062	0.002	0.578	0.373	0.999	13.101	0.289	0.301
