Name = NACA 0015
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	0.000	0.01038	-0.000	0.108	0.108	0.993	0.993	0.000	0.264	0.250
1.0	0.123	0.01048	-0.002	0.088	0.133	0.993	0.994	11.699	0.264	0.264
2.0	0.245	0.01058	-0.003	0.070	0.158	0.992	0.995	23.150	0.264	0.264
3.0	0.367	0.01092	-0.005	0.052	0.179	0.991	0.995	33.577	0.264	0.264
4.0	0.487	0.01131	-0.007	0.040	0.211	0.990	0.996	43.083	0.264	0.264
5.0	0.606	0.01052	-0.009	0.031	0.233	0.987	0.996	57.656	0.264	0.264
6.0	0.723	0.01092	-0.010	0.025	0.260	0.982	0.996	66.206	0.265	0.264
7.0	0.835	0.01591	-0.012	0.018	0.294	0.977	0.997	52.515	0.265	0.264
8.0	0.944	0.01711	-0.013	0.015	0.315	0.968	0.997	55.150	0.265	0.264
9.0	1.046	0.01850	-0.015	0.013	0.351	0.957	0.997	56.554	0.266	0.264
10.0	1.140	0.02007	-0.017	0.013	0.376	0.937	0.998	56.809	0.267	0.265
11.0	1.219	0.02250	-0.018	0.011	0.408	0.908	0.997	54.160	0.270	0.265
12.0	1.280	0.02589	-0.019	0.008	0.449	0.853	0.998	49.427	0.274	0.265
13.0	1.321	0.03094	-0.021	0.006	0.474	0.775	0.997	42.683	0.281	0.266
14.0	1.344	0.03825	-0.021	0.005	0.512	0.683	0.998	35.139	0.305	0.266
15.0	1.349	0.04953	-0.022	0.005	0.554	0.577	0.998	27.232	11.457	0.266
16.0	1.344	0.06322	-0.023	0.005	0.586	0.484	0.998	21.261	0.212	0.267
17.0	1.328	0.08082	-0.023	0.004	0.625	0.394	0.998	16.431	0.241	0.267
18.0	1.303	0.10179	-0.023	0.004	0.666	0.312	0.998	12.802	0.244	0.268
19.0	1.278	0.12088	-0.023	0.004	0.709	0.261	0.998	10.571	0.242	0.268
20.0	1.247	0.14082	-0.023	0.004	0.751	0.220	0.998	8.858	0.243	0.269

Name = NACA 0015
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.250	0.13754	0.024	0.707	0.004	1.000	0.229	-9.089	0.247	0.269
-19.0	-1.283	0.11632	0.023	0.665	0.004	1.000	0.277	-11.027	0.242	0.268
-18.0	-1.307	0.09869	0.023	0.625	0.004	1.000	0.325	-13.242	0.243	0.268
-17.0	-1.334	0.07700	0.023	0.587	0.004	1.000	0.414	-17.325	0.240	0.267
-16.0	-1.349	0.06088	0.023	0.556	0.004	1.000	0.499	-22.152	0.203	0.267
-15.0	-1.354	0.04763	0.022	0.514	0.004	1.000	0.593	-28.422	4.217	0.266
-14.0	-1.348	0.03685	0.022	0.479	0.005	1.000	0.698	-36.588	0.303	0.266
-13.0	-1.323	0.03007	0.021	0.452	0.005	1.000	0.785	-44.013	0.281	0.266
-12.0	-1.281	0.02535	0.019	0.413	0.007	1.000	0.859	-50.529	0.274	0.265
-11.0	-1.219	0.02219	0.018	0.386	0.010	1.000	0.911	-54.947	0.270	0.265
-10.0	-1.141	0.01999	0.017	0.355	0.012	1.000	0.941	-57.076	0.267	0.265
-9.0	-1.047	0.01806	0.015	0.323	0.013	1.000	0.959	-57.948	0.266	0.264
-8.0	-0.944	0.01670	0.013	0.301	0.015	0.997	0.971	-56.520	0.265	0.264
-7.0	-0.836	0.01560	0.012	0.267	0.017	0.997	0.978	-53.581	0.265	0.264
-6.0	-0.723	0.01067	0.010	0.251	0.023	0.997	0.983	-67.721	0.265	0.264
-5.0	-0.606	0.01035	0.009	0.217	0.029	0.996	0.987	-58.596	0.264	0.264
-4.0	-0.487	0.01114	0.007	0.192	0.036	0.996	0.990	-43.747	0.264	0.264
-3.0	-0.367	0.01075	0.005	0.170	0.049	0.995	0.991	-34.089	0.264	0.264
-2.0	-0.245	0.01052	0.003	0.142	0.064	0.994	0.992	-23.278	0.264	0.264
-1.0	-0.123	0.01035	0.002	0.124	0.079	0.994	0.993	-11.843	0.264	0.264
0.0	0.000	0.01032	-0.000	0.100	0.100	0.993	0.993	0.000	0.264	0.250
1.0	0.123	0.01035	-0.002	0.079	0.124	0.993	0.994	11.843	0.264	0.264
2.0	0.245	0.01054	-0.003	0.064	0.142	0.992	0.995	23.229	0.264	0.264
3.0	0.367	0.01078	-0.005	0.049	0.170	0.991	0.995	34.015	0.264	0.264
4.0	0.487	0.01110	-0.007	0.036	0.192	0.990	0.996	43.893	0.264	0.264
5.0	0.606	0.01035	-0.009	0.029	0.217	0.987	0.996	58.603	0.264	0.264
6.0	0.723	0.01067	-0.010	0.023	0.251	0.983	0.997	67.730	0.265	0.264
7.0	0.836	0.01559	-0.012	0.017	0.267	0.978	0.997	53.605	0.265	0.264
8.0	0.944	0.01670	-0.013	0.015	0.301	0.971	0.997	56.530	0.265	0.264
9.0	1.047	0.01806	-0.015	0.013	0.323	0.959	0.998	57.944	0.266	0.264
10.0	1.141	0.01998	-0.017	0.012	0.355	0.941	0.998	57.090	0.267	0.265
11.0	1.219	0.02219	-0.018	0.010	0.386	0.911	0.997	54.963	0.270	0.265
12.0	1.281	0.02535	-0.019	0.007	0.413	0.859	0.998	50.544	0.274	0.265
13.0	1.323	0.03010	-0.021	0.005	0.452	0.785	0.997	43.965	0.281	0.266
14.0	1.348	0.03685	-0.022	0.005	0.479	0.698	0.998	36.592	0.303	0.266
15.0	1.354	0.04764	-0.022	0.004	0.514	0.593	0.998	28.416	4.213	0.266
16.0	1.349	0.06090	-0.023	0.004	0.555	0.499	0.998	22.145	0.203	0.267
17.0	1.334	0.07698	-0.023	0.004	0.587	0.414	0.998	17.330	0.240	0.267
18.0	1.307	0.09870	-0.023	0.004	0.624	0.325	0.998	13.240	0.243	0.268
19.0	1.283	0.11633	-0.023	0.004	0.665	0.277	0.998	11.026	0.242	0.268
20.0	1.250	0.13754	-0.024	0.004	0.707	0.229	0.998	9.089	0.247	0.269

Name = NACA 0015
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.254	0.13379	0.024	0.667	0.004	1.000	0.240	-9.370	0.243	0.269
-19.0	-1.285	0.11397	0.024	0.627	0.004	1.000	0.285	-11.277	0.242	0.268
-18.0	-1.311	0.09522	0.023	0.595	0.004	1.000	0.340	-13.772	0.243	0.268
-17.0	-1.338	0.07482	0.023	0.558	0.004	1.000	0.426	-17.877	0.240	0.267
-16.0	-1.354	0.05822	0.023	0.518	0.004	1.000	0.518	-23.263	0.207	0.267
-15.0	-1.359	0.04558	0.022	0.489	0.004	1.000	0.611	-29.811	0.742	0.266
-14.0	-1.352	0.03569	0.022	0.456	0.005	1.000	0.710	-37.872	0.302	0.266
-13.0	-1.326	0.02929	0.021	0.420	0.005	1.000	0.795	-45.283	0.281	0.266
-12.0	-1.283	0.02491	0.019	0.398	0.006	1.000	0.865	-51.487	0.274	0.265
-11.0	-1.220	0.02183	0.018	0.361	0.009	1.000	0.914	-55.908	0.270	0.265
-10.0	-1.142	0.01956	0.017	0.339	0.012	1.000	0.945	-58.351	0.267	0.265
-9.0	-1.047	0.01813	0.015	0.307	0.012	1.000	0.961	-57.744	0.266	0.264
-8.0	-0.944	0.01640	0.014	0.279	0.014	1.000	0.972	-57.585	0.265	0.264
-7.0	-0.836	0.01532	0.012	0.256	0.016	0.997	0.979	-54.566	0.265	0.264
-6.0	-0.723	0.01060	0.010	0.227	0.021	0.997	0.984	-68.194	0.265	0.264
-5.0	-0.607	0.01013	0.009	0.209	0.028	0.996	0.989	-59.905	0.264	0.264
-4.0	-0.487	0.01094	0.007	0.178	0.033	0.996	0.991	-44.567	0.264	0.264
-3.0	-0.367	0.01060	0.005	0.160	0.046	0.995	0.991	-34.588	0.264	0.264
-2.0	-0.245	0.01033	0.003	0.135	0.057	0.995	0.992	-23.715	0.264	0.264
-1.0	-0.123	0.01018	0.002	0.111	0.074	0.994	0.993	-12.051	0.264	0.264
0.0	0.000	0.01010	-0.000	0.097	0.097	0.994	0.994	0.000	0.264	0.250
1.0	0.123	0.01018	-0.002	0.074	0.111	0.993	0.994	12.051	0.264	0.264
2.0	0.245	0.01035	-0.003	0.057	0.135	0.992	0.995	23.664	0.264	0.264
3.0	0.367	0.01056	-0.005	0.046	0.160	0.991	0.996	34.713	0.264	0.264
4.0	0.487	0.01096	-0.007	0.033	0.178	0.991	0.996	44.481	0.264	0.264
5.0	0.607	0.01012	-0.009	0.028	0.209	0.989	0.996	59.913	0.264	0.264
6.0	0.723	0.01060	-0.010	0.021	0.227	0.984	0.997	68.206	0.265	0.264
7.0	0.836	0.01531	-0.012	0.016	0.256	0.979	0.997	54.589	0.265	0.264
8.0	0.944	0.01640	-0.014	0.014	0.279	0.972	0.998	57.595	0.265	0.264
9.0	1.047	0.01813	-0.015	0.012	0.307	0.961	0.998	57.755	0.266	0.264
10.0	1.142	0.01956	-0.017	0.012	0.339	0.945	0.998	58.365	0.267	0.265
11.0	1.220	0.02182	-0.018	0.009	0.361	0.914	0.997	55.924	0.270	0.265
12.0	1.283	0.02490	-0.019	0.006	0.398	0.865	0.998	51.502	0.274	0.265
13.0	1.326	0.02928	-0.021	0.005	0.420	0.796	0.997	45.293	0.281	0.266
14.0	1.352	0.03569	-0.022	0.005	0.456	0.710	0.997	37.876	0.302	0.266
15.0	1.359	0.04559	-0.022	0.004	0.489	0.611	0.998	29.806	0.742	0.266
16.0	1.354	0.05824	-0.023	0.004	0.518	0.518	0.998	23.255	0.207	0.267
17.0	1.338	0.07483	-0.023	0.004	0.558	0.426	0.998	17.875	0.240	0.267
18.0	1.311	0.09523	-0.023	0.004	0.595	0.340	0.998	13.771	0.243	0.268
19.0	1.285	0.11398	-0.024	0.004	0.627	0.285	0.998	11.276	0.242	0.268
20.0	1.254	0.13380	-0.024	0.004	0.667	0.240	0.998	9.370	0.243	0.269

Name = NACA 0015
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.257	0.12997	0.024	0.635	0.004	1.000	0.253	-9.673	0.243	0.269
-19.0	-1.290	0.11022	0.024	0.606	0.004	1.000	0.300	-11.700	0.240	0.268
-18.0	-1.314	0.09297	0.023	0.564	0.004	1.000	0.349	-14.137	0.242	0.268
-17.0	-1.343	0.07207	0.023	0.527	0.004	1.000	0.442	-18.628	0.240	0.267
-16.0	-1.359	0.05594	0.023	0.502	0.004	1.000	0.534	-24.301	0.190	0.267
-15.0	-1.360	0.04495	0.022	0.462	0.004	1.000	0.615	-30.254	0.558	0.266
-14.0	-1.355	0.03472	0.022	0.433	0.004	1.000	0.721	-39.027	0.303	0.266
-13.0	-1.328	0.02865	0.021	0.404	0.005	1.000	0.802	-46.367	0.281	0.266
-12.0	-1.284	0.02443	0.019	0.371	0.006	1.000	0.870	-52.566	0.274	0.265
-11.0	-1.221	0.02155	0.018	0.350	0.008	1.000	0.917	-56.651	0.270	0.265
-10.0	-1.142	0.01923	0.017	0.315	0.012	1.000	0.948	-59.408	0.267	0.265
-9.0	-1.047	0.01781	0.015	0.298	0.012	1.000	0.963	-58.792	0.266	0.264
-8.0	-0.945	0.01616	0.014	0.263	0.013	1.000	0.974	-58.472	0.265	0.264
-7.0	-0.836	0.01507	0.012	0.248	0.015	1.000	0.980	-55.486	0.265	0.264
-6.0	-0.723	0.01045	0.010	0.216	0.019	0.997	0.985	-69.180	0.265	0.264
-5.0	-0.607	0.01004	0.009	0.193	0.026	0.996	0.989	-60.405	0.264	0.264
-4.0	-0.487	0.01072	0.007	0.171	0.031	0.996	0.991	-45.480	0.264	0.264
-3.0	-0.367	0.01041	0.005	0.146	0.044	0.996	0.992	-35.208	0.264	0.264
-2.0	-0.245	0.01019	0.003	0.130	0.053	0.995	0.993	-24.033	0.264	0.264
-1.0	-0.123	0.01006	0.002	0.104	0.070	0.995	0.993	-12.187	0.264	0.264
0.0	0.000	0.01010	-0.000	0.087	0.087	0.994	0.994	0.000	0.264	0.250
1.0	0.123	0.01006	-0.002	0.070	0.104	0.993	0.995	12.187	0.264	0.264
2.0	0.245	0.01015	-0.003	0.053	0.130	0.993	0.995	24.141	0.264	0.264
3.0	0.367	0.01044	-0.005	0.044	0.146	0.992	0.996	35.132	0.264	0.264
4.0	0.487	0.01074	-0.007	0.031	0.171	0.991	0.996	45.387	0.264	0.264
5.0	0.607	0.01004	-0.009	0.026	0.193	0.989	0.996	60.414	0.264	0.264
6.0	0.723	0.01045	-0.010	0.019	0.216	0.985	0.997	69.192	0.265	0.264
7.0	0.836	0.01506	-0.012	0.015	0.248	0.980	0.997	55.510	0.265	0.264
8.0	0.945	0.01616	-0.014	0.013	0.263	0.974	0.998	58.467	0.265	0.264
9.0	1.047	0.01781	-0.015	0.012	0.298	0.963	0.998	58.804	0.266	0.264
10.0	1.142	0.01922	-0.017	0.012	0.315	0.948	0.998	59.422	0.267	0.265
11.0	1.221	0.02155	-0.018	0.008	0.350	0.917	0.997	56.667	0.270	0.265
12.0	1.284	0.02442	-0.019	0.006	0.371	0.870	0.998	52.581	0.274	0.265
13.0	1.328	0.02864	-0.021	0.005	0.404	0.802	0.997	46.371	0.281	0.266
14.0	1.355	0.03471	-0.022	0.004	0.433	0.721	0.997	39.031	0.303	0.266
15.0	1.360	0.04496	-0.022	0.004	0.462	0.615	0.998	30.249	0.558	0.266
16.0	1.359	0.05592	-0.023	0.004	0.502	0.534	0.998	24.309	0.190	0.267
17.0	1.343	0.07207	-0.023	0.004	0.527	0.442	0.998	18.629	0.240	0.267
18.0	1.314	0.09298	-0.023	0.004	0.564	0.349	0.998	14.135	0.242	0.268
19.0	1.290	0.11023	-0.024	0.004	0.606	0.300	0.998	11.699	0.240	0.268
20.0	1.257	0.12996	-0.024	0.004	0.635	0.253	0.998	9.674	0.243	0.269

Name = NACA 0015
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.260	0.12672	0.024	0.611	0.004	1.000	0.263	-9.947	0.243	0.269
-19.0	-1.293	0.10714	0.024	0.571	0.004	1.000	0.312	-12.070	0.238	0.269
-18.0	-1.316	0.09144	0.024	0.542	0.003	1.000	0.356	-14.397	0.241	0.268
-17.0	-1.347	0.06969	0.024	0.508	0.004	1.000	0.456	-19.321	0.240	0.267
-16.0	-1.362	0.05475	0.023	0.472	0.004	1.000	0.542	-24.870	0.188	0.267
-15.0	-1.364	0.04339	0.022	0.451	0.004	1.000	0.628	-31.435	0.649	0.266
-14.0	-1.358	0.03367	0.022	0.412	0.004	1.000	0.733	-40.341	0.302	0.266
-13.0	-1.331	0.02795	0.021	0.392	0.005	1.000	0.811	-47.618	0.280	0.266
-12.0	-1.285	0.02403	0.020	0.357	0.005	1.000	0.875	-53.498	0.274	0.265
-11.0	-1.222	0.02124	0.018	0.331	0.007	1.000	0.920	-57.504	0.270	0.265
-10.0	-1.142	0.01905	0.017	0.304	0.010	1.000	0.948	-59.985	0.267	0.265
-9.0	-1.048	0.01754	0.015	0.277	0.012	1.000	0.964	-59.721	0.266	0.264
-8.0	-0.945	0.01635	0.014	0.256	0.013	1.000	0.976	-57.797	0.265	0.264
-7.0	-0.836	0.01490	0.012	0.227	0.015	1.000	0.981	-56.100	0.265	0.264
-6.0	-0.723	0.01035	0.010	0.211	0.018	0.997	0.985	-69.869	0.265	0.264
-5.0	-0.607	0.01103	0.009	0.180	0.026	0.997	0.989	-54.994	0.264	0.264
-4.0	-0.487	0.01066	0.007	0.167	0.030	0.996	0.991	-45.721	0.264	0.264
-3.0	-0.367	0.01032	0.005	0.138	0.041	0.996	0.992	-35.530	0.264	0.264
-2.0	-0.245	0.01010	0.003	0.121	0.051	0.995	0.993	-24.256	0.264	0.264
-1.0	-0.123	0.00993	0.002	0.100	0.068	0.995	0.993	-12.345	0.264	0.264
0.0	0.000	0.00994	-0.000	0.080	0.080	0.994	0.994	0.000	0.264	0.250
1.0	0.123	0.00993	-0.002	0.068	0.100	0.993	0.995	12.345	0.264	0.264
2.0	0.245	0.01012	-0.003	0.051	0.121	0.993	0.995	24.205	0.264	0.264
3.0	0.367	0.01034	-0.005	0.041	0.138	0.992	0.996	35.449	0.264	0.264
4.0	0.487	0.01068	-0.007	0.030	0.167	0.991	0.996	45.633	0.264	0.264
5.0	0.607	0.01103	-0.009	0.026	0.180	0.989	0.997	55.003	0.264	0.264
6.0	0.723	0.01030	-0.010	0.018	0.211	0.986	0.997	70.234	0.265	0.264
7.0	0.836	0.01490	-0.012	0.015	0.227	0.981	0.997	56.124	0.265	0.264
8.0	0.945	0.01635	-0.014	0.013	0.256	0.976	0.998	57.794	0.265	0.264
9.0	1.048	0.01754	-0.015	0.012	0.277	0.964	0.998	59.733	0.266	0.264
10.0	1.143	0.01904	-0.017	0.010	0.304	0.949	0.998	60.012	0.267	0.265
11.0	1.222	0.02124	-0.018	0.007	0.331	0.920	0.997	57.520	0.270	0.265
12.0	1.285	0.02402	-0.020	0.005	0.357	0.875	0.998	53.521	0.273	0.265
13.0	1.331	0.02794	-0.021	0.005	0.392	0.811	0.997	47.622	0.280	0.266
14.0	1.358	0.03367	-0.022	0.004	0.412	0.733	0.998	40.345	0.302	0.266
15.0	1.364	0.04340	-0.022	0.004	0.451	0.628	0.998	31.429	0.649	0.266
16.0	1.362	0.05475	-0.023	0.004	0.472	0.542	0.998	24.869	0.188	0.267
17.0	1.347	0.06970	-0.024	0.004	0.508	0.456	0.998	19.318	0.240	0.267
18.0	1.316	0.09144	-0.024	0.003	0.542	0.356	0.998	14.395	0.241	0.268
19.0	1.293	0.10715	-0.024	0.004	0.571	0.312	0.998	12.069	0.238	0.269
20.0	1.260	0.12673	-0.024	0.004	0.611	0.263	0.998	9.946	0.243	0.269

Name = NACA 0015
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.262	0.12557	0.024	0.584	0.003	1.000	0.267	-10.047	0.246	0.269
-19.0	-1.296	0.10450	0.024	0.557	0.004	1.000	0.322	-12.405	0.239	0.269
-18.0	-1.320	0.08892	0.024	0.517	0.003	1.000	0.368	-14.844	0.239	0.268
-17.0	-1.349	0.06857	0.024	0.490	0.004	1.000	0.462	-19.666	0.239	0.268
-16.0	-1.366	0.05307	0.023	0.457	0.004	1.000	0.555	-25.729	0.187	0.267
-15.0	-1.366	0.04259	0.023	0.425	0.004	1.000	0.636	-32.081	0.471	0.266
-14.0	-1.359	0.03336	0.022	0.402	0.004	1.000	0.735	-40.739	0.302	0.266
-13.0	-1.332	0.02747	0.021	0.367	0.004	1.000	0.817	-48.510	0.281	0.266
-12.0	-1.286	0.02362	0.020	0.349	0.005	1.000	0.879	-54.458	0.273	0.265
-11.0	-1.222	0.02097	0.018	0.314	0.006	1.000	0.922	-58.280	0.270	0.265
-10.0	-1.143	0.01891	0.017	0.299	0.009	1.000	0.950	-60.435	0.267	0.265
-9.0	-1.048	0.01731	0.015	0.264	0.012	1.000	0.966	-60.561	0.266	0.264
-8.0	-0.945	0.01607	0.014	0.251	0.013	1.000	0.977	-58.834	0.265	0.264
-7.0	-0.836	0.01469	0.012	0.218	0.014	1.000	0.981	-56.924	0.265	0.264
-6.0	-0.723	0.01015	0.010	0.204	0.017	1.000	0.986	-71.235	0.265	0.264
-5.0	-0.607	0.01087	0.009	0.174	0.025	0.997	0.990	-55.800	0.264	0.264
-4.0	-0.487	0.01048	0.007	0.155	0.029	0.996	0.991	-46.527	0.264	0.264
-3.0	-0.367	0.01020	0.005	0.134	0.037	0.996	0.992	-35.939	0.264	0.264
-2.0	-0.245	0.00999	0.003	0.111	0.049	0.995	0.993	-24.513	0.264	0.264
-1.0	-0.123	0.00983	0.002	0.098	0.064	0.995	0.993	-12.476	0.264	0.264
0.0	0.000	0.00991	-0.000	0.076	0.076	0.994	0.994	0.000	0.264	0.250
1.0	0.123	0.00983	-0.002	0.064	0.098	0.993	0.995	12.476	0.264	0.264
2.0	0.245	0.01001	-0.003	0.049	0.111	0.993	0.995	24.466	0.264	0.264
3.0	0.367	0.01022	-0.005	0.037	0.134	0.992	0.996	35.861	0.264	0.264
4.0	0.487	0.01050	-0.007	0.029	0.155	0.991	0.996	46.432	0.264	0.264
5.0	0.607	0.01087	-0.009	0.025	0.174	0.990	0.997	55.807	0.264	0.264
6.0	0.723	0.01015	-0.010	0.017	0.204	0.986	0.997	71.245	0.265	0.264
7.0	0.836	0.01522	-0.012	0.014	0.218	0.981	0.997	54.936	0.265	0.264
8.0	0.945	0.01607	-0.014	0.013	0.251	0.977	0.998	58.831	0.265	0.264
9.0	1.048	0.01730	-0.015	0.012	0.264	0.966	0.998	60.573	0.266	0.264
10.0	1.143	0.01890	-0.017	0.009	0.299	0.950	0.998	60.449	0.267	0.265
11.0	1.222	0.02097	-0.018	0.006	0.314	0.922	0.997	58.297	0.270	0.265
12.0	1.286	0.02361	-0.020	0.005	0.349	0.879	0.997	54.481	0.273	0.265
13.0	1.332	0.02746	-0.021	0.004	0.367	0.817	0.998	48.514	0.281	0.266
14.0	1.359	0.03335	-0.022	0.004	0.402	0.735	0.998	40.743	0.302	0.266
15.0	1.366	0.04259	-0.022	0.004	0.425	0.636	0.998	32.075	0.471	0.266
16.0	1.366	0.05310	-0.023	0.004	0.457	0.555	0.998	25.718	0.187	0.267
17.0	1.349	0.06856	-0.024	0.004	0.490	0.462	0.998	19.670	0.239	0.268
18.0	1.320	0.08893	-0.024	0.003	0.517	0.368	0.998	14.843	0.239	0.268
19.0	1.296	0.10451	-0.024	0.004	0.557	0.322	0.998	12.404	0.239	0.269
20.0	1.262	0.12556	-0.024	0.003	0.584	0.267	0.998	10.048	0.246	0.269

Name = NACA 0015
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.264	0.12305	0.024	0.564	0.003	1.000	0.276	-10.273	0.246	0.269
-19.0	-1.299	0.10220	0.024	0.530	0.004	1.000	0.332	-12.712	0.239	0.269
-18.0	-1.323	0.08673	0.024	0.505	0.003	1.000	0.379	-15.256	0.238	0.268
-17.0	-1.352	0.06666	0.024	0.467	0.004	1.000	0.473	-20.280	0.238	0.268
-16.0	-1.369	0.05154	0.023	0.449	0.004	1.000	0.567	-26.562	0.185	0.267
-15.0	-1.370	0.04143	0.023	0.410	0.004	1.000	0.647	-33.059	0.453	0.266
-14.0	-1.362	0.03251	0.022	0.389	0.004	1.000	0.744	-41.879	0.301	0.266
-13.0	-1.334	0.02692	0.021	0.356	0.004	1.000	0.825	-49.564	0.280	0.266
-12.0	-1.287	0.02333	0.020	0.333	0.005	1.000	0.883	-55.171	0.273	0.265
-11.0	-1.223	0.02067	0.018	0.306	0.006	1.000	0.925	-59.159	0.270	0.265
-10.0	-1.143	0.01870	0.017	0.281	0.008	1.000	0.951	-61.124	0.267	0.265
-9.0	-1.048	0.01706	0.015	0.257	0.011	1.000	0.967	-61.431	0.266	0.264
-8.0	-0.945	0.01587	0.014	0.233	0.012	1.000	0.977	-59.564	0.265	0.264
-7.0	-0.836	0.01059	0.012	0.213	0.014	1.000	0.982	-78.991	0.265	0.264
-6.0	-0.723	0.01009	0.010	0.187	0.016	1.000	0.987	-71.669	0.265	0.264
-5.0	-0.607	0.01078	0.009	0.170	0.024	0.997	0.990	-56.257	0.264	0.264
-4.0	-0.487	0.01045	0.007	0.144	0.028	0.996	0.991	-46.636	0.264	0.264
-3.0	-0.367	0.01017	0.005	0.131	0.035	0.996	0.992	-36.070	0.264	0.264
-2.0	-0.245	0.00989	0.003	0.106	0.047	0.995	0.993	-24.755	0.264	0.264
-1.0	-0.123	0.00973	0.002	0.095	0.058	0.995	0.994	-12.602	0.264	0.264
0.0	0.000	0.00973	-0.000	0.073	0.073	0.994	0.994	0.000	0.264	0.250
1.0	0.123	0.00973	-0.002	0.058	0.095	0.994	0.995	12.602	0.264	0.264
2.0	0.245	0.00992	-0.003	0.047	0.106	0.993	0.996	24.704	0.264	0.264
3.0	0.367	0.01013	-0.005	0.035	0.131	0.992	0.996	36.204	0.264	0.264
4.0	0.487	0.01047	-0.007	0.028	0.144	0.991	0.996	46.545	0.264	0.264
5.0	0.607	0.01078	-0.009	0.024	0.170	0.990	0.997	56.267	0.264	0.264
6.0	0.723	0.01009	-0.010	0.016	0.187	0.987	0.997	71.679	0.265	0.264
7.0	0.836	0.01107	-0.012	0.014	0.213	0.982	0.997	75.574	0.265	0.264
8.0	0.945	0.01587	-0.014	0.012	0.233	0.977	0.998	59.573	0.265	0.264
9.0	1.048	0.01706	-0.015	0.011	0.257	0.967	0.998	61.442	0.266	0.264
10.0	1.143	0.01870	-0.017	0.008	0.281	0.951	0.998	61.138	0.267	0.265
11.0	1.223	0.02067	-0.018	0.006	0.306	0.925	0.998	59.176	0.270	0.265
12.0	1.287	0.02332	-0.020	0.005	0.333	0.883	0.997	55.195	0.273	0.265
13.0	1.334	0.02692	-0.021	0.004	0.356	0.825	0.998	49.568	0.280	0.266
14.0	1.362	0.03251	-0.022	0.004	0.389	0.744	0.998	41.883	0.301	0.266
15.0	1.370	0.04139	-0.023	0.004	0.410	0.647	0.998	33.087	0.453	0.266
16.0	1.369	0.05153	-0.023	0.004	0.449	0.567	0.998	26.569	0.185	0.267
17.0	1.352	0.06668	-0.024	0.004	0.467	0.473	0.998	20.273	0.238	0.268
18.0	1.323	0.08674	-0.024	0.003	0.505	0.379	0.998	15.254	0.239	0.268
19.0	1.299	0.10219	-0.024	0.004	0.530	0.332	0.998	12.714	0.239	0.269
20.0	1.264	0.12306	-0.024	0.003	0.564	0.276	0.998	10.272	0.246	0.269

Name = NACA 0015
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
