Name = NACA 6412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.531	0.01104	-0.145	0.212	0.030	0.991	0.998	48.070	0.263	0.523
-1.0	0.651	0.01126	-0.147	0.199	0.040	0.990	0.998	57.779	0.263	0.475
0.0	0.769	0.01036	-0.148	0.168	0.056	0.989	0.998	74.180	0.264	0.443
1.0	0.887	0.01066	-0.150	0.146	0.074	0.987	0.998	83.194	0.264	0.419
2.0	1.005	0.01115	-0.151	0.121	0.095	0.985	0.998	90.120	0.264	0.401
3.0	1.122	0.01653	-0.153	0.091	0.119	0.981	0.999	67.870	0.264	0.386
4.0	1.238	0.01781	-0.155	0.062	0.148	0.977	0.999	69.493	0.264	0.375
5.0	1.351	0.01939	-0.156	0.036	0.180	0.970	0.999	69.668	0.265	0.366
6.0	1.458	0.02097	-0.158	0.021	0.217	0.963	0.999	69.503	0.266	0.358
7.0	1.559	0.02276	-0.160	0.013	0.259	0.954	0.999	68.468	0.266	0.352
8.0	1.652	0.02463	-0.161	0.009	0.329	0.943	0.999	67.058	0.268	0.348
9.0	1.729	0.02658	-0.163	0.007	0.511	0.929	0.999	65.025	0.271	0.344
10.0	1.790	0.02918	-0.164	0.004	0.557	0.912	0.999	61.333	0.275	0.342
11.0	1.834	0.03207	-0.165	0.003	0.634	0.892	1.000	57.180	0.284	0.340
12.0	1.859	0.03490	-0.166	0.002	0.997	0.870	0.998	53.250	0.320	0.339
13.0	1.864	0.03883	-0.167	0.002	0.997	0.844	0.998	47.994	0.071	0.340
14.0	1.849	0.04346	-0.168	0.001	0.998	0.814	0.998	42.533	0.221	0.341
15.0	1.815	0.04870	-0.169	0.001	0.998	0.780	0.999	37.269	0.241	0.343
16.0	1.763	0.05552	-0.169	0.001	0.998	0.739	0.999	31.755	0.250	0.346
17.0	1.696	0.06414	-0.169	0.001	0.998	0.692	0.999	26.439	0.256	0.349
18.0	1.618	0.07409	-0.168	0.001	0.998	0.642	0.999	21.833	0.261	0.354
19.0	1.530	0.08691	-0.167	0.001	0.998	0.585	0.999	17.606	0.267	0.359
20.0	1.437	0.10314	-0.165	0.001	0.999	0.522	0.999	13.930	0.270	0.365

Name = NACA 6412
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.550	0.19710	-0.066	0.585	0.002	0.991	0.038	-2.790	0.189	0.130
-19.0	-0.567	0.17565	-0.067	0.561	0.002	0.992	0.040	-3.230	0.166	0.132
-18.0	-0.580	0.15651	-0.068	0.525	0.003	0.991	0.044	-3.705	0.079	0.132
-17.0	-0.585	0.14005	-0.070	0.503	0.003	0.991	0.048	-4.179	-1.238	0.130
-16.0	-0.583	0.12157	-0.073	0.438	0.005	0.991	0.057	-4.794	0.609	0.125
-15.0	-0.570	0.10683	-0.076	0.415	0.006	0.991	0.067	-5.331	0.364	0.117
-14.0	-0.538	0.09440	-0.078	0.404	0.006	0.992	0.076	-5.699	0.317	0.105
-13.0	-0.497	0.08347	-0.081	0.396	0.006	0.992	0.087	-5.950	0.327	0.088
-12.0	-0.446	0.07178	-0.085	0.368	0.007	0.992	0.109	-6.220	0.330	0.059
-11.0	-0.386	0.06148	-0.089	0.356	0.007	0.992	0.136	-6.284	0.324	0.018
-10.0	-0.317	0.05195	-0.095	0.349	0.007	0.992	0.172	-6.105	0.346	-0.048
-9.0	-0.241	0.04003	-0.103	0.342	0.007	0.991	0.258	-6.028	0.548	-0.178
-8.0	-0.178	0.01273	-0.136	0.311	0.008	0.991	0.978	-13.981	0.448	-0.515
-7.0	-0.068	0.01035	-0.138	0.299	0.008	0.992	0.991	-6.525	0.263	-1.791
-6.0	0.048	0.01017	-0.139	0.281	0.010	0.992	0.995	4.735	0.262	3.141
-5.0	0.167	0.01008	-0.141	0.256	0.014	0.992	0.997	16.575	0.262	1.091
-4.0	0.288	0.01066	-0.142	0.245	0.018	0.991	0.997	27.017	0.262	0.743
-3.0	0.409	0.01085	-0.143	0.215	0.021	0.991	0.997	37.719	0.262	0.600
-2.0	0.531	0.01089	-0.145	0.201	0.028	0.991	0.998	48.735	0.263	0.523
-1.0	0.651	0.01120	-0.147	0.173	0.038	0.991	0.998	58.079	0.263	0.475
0.0	0.769	0.01015	-0.148	0.158	0.053	0.990	0.998	75.751	0.264	0.443
1.0	0.887	0.01060	-0.150	0.128	0.069	0.988	0.998	83.691	0.264	0.419
2.0	1.005	0.01104	-0.151	0.103	0.088	0.985	0.998	90.993	0.264	0.401
3.0	1.122	0.01168	-0.153	0.079	0.113	0.982	0.999	96.068	0.264	0.386
4.0	1.238	0.01755	-0.155	0.052	0.141	0.978	0.999	70.537	0.264	0.375
5.0	1.351	0.01905	-0.156	0.031	0.168	0.972	0.999	70.937	0.265	0.366
6.0	1.458	0.02058	-0.158	0.018	0.198	0.965	0.999	70.877	0.266	0.358
7.0	1.559	0.02227	-0.160	0.011	0.235	0.957	0.999	70.008	0.266	0.352
8.0	1.653	0.02408	-0.161	0.008	0.284	0.945	0.999	68.635	0.268	0.348
9.0	1.730	0.02596	-0.163	0.006	0.482	0.933	0.999	66.631	0.271	0.344
10.0	1.791	0.02856	-0.164	0.004	0.512	0.916	0.999	62.705	0.275	0.342
11.0	1.835	0.03137	-0.165	0.002	0.559	0.897	1.000	58.501	0.286	0.340
12.0	1.861	0.03455	-0.167	0.002	0.634	0.875	0.999	53.848	0.320	0.340
13.0	1.866	0.03782	-0.168	0.001	0.997	0.850	0.998	49.343	0.062	0.340
14.0	1.851	0.04227	-0.168	0.001	0.998	0.820	0.998	43.797	0.221	0.341
15.0	1.817	0.04753	-0.169	0.001	0.998	0.786	0.999	38.235	0.238	0.343
16.0	1.767	0.05365	-0.169	0.001	0.998	0.749	0.999	32.926	0.249	0.346
17.0	1.699	0.06224	-0.169	0.001	0.998	0.701	0.999	27.295	0.254	0.350
18.0	1.622	0.07135	-0.169	0.001	0.998	0.655	0.999	22.734	0.258	0.354
19.0	1.535	0.08351	-0.168	0.001	0.998	0.600	0.999	18.382	0.267	0.359
20.0	1.440	0.10010	-0.166	0.001	0.999	0.533	0.999	14.389	0.271	0.365

Name = NACA 6412
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.550	0.19340	-0.066	0.562	0.002	0.991	0.038	-2.844	0.178	0.130
-19.0	-0.568	0.17575	-0.067	0.528	0.002	0.992	0.041	-3.229	0.166	0.131
-18.0	-0.580	0.15592	-0.069	0.505	0.002	0.991	0.044	-3.719	0.100	0.132
-17.0	-0.585	0.13908	-0.070	0.448	0.002	0.991	0.048	-4.208	-1.171	0.130
-16.0	-0.582	0.12281	-0.072	0.417	0.004	0.991	0.055	-4.743	0.653	0.126
-15.0	-0.570	0.10538	-0.076	0.406	0.006	0.991	0.070	-5.408	0.383	0.116
-14.0	-0.538	0.09369	-0.078	0.398	0.006	0.992	0.077	-5.743	0.324	0.105
-13.0	-0.497	0.08218	-0.082	0.371	0.006	0.992	0.092	-6.052	0.335	0.086
-12.0	-0.447	0.07069	-0.086	0.358	0.007	0.992	0.115	-6.325	0.327	0.058
-11.0	-0.387	0.06056	-0.090	0.350	0.007	0.992	0.141	-6.388	0.327	0.017
-10.0	-0.318	0.05050	-0.096	0.345	0.007	0.992	0.185	-6.299	0.351	-0.052
-9.0	-0.242	0.03857	-0.105	0.313	0.007	0.992	0.276	-6.285	0.538	-0.183
-8.0	-0.178	0.01239	-0.136	0.300	0.008	0.991	0.982	-14.371	0.438	-0.515
-7.0	-0.068	0.01013	-0.138	0.293	0.008	0.992	0.992	-6.664	0.263	-1.791
-6.0	0.048	0.01009	-0.139	0.259	0.010	0.992	0.995	4.771	0.262	3.141
-5.0	0.167	0.00992	-0.141	0.247	0.013	0.992	0.997	16.843	0.262	1.091
-4.0	0.288	0.01060	-0.142	0.222	0.018	0.992	0.997	27.169	0.262	0.743
-3.0	0.409	0.01064	-0.143	0.204	0.020	0.991	0.997	38.473	0.262	0.600
-2.0	0.531	0.01080	-0.145	0.183	0.026	0.991	0.998	49.127	0.263	0.523
-1.0	0.651	0.01106	-0.147	0.163	0.036	0.991	0.998	58.803	0.263	0.475
0.0	0.769	0.01149	-0.148	0.137	0.049	0.990	0.998	66.935	0.264	0.443
1.0	0.887	0.01042	-0.150	0.120	0.064	0.989	0.998	85.141	0.264	0.419
2.0	1.005	0.01094	-0.151	0.092	0.084	0.986	0.998	91.908	0.264	0.401
3.0	1.122	0.01156	-0.153	0.067	0.108	0.982	0.999	97.028	0.264	0.386
4.0	1.238	0.01732	-0.155	0.045	0.131	0.979	0.999	71.467	0.265	0.375
5.0	1.352	0.01874	-0.156	0.027	0.156	0.973	0.999	72.124	0.265	0.366
6.0	1.459	0.02021	-0.158	0.016	0.187	0.966	0.999	72.181	0.266	0.358
7.0	1.560	0.02181	-0.160	0.010	0.222	0.959	0.999	71.539	0.266	0.352
8.0	1.654	0.02361	-0.161	0.007	0.263	0.948	0.999	70.041	0.268	0.348
9.0	1.731	0.02559	-0.163	0.006	0.322	0.936	0.999	67.654	0.271	0.344
10.0	1.792	0.02800	-0.164	0.003	0.488	0.919	1.000	64.011	0.276	0.342
11.0	1.837	0.03071	-0.166	0.002	0.518	0.901	1.000	59.808	0.286	0.340
12.0	1.862	0.03380	-0.167	0.002	0.566	0.880	0.999	55.098	0.322	0.340
13.0	1.868	0.03743	-0.168	0.001	0.644	0.854	1.000	49.897	0.041	0.340
14.0	1.853	0.04112	-0.169	0.001	0.998	0.826	0.998	45.071	0.218	0.341
15.0	1.820	0.04620	-0.169	0.001	0.998	0.794	0.999	39.399	0.238	0.343
16.0	1.769	0.05232	-0.170	0.001	0.998	0.756	0.999	33.815	0.248	0.346
17.0	1.702	0.06037	-0.170	0.001	0.998	0.711	0.999	28.201	0.252	0.350
18.0	1.626	0.06907	-0.169	0.001	0.998	0.666	0.999	23.536	0.257	0.354
19.0	1.539	0.08069	-0.168	0.001	0.998	0.612	0.999	19.076	0.265	0.359
20.0	1.445	0.09642	-0.167	0.001	0.999	0.547	0.999	14.984	0.270	0.365

Name = NACA 6412
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.550	0.19148	-0.066	0.536	0.002	0.991	0.039	-2.873	0.179	0.129
-19.0	-0.568	0.17396	-0.068	0.509	0.002	0.992	0.042	-3.263	0.167	0.131
-18.0	-0.580	0.15449	-0.069	0.462	0.002	0.991	0.045	-3.754	0.121	0.131
-17.0	-0.585	0.13911	-0.070	0.423	0.002	0.991	0.048	-4.207	-1.128	0.131
-16.0	-0.582	0.12309	-0.072	0.408	0.003	0.991	0.054	-4.731	0.713	0.126
-15.0	-0.570	0.10467	-0.077	0.400	0.005	0.992	0.072	-5.448	0.408	0.115
-14.0	-0.539	0.09291	-0.079	0.378	0.006	0.992	0.081	-5.797	0.327	0.103
-13.0	-0.498	0.08118	-0.082	0.360	0.006	0.992	0.096	-6.133	0.336	0.084
-12.0	-0.448	0.06954	-0.087	0.351	0.007	0.992	0.121	-6.439	0.328	0.056
-11.0	-0.387	0.05964	-0.091	0.346	0.007	0.992	0.147	-6.495	0.327	0.015
-10.0	-0.319	0.04962	-0.097	0.319	0.006	0.992	0.193	-6.423	0.354	-0.054
-9.0	-0.243	0.03739	-0.106	0.303	0.007	0.992	0.291	-6.505	0.531	-0.186
-8.0	-0.178	0.00987	-0.136	0.295	0.008	0.992	0.984	-18.044	0.431	-0.515
-7.0	-0.068	0.01012	-0.138	0.265	0.008	0.992	0.992	-6.671	0.263	-1.791
-6.0	0.048	0.00994	-0.139	0.251	0.009	0.992	0.995	4.842	0.262	3.141
-5.0	0.167	0.00983	-0.141	0.235	0.012	0.992	0.997	17.000	0.262	1.091
-4.0	0.288	0.01047	-0.142	0.209	0.017	0.992	0.997	27.492	0.262	0.743
-3.0	0.409	0.01056	-0.143	0.199	0.020	0.991	0.997	38.749	0.262	0.600
-2.0	0.531	0.01072	-0.145	0.168	0.025	0.991	0.998	49.488	0.263	0.523
-1.0	0.651	0.01087	-0.147	0.157	0.035	0.991	0.998	59.830	0.263	0.475
0.0	0.769	0.01138	-0.148	0.127	0.046	0.990	0.998	67.585	0.264	0.443
1.0	0.888	0.01037	-0.150	0.105	0.061	0.989	0.998	85.563	0.264	0.419
2.0	1.005	0.01077	-0.151	0.087	0.080	0.987	0.998	93.379	0.264	0.401
3.0	1.122	0.01146	-0.153	0.061	0.103	0.983	0.999	97.951	0.264	0.386
4.0	1.238	0.01709	-0.155	0.040	0.123	0.980	0.999	72.474	0.265	0.375
5.0	1.352	0.01842	-0.156	0.024	0.148	0.975	0.999	73.418	0.265	0.366
6.0	1.459	0.01988	-0.158	0.014	0.180	0.968	0.999	73.419	0.266	0.358
7.0	1.561	0.02142	-0.160	0.010	0.213	0.961	0.999	72.852	0.267	0.352
8.0	1.654	0.02319	-0.161	0.007	0.245	0.950	0.999	71.335	0.268	0.348
9.0	1.732	0.02518	-0.163	0.005	0.291	0.938	0.999	68.758	0.271	0.344
10.0	1.793	0.02747	-0.164	0.003	0.470	0.922	1.000	65.289	0.276	0.342
11.0	1.838	0.03015	-0.166	0.002	0.499	0.905	1.000	60.959	0.287	0.340
12.0	1.864	0.03322	-0.167	0.001	0.528	0.884	0.999	56.107	0.323	0.340
13.0	1.870	0.03672	-0.168	0.001	0.578	0.859	1.000	50.911	0.019	0.340
14.0	1.855	0.04082	-0.169	0.001	0.662	0.831	1.000	45.455	0.216	0.341
15.0	1.822	0.04506	-0.170	0.001	0.998	0.800	0.999	40.445	0.238	0.343
16.0	1.771	0.05128	-0.170	0.001	0.998	0.762	0.999	34.542	0.246	0.346
17.0	1.706	0.05864	-0.170	0.001	0.998	0.720	0.999	29.088	0.250	0.350
18.0	1.630	0.06693	-0.170	0.001	0.998	0.677	0.999	24.347	0.257	0.354
19.0	1.542	0.07862	-0.169	0.001	0.998	0.621	0.999	19.615	0.263	0.360
20.0	1.450	0.09271	-0.168	0.001	0.999	0.563	0.999	15.639	0.265	0.366

Name = NACA 6412
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.550	0.19072	-0.067	0.514	0.001	0.991	0.040	-2.885	0.179	0.129
-19.0	-0.568	0.17330	-0.068	0.481	0.002	0.992	0.043	-3.276	0.168	0.131
-18.0	-0.580	0.15389	-0.069	0.432	0.002	0.991	0.046	-3.769	0.121	0.131
-17.0	-0.585	0.13850	-0.070	0.412	0.002	0.992	0.048	-4.226	-1.119	0.130
-16.0	-0.582	0.12299	-0.072	0.403	0.003	0.992	0.055	-4.736	0.675	0.126
-15.0	-0.570	0.10511	-0.077	0.394	0.004	0.992	0.071	-5.423	0.422	0.116
-14.0	-0.539	0.09179	-0.080	0.363	0.006	0.992	0.085	-5.873	0.340	0.102
-13.0	-0.498	0.08029	-0.083	0.354	0.006	0.992	0.100	-6.206	0.333	0.083
-12.0	-0.448	0.06885	-0.087	0.348	0.006	0.992	0.124	-6.509	0.331	0.055
-11.0	-0.388	0.05863	-0.092	0.331	0.007	0.992	0.155	-6.621	0.331	0.013
-10.0	-0.319	0.04856	-0.098	0.307	0.006	0.992	0.203	-6.578	0.357	-0.056
-9.0	-0.244	0.03579	-0.107	0.297	0.007	0.992	0.311	-6.827	0.524	-0.189
-8.0	-0.178	0.00976	-0.136	0.275	0.008	0.992	0.986	-18.268	0.422	-0.515
-7.0	-0.068	0.00998	-0.138	0.255	0.008	0.992	0.992	-6.766	0.262	-1.791
-6.0	0.048	0.00981	-0.139	0.245	0.009	0.992	0.995	4.906	0.262	3.141
-5.0	0.167	0.01046	-0.141	0.215	0.012	0.992	0.997	15.974	0.262	1.091
-4.0	0.288	0.01034	-0.142	0.202	0.017	0.992	0.997	27.836	0.262	0.743
-3.0	0.409	0.01044	-0.143	0.178	0.020	0.992	0.997	39.224	0.262	0.601
-2.0	0.531	0.01059	-0.145	0.162	0.024	0.991	0.998	50.122	0.263	0.523
-1.0	0.651	0.01089	-0.147	0.137	0.034	0.991	0.998	59.761	0.263	0.475
0.0	0.769	0.01121	-0.148	0.121	0.044	0.991	0.998	68.580	0.264	0.443
1.0	0.888	0.01027	-0.150	0.095	0.059	0.990	0.998	86.426	0.264	0.419
2.0	1.005	0.01072	-0.151	0.075	0.079	0.987	0.998	93.811	0.264	0.401
3.0	1.122	0.01129	-0.153	0.057	0.096	0.984	0.999	99.416	0.264	0.386
4.0	1.238	0.01688	-0.155	0.036	0.117	0.980	0.999	73.345	0.265	0.375
5.0	1.352	0.01818	-0.157	0.022	0.144	0.976	0.999	74.400	0.265	0.366
6.0	1.460	0.01958	-0.158	0.013	0.174	0.969	0.999	74.553	0.266	0.358
7.0	1.561	0.02112	-0.160	0.009	0.198	0.962	0.999	73.901	0.267	0.352
8.0	1.655	0.02281	-0.161	0.007	0.231	0.952	0.999	72.552	0.268	0.348
9.0	1.732	0.02483	-0.163	0.004	0.271	0.940	0.999	69.764	0.271	0.344
10.0	1.794	0.02719	-0.164	0.002	0.330	0.925	1.000	65.984	0.276	0.342
11.0	1.839	0.02967	-0.166	0.002	0.476	0.908	1.000	61.997	0.287	0.340
12.0	1.865	0.03260	-0.167	0.001	0.506	0.887	1.000	57.209	0.324	0.340
13.0	1.871	0.03604	-0.168	0.001	0.545	0.864	1.000	51.920	-0.008	0.340
14.0	1.857	0.04003	-0.169	0.001	0.600	0.836	1.000	46.395	0.214	0.341
15.0	1.825	0.04457	-0.170	0.001	0.686	0.805	1.000	40.940	0.237	0.343
16.0	1.774	0.05011	-0.170	0.001	0.998	0.768	0.999	35.392	0.246	0.346
17.0	1.708	0.05724	-0.170	0.001	0.998	0.727	0.999	29.844	0.249	0.350
18.0	1.632	0.06521	-0.170	0.001	0.998	0.685	0.999	25.033	0.256	0.354
19.0	1.545	0.07654	-0.169	0.001	0.998	0.630	0.999	20.188	0.262	0.360
20.0	1.453	0.09004	-0.168	0.001	0.999	0.573	0.999	16.140	0.264	0.366

Name = NACA 6412
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.550	0.19133	-0.067	0.503	0.001	0.991	0.041	-2.876	0.191	0.128
-19.0	-0.568	0.17073	-0.068	0.452	0.002	0.992	0.043	-3.326	0.175	0.130
-18.0	-0.580	0.15388	-0.069	0.417	0.002	0.992	0.046	-3.770	0.104	0.131
-17.0	-0.586	0.13676	-0.071	0.405	0.002	0.992	0.050	-4.282	-0.994	0.129
-16.0	-0.582	0.12313	-0.072	0.398	0.002	0.992	0.052	-4.727	0.612	0.127
-15.0	-0.570	0.10574	-0.076	0.371	0.004	0.992	0.070	-5.390	0.454	0.116
-14.0	-0.540	0.09075	-0.080	0.356	0.006	0.992	0.088	-5.945	0.349	0.101
-13.0	-0.499	0.07984	-0.083	0.349	0.006	0.992	0.102	-6.244	0.334	0.083
-12.0	-0.449	0.06799	-0.088	0.345	0.006	0.992	0.129	-6.598	0.335	0.054
-11.0	-0.389	0.05773	-0.093	0.312	0.007	0.992	0.161	-6.734	0.332	0.012
-10.0	-0.320	0.04762	-0.099	0.300	0.006	0.992	0.211	-6.722	0.364	-0.058
-9.0	-0.246	0.03403	-0.109	0.294	0.007	0.992	0.335	-7.222	0.518	-0.193
-8.0	-0.178	0.00963	-0.136	0.260	0.008	0.992	0.989	-18.510	0.412	-0.515
-7.0	-0.068	0.00992	-0.138	0.249	0.008	0.992	0.992	-6.809	0.262	-1.791
-6.0	0.048	0.00971	-0.139	0.228	0.009	0.992	0.995	4.959	0.262	3.141
-5.0	0.167	0.01038	-0.141	0.207	0.011	0.992	0.997	16.103	0.262	1.091
-4.0	0.288	0.01020	-0.142	0.198	0.017	0.992	0.997	28.236	0.262	0.743
-3.0	0.409	0.01041	-0.143	0.168	0.019	0.992	0.997	39.316	0.262	0.601
-2.0	0.531	0.01052	-0.145	0.157	0.023	0.991	0.998	50.422	0.263	0.523
-1.0	0.651	0.01073	-0.147	0.128	0.033	0.991	0.998	60.609	0.263	0.475
0.0	0.769	0.01112	-0.148	0.115	0.042	0.991	0.998	69.126	0.264	0.443
1.0	0.888	0.01018	-0.150	0.090	0.057	0.990	0.998	87.226	0.264	0.419
2.0	1.006	0.01064	-0.151	0.067	0.076	0.988	0.998	94.482	0.264	0.401
3.0	1.123	0.01120	-0.153	0.049	0.091	0.985	0.999	100.206	0.264	0.386
4.0	1.239	0.01670	-0.155	0.033	0.113	0.981	0.999	74.163	0.265	0.375
5.0	1.353	0.01793	-0.157	0.020	0.140	0.977	0.999	75.444	0.265	0.366
6.0	1.460	0.01935	-0.158	0.012	0.162	0.970	0.999	75.454	0.266	0.358
7.0	1.561	0.02080	-0.160	0.009	0.189	0.963	0.999	75.067	0.267	0.352
8.0	1.656	0.02247	-0.161	0.007	0.222	0.954	0.999	73.667	0.268	0.348
9.0	1.733	0.02448	-0.163	0.004	0.261	0.942	1.000	70.799	0.272	0.344
10.0	1.795	0.02681	-0.164	0.002	0.307	0.927	1.000	66.963	0.277	0.342
11.0	1.840	0.02921	-0.166	0.002	0.464	0.911	1.000	63.010	0.287	0.340
12.0	1.866	0.03214	-0.167	0.001	0.486	0.890	1.000	58.071	0.324	0.340
13.0	1.873	0.03539	-0.168	0.001	0.515	0.867	1.000	52.909	-0.038	0.340
14.0	1.859	0.03937	-0.169	0.001	0.560	0.841	1.000	47.225	0.213	0.341
15.0	1.826	0.04396	-0.170	0.001	0.617	0.810	1.000	41.534	0.235	0.343
16.0	1.776	0.04947	-0.170	0.001	0.728	0.773	1.000	35.891	0.245	0.346
17.0	1.710	0.05597	-0.171	0.001	0.998	0.733	0.999	30.561	0.250	0.350
18.0	1.634	0.06430	-0.170	0.001	0.998	0.689	0.999	25.412	0.255	0.354
19.0	1.548	0.07473	-0.170	0.001	0.998	0.638	0.999	20.715	0.260	0.360
20.0	1.456	0.08788	-0.169	0.001	0.999	0.583	0.999	16.572	0.262	0.366

Name = NACA 6412
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.550	0.18794	-0.067	0.469	0.001	0.991	0.042	-2.929	0.182	0.128
-19.0	-0.568	0.17141	-0.069	0.428	0.001	0.992	0.045	-3.314	0.176	0.129
-18.0	-0.580	0.15223	-0.070	0.409	0.002	0.992	0.048	-3.812	0.134	0.130
-17.0	-0.586	0.13903	-0.071	0.402	0.001	0.992	0.050	-4.212	-0.948	0.129
-16.0	-0.582	0.12319	-0.072	0.387	0.002	0.992	0.053	-4.726	0.602	0.127
-15.0	-0.570	0.10621	-0.076	0.361	0.003	0.992	0.069	-5.365	0.459	0.116
-14.0	-0.540	0.09043	-0.081	0.351	0.006	0.992	0.090	-5.969	0.357	0.100
-13.0	-0.499	0.07906	-0.084	0.347	0.006	0.992	0.105	-6.310	0.336	0.082
-12.0	-0.449	0.06728	-0.088	0.324	0.006	0.992	0.133	-6.674	0.337	0.053
-11.0	-0.389	0.05695	-0.093	0.304	0.007	0.992	0.167	-6.835	0.330	0.010
-10.0	-0.320	0.04712	-0.099	0.296	0.006	0.992	0.214	-6.798	0.365	-0.059
-9.0	-0.246	0.03327	-0.110	0.270	0.006	0.992	0.346	-7.405	0.515	-0.195
-8.0	-0.178	0.01012	-0.136	0.253	0.008	0.992	0.989	-17.619	0.407	-0.515
-7.0	-0.068	0.00975	-0.138	0.245	0.007	0.992	0.992	-6.922	0.262	-1.791
-6.0	0.048	0.00970	-0.139	0.214	0.008	0.992	0.995	4.961	0.262	3.141
-5.0	0.167	0.01021	-0.141	0.202	0.011	0.992	0.997	16.361	0.262	1.091
-4.0	0.288	0.01022	-0.142	0.179	0.017	0.992	0.997	28.169	0.262	0.743
-3.0	0.409	0.01024	-0.143	0.163	0.018	0.992	0.997	39.987	0.262	0.601
-2.0	0.531	0.01041	-0.145	0.142	0.022	0.992	0.998	50.955	0.263	0.523
-1.0	0.651	0.01067	-0.147	0.123	0.033	0.991	0.998	60.985	0.263	0.475
0.0	0.769	0.01105	-0.148	0.101	0.040	0.991	0.998	69.602	0.264	0.443
1.0	0.888	0.01148	-0.150	0.087	0.056	0.990	0.998	77.353	0.264	0.419
2.0	1.006	0.01053	-0.151	0.063	0.072	0.988	0.998	95.545	0.264	0.401
3.0	1.123	0.01113	-0.153	0.044	0.087	0.985	0.999	100.902	0.264	0.386
4.0	1.239	0.01655	-0.155	0.029	0.111	0.981	0.999	74.838	0.265	0.375
5.0	1.353	0.01773	-0.157	0.019	0.136	0.978	0.999	76.281	0.265	0.366
6.0	1.460	0.01911	-0.158	0.011	0.155	0.971	0.999	76.416	0.266	0.358
7.0	1.562	0.02052	-0.160	0.008	0.183	0.965	0.999	76.099	0.267	0.352
8.0	1.656	0.02216	-0.162	0.006	0.217	0.956	0.999	74.741	0.269	0.348
9.0	1.734	0.02416	-0.163	0.004	0.247	0.944	1.000	71.741	0.272	0.344
10.0	1.796	0.02645	-0.165	0.002	0.286	0.930	1.000	67.907	0.277	0.342
11.0	1.841	0.02880	-0.166	0.001	0.457	0.913	1.000	63.928	0.287	0.340
12.0	1.868	0.03165	-0.167	0.001	0.470	0.893	1.000	59.008	0.325	0.340
13.0	1.874	0.03496	-0.168	0.001	0.501	0.871	1.000	53.599	-0.051	0.340
14.0	1.860	0.03871	-0.169	0.001	0.530	0.844	1.000	48.058	0.212	0.341
15.0	1.828	0.04325	-0.170	0.001	0.577	0.814	1.000	42.259	0.234	0.343
16.0	1.778	0.04856	-0.171	0.001	0.644	0.779	1.000	36.606	0.244	0.346
17.0	1.713	0.05491	-0.171	0.001	0.998	0.739	0.999	31.190	0.249	0.350
18.0	1.636	0.06292	-0.171	0.001	0.998	0.695	0.999	26.002	0.254	0.354
19.0	1.550	0.07308	-0.170	0.001	0.998	0.646	0.999	21.213	0.259	0.360
20.0	1.459	0.08587	-0.169	0.001	0.999	0.592	0.999	16.990	0.261	0.366

Name = NACA 6412
