Name = NACA 2424
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.033	0.01570	-0.045	0.170	0.095	0.975	0.976	2.077	0.274	1.621
-1.0	0.163	0.01560	-0.048	0.161	0.108	0.971	0.979	10.455	0.275	0.544
0.0	0.292	0.01595	-0.051	0.135	0.120	0.966	0.982	18.333	0.275	0.425
1.0	0.422	0.01388	-0.054	0.125	0.139	0.962	0.984	30.370	0.275	0.379
2.0	0.550	0.01471	-0.058	0.105	0.152	0.957	0.986	37.374	0.275	0.355
3.0	0.677	0.01553	-0.061	0.094	0.175	0.949	0.989	43.575	0.275	0.340
4.0	0.802	0.01716	-0.064	0.082	0.188	0.940	0.990	46.745	0.275	0.330
5.0	0.926	0.01828	-0.067	0.069	0.214	0.931	0.990	50.645	0.276	0.322
6.0	1.047	0.01949	-0.070	0.063	0.228	0.919	0.990	53.725	0.276	0.317
7.0	1.166	0.02117	-0.073	0.050	0.256	0.905	0.991	55.047	0.276	0.313
8.0	1.280	0.02294	-0.076	0.043	0.273	0.887	0.992	55.820	0.276	0.310
9.0	1.391	0.02484	-0.079	0.040	0.303	0.870	0.992	56.015	0.277	0.307
10.0	1.497	0.02728	-0.082	0.034	0.323	0.848	0.993	54.861	0.277	0.305
11.0	1.597	0.03025	-0.085	0.027	0.357	0.823	0.993	52.793	0.278	0.303
12.0	1.690	0.03344	-0.087	0.024	0.397	0.797	0.994	50.531	0.279	0.302
13.0	1.776	0.03701	-0.090	0.022	0.440	0.770	0.994	47.997	0.280	0.301
14.0	1.856	0.04123	-0.092	0.021	0.461	0.742	0.995	45.018	0.281	0.300
15.0	1.928	0.04651	-0.095	0.018	0.489	0.711	0.996	41.446	0.281	0.299
16.0	1.990	0.05341	-0.097	0.014	0.515	0.674	0.996	37.264	0.283	0.299
17.0	2.045	0.06064	-0.099	0.012	0.554	0.642	0.997	33.729	0.289	0.298
18.0	2.088	0.06892	-0.100	0.011	0.583	0.610	0.997	30.297	0.296	0.298
19.0	2.124	0.07747	-0.102	0.010	0.619	0.581	0.997	27.412	0.305	0.298
20.0	2.150	0.08763	-0.104	0.009	0.660	0.551	0.997	24.531	0.312	0.298

Name = NACA 2424
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.684	0.09157	0.003	0.553	0.013	0.992	0.431	-18.394	0.295	0.252
-19.0	-1.647	0.07751	0.001	0.515	0.015	0.991	0.474	-21.242	0.291	0.251
-18.0	-1.597	0.06734	-0.001	0.489	0.015	0.991	0.507	-23.723	0.287	0.250
-17.0	-1.543	0.05754	-0.003	0.456	0.016	0.991	0.549	-26.818	0.285	0.248
-16.0	-1.481	0.04919	-0.005	0.425	0.017	0.991	0.591	-30.112	0.283	0.247
-15.0	-1.412	0.04179	-0.007	0.408	0.017	0.991	0.637	-33.796	0.282	0.245
-14.0	-1.336	0.03560	-0.010	0.397	0.019	0.991	0.685	-37.535	0.281	0.243
-13.0	-1.253	0.03042	-0.012	0.365	0.021	0.990	0.734	-41.196	0.280	0.240
-12.0	-1.162	0.02588	-0.015	0.351	0.025	0.990	0.789	-44.916	0.279	0.237
-11.0	-1.063	0.02215	-0.018	0.333	0.030	0.989	0.834	-48.014	0.277	0.234
-10.0	-0.956	0.01995	-0.020	0.307	0.032	0.988	0.867	-47.933	0.276	0.229
-9.0	-0.844	0.01814	-0.023	0.296	0.034	0.987	0.895	-46.538	0.275	0.222
-8.0	-0.727	0.01670	-0.026	0.267	0.038	0.986	0.917	-43.526	0.275	0.214
-7.0	-0.606	0.01534	-0.029	0.252	0.048	0.984	0.937	-39.497	0.275	0.202
-6.0	-0.481	0.01436	-0.032	0.232	0.052	0.983	0.949	-33.519	0.274	0.183
-5.0	-0.355	0.01629	-0.035	0.211	0.057	0.981	0.959	-21.781	0.274	0.151
-4.0	-0.227	0.01569	-0.038	0.202	0.069	0.980	0.966	-14.454	0.274	0.081
-3.0	-0.097	0.01553	-0.042	0.174	0.078	0.978	0.973	-6.276	0.274	-0.176
-2.0	0.033	0.01541	-0.045	0.163	0.087	0.976	0.977	2.116	0.274	1.622
-1.0	0.163	0.01543	-0.048	0.141	0.104	0.972	0.980	10.574	0.275	0.544
0.0	0.293	0.01569	-0.051	0.128	0.113	0.967	0.982	18.646	0.275	0.425
1.0	0.422	0.01368	-0.054	0.115	0.134	0.963	0.985	30.819	0.275	0.379
2.0	0.550	0.01449	-0.058	0.097	0.144	0.958	0.987	37.962	0.275	0.355
3.0	0.677	0.01522	-0.061	0.090	0.162	0.951	0.989	44.477	0.275	0.340
4.0	0.802	0.01692	-0.064	0.072	0.180	0.942	0.990	47.429	0.275	0.330
5.0	0.926	0.01799	-0.067	0.065	0.197	0.933	0.990	51.478	0.276	0.322
6.0	1.048	0.01914	-0.070	0.057	0.219	0.921	0.991	54.729	0.276	0.317
7.0	1.166	0.02079	-0.073	0.045	0.236	0.907	0.992	56.084	0.276	0.313
8.0	1.281	0.02247	-0.076	0.041	0.262	0.891	0.992	57.014	0.277	0.310
9.0	1.393	0.02426	-0.079	0.038	0.282	0.875	0.992	57.389	0.277	0.307
10.0	1.498	0.02689	-0.082	0.029	0.309	0.851	0.993	55.705	0.277	0.305
11.0	1.599	0.02957	-0.085	0.025	0.335	0.828	0.994	54.061	0.278	0.303
12.0	1.692	0.03261	-0.088	0.022	0.363	0.803	0.994	51.880	0.279	0.302
13.0	1.779	0.03606	-0.090	0.021	0.404	0.777	0.994	49.329	0.280	0.301
14.0	1.859	0.04004	-0.093	0.020	0.450	0.749	0.995	46.425	0.280	0.300
15.0	1.929	0.04600	-0.095	0.015	0.465	0.714	0.996	41.938	0.281	0.299
16.0	1.992	0.05232	-0.097	0.012	0.499	0.679	0.996	38.083	0.284	0.299
17.0	2.048	0.05910	-0.099	0.011	0.519	0.649	0.997	34.660	0.289	0.298
18.0	2.092	0.06706	-0.101	0.010	0.557	0.618	0.997	31.190	0.297	0.298
19.0	2.127	0.07547	-0.102	0.010	0.589	0.589	0.997	28.187	0.306	0.298
20.0	2.153	0.08537	-0.104	0.009	0.622	0.559	0.997	25.220	0.312	0.298

Name = NACA 2424
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.682	0.09274	0.003	0.519	0.010	0.992	0.426	-18.142	0.300	0.252
-19.0	-1.648	0.07639	0.001	0.502	0.014	0.992	0.478	-21.575	0.294	0.251
-18.0	-1.601	0.06553	-0.001	0.461	0.015	0.991	0.516	-24.428	0.288	0.250
-17.0	-1.546	0.05592	-0.003	0.434	0.016	0.991	0.558	-27.650	0.285	0.248
-16.0	-1.484	0.04777	-0.005	0.411	0.016	0.991	0.599	-31.060	0.284	0.247
-15.0	-1.415	0.04060	-0.007	0.400	0.017	0.991	0.646	-34.858	0.282	0.245
-14.0	-1.339	0.03470	-0.010	0.371	0.018	0.991	0.693	-38.577	0.281	0.243
-13.0	-1.255	0.02977	-0.012	0.354	0.019	0.990	0.742	-42.162	0.280	0.240
-12.0	-1.163	0.02564	-0.015	0.345	0.022	0.990	0.790	-45.356	0.279	0.237
-11.0	-1.065	0.02161	-0.018	0.311	0.030	0.990	0.841	-49.280	0.277	0.234
-10.0	-0.958	0.01951	-0.020	0.299	0.031	0.989	0.873	-49.079	0.276	0.229
-9.0	-0.845	0.01784	-0.023	0.275	0.033	0.987	0.899	-47.343	0.275	0.222
-8.0	-0.727	0.01640	-0.026	0.255	0.036	0.986	0.920	-44.339	0.275	0.214
-7.0	-0.606	0.01519	-0.029	0.247	0.042	0.985	0.938	-39.900	0.275	0.202
-6.0	-0.482	0.01415	-0.032	0.216	0.051	0.983	0.951	-34.028	0.274	0.183
-5.0	-0.355	0.01601	-0.035	0.205	0.055	0.982	0.960	-22.177	0.274	0.151
-4.0	-0.227	0.01558	-0.038	0.181	0.062	0.981	0.967	-14.550	0.274	0.081
-3.0	-0.097	0.01527	-0.042	0.166	0.076	0.979	0.974	-6.385	0.274	-0.176
-2.0	0.033	0.01521	-0.045	0.155	0.082	0.977	0.977	2.146	0.274	1.622
-1.0	0.163	0.01525	-0.048	0.132	0.097	0.973	0.980	10.695	0.275	0.544
0.0	0.293	0.01290	-0.051	0.124	0.108	0.968	0.983	22.677	0.275	0.425
1.0	0.422	0.01359	-0.054	0.103	0.120	0.964	0.985	31.023	0.275	0.379
2.0	0.550	0.01424	-0.058	0.093	0.140	0.959	0.988	38.626	0.275	0.355
3.0	0.677	0.01513	-0.061	0.081	0.150	0.952	0.989	44.736	0.275	0.340
4.0	0.803	0.01662	-0.064	0.068	0.175	0.944	0.990	48.310	0.276	0.330
5.0	0.927	0.01763	-0.067	0.063	0.186	0.935	0.990	52.568	0.276	0.323
6.0	1.048	0.01901	-0.070	0.049	0.214	0.923	0.991	55.127	0.276	0.317
7.0	1.167	0.02050	-0.073	0.042	0.225	0.910	0.992	56.909	0.276	0.313
8.0	1.282	0.02202	-0.076	0.039	0.256	0.895	0.992	58.243	0.276	0.310
9.0	1.393	0.02403	-0.079	0.032	0.268	0.877	0.993	57.978	0.277	0.307
10.0	1.499	0.02642	-0.082	0.026	0.301	0.855	0.993	56.731	0.277	0.305
11.0	1.600	0.02901	-0.085	0.024	0.316	0.833	0.994	55.170	0.278	0.303
12.0	1.694	0.03190	-0.088	0.022	0.350	0.808	0.994	53.091	0.279	0.302
13.0	1.781	0.03522	-0.090	0.020	0.376	0.783	0.995	50.564	0.280	0.301
14.0	1.860	0.03982	-0.093	0.016	0.414	0.751	0.995	46.701	0.280	0.300
15.0	1.931	0.04522	-0.095	0.013	0.453	0.718	0.996	42.692	0.282	0.299
16.0	1.995	0.05127	-0.097	0.011	0.470	0.686	0.996	38.917	0.284	0.299
17.0	2.051	0.05774	-0.099	0.010	0.503	0.655	0.997	35.527	0.289	0.298
18.0	2.095	0.06557	-0.101	0.009	0.527	0.625	0.997	31.945	0.297	0.298
19.0	2.130	0.07374	-0.103	0.009	0.561	0.595	0.997	28.886	0.306	0.298
20.0	2.157	0.08329	-0.104	0.008	0.603	0.566	0.997	25.894	0.313	0.298

Name = NACA 2424
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.683	0.09198	0.003	0.506	0.009	0.992	0.428	-18.300	0.296	0.252
-19.0	-1.646	0.07776	0.001	0.469	0.011	0.992	0.471	-21.163	0.295	0.251
-18.0	-1.604	0.06368	-0.001	0.449	0.015	0.992	0.525	-25.185	0.290	0.250
-17.0	-1.549	0.05458	-0.003	0.416	0.015	0.991	0.566	-28.379	0.285	0.248
-16.0	-1.487	0.04660	-0.005	0.402	0.016	0.991	0.608	-31.900	0.283	0.247
-15.0	-1.417	0.03972	-0.007	0.384	0.016	0.991	0.653	-35.678	0.282	0.245
-14.0	-1.341	0.03398	-0.010	0.358	0.017	0.991	0.700	-39.454	0.281	0.243
-13.0	-1.257	0.02911	-0.012	0.348	0.018	0.990	0.748	-43.171	0.279	0.240
-12.0	-1.164	0.02529	-0.015	0.320	0.020	0.990	0.795	-46.008	0.278	0.237
-11.0	-1.065	0.02200	-0.018	0.303	0.025	0.990	0.841	-48.406	0.277	0.234
-10.0	-0.958	0.01914	-0.020	0.294	0.030	0.989	0.877	-50.075	0.276	0.229
-9.0	-0.845	0.01752	-0.023	0.261	0.032	0.988	0.903	-48.253	0.275	0.222
-8.0	-0.728	0.01612	-0.026	0.250	0.034	0.987	0.923	-45.144	0.275	0.214
-7.0	-0.606	0.01504	-0.029	0.225	0.038	0.985	0.939	-40.295	0.275	0.202
-6.0	-0.482	0.01391	-0.032	0.209	0.050	0.984	0.953	-34.627	0.274	0.183
-5.0	-0.355	0.01575	-0.035	0.199	0.053	0.982	0.961	-22.550	0.274	0.151
-4.0	-0.227	0.01545	-0.038	0.171	0.058	0.981	0.968	-14.684	0.274	0.081
-3.0	-0.098	0.01501	-0.042	0.162	0.074	0.979	0.975	-6.497	0.274	-0.177
-2.0	0.033	0.01504	-0.045	0.139	0.079	0.977	0.978	2.169	0.274	1.622
-1.0	0.163	0.01513	-0.048	0.127	0.089	0.974	0.980	10.786	0.275	0.544
0.0	0.293	0.01274	-0.051	0.115	0.106	0.969	0.983	22.967	0.275	0.425
1.0	0.422	0.01341	-0.054	0.097	0.114	0.965	0.986	31.462	0.275	0.379
2.0	0.550	0.01406	-0.058	0.090	0.137	0.960	0.988	39.124	0.275	0.355
3.0	0.677	0.01557	-0.061	0.072	0.144	0.953	0.990	43.507	0.275	0.340
4.0	0.803	0.01641	-0.064	0.065	0.165	0.945	0.990	48.924	0.276	0.330
5.0	0.927	0.01741	-0.067	0.060	0.180	0.937	0.990	53.254	0.276	0.323
6.0	1.048	0.01874	-0.070	0.046	0.198	0.924	0.991	55.956	0.276	0.317
7.0	1.167	0.02012	-0.073	0.041	0.218	0.912	0.992	58.031	0.276	0.313
8.0	1.283	0.02167	-0.077	0.038	0.236	0.898	0.992	59.219	0.276	0.310
9.0	1.394	0.02382	-0.079	0.028	0.260	0.879	0.993	58.510	0.277	0.307
10.0	1.500	0.02604	-0.082	0.024	0.279	0.858	0.993	57.600	0.277	0.305
11.0	1.602	0.02846	-0.085	0.022	0.307	0.837	0.994	56.272	0.278	0.303
12.0	1.695	0.03129	-0.088	0.021	0.328	0.813	0.995	54.194	0.279	0.302
13.0	1.783	0.03452	-0.090	0.020	0.358	0.788	0.995	51.661	0.280	0.301
14.0	1.861	0.03945	-0.093	0.014	0.398	0.754	0.995	47.166	0.280	0.300
15.0	1.932	0.04451	-0.095	0.012	0.433	0.722	0.996	43.421	0.282	0.299
16.0	1.997	0.05018	-0.097	0.010	0.457	0.691	0.997	39.800	0.285	0.299
17.0	2.054	0.05681	-0.099	0.010	0.480	0.661	0.997	36.149	0.290	0.298
18.0	2.097	0.06406	-0.101	0.009	0.508	0.630	0.997	32.741	0.297	0.298
19.0	2.133	0.07224	-0.103	0.009	0.541	0.601	0.997	29.526	0.307	0.298
20.0	2.159	0.08145	-0.105	0.008	0.569	0.572	0.997	26.513	0.313	0.298

Name = NACA 2424
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.685	0.09059	0.003	0.484	0.008	0.992	0.433	-18.599	0.293	0.252
-19.0	-1.645	0.07776	0.001	0.455	0.009	0.992	0.471	-21.160	0.293	0.251
-18.0	-1.602	0.06469	-0.001	0.424	0.012	0.992	0.519	-24.761	0.291	0.250
-17.0	-1.551	0.05339	-0.003	0.407	0.015	0.991	0.572	-29.054	0.287	0.248
-16.0	-1.489	0.04554	-0.005	0.398	0.015	0.991	0.614	-32.689	0.284	0.247
-15.0	-1.420	0.03872	-0.007	0.365	0.016	0.991	0.661	-36.672	0.282	0.245
-14.0	-1.343	0.03321	-0.010	0.351	0.017	0.991	0.706	-40.430	0.281	0.243
-13.0	-1.258	0.02856	-0.012	0.338	0.017	0.990	0.753	-44.054	0.279	0.240
-12.0	-1.165	0.02484	-0.015	0.308	0.019	0.990	0.799	-46.892	0.278	0.237
-11.0	-1.065	0.02188	-0.018	0.297	0.022	0.990	0.842	-48.672	0.277	0.234
-10.0	-0.959	0.01882	-0.020	0.269	0.030	0.989	0.881	-50.974	0.276	0.229
-9.0	-0.846	0.01720	-0.023	0.254	0.031	0.988	0.906	-49.173	0.275	0.222
-8.0	-0.728	0.01592	-0.026	0.246	0.033	0.987	0.925	-45.733	0.275	0.214
-7.0	-0.606	0.01485	-0.029	0.214	0.036	0.986	0.940	-40.810	0.275	0.202
-6.0	-0.482	0.01377	-0.032	0.204	0.046	0.984	0.954	-34.995	0.274	0.183
-5.0	-0.355	0.01558	-0.035	0.180	0.052	0.983	0.962	-22.802	0.274	0.151
-4.0	-0.227	0.01521	-0.038	0.166	0.056	0.981	0.969	-14.920	0.274	0.081
-3.0	-0.098	0.01499	-0.042	0.157	0.066	0.979	0.975	-6.506	0.274	-0.177
-2.0	0.033	0.01489	-0.045	0.132	0.078	0.977	0.979	2.192	0.274	1.622
-1.0	0.163	0.01490	-0.048	0.124	0.084	0.975	0.981	10.952	0.275	0.544
0.0	0.293	0.01265	-0.051	0.104	0.104	0.970	0.984	23.135	0.275	0.425
1.0	0.422	0.01326	-0.054	0.094	0.110	0.966	0.986	31.812	0.275	0.379
2.0	0.550	0.01393	-0.058	0.085	0.126	0.961	0.988	39.499	0.275	0.355
3.0	0.677	0.01541	-0.061	0.069	0.141	0.955	0.990	43.956	0.275	0.340
4.0	0.803	0.01623	-0.064	0.063	0.153	0.947	0.990	49.483	0.276	0.330
5.0	0.927	0.01729	-0.067	0.051	0.175	0.938	0.990	53.615	0.276	0.323
6.0	1.049	0.01855	-0.070	0.043	0.187	0.926	0.991	56.557	0.276	0.317
7.0	1.168	0.01984	-0.073	0.040	0.214	0.914	0.992	58.857	0.276	0.313
8.0	1.284	0.02143	-0.077	0.034	0.226	0.899	0.992	59.902	0.276	0.310
9.0	1.394	0.02349	-0.079	0.026	0.256	0.881	0.993	59.362	0.277	0.307
10.0	1.501	0.02557	-0.082	0.024	0.268	0.861	0.994	58.693	0.277	0.305
11.0	1.603	0.02797	-0.085	0.022	0.302	0.841	0.994	57.311	0.278	0.303
12.0	1.697	0.03073	-0.088	0.020	0.314	0.817	0.995	55.225	0.279	0.302
13.0	1.783	0.03447	-0.090	0.016	0.350	0.788	0.995	51.726	0.280	0.301
14.0	1.862	0.03895	-0.093	0.012	0.371	0.757	0.996	47.809	0.281	0.300
15.0	1.934	0.04369	-0.095	0.011	0.409	0.727	0.996	44.276	0.282	0.299
16.0	2.000	0.04934	-0.097	0.010	0.450	0.696	0.997	40.524	0.285	0.299
17.0	2.056	0.05566	-0.099	0.009	0.464	0.666	0.997	36.938	0.290	0.298
18.0	2.100	0.06285	-0.101	0.009	0.499	0.636	0.997	33.415	0.297	0.298
19.0	2.135	0.07085	-0.103	0.008	0.517	0.607	0.997	30.140	0.307	0.298
20.0	2.162	0.07995	-0.105	0.008	0.555	0.578	0.997	27.043	0.314	0.298

Name = NACA 2424
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.686	0.08970	0.003	0.464	0.007	0.992	0.436	-18.799	0.293	0.252
-19.0	-1.646	0.07714	0.001	0.444	0.008	0.992	0.473	-21.343	0.292	0.251
-18.0	-1.601	0.06518	-0.001	0.412	0.010	0.992	0.516	-24.556	0.292	0.250
-17.0	-1.554	0.05212	-0.003	0.402	0.015	0.992	0.580	-29.813	0.288	0.248
-16.0	-1.491	0.04449	-0.005	0.377	0.015	0.991	0.622	-33.520	0.283	0.247
-15.0	-1.422	0.03793	-0.007	0.356	0.016	0.991	0.667	-37.484	0.282	0.245
-14.0	-1.344	0.03253	-0.010	0.347	0.016	0.991	0.713	-41.329	0.281	0.243
-13.0	-1.260	0.02807	-0.012	0.317	0.017	0.990	0.759	-44.885	0.279	0.240
-12.0	-1.166	0.02448	-0.015	0.301	0.018	0.990	0.804	-47.623	0.278	0.237
-11.0	-1.066	0.02163	-0.018	0.291	0.021	0.990	0.844	-49.273	0.277	0.234
-10.0	-0.960	0.01915	-0.020	0.259	0.028	0.990	0.883	-50.114	0.276	0.229
-9.0	-0.846	0.01697	-0.023	0.249	0.031	0.988	0.908	-49.878	0.275	0.222
-8.0	-0.728	0.01571	-0.026	0.224	0.032	0.987	0.928	-46.383	0.275	0.214
-7.0	-0.606	0.01470	-0.029	0.209	0.035	0.986	0.942	-41.263	0.274	0.202
-6.0	-0.482	0.01367	-0.032	0.202	0.041	0.985	0.955	-35.263	0.274	0.183
-5.0	-0.355	0.01543	-0.035	0.172	0.051	0.983	0.964	-23.026	0.274	0.151
-4.0	-0.227	0.01502	-0.038	0.162	0.054	0.982	0.970	-15.109	0.274	0.081
-3.0	-0.098	0.01479	-0.042	0.141	0.061	0.980	0.976	-6.596	0.274	-0.177
-2.0	0.033	0.01476	-0.045	0.128	0.076	0.978	0.979	2.212	0.274	1.622
-1.0	0.163	0.01470	-0.048	0.122	0.081	0.975	0.982	11.101	0.275	0.544
0.0	0.293	0.01259	-0.051	0.099	0.096	0.970	0.984	23.245	0.275	0.425
1.0	0.422	0.01310	-0.054	0.092	0.108	0.966	0.986	32.219	0.275	0.379
2.0	0.550	0.01386	-0.058	0.075	0.117	0.961	0.989	39.705	0.275	0.355
3.0	0.678	0.01517	-0.061	0.066	0.138	0.956	0.990	44.668	0.275	0.340
4.0	0.803	0.01597	-0.064	0.062	0.147	0.948	0.990	50.293	0.276	0.330
5.0	0.927	0.01716	-0.067	0.047	0.173	0.939	0.990	54.035	0.276	0.323
6.0	1.049	0.01826	-0.070	0.042	0.182	0.928	0.991	57.465	0.276	0.317
7.0	1.168	0.01952	-0.074	0.039	0.206	0.916	0.992	59.850	0.276	0.313
8.0	1.284	0.02135	-0.077	0.030	0.220	0.901	0.992	60.130	0.277	0.310
9.0	1.395	0.02322	-0.080	0.024	0.240	0.883	0.993	60.064	0.277	0.307
10.0	1.502	0.02522	-0.082	0.023	0.262	0.865	0.994	59.547	0.277	0.305
11.0	1.604	0.02754	-0.085	0.021	0.282	0.844	0.994	58.231	0.278	0.303
12.0	1.698	0.03018	-0.088	0.020	0.307	0.821	0.995	56.272	0.279	0.302
13.0	1.784	0.03424	-0.090	0.014	0.329	0.790	0.995	52.102	0.280	0.301
14.0	1.863	0.03845	-0.093	0.011	0.358	0.761	0.996	48.461	0.281	0.300
15.0	1.936	0.04303	-0.095	0.010	0.398	0.731	0.996	45.000	0.283	0.299
16.0	2.002	0.04846	-0.097	0.009	0.426	0.701	0.997	41.304	0.285	0.299
17.0	2.058	0.05472	-0.099	0.009	0.456	0.672	0.997	37.618	0.290	0.298
18.0	2.102	0.06173	-0.101	0.008	0.474	0.641	0.997	34.052	0.298	0.298
19.0	2.138	0.06942	-0.103	0.008	0.505	0.612	0.997	30.797	0.307	0.298
20.0	2.165	0.07840	-0.105	0.008	0.531	0.584	0.997	27.615	0.314	0.298

Name = NACA 2424
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.688	0.08843	0.003	0.455	0.007	0.992	0.440	-19.088	0.293	0.252
-19.0	-1.648	0.07604	0.001	0.422	0.008	0.992	0.478	-21.676	0.291	0.251
-18.0	-1.601	0.06497	-0.001	0.406	0.008	0.992	0.517	-24.641	0.289	0.250
-17.0	-1.550	0.05361	-0.003	0.398	0.011	0.992	0.569	-28.915	0.289	0.248
-16.0	-1.493	0.04370	-0.005	0.363	0.015	0.991	0.628	-34.166	0.285	0.247
-15.0	-1.423	0.03722	-0.007	0.351	0.015	0.991	0.673	-38.234	0.282	0.245
-14.0	-1.346	0.03198	-0.010	0.337	0.016	0.991	0.718	-42.088	0.281	0.243
-13.0	-1.261	0.02757	-0.012	0.308	0.017	0.990	0.764	-45.735	0.279	0.240
-12.0	-1.167	0.02413	-0.015	0.297	0.017	0.991	0.808	-48.370	0.278	0.237
-11.0	-1.066	0.02144	-0.018	0.270	0.019	0.990	0.847	-49.726	0.277	0.234
-10.0	-0.959	0.01916	-0.020	0.254	0.024	0.990	0.882	-50.065	0.276	0.229
-9.0	-0.847	0.01672	-0.023	0.246	0.030	0.989	0.911	-50.651	0.275	0.222
-8.0	-0.729	0.01553	-0.026	0.215	0.032	0.987	0.930	-46.937	0.275	0.214
-7.0	-0.607	0.01451	-0.029	0.205	0.034	0.986	0.943	-41.804	0.274	0.202
-6.0	-0.482	0.01361	-0.032	0.183	0.038	0.985	0.956	-35.413	0.274	0.183
-5.0	-0.355	0.01268	-0.035	0.167	0.050	0.983	0.964	-28.017	0.274	0.150
-4.0	-0.227	0.01479	-0.038	0.160	0.053	0.982	0.971	-15.348	0.274	0.080
-3.0	-0.098	0.01476	-0.042	0.133	0.058	0.980	0.976	-6.610	0.274	-0.177
-2.0	0.033	0.01453	-0.045	0.125	0.075	0.978	0.979	2.246	0.274	1.622
-1.0	0.163	0.01469	-0.048	0.108	0.079	0.976	0.982	11.111	0.275	0.544
0.0	0.293	0.01243	-0.051	0.095	0.089	0.972	0.985	23.549	0.275	0.425
1.0	0.422	0.01290	-0.054	0.090	0.106	0.967	0.987	32.712	0.275	0.379
2.0	0.550	0.01379	-0.058	0.071	0.113	0.962	0.989	39.915	0.275	0.355
3.0	0.678	0.01503	-0.061	0.064	0.136	0.957	0.990	45.081	0.275	0.340
4.0	0.804	0.01587	-0.064	0.058	0.143	0.949	0.990	50.638	0.276	0.330
5.0	0.928	0.01696	-0.067	0.045	0.162	0.940	0.991	54.679	0.276	0.323
6.0	1.050	0.01807	-0.070	0.040	0.178	0.930	0.991	58.089	0.276	0.317
7.0	1.169	0.01932	-0.074	0.038	0.193	0.918	0.992	60.504	0.276	0.313
8.0	1.284	0.02112	-0.077	0.027	0.217	0.902	0.993	60.817	0.277	0.310
9.0	1.395	0.02295	-0.080	0.024	0.229	0.885	0.993	60.816	0.277	0.307
10.0	1.503	0.02492	-0.083	0.022	0.258	0.868	0.994	60.311	0.278	0.305
11.0	1.605	0.02717	-0.085	0.021	0.271	0.847	0.994	59.066	0.278	0.303
12.0	1.699	0.03009	-0.088	0.017	0.302	0.822	0.995	56.445	0.279	0.302
13.0	1.785	0.03390	-0.091	0.012	0.317	0.793	0.995	52.646	0.280	0.301
14.0	1.865	0.03792	-0.093	0.011	0.351	0.765	0.996	49.179	0.281	0.300
15.0	1.938	0.04238	-0.095	0.010	0.374	0.736	0.997	45.735	0.283	0.299
16.0	2.003	0.04769	-0.097	0.009	0.408	0.705	0.997	42.007	0.285	0.299
17.0	2.060	0.05381	-0.100	0.009	0.450	0.676	0.997	38.290	0.290	0.298
18.0	2.104	0.06082	-0.102	0.008	0.462	0.646	0.997	34.597	0.298	0.298
19.0	2.140	0.06838	-0.103	0.008	0.496	0.617	0.997	31.299	0.306	0.298
20.0	2.163	0.07935	-0.105	0.006	0.514	0.579	0.997	27.259	0.312	0.298

Name = NACA 2424
