Name = NACA 0006
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	-0.000	0.01101	-0.000	0.091	0.091	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01112	-0.001	0.053	0.131	1.000	0.999	10.279	0.256	0.256
2.0	0.228	0.01136	-0.001	0.020	0.168	1.000	0.999	20.057	0.256	0.256
3.0	0.339	0.01169	-0.002	0.008	0.208	1.000	0.999	29.015	0.257	0.256
4.0	0.446	0.01215	-0.003	0.005	0.242	1.000	0.999	36.738	0.257	0.256
5.0	0.546	0.01273	-0.004	0.004	0.276	1.000	0.999	42.868	0.258	0.257
6.0	0.634	0.01345	-0.004	0.004	0.314	1.000	0.999	47.144	0.259	0.257
7.0	0.696	0.01400	-0.005	0.003	0.355	1.000	0.999	49.718	0.280	0.257
8.0	0.580	0.05529	-0.003	0.001	0.400	0.022	0.999	10.494	0.268	0.255
9.0	0.573	0.06432	-0.003	0.001	0.439	0.015	0.999	8.905	0.244	0.255
10.0	0.543	0.07444	-0.003	0.001	0.480	0.012	0.999	7.299	0.241	0.255
11.0	0.500	0.08324	-0.003	0.001	0.525	0.016	0.999	6.004	0.240	0.257
12.0	0.449	0.09096	-0.004	0.001	0.573	0.021	0.999	4.932	0.242	0.259
13.0	0.396	0.10153	-0.004	0.001	0.624	0.022	0.999	3.896	0.243	0.261
14.0	0.345	0.11242	-0.005	0.001	0.680	0.024	0.999	3.071	0.242	0.263
15.0	0.300	0.12499	-0.005	0.001	0.743	0.026	0.999	2.399	0.242	0.267
16.0	0.260	0.13799	-0.005	0.001	0.805	0.027	0.999	1.883	0.242	0.270
17.0	0.225	0.15378	-0.006	0.001	0.873	0.026	0.999	1.464	0.240	0.275
18.0	0.196	0.16644	-0.006	0.001	0.920	0.029	0.999	1.177	0.237	0.280
19.0	0.171	0.18327	-0.006	0.001	0.948	0.029	0.999	0.932	0.237	0.287
20.0	0.150	0.20229	-0.007	0.001	0.963	0.030	0.999	0.740	0.236	0.294

Name = NACA 0006
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.150	0.19914	0.007	0.946	0.001	1.000	0.031	-0.751	0.237	0.294
-19.0	-0.171	0.18345	0.006	0.913	0.001	1.000	0.031	-0.932	0.237	0.287
-18.0	-0.196	0.16583	0.006	0.856	0.001	1.000	0.031	-1.182	0.237	0.281
-17.0	-0.225	0.15260	0.006	0.793	0.000	1.000	0.027	-1.476	0.240	0.275
-16.0	-0.260	0.13622	0.005	0.728	0.001	1.000	0.029	-1.908	0.242	0.271
-15.0	-0.300	0.12274	0.005	0.672	0.001	1.000	0.028	-2.443	0.242	0.267
-14.0	-0.345	0.11124	0.005	0.619	0.001	1.000	0.026	-3.105	0.242	0.263
-13.0	-0.396	0.10065	0.004	0.570	0.001	1.000	0.023	-3.931	0.243	0.261
-12.0	-0.449	0.08927	0.004	0.524	0.001	1.000	0.022	-5.026	0.242	0.259
-11.0	-0.500	0.08219	0.003	0.482	0.001	1.000	0.018	-6.083	0.240	0.257
-10.0	-0.544	0.07328	0.003	0.448	0.001	1.000	0.013	-7.417	0.242	0.255
-9.0	-0.573	0.06370	0.003	0.404	0.001	1.000	0.017	-8.996	0.243	0.255
-8.0	-0.580	0.05467	0.003	0.361	0.001	1.000	0.024	-10.616	0.267	0.255
-7.0	-0.696	0.01399	0.005	0.324	0.003	1.000	0.998	-49.732	0.280	0.257
-6.0	-0.634	0.01315	0.004	0.296	0.004	1.000	0.998	-48.230	0.259	0.257
-5.0	-0.546	0.01254	0.004	0.256	0.004	1.000	0.999	-43.519	0.258	0.257
-4.0	-0.446	0.01194	0.003	0.218	0.005	1.000	0.998	-37.365	0.257	0.256
-3.0	-0.339	0.01153	0.002	0.182	0.007	1.000	0.998	-29.414	0.257	0.256
-2.0	-0.228	0.01117	0.001	0.149	0.019	1.000	0.998	-20.402	0.256	0.256
-1.0	-0.114	0.01097	0.001	0.115	0.044	1.000	0.999	-10.422	0.256	0.256
0.0	-0.000	0.01084	-0.000	0.080	0.080	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01097	-0.001	0.044	0.115	1.000	0.999	10.425	0.256	0.256
2.0	0.228	0.01117	-0.001	0.019	0.149	1.000	0.999	20.408	0.256	0.256
3.0	0.339	0.01153	-0.002	0.007	0.182	1.000	0.999	29.424	0.257	0.256
4.0	0.446	0.01194	-0.003	0.005	0.218	1.000	0.999	37.379	0.257	0.256
5.0	0.546	0.01254	-0.004	0.004	0.256	1.000	0.999	43.532	0.258	0.257
6.0	0.634	0.01315	-0.004	0.004	0.296	1.000	0.999	48.246	0.259	0.257
7.0	0.696	0.01399	-0.005	0.003	0.324	1.000	0.999	49.750	0.279	0.257
8.0	0.580	0.05467	-0.003	0.001	0.361	0.024	0.999	10.616	0.267	0.255
9.0	0.573	0.06370	-0.003	0.001	0.404	0.017	0.999	8.996	0.243	0.255
10.0	0.544	0.07328	-0.003	0.001	0.448	0.013	0.999	7.417	0.242	0.255
11.0	0.500	0.08219	-0.003	0.001	0.482	0.018	0.999	6.083	0.240	0.257
12.0	0.449	0.08927	-0.004	0.001	0.524	0.022	0.999	5.026	0.242	0.259
13.0	0.396	0.10065	-0.004	0.001	0.570	0.023	0.999	3.931	0.243	0.261
14.0	0.345	0.11124	-0.005	0.001	0.619	0.026	0.999	3.105	0.242	0.263
15.0	0.300	0.12274	-0.005	0.001	0.672	0.028	0.999	2.443	0.242	0.267
16.0	0.260	0.13622	-0.005	0.001	0.728	0.029	0.999	1.908	0.242	0.271
17.0	0.225	0.15260	-0.006	0.000	0.793	0.027	0.999	1.476	0.240	0.275
18.0	0.196	0.16583	-0.006	0.001	0.856	0.031	0.999	1.182	0.237	0.281
19.0	0.171	0.18345	-0.006	0.001	0.913	0.031	0.999	0.932	0.237	0.287
20.0	0.150	0.19914	-0.007	0.001	0.946	0.031	0.999	0.751	0.237	0.294

Name = NACA 0006
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.150	0.19547	0.007	0.909	0.001	1.000	0.032	-0.766	0.237	0.294
-19.0	-0.171	0.17965	0.006	0.847	0.001	1.000	0.032	-0.952	0.238	0.287
-18.0	-0.196	0.16491	0.006	0.783	0.001	1.000	0.032	-1.189	0.237	0.281
-17.0	-0.225	0.15108	0.006	0.723	0.000	1.000	0.029	-1.492	0.240	0.275
-16.0	-0.260	0.13619	0.005	0.669	0.001	1.000	0.031	-1.909	0.242	0.271
-15.0	-0.300	0.12201	0.005	0.620	0.001	1.000	0.029	-2.459	0.241	0.267
-14.0	-0.346	0.11105	0.005	0.573	0.001	1.000	0.028	-3.112	0.242	0.264
-13.0	-0.396	0.09930	0.004	0.529	0.000	1.000	0.024	-3.985	0.243	0.261
-12.0	-0.449	0.08910	0.004	0.492	0.001	1.000	0.023	-5.037	0.243	0.259
-11.0	-0.500	0.08250	0.004	0.453	0.000	1.000	0.020	-6.063	0.240	0.257
-10.0	-0.544	0.07318	0.003	0.410	0.001	1.000	0.015	-7.431	0.241	0.256
-9.0	-0.573	0.06304	0.003	0.371	0.001	1.000	0.019	-9.095	0.242	0.255
-8.0	-0.581	0.05452	0.003	0.344	0.001	1.000	0.026	-10.651	0.267	0.255
-7.0	-0.696	0.01383	0.005	0.304	0.002	1.000	0.998	-50.299	0.279	0.257
-6.0	-0.634	0.01299	0.004	0.267	0.004	1.000	0.998	-48.819	0.259	0.257
-5.0	-0.546	0.01232	0.004	0.235	0.004	1.000	0.999	-44.282	0.258	0.257
-4.0	-0.446	0.01172	0.003	0.208	0.005	1.000	0.998	-38.044	0.257	0.256
-3.0	-0.339	0.01134	0.002	0.171	0.007	1.000	0.998	-29.920	0.257	0.256
-2.0	-0.228	0.01104	0.001	0.137	0.017	1.000	0.998	-20.643	0.256	0.256
-1.0	-0.114	0.01079	0.001	0.105	0.040	1.000	0.999	-10.589	0.256	0.256
0.0	-0.000	0.01074	-0.000	0.072	0.072	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01079	-0.001	0.040	0.105	1.000	0.999	10.593	0.256	0.256
2.0	0.228	0.01104	-0.001	0.017	0.137	1.000	0.999	20.649	0.256	0.256
3.0	0.339	0.01134	-0.002	0.007	0.171	1.000	0.999	29.930	0.257	0.256
4.0	0.446	0.01172	-0.003	0.005	0.208	1.000	0.999	38.057	0.257	0.256
5.0	0.546	0.01232	-0.004	0.004	0.235	1.000	0.999	44.295	0.258	0.257
6.0	0.634	0.01299	-0.004	0.004	0.267	1.000	0.999	48.835	0.259	0.257
7.0	0.696	0.01383	-0.005	0.002	0.304	1.000	0.999	50.317	0.279	0.257
8.0	0.581	0.05452	-0.003	0.001	0.344	0.026	0.999	10.651	0.267	0.255
9.0	0.573	0.06304	-0.003	0.001	0.371	0.019	0.999	9.095	0.242	0.255
10.0	0.544	0.07318	-0.003	0.001	0.410	0.015	0.999	7.431	0.241	0.256
11.0	0.500	0.08250	-0.004	0.000	0.453	0.020	0.999	6.063	0.240	0.257
12.0	0.449	0.08910	-0.004	0.001	0.492	0.023	0.999	5.037	0.243	0.259
13.0	0.396	0.09930	-0.004	0.000	0.529	0.024	0.999	3.985	0.243	0.261
14.0	0.346	0.11105	-0.005	0.001	0.573	0.028	0.999	3.112	0.242	0.264
15.0	0.300	0.12201	-0.005	0.001	0.620	0.029	0.999	2.459	0.242	0.267
16.0	0.260	0.13619	-0.005	0.001	0.669	0.031	0.999	1.909	0.242	0.271
17.0	0.225	0.15108	-0.006	0.000	0.723	0.029	0.999	1.492	0.240	0.275
18.0	0.196	0.16491	-0.006	0.001	0.783	0.032	0.999	1.189	0.237	0.281
19.0	0.171	0.17965	-0.006	0.001	0.847	0.032	0.999	0.952	0.238	0.287
20.0	0.150	0.19547	-0.007	0.001	0.909	0.032	0.999	0.766	0.237	0.294

Name = NACA 0006
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.150	0.19350	0.007	0.845	0.001	1.000	0.033	-0.774	0.237	0.295
-19.0	-0.171	0.17746	0.006	0.782	0.001	1.000	0.033	-0.964	0.238	0.287
-18.0	-0.196	0.16246	0.006	0.724	0.001	1.000	0.033	-1.207	0.237	0.281
-17.0	-0.225	0.15073	0.006	0.672	0.000	1.000	0.031	-1.496	0.240	0.275
-16.0	-0.260	0.13347	0.005	0.624	0.001	1.000	0.032	-1.949	0.242	0.271
-15.0	-0.300	0.12072	0.005	0.579	0.001	1.000	0.031	-2.486	0.242	0.267
-14.0	-0.346	0.10935	0.005	0.539	0.001	1.000	0.029	-3.161	0.241	0.264
-13.0	-0.396	0.10003	0.004	0.503	0.000	1.000	0.025	-3.956	0.242	0.261
-12.0	-0.449	0.08745	0.004	0.459	0.001	1.000	0.024	-5.133	0.243	0.259
-11.0	-0.500	0.08021	0.004	0.419	0.000	1.000	0.020	-6.236	0.241	0.257
-10.0	-0.544	0.07195	0.003	0.390	0.001	1.000	0.016	-7.560	0.242	0.256
-9.0	-0.573	0.06217	0.003	0.353	0.001	1.000	0.020	-9.224	0.243	0.255
-8.0	-0.581	0.05395	0.003	0.314	0.001	1.000	0.030	-10.775	0.267	0.255
-7.0	-0.696	0.01371	0.005	0.286	0.002	1.000	0.998	-50.732	0.278	0.257
-6.0	-0.634	0.01277	0.004	0.255	0.003	1.000	0.998	-49.642	0.259	0.257
-5.0	-0.546	0.01212	0.004	0.218	0.004	1.000	0.999	-45.020	0.258	0.257
-4.0	-0.446	0.01157	0.003	0.187	0.005	1.000	0.998	-38.557	0.257	0.256
-3.0	-0.339	0.01116	0.002	0.161	0.007	1.000	0.998	-30.386	0.257	0.256
-2.0	-0.228	0.01086	0.001	0.131	0.016	1.000	0.999	-20.985	0.256	0.256
-1.0	-0.114	0.01065	0.001	0.099	0.037	1.000	0.999	-10.729	0.256	0.256
0.0	-0.000	0.01058	-0.000	0.068	0.068	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01065	-0.001	0.037	0.099	1.000	0.999	10.732	0.256	0.256
2.0	0.228	0.01086	-0.001	0.016	0.131	1.000	0.999	20.991	0.256	0.256
3.0	0.339	0.01116	-0.002	0.007	0.161	1.000	0.999	30.396	0.257	0.256
4.0	0.446	0.01157	-0.003	0.005	0.187	1.000	0.999	38.570	0.257	0.256
5.0	0.546	0.01212	-0.004	0.004	0.218	1.000	0.999	45.033	0.258	0.257
6.0	0.634	0.01277	-0.004	0.003	0.255	1.000	0.999	49.658	0.259	0.257
7.0	0.696	0.01371	-0.005	0.002	0.286	1.000	0.999	50.751	0.278	0.257
8.0	0.581	0.05395	-0.003	0.001	0.314	0.030	0.999	10.775	0.267	0.255
9.0	0.573	0.06217	-0.003	0.001	0.353	0.020	0.999	9.224	0.243	0.255
10.0	0.544	0.07195	-0.003	0.001	0.390	0.016	0.999	7.560	0.242	0.256
11.0	0.500	0.08021	-0.004	0.000	0.419	0.020	0.999	6.236	0.241	0.257
12.0	0.449	0.08745	-0.004	0.001	0.459	0.024	0.999	5.133	0.243	0.259
13.0	0.396	0.10003	-0.004	0.000	0.503	0.025	0.999	3.956	0.242	0.261
14.0	0.346	0.10935	-0.005	0.001	0.539	0.029	0.999	3.161	0.241	0.264
15.0	0.300	0.12072	-0.005	0.001	0.579	0.031	0.999	2.486	0.242	0.267
16.0	0.260	0.13347	-0.005	0.001	0.624	0.032	0.999	1.949	0.242	0.271
17.0	0.225	0.15073	-0.006	0.000	0.672	0.031	0.999	1.496	0.240	0.275
18.0	0.196	0.16246	-0.006	0.001	0.724	0.033	0.999	1.207	0.237	0.281
19.0	0.171	0.17746	-0.006	0.001	0.782	0.033	0.999	0.964	0.238	0.287
20.0	0.150	0.19350	-0.007	0.001	0.845	0.033	0.999	0.774	0.237	0.295

Name = NACA 0006
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.150	0.19252	0.007	0.786	0.001	1.000	0.034	-0.778	0.238	0.295
-19.0	-0.171	0.17635	0.006	0.729	0.001	1.000	0.034	-0.970	0.238	0.288
-18.0	-0.196	0.16108	0.006	0.678	0.001	1.000	0.034	-1.218	0.237	0.281
-17.0	-0.225	0.14898	0.006	0.631	0.000	1.000	0.032	-1.514	0.240	0.276
-16.0	-0.260	0.13350	0.006	0.590	0.001	1.000	0.034	-1.949	0.242	0.271
-15.0	-0.300	0.12016	0.005	0.554	0.001	1.000	0.033	-2.499	0.242	0.267
-14.0	-0.346	0.10835	0.005	0.509	0.001	1.000	0.031	-3.192	0.241	0.264
-13.0	-0.396	0.09946	0.004	0.468	0.000	1.000	0.026	-3.980	0.242	0.261
-12.0	-0.449	0.08784	0.004	0.436	0.001	1.000	0.025	-5.111	0.243	0.259
-11.0	-0.500	0.08017	0.004	0.402	0.000	1.000	0.021	-6.241	0.241	0.257
-10.0	-0.544	0.07224	0.003	0.363	0.001	1.000	0.018	-7.533	0.241	0.256
-9.0	-0.574	0.06189	0.003	0.333	0.001	1.000	0.021	-9.269	0.244	0.255
-8.0	-0.582	0.05342	0.003	0.302	0.001	1.000	0.034	-10.893	0.267	0.255
-7.0	-0.696	0.01355	0.005	0.266	0.002	1.000	0.998	-51.351	0.277	0.257
-6.0	-0.634	0.01263	0.004	0.238	0.003	1.000	0.998	-50.198	0.259	0.257
-5.0	-0.546	0.01198	0.004	0.211	0.004	1.000	0.999	-45.544	0.258	0.257
-4.0	-0.446	0.01144	0.003	0.176	0.005	1.000	0.998	-38.982	0.257	0.256
-3.0	-0.339	0.01102	0.002	0.146	0.006	1.000	0.998	-30.772	0.257	0.256
-2.0	-0.228	0.01073	0.001	0.120	0.015	1.000	0.999	-21.238	0.256	0.256
-1.0	-0.114	0.01054	0.001	0.092	0.034	1.000	0.999	-10.846	0.256	0.256
0.0	-0.000	0.01045	-0.000	0.061	0.061	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01054	-0.001	0.034	0.092	1.000	0.999	10.849	0.256	0.256
2.0	0.228	0.01073	-0.001	0.015	0.120	1.000	0.999	21.244	0.256	0.256
3.0	0.339	0.01102	-0.002	0.006	0.146	1.000	0.999	30.781	0.257	0.256
4.0	0.446	0.01144	-0.003	0.005	0.176	1.000	0.999	38.995	0.257	0.256
5.0	0.546	0.01198	-0.004	0.004	0.211	1.000	0.999	45.557	0.258	0.257
6.0	0.634	0.01263	-0.004	0.003	0.238	1.000	0.999	50.214	0.259	0.257
7.0	0.696	0.01355	-0.005	0.002	0.266	1.000	0.999	51.369	0.276	0.257
8.0	0.582	0.05342	-0.003	0.001	0.302	0.034	0.999	10.893	0.267	0.255
9.0	0.574	0.06189	-0.003	0.001	0.333	0.021	0.999	9.269	0.244	0.255
10.0	0.544	0.07224	-0.003	0.001	0.363	0.018	0.999	7.533	0.241	0.256
11.0	0.500	0.08017	-0.004	0.000	0.402	0.021	0.999	6.241	0.241	0.257
12.0	0.449	0.08784	-0.004	0.001	0.436	0.025	0.999	5.111	0.243	0.259
13.0	0.396	0.09946	-0.004	0.000	0.468	0.026	0.999	3.980	0.242	0.261
14.0	0.346	0.10835	-0.005	0.001	0.509	0.031	0.999	3.192	0.241	0.264
15.0	0.300	0.12016	-0.005	0.001	0.554	0.033	0.999	2.499	0.242	0.267
16.0	0.260	0.13350	-0.006	0.001	0.590	0.034	0.999	1.949	0.242	0.271
17.0	0.225	0.14898	-0.006	0.000	0.631	0.032	0.999	1.514	0.240	0.276
18.0	0.196	0.16108	-0.006	0.001	0.678	0.034	0.999	1.218	0.237	0.281
19.0	0.171	0.17635	-0.006	0.001	0.729	0.034	0.999	0.970	0.238	0.288
20.0	0.150	0.19252	-0.007	0.001	0.786	0.034	0.999	0.778	0.238	0.295

Name = NACA 0006
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.150	0.19279	0.007	0.738	0.001	1.000	0.035	-0.777	0.237	0.295
-19.0	-0.171	0.17626	0.006	0.689	0.001	1.000	0.035	-0.970	0.238	0.288
-18.0	-0.196	0.16083	0.006	0.645	0.001	1.000	0.035	-1.220	0.237	0.281
-17.0	-0.226	0.14849	0.006	0.606	0.000	1.000	0.032	-1.519	0.241	0.276
-16.0	-0.260	0.13232	0.006	0.561	0.001	1.000	0.035	-1.967	0.243	0.271
-15.0	-0.300	0.11878	0.005	0.519	0.001	1.000	0.034	-2.529	0.242	0.267
-14.0	-0.346	0.10791	0.005	0.484	0.001	1.000	0.033	-3.206	0.241	0.264
-13.0	-0.396	0.09861	0.004	0.452	0.000	1.000	0.027	-4.016	0.242	0.261
-12.0	-0.449	0.08797	0.004	0.411	0.001	1.000	0.026	-5.104	0.242	0.259
-11.0	-0.500	0.07950	0.004	0.380	0.000	1.000	0.022	-6.295	0.241	0.257
-10.0	-0.544	0.07077	0.003	0.351	0.001	1.000	0.018	-7.691	0.242	0.256
-9.0	-0.574	0.06169	0.003	0.313	0.001	1.000	0.022	-9.301	0.244	0.255
-8.0	-0.582	0.05306	0.003	0.287	0.001	1.000	0.037	-10.974	0.266	0.255
-7.0	-0.696	0.01342	0.005	0.257	0.002	1.000	0.998	-51.856	0.276	0.257
-6.0	-0.634	0.01246	0.004	0.222	0.003	1.000	0.999	-50.897	0.259	0.257
-5.0	-0.546	0.01180	0.004	0.198	0.004	1.000	0.999	-46.217	0.258	0.257
-4.0	-0.446	0.01128	0.003	0.170	0.004	1.000	0.998	-39.540	0.257	0.256
-3.0	-0.339	0.01094	0.002	0.138	0.006	1.000	0.998	-31.012	0.257	0.256
-2.0	-0.228	0.01062	0.001	0.110	0.015	1.000	0.999	-21.450	0.256	0.256
-1.0	-0.114	0.01043	0.001	0.083	0.032	1.000	0.999	-10.954	0.256	0.256
0.0	-0.000	0.01037	-0.000	0.056	0.056	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01043	-0.001	0.032	0.083	1.000	0.999	10.957	0.256	0.256
2.0	0.228	0.01062	-0.001	0.015	0.110	1.000	0.999	21.456	0.256	0.256
3.0	0.339	0.01094	-0.002	0.006	0.138	1.000	0.999	31.021	0.257	0.256
4.0	0.446	0.01128	-0.003	0.004	0.170	1.000	0.999	39.553	0.257	0.256
5.0	0.546	0.01180	-0.004	0.004	0.198	1.000	0.999	46.230	0.258	0.257
6.0	0.634	0.01246	-0.004	0.003	0.222	1.000	0.999	50.912	0.259	0.257
7.0	0.696	0.01341	-0.005	0.002	0.257	1.000	0.999	51.874	0.276	0.257
8.0	0.582	0.05306	-0.003	0.001	0.287	0.037	0.999	10.974	0.266	0.255
9.0	0.574	0.06169	-0.003	0.001	0.313	0.022	0.999	9.301	0.244	0.255
10.0	0.544	0.07077	-0.003	0.001	0.351	0.018	0.999	7.691	0.242	0.256
11.0	0.500	0.07950	-0.004	0.000	0.380	0.022	0.999	6.295	0.241	0.257
12.0	0.449	0.08797	-0.004	0.001	0.411	0.026	0.999	5.104	0.242	0.259
13.0	0.396	0.09861	-0.004	0.000	0.452	0.027	0.999	4.016	0.242	0.261
14.0	0.346	0.10791	-0.005	0.001	0.484	0.033	0.999	3.206	0.241	0.264
15.0	0.300	0.11878	-0.005	0.001	0.519	0.034	0.999	2.529	0.242	0.267
16.0	0.260	0.13232	-0.006	0.001	0.561	0.035	0.999	1.967	0.243	0.271
17.0	0.226	0.14849	-0.006	0.000	0.606	0.032	0.999	1.519	0.241	0.276
18.0	0.196	0.16083	-0.006	0.001	0.645	0.035	0.999	1.220	0.237	0.281
19.0	0.171	0.17626	-0.006	0.001	0.689	0.035	0.999	0.970	0.238	0.288
20.0	0.150	0.19279	-0.007	0.001	0.738	0.035	0.999	0.777	0.237	0.295

Name = NACA 0006
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.150	0.19000	0.007	0.704	0.001	1.000	0.036	-0.788	0.237	0.295
-19.0	-0.171	0.17359	0.006	0.659	0.001	1.000	0.036	-0.986	0.238	0.288
-18.0	-0.196	0.15826	0.006	0.613	0.001	1.000	0.036	-1.240	0.238	0.282
-17.0	-0.226	0.14820	0.006	0.571	0.000	1.000	0.033	-1.522	0.240	0.276
-16.0	-0.260	0.13059	0.006	0.534	0.001	1.000	0.035	-1.993	0.242	0.271
-15.0	-0.300	0.11785	0.005	0.503	0.001	1.000	0.035	-2.549	0.242	0.267
-14.0	-0.346	0.10675	0.005	0.461	0.001	1.000	0.034	-3.242	0.241	0.264
-13.0	-0.396	0.09731	0.004	0.426	0.000	1.000	0.028	-4.071	0.242	0.261
-12.0	-0.449	0.08717	0.004	0.400	0.001	1.000	0.027	-5.154	0.242	0.259
-11.0	-0.501	0.07874	0.004	0.361	0.000	1.000	0.022	-6.357	0.241	0.257
-10.0	-0.544	0.07103	0.003	0.334	0.001	1.000	0.019	-7.664	0.242	0.256
-9.0	-0.574	0.06172	0.003	0.303	0.001	1.000	0.023	-9.299	0.244	0.255
-8.0	-0.583	0.05277	0.003	0.268	0.001	1.000	0.039	-11.041	0.266	0.255
-7.0	-0.696	0.01323	0.005	0.251	0.002	1.000	0.998	-52.579	0.275	0.257
-6.0	-0.634	0.01235	0.004	0.214	0.003	1.000	0.999	-51.364	0.259	0.257
-5.0	-0.546	0.01172	0.004	0.184	0.004	1.000	0.999	-46.550	0.258	0.257
-4.0	-0.446	0.01119	0.003	0.165	0.004	1.000	0.998	-39.861	0.257	0.256
-3.0	-0.339	0.01079	0.002	0.133	0.006	1.000	0.999	-31.444	0.257	0.256
-2.0	-0.228	0.01050	0.001	0.104	0.013	1.000	0.999	-21.705	0.256	0.256
-1.0	-0.114	0.01034	0.001	0.078	0.029	1.000	0.999	-11.059	0.256	0.256
0.0	-0.000	0.01024	-0.000	0.053	0.053	1.000	0.999	-0.000	0.256	0.250
1.0	0.114	0.01034	-0.001	0.029	0.078	1.000	0.999	11.062	0.256	0.256
2.0	0.228	0.01050	-0.001	0.013	0.104	1.000	0.999	21.712	0.256	0.256
3.0	0.339	0.01079	-0.002	0.006	0.133	1.000	0.999	31.453	0.257	0.256
4.0	0.446	0.01119	-0.003	0.004	0.165	1.000	0.999	39.874	0.257	0.256
5.0	0.546	0.01172	-0.004	0.004	0.184	1.000	0.999	46.563	0.258	0.257
6.0	0.634	0.01235	-0.004	0.003	0.214	1.000	0.999	51.380	0.259	0.257
7.0	0.696	0.01323	-0.005	0.002	0.251	1.000	0.999	52.597	0.275	0.257
8.0	0.583	0.05277	-0.003	0.001	0.268	0.039	0.999	11.041	0.266	0.255
9.0	0.574	0.06172	-0.003	0.001	0.303	0.023	0.999	9.299	0.244	0.255
10.0	0.544	0.07103	-0.003	0.001	0.334	0.019	0.999	7.664	0.242	0.256
11.0	0.501	0.07874	-0.004	0.000	0.361	0.022	0.999	6.357	0.241	0.257
12.0	0.449	0.08717	-0.004	0.001	0.400	0.027	0.999	5.154	0.242	0.259
13.0	0.396	0.09731	-0.004	0.000	0.426	0.028	0.999	4.071	0.242	0.261
14.0	0.346	0.10675	-0.005	0.001	0.461	0.034	0.999	3.242	0.241	0.264
15.0	0.300	0.11785	-0.005	0.001	0.503	0.035	0.999	2.549	0.242	0.267
16.0	0.260	0.13059	-0.006	0.001	0.534	0.035	0.999	1.993	0.242	0.271
17.0	0.226	0.14820	-0.006	0.000	0.571	0.033	0.999	1.522	0.240	0.276
18.0	0.196	0.15826	-0.006	0.001	0.613	0.036	0.999	1.240	0.238	0.282
19.0	0.171	0.17359	-0.006	0.001	0.659	0.036	0.999	0.986	0.238	0.288
20.0	0.150	0.19000	-0.007	0.001	0.704	0.036	0.999	0.788	0.237	0.295

Name = NACA 0006
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
