Name = NACA 2421
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.029	0.01197	-0.046	0.170	0.081	0.982	0.985	2.385	0.271	1.843
-1.0	0.157	0.01223	-0.048	0.157	0.099	0.980	0.988	12.800	0.271	0.558
0.0	0.284	0.01343	-0.051	0.133	0.112	0.978	0.990	21.135	0.271	0.429
1.0	0.411	0.01387	-0.054	0.121	0.133	0.974	0.990	29.610	0.271	0.380
2.0	0.537	0.01461	-0.056	0.099	0.146	0.969	0.991	36.739	0.271	0.355
3.0	0.662	0.01519	-0.059	0.089	0.173	0.964	0.992	43.580	0.272	0.339
4.0	0.786	0.01626	-0.062	0.070	0.187	0.958	0.992	48.316	0.272	0.328
5.0	0.907	0.01722	-0.064	0.063	0.214	0.949	0.993	52.693	0.272	0.321
6.0	1.027	0.01855	-0.067	0.048	0.231	0.939	0.994	55.384	0.272	0.315
7.0	1.143	0.01992	-0.069	0.042	0.260	0.926	0.994	57.406	0.272	0.311
8.0	1.256	0.02155	-0.072	0.036	0.283	0.912	0.995	58.306	0.273	0.307
9.0	1.364	0.02360	-0.074	0.027	0.311	0.892	0.995	57.774	0.273	0.305
10.0	1.466	0.02577	-0.077	0.024	0.348	0.872	0.996	56.870	0.274	0.302
11.0	1.561	0.02827	-0.079	0.022	0.381	0.849	0.996	55.242	0.274	0.301
12.0	1.651	0.03119	-0.081	0.020	0.429	0.822	0.997	52.928	0.275	0.299
13.0	1.728	0.03544	-0.083	0.014	0.459	0.786	0.997	48.753	0.276	0.298
14.0	1.796	0.04025	-0.085	0.012	0.486	0.752	0.997	44.614	0.278	0.297
15.0	1.854	0.04551	-0.087	0.011	0.514	0.717	0.997	40.742	0.281	0.297
16.0	1.902	0.05189	-0.088	0.010	0.554	0.679	0.998	36.663	0.284	0.296
17.0	1.942	0.05902	-0.090	0.010	0.588	0.643	0.997	32.902	0.290	0.296
18.0	1.971	0.06747	-0.091	0.009	0.625	0.605	0.997	29.218	0.301	0.296
19.0	1.993	0.07668	-0.092	0.009	0.667	0.571	0.998	25.990	0.321	0.296
20.0	2.005	0.08735	-0.093	0.009	0.711	0.538	0.998	22.956	0.341	0.297

Name = NACA 2421
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.535	0.10860	-0.005	0.571	0.007	0.992	0.342	-14.136	0.326	0.247
-19.0	-1.516	0.09302	-0.006	0.548	0.008	0.992	0.381	-16.293	0.316	0.246
-18.0	-1.488	0.07805	-0.008	0.512	0.009	0.992	0.430	-19.063	0.303	0.245
-17.0	-1.451	0.06339	-0.010	0.480	0.011	0.992	0.492	-22.887	0.298	0.243
-16.0	-1.409	0.05001	-0.012	0.451	0.014	0.992	0.568	-28.171	0.290	0.242
-15.0	-1.352	0.04155	-0.014	0.418	0.015	0.992	0.625	-32.534	0.285	0.240
-14.0	-1.288	0.03433	-0.016	0.403	0.016	0.992	0.688	-37.529	0.282	0.238
-13.0	-1.215	0.02892	-0.018	0.382	0.016	0.992	0.748	-42.009	0.279	0.235
-12.0	-1.132	0.02484	-0.020	0.358	0.017	0.992	0.804	-45.578	0.277	0.232
-11.0	-1.041	0.02178	-0.023	0.347	0.019	0.991	0.855	-47.800	0.275	0.228
-10.0	-0.941	0.01943	-0.025	0.317	0.022	0.991	0.895	-48.419	0.274	0.223
-9.0	-0.832	0.01746	-0.028	0.301	0.030	0.990	0.926	-47.684	0.272	0.217
-8.0	-0.717	0.01626	-0.030	0.278	0.031	0.990	0.944	-44.092	0.271	0.208
-7.0	-0.598	0.01532	-0.033	0.257	0.034	0.990	0.958	-39.037	0.271	0.195
-6.0	-0.476	0.01373	-0.035	0.245	0.040	0.989	0.967	-34.672	0.271	0.176
-5.0	-0.352	0.01292	-0.038	0.215	0.050	0.988	0.975	-27.239	0.271	0.143
-4.0	-0.226	0.01238	-0.040	0.203	0.055	0.986	0.979	-18.260	0.270	0.072
-3.0	-0.099	0.00880	-0.043	0.175	0.066	0.985	0.982	-11.264	0.271	-0.183
-2.0	0.029	0.00875	-0.046	0.163	0.077	0.982	0.985	3.265	0.271	1.843
-1.0	0.157	0.01214	-0.048	0.139	0.089	0.980	0.988	12.896	0.271	0.558
0.0	0.284	0.01326	-0.051	0.127	0.106	0.978	0.990	21.405	0.271	0.429
1.0	0.411	0.01372	-0.054	0.105	0.120	0.976	0.991	29.944	0.271	0.380
2.0	0.537	0.01429	-0.056	0.093	0.140	0.971	0.991	37.556	0.271	0.355
3.0	0.662	0.01511	-0.059	0.077	0.156	0.965	0.992	43.817	0.272	0.339
4.0	0.786	0.01597	-0.062	0.066	0.178	0.959	0.992	49.218	0.272	0.328
5.0	0.908	0.01700	-0.064	0.054	0.197	0.950	0.993	53.399	0.272	0.321
6.0	1.028	0.01817	-0.067	0.045	0.219	0.941	0.994	56.545	0.272	0.315
7.0	1.144	0.01948	-0.069	0.040	0.244	0.929	0.994	58.724	0.272	0.311
8.0	1.257	0.02122	-0.072	0.031	0.266	0.914	0.995	59.229	0.273	0.307
9.0	1.365	0.02314	-0.074	0.025	0.300	0.896	0.995	58.990	0.273	0.305
10.0	1.467	0.02521	-0.077	0.023	0.318	0.877	0.996	58.190	0.274	0.302
11.0	1.563	0.02754	-0.079	0.021	0.355	0.854	0.996	56.765	0.274	0.301
12.0	1.652	0.03076	-0.081	0.016	0.398	0.825	0.997	53.694	0.275	0.299
13.0	1.730	0.03494	-0.083	0.013	0.444	0.792	0.997	49.515	0.276	0.298
14.0	1.798	0.03914	-0.085	0.012	0.462	0.760	0.997	45.947	0.279	0.297
15.0	1.857	0.04423	-0.087	0.011	0.493	0.725	0.998	41.990	0.281	0.297
16.0	1.906	0.05035	-0.088	0.010	0.518	0.688	0.998	37.856	0.284	0.296
17.0	1.945	0.05737	-0.090	0.009	0.557	0.651	0.997	33.907	0.291	0.296
18.0	1.975	0.06542	-0.091	0.009	0.593	0.615	0.997	30.193	0.301	0.296
19.0	1.997	0.07431	-0.093	0.009	0.628	0.581	0.998	26.869	0.320	0.296
20.0	2.004	0.08783	-0.093	0.006	0.668	0.534	0.998	22.814	0.353	0.297

Name = NACA 2421
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.537	0.10699	-0.005	0.556	0.006	0.992	0.347	-14.364	0.328	0.247
-19.0	-1.518	0.09141	-0.006	0.517	0.007	0.992	0.387	-16.603	0.316	0.246
-18.0	-1.489	0.07688	-0.008	0.493	0.008	0.992	0.435	-19.375	0.301	0.245
-17.0	-1.451	0.06308	-0.010	0.456	0.009	0.992	0.494	-23.006	0.297	0.243
-16.0	-1.409	0.04967	-0.012	0.424	0.013	0.992	0.569	-28.373	0.292	0.242
-15.0	-1.355	0.04022	-0.014	0.406	0.014	0.992	0.636	-33.692	0.286	0.240
-14.0	-1.291	0.03327	-0.016	0.396	0.015	0.992	0.699	-38.811	0.282	0.238
-13.0	-1.217	0.02807	-0.018	0.362	0.016	0.992	0.758	-43.363	0.279	0.235
-12.0	-1.134	0.02416	-0.020	0.349	0.017	0.992	0.813	-46.960	0.277	0.232
-11.0	-1.042	0.02130	-0.023	0.326	0.018	0.991	0.860	-48.922	0.275	0.228
-10.0	-0.941	0.01911	-0.025	0.305	0.020	0.991	0.898	-49.269	0.273	0.223
-9.0	-0.833	0.01720	-0.028	0.295	0.027	0.990	0.928	-48.427	0.272	0.217
-8.0	-0.717	0.01597	-0.030	0.261	0.030	0.990	0.946	-44.920	0.271	0.208
-7.0	-0.598	0.01504	-0.033	0.250	0.033	0.990	0.959	-39.778	0.271	0.195
-6.0	-0.476	0.01426	-0.035	0.221	0.036	0.990	0.968	-33.391	0.271	0.176
-5.0	-0.352	0.01273	-0.038	0.207	0.048	0.988	0.976	-27.645	0.271	0.143
-4.0	-0.226	0.01221	-0.040	0.184	0.053	0.987	0.979	-18.515	0.270	0.072
-3.0	-0.099	0.00874	-0.043	0.167	0.060	0.985	0.982	-11.332	0.271	-0.183
-2.0	0.029	0.00863	-0.046	0.151	0.075	0.983	0.986	3.309	0.271	1.843
-1.0	0.157	0.01198	-0.048	0.131	0.083	0.981	0.989	13.077	0.271	0.558
0.0	0.284	0.01301	-0.051	0.120	0.103	0.979	0.990	21.807	0.271	0.429
1.0	0.411	0.01358	-0.054	0.098	0.113	0.977	0.991	30.244	0.271	0.380
2.0	0.537	0.01401	-0.056	0.090	0.136	0.972	0.991	38.335	0.271	0.355
3.0	0.662	0.01487	-0.059	0.071	0.147	0.966	0.992	44.532	0.272	0.339
4.0	0.786	0.01564	-0.062	0.063	0.173	0.961	0.993	50.250	0.272	0.328
5.0	0.908	0.01683	-0.064	0.049	0.185	0.952	0.993	53.965	0.272	0.321
6.0	1.028	0.01788	-0.067	0.042	0.213	0.943	0.994	57.491	0.272	0.315
7.0	1.145	0.01917	-0.070	0.038	0.228	0.932	0.994	59.719	0.272	0.311
8.0	1.258	0.02092	-0.072	0.028	0.258	0.916	0.995	60.117	0.273	0.307
9.0	1.366	0.02268	-0.075	0.024	0.276	0.900	0.995	60.218	0.273	0.305
10.0	1.468	0.02465	-0.077	0.022	0.306	0.881	0.996	59.554	0.274	0.302
11.0	1.565	0.02697	-0.079	0.020	0.333	0.859	0.996	58.012	0.274	0.301
12.0	1.653	0.03029	-0.081	0.014	0.365	0.829	0.997	54.568	0.275	0.299
13.0	1.732	0.03424	-0.083	0.012	0.407	0.798	0.997	50.589	0.277	0.298
14.0	1.801	0.03827	-0.085	0.011	0.451	0.766	0.997	47.057	0.279	0.297
15.0	1.860	0.04319	-0.087	0.010	0.467	0.731	0.998	43.060	0.281	0.297
16.0	1.909	0.04901	-0.089	0.009	0.501	0.695	0.998	38.951	0.285	0.296
17.0	1.948	0.05590	-0.090	0.009	0.525	0.659	0.997	34.855	0.291	0.296
18.0	1.979	0.06372	-0.092	0.008	0.562	0.623	0.997	31.056	0.300	0.296
19.0	1.997	0.07428	-0.093	0.007	0.603	0.581	0.998	26.880	0.321	0.296
20.0	2.004	0.08749	-0.093	0.005	0.635	0.535	0.998	22.905	0.352	0.297

Name = NACA 2421
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.539	0.10500	-0.005	0.524	0.006	0.992	0.353	-14.659	0.328	0.247
-19.0	-1.520	0.08962	-0.006	0.504	0.007	0.992	0.394	-16.959	0.315	0.246
-18.0	-1.491	0.07561	-0.008	0.463	0.007	0.992	0.441	-19.724	0.300	0.245
-17.0	-1.452	0.06230	-0.010	0.436	0.008	0.992	0.497	-23.311	0.294	0.243
-16.0	-1.408	0.05012	-0.012	0.411	0.010	0.992	0.564	-28.089	0.293	0.242
-15.0	-1.359	0.03889	-0.014	0.399	0.014	0.992	0.647	-34.935	0.287	0.240
-14.0	-1.294	0.03239	-0.016	0.369	0.015	0.992	0.708	-39.935	0.282	0.238
-13.0	-1.220	0.02739	-0.018	0.353	0.015	0.992	0.766	-44.528	0.279	0.235
-12.0	-1.136	0.02361	-0.020	0.345	0.016	0.992	0.820	-48.114	0.277	0.232
-11.0	-1.043	0.02092	-0.023	0.310	0.017	0.992	0.866	-49.879	0.275	0.228
-10.0	-0.942	0.01879	-0.025	0.298	0.019	0.991	0.902	-50.142	0.273	0.223
-9.0	-0.833	0.01709	-0.028	0.269	0.024	0.991	0.930	-48.753	0.272	0.217
-8.0	-0.718	0.01572	-0.030	0.253	0.030	0.990	0.948	-45.647	0.271	0.208
-7.0	-0.599	0.01479	-0.033	0.235	0.032	0.990	0.961	-40.479	0.271	0.195
-6.0	-0.476	0.01408	-0.035	0.211	0.035	0.990	0.969	-33.845	0.271	0.176
-5.0	-0.352	0.01258	-0.038	0.203	0.043	0.989	0.976	-27.995	0.270	0.143
-4.0	-0.226	0.01203	-0.040	0.173	0.051	0.987	0.980	-18.791	0.270	0.072
-3.0	-0.099	0.00866	-0.043	0.162	0.057	0.985	0.983	-11.437	0.271	-0.183
-2.0	0.029	0.00853	-0.046	0.138	0.073	0.984	0.986	3.350	0.271	1.844
-1.0	0.157	0.01180	-0.048	0.127	0.080	0.981	0.989	13.280	0.271	0.558
0.0	0.284	0.01287	-0.051	0.106	0.095	0.979	0.990	22.047	0.271	0.429
1.0	0.411	0.01334	-0.054	0.094	0.109	0.977	0.991	30.807	0.271	0.380
2.0	0.537	0.01399	-0.056	0.079	0.125	0.972	0.991	38.395	0.271	0.355
3.0	0.662	0.01469	-0.059	0.067	0.142	0.967	0.992	45.069	0.272	0.339
4.0	0.786	0.01542	-0.062	0.059	0.160	0.962	0.993	50.994	0.272	0.328
5.0	0.908	0.01657	-0.064	0.045	0.179	0.953	0.994	54.824	0.272	0.321
6.0	1.028	0.01757	-0.067	0.041	0.200	0.945	0.994	58.537	0.272	0.315
7.0	1.145	0.01898	-0.070	0.033	0.219	0.934	0.995	60.320	0.272	0.311
8.0	1.258	0.02058	-0.072	0.026	0.244	0.919	0.995	61.147	0.273	0.307
9.0	1.367	0.02227	-0.075	0.023	0.265	0.903	0.996	61.353	0.273	0.305
10.0	1.469	0.02419	-0.077	0.021	0.296	0.884	0.996	60.736	0.274	0.302
11.0	1.565	0.02681	-0.079	0.016	0.315	0.860	0.997	58.378	0.274	0.301
12.0	1.655	0.02984	-0.081	0.013	0.351	0.833	0.997	55.446	0.275	0.299
13.0	1.734	0.03362	-0.083	0.011	0.383	0.803	0.997	51.573	0.277	0.298
14.0	1.803	0.03752	-0.085	0.010	0.421	0.771	0.998	48.046	0.279	0.297
15.0	1.862	0.04224	-0.087	0.010	0.455	0.737	0.998	44.082	0.282	0.297
16.0	1.912	0.04789	-0.089	0.009	0.475	0.702	0.998	39.920	0.285	0.296
17.0	1.952	0.05442	-0.090	0.009	0.507	0.666	0.997	35.860	0.291	0.296
18.0	1.982	0.06209	-0.092	0.008	0.538	0.631	0.997	31.926	0.299	0.296
19.0	1.996	0.07441	-0.093	0.005	0.569	0.579	0.998	26.830	0.322	0.296
20.0	2.005	0.08650	-0.093	0.004	0.609	0.538	0.998	23.182	0.347	0.297

Name = NACA 2421
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.542	0.10271	-0.005	0.509	0.006	0.992	0.362	-15.014	0.324	0.247
-19.0	-1.522	0.08809	-0.006	0.475	0.006	0.992	0.400	-17.277	0.314	0.246
-18.0	-1.494	0.07416	-0.008	0.451	0.007	0.992	0.447	-20.142	0.300	0.245
-17.0	-1.454	0.06140	-0.010	0.417	0.007	0.992	0.502	-23.677	0.293	0.243
-16.0	-1.408	0.04987	-0.012	0.403	0.009	0.992	0.565	-28.233	0.292	0.242
-15.0	-1.358	0.03888	-0.014	0.384	0.013	0.992	0.647	-34.940	0.288	0.240
-14.0	-1.296	0.03162	-0.016	0.358	0.014	0.992	0.715	-40.974	0.282	0.238
-13.0	-1.222	0.02665	-0.018	0.348	0.015	0.992	0.775	-45.842	0.279	0.235
-12.0	-1.138	0.02315	-0.020	0.318	0.016	0.992	0.827	-49.134	0.276	0.232
-11.0	-1.045	0.02052	-0.023	0.303	0.017	0.992	0.871	-50.913	0.275	0.228
-10.0	-0.943	0.01854	-0.025	0.286	0.018	0.991	0.905	-50.860	0.273	0.223
-9.0	-0.833	0.01692	-0.028	0.258	0.022	0.991	0.932	-49.248	0.272	0.217
-8.0	-0.718	0.01545	-0.030	0.248	0.029	0.990	0.951	-46.469	0.271	0.208
-7.0	-0.599	0.01464	-0.033	0.219	0.031	0.990	0.962	-40.902	0.271	0.195
-6.0	-0.477	0.01384	-0.035	0.206	0.033	0.990	0.970	-34.428	0.271	0.176
-5.0	-0.352	0.01245	-0.038	0.184	0.039	0.989	0.977	-28.282	0.270	0.143
-4.0	-0.226	0.01184	-0.040	0.167	0.050	0.988	0.980	-19.089	0.270	0.072
-3.0	-0.099	0.00855	-0.043	0.154	0.055	0.986	0.983	-11.589	0.271	-0.183
-2.0	0.029	0.00849	-0.046	0.131	0.066	0.984	0.986	3.366	0.271	1.844
-1.0	0.157	0.01234	-0.048	0.124	0.077	0.982	0.990	12.690	0.271	0.558
0.0	0.284	0.01279	-0.051	0.099	0.087	0.980	0.990	22.192	0.271	0.429
1.0	0.411	0.01325	-0.054	0.091	0.106	0.977	0.991	31.015	0.271	0.380
2.0	0.537	0.01380	-0.056	0.073	0.117	0.973	0.992	38.919	0.271	0.355
3.0	0.662	0.01444	-0.059	0.065	0.139	0.968	0.992	45.856	0.272	0.339
4.0	0.786	0.01536	-0.062	0.052	0.150	0.962	0.993	51.200	0.272	0.328
5.0	0.909	0.01636	-0.064	0.043	0.175	0.955	0.994	55.525	0.272	0.321
6.0	1.029	0.01735	-0.067	0.039	0.188	0.946	0.994	59.280	0.272	0.315
7.0	1.145	0.01881	-0.070	0.029	0.215	0.935	0.995	60.887	0.272	0.311
8.0	1.259	0.02031	-0.072	0.025	0.229	0.921	0.995	61.971	0.273	0.307
9.0	1.368	0.02192	-0.075	0.022	0.259	0.906	0.996	62.390	0.273	0.305
10.0	1.470	0.02381	-0.077	0.021	0.276	0.887	0.996	61.744	0.274	0.302
11.0	1.566	0.02654	-0.079	0.014	0.306	0.863	0.997	58.999	0.274	0.301
12.0	1.656	0.02969	-0.082	0.012	0.330	0.837	0.997	55.767	0.275	0.299
13.0	1.735	0.03309	-0.084	0.010	0.361	0.807	0.997	52.443	0.277	0.298
14.0	1.805	0.03682	-0.086	0.010	0.403	0.776	0.998	49.018	0.279	0.297
15.0	1.865	0.04129	-0.087	0.010	0.448	0.744	0.998	45.159	0.282	0.297
16.0	1.914	0.04692	-0.089	0.009	0.461	0.708	0.998	40.793	0.285	0.296
17.0	1.954	0.05339	-0.091	0.008	0.491	0.673	0.997	36.604	0.290	0.296
18.0	1.981	0.06262	-0.092	0.006	0.514	0.627	0.998	31.626	0.299	0.296
19.0	1.997	0.07362	-0.093	0.004	0.554	0.582	0.998	27.130	0.322	0.296
20.0	2.007	0.08525	-0.094	0.003	0.581	0.542	0.998	23.547	0.346	0.297

Name = NACA 2421
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.544	0.10127	-0.005	0.499	0.006	0.992	0.366	-15.244	0.325	0.247
-19.0	-1.524	0.08679	-0.006	0.459	0.006	0.992	0.405	-17.557	0.316	0.246
-18.0	-1.496	0.07278	-0.008	0.429	0.006	0.992	0.454	-20.556	0.300	0.245
-17.0	-1.456	0.06025	-0.010	0.408	0.007	0.992	0.509	-24.165	0.293	0.243
-16.0	-1.409	0.04914	-0.012	0.398	0.008	0.992	0.570	-28.679	0.290	0.242
-15.0	-1.357	0.03937	-0.014	0.366	0.010	0.992	0.641	-34.463	0.289	0.240
-14.0	-1.298	0.03083	-0.016	0.352	0.014	0.992	0.724	-42.106	0.284	0.238
-13.0	-1.223	0.02612	-0.018	0.339	0.015	0.992	0.781	-46.834	0.279	0.235
-12.0	-1.139	0.02273	-0.020	0.307	0.015	0.992	0.832	-50.111	0.276	0.232
-11.0	-1.045	0.02021	-0.023	0.298	0.016	0.992	0.875	-51.723	0.274	0.228
-10.0	-0.943	0.01829	-0.025	0.267	0.018	0.991	0.908	-51.574	0.273	0.223
-9.0	-0.834	0.01670	-0.028	0.253	0.020	0.991	0.934	-49.914	0.272	0.217
-8.0	-0.718	0.01530	-0.030	0.235	0.027	0.990	0.952	-46.936	0.271	0.208
-7.0	-0.599	0.01442	-0.033	0.212	0.030	0.990	0.963	-41.523	0.271	0.195
-6.0	-0.477	0.01367	-0.035	0.203	0.032	0.990	0.971	-34.864	0.271	0.176
-5.0	-0.352	0.01301	-0.038	0.174	0.037	0.990	0.977	-27.075	0.271	0.143
-4.0	-0.226	0.01166	-0.040	0.164	0.049	0.988	0.981	-19.389	0.270	0.072
-3.0	-0.099	0.00846	-0.043	0.140	0.053	0.986	0.984	-11.719	0.271	-0.183
-2.0	0.029	0.00843	-0.046	0.128	0.061	0.984	0.987	3.389	0.271	1.844
-1.0	0.157	0.00919	-0.048	0.111	0.076	0.982	0.990	17.054	0.271	0.558
0.0	0.284	0.01268	-0.051	0.096	0.083	0.980	0.990	22.394	0.271	0.429
1.0	0.411	0.01303	-0.054	0.088	0.104	0.978	0.991	31.533	0.271	0.380
2.0	0.537	0.01370	-0.056	0.069	0.112	0.974	0.992	39.198	0.271	0.355
3.0	0.662	0.01428	-0.059	0.063	0.136	0.969	0.992	46.401	0.272	0.339
4.0	0.786	0.01519	-0.062	0.047	0.145	0.963	0.993	51.786	0.272	0.328
5.0	0.909	0.01611	-0.064	0.041	0.172	0.957	0.994	56.399	0.272	0.321
6.0	1.029	0.01707	-0.067	0.039	0.181	0.948	0.994	60.290	0.272	0.315
7.0	1.146	0.01857	-0.070	0.027	0.212	0.937	0.995	61.719	0.272	0.311
8.0	1.259	0.02000	-0.072	0.024	0.222	0.923	0.996	62.957	0.273	0.307
9.0	1.368	0.02157	-0.075	0.022	0.254	0.908	0.996	63.431	0.273	0.305
10.0	1.471	0.02353	-0.077	0.019	0.266	0.890	0.996	62.524	0.274	0.302
11.0	1.567	0.02620	-0.079	0.013	0.301	0.865	0.997	59.796	0.274	0.301
12.0	1.657	0.02928	-0.082	0.011	0.316	0.840	0.997	56.594	0.275	0.299
13.0	1.737	0.03251	-0.084	0.010	0.351	0.811	0.997	53.427	0.277	0.298
14.0	1.807	0.03619	-0.086	0.010	0.381	0.781	0.998	49.915	0.279	0.297
15.0	1.867	0.04060	-0.087	0.009	0.416	0.749	0.998	45.981	0.282	0.297
16.0	1.917	0.04600	-0.089	0.009	0.453	0.714	0.998	41.668	0.286	0.297
17.0	1.957	0.05223	-0.091	0.008	0.469	0.678	0.997	37.466	0.289	0.296
18.0	1.981	0.06251	-0.092	0.005	0.503	0.628	0.998	31.688	0.298	0.296
19.0	1.999	0.07286	-0.093	0.003	0.527	0.585	0.998	27.433	0.322	0.296
20.0	2.009	0.08412	-0.094	0.003	0.561	0.546	0.998	23.883	0.346	0.297

Name = NACA 2421
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.546	0.09964	-0.005	0.470	0.006	0.993	0.372	-15.515	0.324	0.247
-19.0	-1.526	0.08557	-0.006	0.450	0.006	0.992	0.410	-17.830	0.315	0.246
-18.0	-1.498	0.07169	-0.008	0.415	0.006	0.992	0.460	-20.892	0.300	0.245
-17.0	-1.458	0.05927	-0.010	0.402	0.007	0.992	0.514	-24.596	0.292	0.243
-16.0	-1.410	0.04859	-0.012	0.381	0.007	0.992	0.573	-29.030	0.289	0.242
-15.0	-1.356	0.03930	-0.014	0.357	0.009	0.992	0.640	-34.519	0.289	0.240
-14.0	-1.300	0.03009	-0.016	0.347	0.014	0.992	0.733	-43.221	0.285	0.238
-13.0	-1.225	0.02560	-0.018	0.318	0.015	0.992	0.789	-47.857	0.278	0.235
-12.0	-1.140	0.02232	-0.021	0.301	0.015	0.992	0.838	-51.094	0.276	0.232
-11.0	-1.046	0.01986	-0.023	0.289	0.016	0.992	0.879	-52.679	0.274	0.228
-10.0	-0.944	0.01807	-0.025	0.258	0.017	0.991	0.911	-52.230	0.273	0.223
-9.0	-0.834	0.01650	-0.028	0.249	0.019	0.991	0.935	-50.549	0.272	0.217
-8.0	-0.718	0.01528	-0.030	0.220	0.024	0.990	0.952	-47.020	0.271	0.208
-7.0	-0.599	0.01425	-0.033	0.207	0.030	0.990	0.964	-42.037	0.271	0.195
-6.0	-0.477	0.01357	-0.035	0.189	0.032	0.990	0.972	-35.115	0.271	0.176
-5.0	-0.352	0.01289	-0.038	0.168	0.035	0.990	0.978	-27.322	0.270	0.143
-4.0	-0.226	0.01155	-0.040	0.161	0.046	0.988	0.982	-19.581	0.270	0.072
-3.0	-0.099	0.00839	-0.043	0.133	0.052	0.986	0.985	-11.810	0.271	-0.183
-2.0	0.029	0.00832	-0.046	0.125	0.058	0.985	0.988	3.437	0.271	1.844
-1.0	0.157	0.00908	-0.048	0.103	0.074	0.982	0.990	17.257	0.271	0.558
0.0	0.284	0.01253	-0.051	0.093	0.080	0.980	0.991	22.665	0.271	0.429
1.0	0.411	0.01299	-0.054	0.078	0.100	0.978	0.991	31.644	0.271	0.380
2.0	0.537	0.01349	-0.056	0.067	0.109	0.975	0.992	39.836	0.271	0.355
3.0	0.663	0.01409	-0.059	0.062	0.126	0.970	0.993	47.010	0.272	0.339
4.0	0.787	0.01504	-0.062	0.045	0.142	0.964	0.993	52.285	0.272	0.328
5.0	0.909	0.01595	-0.064	0.040	0.159	0.958	0.994	57.012	0.272	0.321
6.0	1.029	0.01704	-0.067	0.034	0.177	0.948	0.994	60.403	0.272	0.315
7.0	1.146	0.01839	-0.070	0.026	0.195	0.938	0.995	62.306	0.273	0.311
8.0	1.260	0.01977	-0.072	0.023	0.217	0.925	0.996	63.710	0.273	0.307
9.0	1.369	0.02131	-0.075	0.021	0.236	0.911	0.996	64.213	0.273	0.305
10.0	1.471	0.02343	-0.077	0.016	0.261	0.891	0.996	62.782	0.274	0.302
11.0	1.568	0.02593	-0.079	0.012	0.281	0.868	0.997	60.458	0.274	0.301
12.0	1.658	0.02881	-0.082	0.011	0.308	0.843	0.997	57.552	0.275	0.299
13.0	1.738	0.03204	-0.084	0.010	0.336	0.815	0.997	54.245	0.277	0.298
14.0	1.808	0.03558	-0.086	0.010	0.362	0.786	0.998	50.821	0.279	0.297
15.0	1.868	0.03996	-0.088	0.009	0.402	0.753	0.998	46.759	0.282	0.297
16.0	1.918	0.04522	-0.089	0.008	0.445	0.718	0.998	42.422	0.285	0.297
17.0	1.955	0.05279	-0.091	0.006	0.459	0.675	0.997	37.043	0.289	0.296
18.0	1.982	0.06182	-0.092	0.004	0.485	0.630	0.998	32.060	0.300	0.296
19.0	2.000	0.07200	-0.093	0.003	0.512	0.589	0.998	27.781	0.323	0.296
20.0	2.011	0.08286	-0.094	0.003	0.551	0.550	0.998	24.268	0.346	0.297

Name = NACA 2421
