Name = NACA 2415
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.101	0.01040	-0.045	0.205	0.045	0.992	0.993	-9.711	0.264	-0.195
-2.0	0.021	0.01044	-0.047	0.173	0.057	0.992	0.994	2.047	0.264	2.433
-1.0	0.144	0.01042	-0.048	0.152	0.074	0.992	0.994	13.835	0.264	0.585
0.0	0.267	0.01057	-0.050	0.129	0.093	0.991	0.996	25.208	0.264	0.438
1.0	0.389	0.01078	-0.052	0.103	0.113	0.991	0.996	36.053	0.264	0.383
2.0	0.511	0.00993	-0.054	0.083	0.139	0.990	0.997	51.422	0.265	0.355
3.0	0.631	0.01091	-0.055	0.065	0.165	0.987	0.997	57.860	0.265	0.338
4.0	0.751	0.01127	-0.057	0.047	0.188	0.983	0.997	66.607	0.265	0.326
5.0	0.869	0.01599	-0.059	0.035	0.218	0.980	0.997	54.327	0.265	0.318
6.0	0.983	0.01717	-0.061	0.027	0.252	0.974	0.998	57.286	0.265	0.312
7.0	1.094	0.01830	-0.062	0.021	0.277	0.966	0.998	59.743	0.266	0.307
8.0	1.198	0.01982	-0.064	0.015	0.313	0.956	0.998	60.456	0.266	0.303
9.0	1.296	0.02141	-0.066	0.013	0.358	0.941	0.998	60.530	0.267	0.301
10.0	1.386	0.02323	-0.067	0.011	0.414	0.923	0.998	59.684	0.268	0.298
11.0	1.466	0.02548	-0.069	0.010	0.457	0.899	0.998	57.547	0.269	0.297
12.0	1.527	0.02828	-0.070	0.009	0.484	0.868	0.998	53.992	0.272	0.296
13.0	1.570	0.03242	-0.071	0.006	0.517	0.823	0.998	48.445	0.275	0.295
14.0	1.596	0.03775	-0.072	0.005	0.560	0.767	0.999	42.278	0.285	0.295
15.0	1.605	0.04453	-0.072	0.004	0.607	0.705	0.998	36.036	1.353	0.295
16.0	1.597	0.05384	-0.072	0.004	0.656	0.634	0.999	29.655	0.250	0.295
17.0	1.575	0.06530	-0.072	0.003	0.706	0.564	0.998	24.122	0.259	0.296
18.0	1.542	0.07951	-0.072	0.003	0.757	0.494	0.999	19.394	0.262	0.297
19.0	1.500	0.09654	-0.071	0.003	0.805	0.428	0.999	15.538	0.265	0.298
20.0	1.451	0.11636	-0.070	0.003	0.846	0.367	0.999	12.470	0.266	0.299

Name = NACA 2415
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.081	0.15262	-0.015	0.643	0.005	0.994	0.147	-7.081	0.170	0.236
-19.0	-1.094	0.13551	-0.016	0.612	0.005	0.994	0.166	-8.074	0.143	0.236
-18.0	-1.104	0.11597	-0.017	0.573	0.005	0.994	0.201	-9.518	-0.014	0.235
-17.0	-1.105	0.09967	-0.019	0.546	0.005	0.994	0.237	-11.084	1.162	0.233
-16.0	-1.100	0.08232	-0.020	0.510	0.006	0.994	0.292	-13.366	0.443	0.232
-15.0	-1.087	0.06730	-0.022	0.469	0.005	0.994	0.354	-16.147	0.426	0.230
-14.0	-1.076	0.04891	-0.024	0.435	0.006	0.994	0.478	-22.003	0.425	0.227
-13.0	-1.058	0.03415	-0.027	0.409	0.006	0.994	0.629	-30.979	0.352	0.224
-12.0	-1.026	0.02453	-0.030	0.397	0.007	0.994	0.785	-41.823	0.303	0.221
-11.0	-0.969	0.02005	-0.032	0.363	0.008	0.994	0.892	-48.333	0.279	0.217
-10.0	-0.890	0.01753	-0.034	0.349	0.011	0.994	0.947	-50.751	0.270	0.212
-9.0	-0.795	0.01593	-0.035	0.322	0.014	0.994	0.969	-49.887	0.266	0.206
-8.0	-0.689	0.01482	-0.037	0.302	0.015	0.994	0.979	-46.471	0.265	0.197
-7.0	-0.577	0.01047	-0.038	0.276	0.017	0.993	0.985	-55.092	0.264	0.184
-6.0	-0.462	0.01116	-0.040	0.255	0.020	0.993	0.990	-41.342	0.264	0.163
-5.0	-0.343	0.01072	-0.042	0.228	0.027	0.993	0.991	-32.012	0.264	0.129
-4.0	-0.223	0.01053	-0.043	0.209	0.032	0.993	0.992	-21.160	0.264	0.056
-3.0	-0.101	0.01032	-0.045	0.182	0.041	0.992	0.993	-9.795	0.264	-0.195
-2.0	0.021	0.01021	-0.047	0.165	0.053	0.992	0.994	2.092	0.264	2.433
-1.0	0.144	0.01023	-0.048	0.136	0.070	0.992	0.995	14.086	0.264	0.585
0.0	0.267	0.01039	-0.050	0.118	0.084	0.991	0.996	25.656	0.264	0.438
1.0	0.389	0.01065	-0.052	0.096	0.106	0.991	0.997	36.497	0.264	0.383
2.0	0.511	0.01158	-0.054	0.074	0.132	0.990	0.997	44.079	0.265	0.355
3.0	0.631	0.01077	-0.055	0.058	0.150	0.987	0.998	58.653	0.265	0.338
4.0	0.751	0.01108	-0.057	0.043	0.177	0.984	0.997	67.801	0.265	0.326
5.0	0.869	0.01576	-0.059	0.032	0.207	0.980	0.997	55.134	0.265	0.318
6.0	0.984	0.01680	-0.061	0.025	0.228	0.976	0.998	58.560	0.265	0.312
7.0	1.094	0.01802	-0.062	0.019	0.261	0.967	0.998	60.701	0.266	0.307
8.0	1.199	0.01939	-0.064	0.014	0.296	0.958	0.998	61.850	0.266	0.303
9.0	1.297	0.02095	-0.066	0.012	0.324	0.944	0.998	61.911	0.267	0.301
10.0	1.388	0.02273	-0.067	0.011	0.371	0.927	0.998	61.059	0.268	0.299
11.0	1.468	0.02479	-0.069	0.010	0.425	0.905	0.998	59.227	0.269	0.297
12.0	1.528	0.02779	-0.070	0.007	0.459	0.872	0.998	54.999	0.272	0.296
13.0	1.572	0.03174	-0.071	0.005	0.489	0.828	0.998	49.540	0.276	0.295
14.0	1.599	0.03663	-0.072	0.004	0.521	0.777	0.999	43.664	0.287	0.295
15.0	1.609	0.04312	-0.072	0.004	0.562	0.716	0.998	37.302	0.552	0.295
16.0	1.602	0.05171	-0.073	0.004	0.607	0.649	0.999	30.972	0.243	0.295
17.0	1.581	0.06261	-0.073	0.003	0.655	0.581	0.998	25.250	0.258	0.296
18.0	1.547	0.07691	-0.072	0.003	0.705	0.507	0.999	20.108	0.263	0.297
19.0	1.504	0.09371	-0.072	0.003	0.754	0.439	0.999	16.046	0.262	0.298
20.0	1.456	0.11180	-0.071	0.003	0.801	0.384	0.999	13.026	0.261	0.299

Name = NACA 2415
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.083	0.14961	-0.015	0.613	0.005	0.994	0.154	-7.235	0.171	0.236
-19.0	-1.096	0.13259	-0.016	0.577	0.005	0.994	0.174	-8.266	0.142	0.236
-18.0	-1.105	0.11475	-0.017	0.554	0.005	0.994	0.204	-9.627	0.004	0.234
-17.0	-1.108	0.09696	-0.019	0.514	0.005	0.994	0.248	-11.423	1.655	0.233
-16.0	-1.102	0.08059	-0.020	0.478	0.005	0.994	0.300	-13.679	0.480	0.232
-15.0	-1.092	0.06415	-0.022	0.448	0.005	0.994	0.375	-17.022	0.442	0.230
-14.0	-1.080	0.04708	-0.025	0.413	0.005	0.994	0.494	-22.937	0.413	0.227
-13.0	-1.062	0.03275	-0.027	0.400	0.006	0.994	0.646	-32.423	0.349	0.224
-12.0	-1.029	0.02376	-0.030	0.368	0.007	0.994	0.799	-43.317	0.301	0.221
-11.0	-0.971	0.01952	-0.032	0.352	0.008	0.994	0.902	-49.738	0.278	0.217
-10.0	-0.890	0.01727	-0.034	0.333	0.010	0.994	0.949	-51.540	0.269	0.212
-9.0	-0.795	0.01563	-0.035	0.307	0.014	0.994	0.972	-50.861	0.266	0.206
-8.0	-0.689	0.01449	-0.037	0.291	0.015	0.994	0.981	-47.534	0.265	0.197
-7.0	-0.577	0.01030	-0.038	0.260	0.017	0.994	0.986	-55.997	0.264	0.184
-6.0	-0.462	0.01090	-0.040	0.248	0.019	0.993	0.990	-42.324	0.264	0.163
-5.0	-0.343	0.01058	-0.042	0.214	0.025	0.993	0.991	-32.436	0.264	0.129
-4.0	-0.223	0.01032	-0.043	0.199	0.031	0.993	0.992	-21.574	0.264	0.056
-3.0	-0.101	0.01021	-0.045	0.171	0.038	0.993	0.993	-9.900	0.264	-0.195
-2.0	0.021	0.01011	-0.047	0.150	0.050	0.992	0.994	2.114	0.264	2.433
-1.0	0.144	0.01020	-0.048	0.129	0.063	0.992	0.995	14.139	0.264	0.585
0.0	0.267	0.01030	-0.050	0.105	0.079	0.991	0.996	25.876	0.264	0.438
1.0	0.389	0.01050	-0.052	0.091	0.102	0.991	0.997	37.029	0.264	0.383
2.0	0.511	0.01154	-0.054	0.068	0.119	0.990	0.997	44.234	0.265	0.355
3.0	0.632	0.01057	-0.055	0.051	0.141	0.988	0.998	59.762	0.265	0.338
4.0	0.751	0.01084	-0.057	0.041	0.171	0.985	0.997	69.327	0.265	0.326
5.0	0.869	0.01547	-0.059	0.029	0.189	0.981	0.997	56.153	0.265	0.318
6.0	0.984	0.01648	-0.061	0.024	0.217	0.977	0.998	59.710	0.265	0.312
7.0	1.094	0.01768	-0.062	0.017	0.248	0.969	0.998	61.893	0.266	0.307
8.0	1.199	0.01907	-0.064	0.013	0.271	0.960	0.998	62.884	0.266	0.303
9.0	1.298	0.02055	-0.066	0.012	0.307	0.947	0.998	63.142	0.267	0.301
10.0	1.389	0.02225	-0.067	0.010	0.346	0.931	0.998	62.425	0.268	0.299
11.0	1.469	0.02428	-0.069	0.010	0.394	0.909	0.998	60.506	0.270	0.297
12.0	1.530	0.02728	-0.070	0.006	0.446	0.876	0.998	56.083	0.272	0.296
13.0	1.574	0.03108	-0.071	0.005	0.463	0.834	0.998	50.651	0.276	0.295
14.0	1.602	0.03584	-0.072	0.004	0.501	0.784	0.999	44.685	0.288	0.295
15.0	1.612	0.04198	-0.073	0.004	0.527	0.725	0.998	38.398	0.460	0.295
16.0	1.606	0.05007	-0.073	0.003	0.566	0.661	0.999	32.071	0.241	0.295
17.0	1.584	0.06085	-0.073	0.003	0.611	0.590	0.998	26.034	0.255	0.296
18.0	1.551	0.07409	-0.073	0.003	0.658	0.522	0.999	20.939	0.261	0.297
19.0	1.508	0.09058	-0.072	0.003	0.706	0.452	0.999	16.651	0.261	0.298
20.0	1.461	0.10803	-0.072	0.003	0.755	0.397	0.999	13.521	0.260	0.299

Name = NACA 2415
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.083	0.14827	-0.015	0.584	0.004	0.994	0.157	-7.306	0.172	0.236
-19.0	-1.098	0.12987	-0.016	0.558	0.005	0.994	0.182	-8.456	0.145	0.235
-18.0	-1.107	0.11241	-0.017	0.520	0.005	0.994	0.213	-9.846	-0.010	0.234
-17.0	-1.109	0.09561	-0.019	0.495	0.005	0.994	0.253	-11.597	5.170	0.233
-16.0	-1.106	0.07791	-0.021	0.455	0.005	0.994	0.314	-14.197	0.503	0.231
-15.0	-1.095	0.06260	-0.022	0.419	0.005	0.994	0.385	-17.485	0.457	0.230
-14.0	-1.085	0.04476	-0.025	0.404	0.005	0.994	0.516	-24.245	0.430	0.227
-13.0	-1.067	0.03119	-0.027	0.379	0.006	0.994	0.668	-34.200	0.341	0.224
-12.0	-1.031	0.02312	-0.030	0.356	0.006	0.994	0.810	-44.611	0.297	0.221
-11.0	-0.972	0.01922	-0.032	0.346	0.007	0.994	0.905	-50.543	0.277	0.217
-10.0	-0.890	0.01706	-0.034	0.312	0.009	0.994	0.952	-52.198	0.269	0.212
-9.0	-0.795	0.01534	-0.035	0.299	0.014	0.994	0.974	-51.848	0.266	0.206
-8.0	-0.689	0.01431	-0.037	0.268	0.015	0.994	0.981	-48.147	0.264	0.197
-7.0	-0.577	0.01014	-0.038	0.252	0.016	0.994	0.987	-56.946	0.264	0.184
-6.0	-0.462	0.01090	-0.040	0.223	0.018	0.993	0.990	-42.347	0.264	0.163
-5.0	-0.343	0.01036	-0.042	0.207	0.023	0.993	0.992	-33.127	0.264	0.129
-4.0	-0.223	0.01020	-0.043	0.180	0.030	0.993	0.993	-21.840	0.264	0.056
-3.0	-0.101	0.01007	-0.045	0.165	0.036	0.993	0.994	-10.036	0.264	-0.195
-2.0	0.021	0.01001	-0.047	0.137	0.049	0.992	0.994	2.134	0.264	2.433
-1.0	0.144	0.01000	-0.048	0.125	0.059	0.992	0.995	14.416	0.264	0.585
0.0	0.267	0.01018	-0.050	0.099	0.076	0.992	0.996	26.190	0.264	0.438
1.0	0.389	0.01036	-0.052	0.080	0.095	0.991	0.997	37.546	0.264	0.383
2.0	0.511	0.01132	-0.054	0.065	0.111	0.990	0.997	45.099	0.265	0.355
3.0	0.632	0.01045	-0.055	0.047	0.137	0.989	0.997	60.429	0.265	0.338
4.0	0.751	0.01076	-0.057	0.038	0.156	0.986	0.997	69.834	0.265	0.326
5.0	0.869	0.01120	-0.059	0.027	0.179	0.982	0.997	77.601	0.265	0.318
6.0	0.984	0.01623	-0.061	0.023	0.211	0.978	0.998	60.625	0.265	0.312
7.0	1.094	0.01747	-0.062	0.015	0.229	0.970	0.998	62.640	0.266	0.307
8.0	1.200	0.01873	-0.064	0.012	0.260	0.962	0.998	64.049	0.266	0.303
9.0	1.298	0.02017	-0.066	0.011	0.292	0.949	0.998	64.378	0.267	0.301
10.0	1.390	0.02189	-0.067	0.010	0.318	0.934	0.998	63.482	0.268	0.299
11.0	1.470	0.02394	-0.069	0.008	0.359	0.912	0.998	61.391	0.270	0.297
12.0	1.531	0.02691	-0.070	0.006	0.407	0.880	0.998	56.888	0.273	0.296
13.0	1.576	0.03044	-0.071	0.004	0.451	0.840	0.998	51.767	0.277	0.295
14.0	1.604	0.03489	-0.072	0.004	0.470	0.792	0.999	45.982	0.288	0.295
15.0	1.614	0.04103	-0.073	0.003	0.506	0.733	0.998	39.346	0.495	0.295
16.0	1.608	0.04908	-0.073	0.003	0.540	0.667	0.999	32.762	0.236	0.295
17.0	1.588	0.05927	-0.073	0.003	0.574	0.600	0.998	26.789	0.254	0.296
18.0	1.554	0.07244	-0.073	0.003	0.617	0.530	0.999	21.457	0.259	0.297
19.0	1.512	0.08770	-0.072	0.003	0.663	0.465	0.999	17.246	0.261	0.298
20.0	1.463	0.10605	-0.072	0.002	0.711	0.404	0.999	13.798	0.262	0.299

Name = NACA 2415
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.085	0.14613	-0.015	0.563	0.004	0.995	0.162	-7.423	0.172	0.236
-19.0	-1.099	0.12878	-0.016	0.529	0.004	0.995	0.185	-8.534	0.148	0.235
-18.0	-1.109	0.11001	-0.017	0.505	0.005	0.995	0.222	-10.083	0.025	0.234
-17.0	-1.112	0.09325	-0.019	0.463	0.005	0.995	0.264	-11.922	-17.295	0.233
-16.0	-1.109	0.07563	-0.021	0.431	0.005	0.995	0.327	-14.670	0.532	0.231
-15.0	-1.099	0.06024	-0.023	0.407	0.005	0.995	0.402	-18.238	0.473	0.229
-14.0	-1.090	0.04279	-0.025	0.397	0.005	0.994	0.536	-25.470	0.417	0.227
-13.0	-1.069	0.03032	-0.027	0.362	0.005	0.994	0.679	-35.269	0.335	0.224
-12.0	-1.033	0.02262	-0.030	0.349	0.006	0.994	0.819	-45.679	0.295	0.221
-11.0	-0.973	0.01892	-0.032	0.323	0.007	0.994	0.909	-51.395	0.276	0.217
-10.0	-0.891	0.01687	-0.034	0.303	0.008	0.994	0.953	-52.815	0.269	0.212
-9.0	-0.795	0.01521	-0.035	0.283	0.012	0.994	0.975	-52.305	0.266	0.206
-8.0	-0.689	0.01050	-0.037	0.258	0.014	0.994	0.982	-65.593	0.264	0.197
-7.0	-0.577	0.00997	-0.038	0.244	0.016	0.994	0.988	-57.872	0.264	0.184
-6.0	-0.462	0.01068	-0.040	0.213	0.018	0.994	0.990	-43.222	0.264	0.163
-5.0	-0.343	0.01032	-0.042	0.202	0.022	0.993	0.992	-33.260	0.264	0.129
-4.0	-0.223	0.01010	-0.043	0.171	0.029	0.993	0.993	-22.065	0.264	0.056
-3.0	-0.101	0.00990	-0.045	0.156	0.034	0.993	0.993	-10.202	0.264	-0.195
-2.0	0.021	0.00989	-0.047	0.131	0.047	0.992	0.995	2.161	0.264	2.433
-1.0	0.144	0.01000	-0.048	0.112	0.056	0.992	0.995	14.418	0.264	0.585
0.0	0.267	0.00999	-0.050	0.095	0.073	0.992	0.997	26.697	0.264	0.438
1.0	0.389	0.01034	-0.052	0.074	0.087	0.991	0.997	37.622	0.264	0.383
2.0	0.511	0.01118	-0.054	0.062	0.107	0.991	0.997	45.664	0.265	0.355
3.0	0.632	0.01029	-0.055	0.044	0.133	0.989	0.997	61.405	0.265	0.338
4.0	0.751	0.01062	-0.057	0.034	0.147	0.986	0.997	70.760	0.265	0.326
5.0	0.869	0.01102	-0.059	0.026	0.174	0.982	0.998	78.839	0.265	0.318
6.0	0.984	0.01595	-0.061	0.022	0.195	0.979	0.998	61.715	0.266	0.312
7.0	1.095	0.01720	-0.062	0.014	0.220	0.972	0.998	63.658	0.266	0.307
8.0	1.200	0.01846	-0.064	0.012	0.254	0.963	0.998	65.011	0.267	0.303
9.0	1.299	0.01989	-0.066	0.011	0.272	0.951	0.998	65.310	0.267	0.301
10.0	1.390	0.02147	-0.067	0.010	0.306	0.936	0.998	64.739	0.268	0.299
11.0	1.471	0.02374	-0.069	0.007	0.341	0.914	0.998	61.935	0.270	0.297
12.0	1.532	0.02656	-0.070	0.005	0.381	0.883	0.998	57.681	0.273	0.296
13.0	1.578	0.02989	-0.071	0.004	0.424	0.845	0.998	52.781	0.278	0.295
14.0	1.606	0.03425	-0.072	0.004	0.457	0.798	0.999	46.906	0.289	0.295
15.0	1.617	0.03999	-0.073	0.003	0.482	0.741	0.998	40.438	0.444	0.295
16.0	1.611	0.04776	-0.073	0.003	0.513	0.677	0.999	33.737	0.237	0.295
17.0	1.590	0.05808	-0.073	0.003	0.555	0.607	0.998	27.380	0.252	0.296
18.0	1.558	0.07040	-0.073	0.003	0.588	0.541	0.999	22.131	0.258	0.297
19.0	1.515	0.08617	-0.073	0.002	0.626	0.472	0.999	17.579	0.260	0.298
20.0	1.467	0.10315	-0.072	0.002	0.671	0.414	0.999	14.219	0.259	0.299

Name = NACA 2415
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.086	0.14429	-0.015	0.547	0.004	0.995	0.167	-7.525	0.173	0.236
-19.0	-1.101	0.12679	-0.016	0.511	0.004	0.995	0.191	-8.681	0.150	0.235
-18.0	-1.111	0.10786	-0.018	0.478	0.005	0.995	0.229	-10.303	0.035	0.234
-17.0	-1.114	0.09112	-0.019	0.451	0.005	0.995	0.273	-12.227	5.503	0.233
-16.0	-1.111	0.07472	-0.021	0.414	0.005	0.995	0.332	-14.864	0.593	0.231
-15.0	-1.103	0.05791	-0.023	0.401	0.005	0.995	0.420	-19.052	0.483	0.229
-14.0	-1.092	0.04191	-0.025	0.372	0.005	0.995	0.544	-26.054	0.411	0.227
-13.0	-1.073	0.02916	-0.028	0.354	0.005	0.995	0.696	-36.801	0.336	0.224
-12.0	-1.036	0.02199	-0.030	0.345	0.006	0.994	0.831	-47.104	0.293	0.221
-11.0	-0.974	0.01857	-0.032	0.310	0.007	0.994	0.915	-52.414	0.275	0.217
-10.0	-0.891	0.01661	-0.034	0.297	0.008	0.994	0.956	-53.652	0.269	0.212
-9.0	-0.796	0.01509	-0.035	0.266	0.011	0.994	0.975	-52.714	0.266	0.206
-8.0	-0.689	0.01033	-0.037	0.252	0.014	0.994	0.982	-66.686	0.264	0.197
-7.0	-0.577	0.00991	-0.038	0.224	0.016	0.994	0.988	-58.229	0.264	0.184
-6.0	-0.462	0.01051	-0.040	0.208	0.017	0.994	0.991	-43.902	0.264	0.163
-5.0	-0.343	0.01022	-0.042	0.183	0.020	0.993	0.992	-33.578	0.264	0.129
-4.0	-0.223	0.00995	-0.043	0.166	0.029	0.993	0.993	-22.380	0.264	0.056
-3.0	-0.101	0.00990	-0.045	0.142	0.032	0.993	0.993	-10.202	0.264	-0.195
-2.0	0.021	0.00979	-0.047	0.127	0.044	0.993	0.995	2.183	0.264	2.433
-1.0	0.144	0.00984	-0.048	0.104	0.054	0.993	0.995	14.659	0.264	0.585
0.0	0.267	0.00994	-0.050	0.093	0.072	0.992	0.997	26.829	0.264	0.438
1.0	0.389	0.01016	-0.052	0.070	0.082	0.991	0.997	38.259	0.264	0.383
2.0	0.511	0.01109	-0.054	0.055	0.104	0.991	0.997	46.066	0.265	0.355
3.0	0.632	0.01144	-0.055	0.043	0.121	0.990	0.997	55.223	0.265	0.338
4.0	0.751	0.01054	-0.057	0.032	0.141	0.987	0.997	71.317	0.265	0.326
5.0	0.869	0.01091	-0.059	0.025	0.171	0.983	0.998	79.645	0.265	0.318
6.0	0.985	0.01583	-0.061	0.020	0.185	0.979	0.998	62.192	0.266	0.312
7.0	1.095	0.01700	-0.062	0.013	0.214	0.973	0.998	64.427	0.266	0.307
8.0	1.200	0.01819	-0.064	0.012	0.235	0.964	0.998	65.995	0.267	0.303
9.0	1.300	0.01958	-0.066	0.010	0.263	0.954	0.998	66.370	0.267	0.301
10.0	1.391	0.02118	-0.067	0.010	0.300	0.939	0.998	65.660	0.268	0.299
11.0	1.471	0.02346	-0.069	0.006	0.319	0.916	0.998	62.696	0.270	0.297
12.0	1.533	0.02617	-0.070	0.005	0.358	0.886	0.999	58.573	0.273	0.296
13.0	1.579	0.02945	-0.071	0.004	0.403	0.849	0.998	53.614	0.278	0.295
14.0	1.608	0.03369	-0.072	0.003	0.449	0.803	0.999	47.733	0.290	0.295
15.0	1.620	0.03917	-0.073	0.003	0.464	0.748	0.998	41.344	0.418	0.295
16.0	1.614	0.04659	-0.073	0.003	0.502	0.686	0.999	34.650	0.233	0.295
17.0	1.593	0.05659	-0.073	0.003	0.525	0.617	0.998	28.160	0.251	0.296
18.0	1.561	0.06859	-0.073	0.003	0.563	0.551	0.999	22.764	0.257	0.297
19.0	1.518	0.08398	-0.073	0.002	0.606	0.482	0.999	18.077	0.259	0.298
20.0	1.470	0.10072	-0.073	0.002	0.644	0.424	0.999	14.593	0.259	0.299

Name = NACA 2415
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.087	0.14227	-0.015	0.521	0.004	0.995	0.171	-7.640	0.173	0.236
-19.0	-1.102	0.12503	-0.016	0.502	0.004	0.995	0.197	-8.815	0.149	0.235
-18.0	-1.112	0.10728	-0.018	0.459	0.005	0.995	0.232	-10.364	0.045	0.234
-17.0	-1.116	0.08931	-0.019	0.427	0.005	0.995	0.282	-12.500	-2.227	0.233
-16.0	-1.113	0.07294	-0.021	0.406	0.005	0.995	0.342	-15.263	0.659	0.231
-15.0	-1.107	0.05586	-0.023	0.397	0.005	0.995	0.436	-19.822	0.500	0.229
-14.0	-1.096	0.04038	-0.025	0.361	0.005	0.995	0.559	-27.132	0.406	0.227
-13.0	-1.077	0.02819	-0.028	0.349	0.005	0.995	0.711	-38.186	0.332	0.224
-12.0	-1.038	0.02150	-0.030	0.322	0.006	0.995	0.841	-48.272	0.291	0.221
-11.0	-0.974	0.01835	-0.032	0.303	0.006	0.994	0.918	-53.090	0.275	0.217
-10.0	-0.892	0.01642	-0.034	0.286	0.007	0.994	0.957	-54.286	0.268	0.212
-9.0	-0.796	0.01494	-0.035	0.258	0.010	0.994	0.976	-53.267	0.266	0.206
-8.0	-0.689	0.01023	-0.037	0.248	0.014	0.994	0.983	-67.357	0.264	0.197
-7.0	-0.577	0.00983	-0.038	0.215	0.015	0.994	0.989	-58.725	0.264	0.184
-6.0	-0.462	0.01041	-0.040	0.204	0.017	0.994	0.991	-44.337	0.264	0.163
-5.0	-0.343	0.01014	-0.042	0.174	0.019	0.994	0.992	-33.852	0.264	0.129
-4.0	-0.223	0.00985	-0.043	0.163	0.028	0.993	0.993	-22.622	0.264	0.056
-3.0	-0.101	0.00972	-0.045	0.135	0.032	0.993	0.994	-10.393	0.264	-0.195
-2.0	0.021	0.00968	-0.047	0.125	0.040	0.993	0.995	2.207	0.264	2.433
-1.0	0.144	0.00980	-0.048	0.099	0.052	0.993	0.995	14.706	0.264	0.585
0.0	0.267	0.00987	-0.050	0.084	0.067	0.992	0.997	27.000	0.264	0.438
1.0	0.389	0.01076	-0.052	0.067	0.079	0.991	0.997	36.150	0.264	0.383
2.0	0.511	0.01097	-0.054	0.051	0.102	0.991	0.997	46.555	0.265	0.355
3.0	0.632	0.01135	-0.055	0.042	0.114	0.990	0.997	55.684	0.265	0.338
4.0	0.752	0.01039	-0.057	0.029	0.138	0.987	0.997	72.340	0.265	0.326
5.0	0.869	0.01072	-0.059	0.024	0.158	0.984	0.998	81.071	0.265	0.318
6.0	0.985	0.01567	-0.061	0.018	0.178	0.979	0.998	62.843	0.266	0.312
7.0	1.095	0.01674	-0.062	0.013	0.211	0.974	0.998	65.413	0.266	0.307
8.0	1.201	0.01799	-0.064	0.011	0.224	0.965	0.998	66.751	0.267	0.303
9.0	1.300	0.01931	-0.066	0.010	0.257	0.955	0.998	67.303	0.267	0.301
10.0	1.391	0.02087	-0.067	0.010	0.278	0.941	0.998	66.673	0.268	0.299
11.0	1.472	0.02322	-0.069	0.006	0.309	0.918	0.998	63.387	0.270	0.297
12.0	1.534	0.02586	-0.070	0.004	0.348	0.889	0.999	59.311	0.273	0.296
13.0	1.580	0.02904	-0.071	0.004	0.382	0.853	0.998	54.419	0.278	0.295
14.0	1.610	0.03306	-0.072	0.003	0.420	0.808	0.999	48.685	0.290	0.295
15.0	1.622	0.03838	-0.073	0.003	0.455	0.755	0.998	42.258	0.420	0.295
16.0	1.616	0.04589	-0.074	0.003	0.475	0.691	0.999	35.221	0.230	0.296
17.0	1.596	0.05523	-0.074	0.003	0.509	0.626	0.998	28.905	0.251	0.296
18.0	1.563	0.06759	-0.074	0.002	0.547	0.555	0.999	23.123	0.256	0.297
19.0	1.521	0.08203	-0.073	0.002	0.575	0.491	0.999	18.543	0.258	0.298
