Name = NACA 4424
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-2.0	0.325	0.01346	-0.096	0.180	0.088	0.966	0.982	24.148	0.275	0.544
-1.0	0.455	0.01404	-0.099	0.162	0.100	0.962	0.985	32.439	0.275	0.467
0.0	0.582	0.01467	-0.102	0.154	0.115	0.958	0.988	39.680	0.276	0.425
1.0	0.710	0.01624	-0.105	0.128	0.128	0.951	0.989	43.704	0.276	0.398
2.0	0.836	0.01709	-0.109	0.118	0.147	0.945	0.990	48.907	0.276	0.380
3.0	0.961	0.01817	-0.112	0.098	0.160	0.937	0.991	52.886	0.276	0.366
4.0	1.085	0.01940	-0.115	0.087	0.183	0.928	0.991	55.913	0.277	0.356
5.0	1.206	0.02085	-0.118	0.075	0.198	0.917	0.992	57.835	0.277	0.348
6.0	1.325	0.02257	-0.122	0.061	0.223	0.905	0.993	58.705	0.277	0.342
7.0	1.441	0.02425	-0.125	0.056	0.242	0.891	0.994	59.393	0.278	0.337
8.0	1.553	0.02647	-0.128	0.044	0.267	0.876	0.995	58.650	0.278	0.332
9.0	1.660	0.02881	-0.131	0.037	0.294	0.858	0.996	57.637	0.279	0.329
10.0	1.764	0.03131	-0.134	0.034	0.321	0.841	0.997	56.338	0.280	0.326
11.0	1.860	0.03475	-0.137	0.028	0.364	0.819	0.997	53.531	0.280	0.324
12.0	1.952	0.03836	-0.140	0.022	0.451	0.797	0.998	50.878	0.281	0.322
13.0	2.035	0.04230	-0.142	0.019	0.465	0.773	0.998	48.121	0.283	0.320
14.0	2.111	0.04658	-0.145	0.017	0.493	0.750	0.998	45.323	0.286	0.319
15.0	2.180	0.05140	-0.147	0.016	0.517	0.726	0.998	42.411	0.288	0.318
16.0	2.240	0.05723	-0.150	0.014	0.555	0.700	0.998	39.139	0.290	0.317
17.0	2.291	0.06486	-0.152	0.010	0.595	0.670	0.998	35.322	0.294	0.316
18.0	2.335	0.07260	-0.154	0.008	0.635	0.642	0.998	32.168	0.305	0.316
19.0	2.366	0.08084	-0.156	0.007	0.682	0.618	0.998	29.266	0.329	0.316
20.0	2.386	0.09001	-0.158	0.007	0.730	0.592	0.998	26.507	0.345	0.316

Name = NACA 4424
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.452	0.10516	-0.041	0.514	0.011	0.991	0.333	-13.805	0.290	0.222
-19.0	-1.401	0.09150	-0.043	0.484	0.012	0.990	0.362	-15.315	0.295	0.219
-18.0	-1.350	0.07577	-0.046	0.452	0.016	0.990	0.411	-17.813	0.300	0.216
-17.0	-1.293	0.06151	-0.049	0.421	0.019	0.990	0.470	-21.025	0.294	0.212
-16.0	-1.225	0.05171	-0.051	0.407	0.019	0.989	0.514	-23.689	0.289	0.208
-15.0	-1.152	0.04277	-0.054	0.400	0.020	0.988	0.567	-26.927	0.288	0.203
-14.0	-1.071	0.03549	-0.057	0.376	0.021	0.988	0.622	-30.178	0.287	0.197
-13.0	-0.985	0.02909	-0.060	0.357	0.022	0.987	0.685	-33.858	0.287	0.189
-12.0	-0.892	0.02410	-0.064	0.348	0.024	0.986	0.750	-37.011	0.285	0.179
-11.0	-0.792	0.02040	-0.067	0.331	0.026	0.985	0.812	-38.805	0.283	0.165
-10.0	-0.684	0.01971	-0.071	0.305	0.035	0.983	0.874	-34.700	0.280	0.147
-9.0	-0.568	0.01830	-0.074	0.295	0.037	0.983	0.907	-31.021	0.276	0.120
-8.0	-0.447	0.01743	-0.077	0.272	0.039	0.981	0.931	-25.625	0.275	0.078
-7.0	-0.322	0.01668	-0.080	0.253	0.042	0.980	0.948	-19.299	0.275	0.002
-6.0	-0.195	0.01603	-0.083	0.244	0.050	0.979	0.961	-12.167	0.274	-0.176
-5.0	-0.066	0.01572	-0.086	0.216	0.058	0.977	0.970	-4.210	0.274	-1.052
-4.0	0.064	0.01554	-0.089	0.203	0.063	0.974	0.976	4.104	0.274	1.650
-3.0	0.194	0.01550	-0.092	0.189	0.074	0.971	0.979	12.545	0.274	0.725
-2.0	0.325	0.01331	-0.096	0.165	0.085	0.967	0.983	24.429	0.275	0.544
-1.0	0.456	0.01379	-0.099	0.156	0.093	0.963	0.986	33.033	0.275	0.467
0.0	0.582	0.01463	-0.102	0.132	0.112	0.959	0.988	39.805	0.276	0.425
1.0	0.710	0.01593	-0.105	0.120	0.120	0.953	0.989	44.549	0.276	0.398
2.0	0.836	0.01685	-0.109	0.107	0.143	0.946	0.990	49.644	0.276	0.380
3.0	0.961	0.01797	-0.112	0.090	0.152	0.938	0.991	53.512	0.276	0.366
4.0	1.085	0.01899	-0.115	0.083	0.175	0.930	0.992	57.157	0.277	0.356
5.0	1.206	0.02061	-0.118	0.065	0.188	0.918	0.992	58.525	0.277	0.348
6.0	1.326	0.02211	-0.122	0.057	0.213	0.908	0.993	59.945	0.277	0.342
7.0	1.441	0.02385	-0.125	0.050	0.229	0.894	0.994	60.420	0.278	0.337
8.0	1.554	0.02600	-0.128	0.039	0.260	0.879	0.995	59.746	0.278	0.332
9.0	1.662	0.02824	-0.131	0.035	0.276	0.862	0.996	58.848	0.279	0.329
10.0	1.765	0.03056	-0.134	0.032	0.307	0.845	0.997	57.772	0.279	0.326
11.0	1.862	0.03428	-0.137	0.023	0.334	0.823	0.997	54.306	0.280	0.324
12.0	1.954	0.03760	-0.140	0.020	0.383	0.802	0.998	51.958	0.282	0.322
13.0	2.038	0.04126	-0.143	0.017	0.454	0.779	0.998	49.393	0.284	0.320
14.0	2.114	0.04536	-0.145	0.016	0.468	0.756	0.998	46.603	0.286	0.319
15.0	2.183	0.05001	-0.148	0.015	0.500	0.733	0.998	43.653	0.287	0.318
16.0	2.242	0.05674	-0.150	0.010	0.521	0.703	0.998	39.503	0.290	0.317
17.0	2.294	0.06352	-0.152	0.008	0.559	0.675	0.998	36.108	0.295	0.316
18.0	2.339	0.07080	-0.154	0.007	0.602	0.649	0.998	33.031	0.306	0.316
19.0	2.369	0.07878	-0.156	0.007	0.642	0.624	0.998	30.071	0.329	0.316
20.0	2.390	0.08773	-0.158	0.006	0.687	0.599	0.998	27.238	0.346	0.316

Name = NACA 4424
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.453	0.10411	-0.041	0.499	0.010	0.991	0.336	-13.954	0.291	0.222
-19.0	-1.402	0.09035	-0.043	0.457	0.011	0.990	0.366	-15.522	0.292	0.219
-18.0	-1.348	0.07673	-0.046	0.425	0.013	0.990	0.406	-17.571	0.301	0.216
-17.0	-1.295	0.06048	-0.049	0.410	0.018	0.990	0.477	-21.419	0.299	0.212
-16.0	-1.228	0.04985	-0.052	0.401	0.019	0.990	0.526	-24.639	0.289	0.208
-15.0	-1.154	0.04142	-0.054	0.384	0.020	0.989	0.578	-27.862	0.288	0.203
-14.0	-1.073	0.03437	-0.057	0.360	0.020	0.988	0.633	-31.234	0.287	0.197
-13.0	-0.987	0.02826	-0.061	0.350	0.021	0.987	0.695	-34.928	0.286	0.189
-12.0	-0.894	0.02345	-0.064	0.343	0.023	0.986	0.759	-38.111	0.284	0.178
-11.0	-0.792	0.02004	-0.067	0.310	0.024	0.985	0.817	-39.553	0.282	0.165
-10.0	-0.684	0.01738	-0.071	0.297	0.030	0.984	0.873	-39.356	0.279	0.147
-9.0	-0.568	0.01795	-0.074	0.284	0.036	0.983	0.911	-31.651	0.276	0.120
-8.0	-0.447	0.01714	-0.077	0.257	0.037	0.982	0.934	-26.068	0.275	0.078
-7.0	-0.322	0.01641	-0.080	0.246	0.040	0.981	0.950	-19.633	0.274	0.002
-6.0	-0.195	0.01587	-0.083	0.224	0.046	0.979	0.962	-12.290	0.274	-0.176
-5.0	-0.066	0.01553	-0.086	0.206	0.057	0.977	0.971	-4.263	0.274	-1.052
-4.0	0.064	0.01527	-0.089	0.197	0.061	0.975	0.977	4.178	0.274	1.650
-3.0	0.194	0.01541	-0.092	0.170	0.068	0.971	0.980	12.623	0.274	0.725
-2.0	0.325	0.01312	-0.096	0.158	0.083	0.968	0.983	24.790	0.275	0.544
-1.0	0.456	0.01366	-0.099	0.142	0.088	0.964	0.986	33.352	0.275	0.467
0.0	0.582	0.01499	-0.102	0.124	0.105	0.960	0.989	38.839	0.276	0.425
1.0	0.710	0.01571	-0.105	0.116	0.116	0.954	0.989	45.180	0.276	0.398
2.0	0.836	0.01670	-0.109	0.094	0.130	0.947	0.990	50.091	0.276	0.380
3.0	0.962	0.01763	-0.112	0.085	0.147	0.940	0.991	54.548	0.276	0.366
4.0	1.085	0.01892	-0.115	0.072	0.161	0.931	0.992	57.360	0.277	0.356
5.0	1.207	0.02028	-0.118	0.060	0.183	0.921	0.993	59.493	0.277	0.348
6.0	1.326	0.02174	-0.122	0.055	0.198	0.911	0.993	61.014	0.277	0.342
7.0	1.442	0.02362	-0.125	0.042	0.223	0.896	0.994	61.048	0.278	0.337
8.0	1.555	0.02556	-0.128	0.036	0.240	0.882	0.995	60.819	0.279	0.332
9.0	1.663	0.02764	-0.131	0.034	0.266	0.866	0.997	60.169	0.279	0.329
10.0	1.766	0.03035	-0.134	0.026	0.289	0.847	0.997	58.198	0.279	0.326
11.0	1.863	0.03373	-0.137	0.021	0.316	0.827	0.997	55.249	0.280	0.324
12.0	1.956	0.03685	-0.140	0.018	0.355	0.806	0.998	53.065	0.282	0.322
13.0	2.040	0.04035	-0.143	0.017	0.428	0.784	0.998	50.561	0.284	0.320
14.0	2.117	0.04432	-0.145	0.016	0.457	0.762	0.998	47.755	0.285	0.319
15.0	2.184	0.04978	-0.148	0.011	0.474	0.735	0.998	43.871	0.287	0.318
16.0	2.243	0.05586	-0.150	0.008	0.504	0.707	0.998	40.161	0.291	0.317
17.0	2.296	0.06235	-0.152	0.007	0.532	0.681	0.998	36.826	0.295	0.316
18.0	2.341	0.06938	-0.155	0.006	0.565	0.655	0.998	33.750	0.306	0.316
19.0	2.372	0.07704	-0.157	0.006	0.608	0.630	0.998	30.790	0.330	0.316
20.0	2.393	0.08570	-0.159	0.006	0.653	0.606	0.998	27.923	0.347	0.316

Name = NACA 4424
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.454	0.10246	-0.041	0.465	0.009	0.991	0.341	-14.193	0.291	0.222
-19.0	-1.404	0.08908	-0.043	0.436	0.010	0.990	0.371	-15.761	0.292	0.219
-18.0	-1.349	0.07576	-0.046	0.413	0.011	0.990	0.410	-17.811	0.296	0.216
-17.0	-1.293	0.06197	-0.049	0.404	0.014	0.990	0.467	-20.856	0.300	0.212
-16.0	-1.231	0.04892	-0.052	0.397	0.019	0.990	0.535	-25.160	0.293	0.208
-15.0	-1.156	0.04031	-0.055	0.364	0.019	0.989	0.586	-28.690	0.288	0.203
-14.0	-1.076	0.03339	-0.058	0.352	0.020	0.988	0.642	-32.219	0.287	0.197
-13.0	-0.989	0.02745	-0.061	0.345	0.021	0.988	0.704	-36.021	0.286	0.189
-12.0	-0.895	0.02294	-0.064	0.315	0.022	0.987	0.766	-39.025	0.284	0.178
-11.0	-0.793	0.01966	-0.067	0.300	0.023	0.986	0.823	-40.357	0.281	0.165
-10.0	-0.684	0.01720	-0.071	0.292	0.027	0.984	0.874	-39.774	0.279	0.147
-9.0	-0.568	0.01774	-0.074	0.262	0.035	0.983	0.915	-32.050	0.277	0.120
-8.0	-0.447	0.01684	-0.077	0.249	0.036	0.982	0.936	-26.538	0.275	0.078
-7.0	-0.322	0.01611	-0.080	0.241	0.039	0.981	0.952	-20.009	0.274	0.002
-6.0	-0.195	0.01579	-0.083	0.210	0.043	0.979	0.963	-12.356	0.274	-0.176
-5.0	-0.066	0.01528	-0.086	0.200	0.055	0.978	0.972	-4.334	0.274	-1.052
-4.0	0.064	0.01514	-0.089	0.179	0.059	0.975	0.978	4.212	0.274	1.650
-3.0	0.194	0.01522	-0.092	0.162	0.064	0.972	0.981	12.783	0.274	0.725
-2.0	0.325	0.01291	-0.096	0.154	0.080	0.969	0.984	25.203	0.275	0.544
-1.0	0.456	0.01363	-0.099	0.129	0.086	0.965	0.986	33.420	0.275	0.467
0.0	0.582	0.01484	-0.102	0.119	0.096	0.961	0.989	39.236	0.276	0.425
1.0	0.710	0.01557	-0.105	0.104	0.113	0.955	0.990	45.608	0.276	0.398
2.0	0.837	0.01653	-0.109	0.089	0.123	0.948	0.990	50.607	0.276	0.380
3.0	0.962	0.01740	-0.112	0.083	0.144	0.942	0.991	55.309	0.276	0.366
4.0	1.086	0.01872	-0.115	0.064	0.154	0.933	0.992	57.993	0.277	0.356
5.0	1.207	0.02000	-0.118	0.057	0.180	0.923	0.993	60.366	0.277	0.348
6.0	1.327	0.02145	-0.122	0.051	0.190	0.912	0.994	61.855	0.277	0.342
7.0	1.443	0.02334	-0.125	0.039	0.219	0.898	0.994	61.812	0.278	0.337
8.0	1.555	0.02514	-0.128	0.035	0.230	0.884	0.995	61.855	0.279	0.332
9.0	1.664	0.02712	-0.131	0.032	0.261	0.869	0.997	61.358	0.279	0.329
10.0	1.767	0.03002	-0.134	0.023	0.275	0.850	0.997	58.853	0.279	0.326
11.0	1.865	0.03312	-0.137	0.019	0.307	0.830	0.997	56.300	0.281	0.324
12.0	1.957	0.03619	-0.140	0.017	0.331	0.810	0.998	54.082	0.282	0.322
13.0	2.042	0.03959	-0.143	0.016	0.374	0.789	0.998	51.578	0.284	0.320
14.0	2.118	0.04356	-0.146	0.014	0.450	0.766	0.998	48.629	0.285	0.319
15.0	2.185	0.04919	-0.148	0.009	0.461	0.738	0.998	44.422	0.287	0.318
16.0	2.246	0.05494	-0.150	0.007	0.485	0.711	0.998	40.872	0.291	0.317
17.0	2.299	0.06110	-0.153	0.007	0.510	0.686	0.998	37.625	0.296	0.316
18.0	2.344	0.06798	-0.155	0.006	0.550	0.661	0.998	34.489	0.307	0.316
19.0	2.375	0.07551	-0.157	0.006	0.577	0.636	0.998	31.452	0.330	0.316
20.0	2.396	0.08389	-0.159	0.005	0.617	0.611	0.998	28.561	0.347	0.316

Name = NACA 4424
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.456	0.10108	-0.042	0.452	0.009	0.991	0.345	-14.400	0.290	0.221
-19.0	-1.405	0.08809	-0.044	0.419	0.009	0.990	0.374	-15.951	0.292	0.219
-18.0	-1.350	0.07507	-0.046	0.406	0.010	0.990	0.413	-17.987	0.295	0.216
-17.0	-1.292	0.06204	-0.049	0.399	0.012	0.990	0.466	-20.828	0.299	0.212
-16.0	-1.230	0.04898	-0.052	0.373	0.017	0.990	0.534	-25.123	0.296	0.208
-15.0	-1.158	0.03935	-0.055	0.355	0.019	0.990	0.594	-29.439	0.290	0.203
-14.0	-1.078	0.03237	-0.058	0.347	0.020	0.989	0.652	-33.304	0.287	0.196
-13.0	-0.991	0.02681	-0.061	0.328	0.020	0.988	0.712	-36.945	0.285	0.189
-12.0	-0.897	0.02244	-0.064	0.304	0.021	0.987	0.774	-39.958	0.284	0.178
-11.0	-0.794	0.01927	-0.067	0.295	0.022	0.986	0.830	-41.220	0.281	0.165
-10.0	-0.684	0.01701	-0.071	0.272	0.025	0.985	0.877	-40.231	0.279	0.147
-9.0	-0.569	0.01515	-0.074	0.253	0.032	0.983	0.916	-37.537	0.277	0.120
-8.0	-0.447	0.01656	-0.077	0.245	0.036	0.983	0.938	-26.995	0.275	0.078
-7.0	-0.322	0.01603	-0.080	0.218	0.037	0.981	0.954	-20.114	0.274	0.002
-6.0	-0.195	0.01556	-0.083	0.203	0.041	0.980	0.964	-12.541	0.274	-0.176
-5.0	-0.066	0.01512	-0.086	0.197	0.049	0.978	0.973	-4.381	0.274	-1.052
-4.0	0.064	0.01510	-0.089	0.167	0.058	0.976	0.978	4.226	0.274	1.650
-3.0	0.195	0.01498	-0.092	0.157	0.062	0.973	0.981	12.987	0.274	0.725
-2.0	0.325	0.01285	-0.096	0.140	0.072	0.969	0.985	25.314	0.275	0.544
-1.0	0.456	0.01347	-0.099	0.123	0.084	0.965	0.987	33.817	0.275	0.467
0.0	0.582	0.01457	-0.102	0.116	0.092	0.962	0.989	39.978	0.276	0.425
1.0	0.710	0.01550	-0.105	0.094	0.111	0.956	0.990	45.814	0.276	0.398
2.0	0.837	0.01627	-0.109	0.086	0.118	0.949	0.991	51.444	0.276	0.380
3.0	0.962	0.01726	-0.112	0.074	0.139	0.942	0.991	55.759	0.276	0.366
4.0	1.086	0.01853	-0.115	0.061	0.150	0.934	0.992	58.622	0.277	0.356
5.0	1.208	0.01968	-0.119	0.056	0.168	0.925	0.993	61.356	0.277	0.348
6.0	1.327	0.02130	-0.122	0.043	0.185	0.913	0.994	62.290	0.277	0.342
7.0	1.443	0.02299	-0.125	0.037	0.203	0.900	0.995	62.786	0.278	0.337
8.0	1.556	0.02475	-0.128	0.034	0.225	0.887	0.996	62.875	0.279	0.332
9.0	1.665	0.02704	-0.131	0.027	0.244	0.871	0.997	61.571	0.279	0.329
10.0	1.768	0.02995	-0.134	0.021	0.268	0.852	0.997	59.017	0.280	0.326
11.0	1.866	0.03267	-0.137	0.018	0.294	0.834	0.998	57.124	0.281	0.324
12.0	1.959	0.03553	-0.140	0.017	0.317	0.814	0.998	55.133	0.282	0.322
13.0	2.044	0.03890	-0.143	0.016	0.355	0.793	0.998	52.536	0.283	0.320
14.0	2.119	0.04349	-0.146	0.011	0.411	0.767	0.998	48.715	0.285	0.319
15.0	2.187	0.04858	-0.148	0.008	0.454	0.741	0.998	45.014	0.288	0.318
16.0	2.248	0.05402	-0.150	0.007	0.468	0.716	0.998	41.609	0.291	0.317
17.0	2.301	0.06005	-0.153	0.006	0.500	0.690	0.998	38.319	0.296	0.316
18.0	2.347	0.06683	-0.155	0.005	0.521	0.665	0.998	35.114	0.307	0.316
19.0	2.378	0.07410	-0.157	0.005	0.557	0.641	0.998	32.089	0.331	0.316
20.0	2.399	0.08231	-0.159	0.005	0.599	0.616	0.998	29.139	0.348	0.316

Name = NACA 4424
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.457	0.09995	-0.042	0.429	0.009	0.991	0.349	-14.576	0.291	0.221
-19.0	-1.407	0.08683	-0.044	0.410	0.009	0.990	0.379	-16.200	0.292	0.219
-18.0	-1.352	0.07371	-0.046	0.401	0.010	0.990	0.419	-18.347	0.295	0.216
-17.0	-1.293	0.06123	-0.049	0.393	0.011	0.990	0.470	-21.126	0.295	0.212
-16.0	-1.228	0.04996	-0.052	0.361	0.013	0.990	0.526	-24.586	0.296	0.208
-15.0	-1.161	0.03831	-0.055	0.350	0.019	0.990	0.603	-30.291	0.292	0.203
-14.0	-1.080	0.03164	-0.058	0.344	0.019	0.989	0.659	-34.127	0.287	0.196
-13.0	-0.992	0.02622	-0.061	0.311	0.020	0.988	0.720	-37.838	0.285	0.188
-12.0	-0.898	0.02197	-0.064	0.298	0.021	0.987	0.780	-40.871	0.283	0.178
-11.0	-0.795	0.01896	-0.068	0.292	0.021	0.986	0.834	-41.952	0.280	0.165
-10.0	-0.685	0.01686	-0.071	0.259	0.023	0.985	0.879	-40.621	0.278	0.147
-9.0	-0.569	0.01509	-0.074	0.248	0.028	0.984	0.916	-37.680	0.277	0.120
-8.0	-0.447	0.01638	-0.077	0.236	0.035	0.983	0.941	-27.319	0.275	0.078
-7.0	-0.323	0.01578	-0.080	0.208	0.037	0.982	0.956	-20.443	0.274	0.002
-6.0	-0.195	0.01537	-0.083	0.200	0.039	0.980	0.965	-12.698	0.274	-0.176
-5.0	-0.066	0.01506	-0.086	0.177	0.045	0.979	0.974	-4.399	0.274	-1.052
-4.0	0.064	0.01487	-0.089	0.161	0.057	0.977	0.978	4.289	0.274	1.650
-3.0	0.195	0.01487	-0.092	0.154	0.060	0.973	0.981	13.081	0.274	0.725
-2.0	0.325	0.01283	-0.096	0.129	0.068	0.970	0.985	25.347	0.275	0.544
-1.0	0.456	0.01328	-0.099	0.120	0.082	0.966	0.988	34.307	0.275	0.467
0.0	0.583	0.01454	-0.102	0.107	0.089	0.962	0.989	40.073	0.276	0.425
1.0	0.710	0.01529	-0.105	0.090	0.106	0.957	0.990	46.465	0.276	0.398
2.0	0.837	0.01609	-0.109	0.084	0.116	0.951	0.991	52.026	0.276	0.380
3.0	0.962	0.01720	-0.112	0.066	0.129	0.943	0.991	55.941	0.276	0.366
4.0	1.086	0.01826	-0.115	0.058	0.147	0.936	0.992	59.486	0.277	0.356
5.0	1.208	0.01945	-0.119	0.054	0.160	0.926	0.993	62.126	0.277	0.348
6.0	1.327	0.02112	-0.122	0.040	0.182	0.914	0.994	62.840	0.278	0.342
7.0	1.444	0.02273	-0.125	0.035	0.194	0.903	0.995	63.533	0.278	0.337
8.0	1.557	0.02439	-0.128	0.033	0.221	0.889	0.996	63.833	0.279	0.332
9.0	1.665	0.02679	-0.131	0.023	0.233	0.872	0.997	62.161	0.279	0.329
10.0	1.769	0.02958	-0.134	0.019	0.263	0.855	0.997	59.806	0.280	0.326
11.0	1.867	0.03214	-0.137	0.017	0.279	0.837	0.998	58.092	0.281	0.324
12.0	1.960	0.03502	-0.140	0.016	0.310	0.817	0.998	55.968	0.282	0.322
13.0	2.046	0.03826	-0.143	0.015	0.336	0.797	0.998	53.466	0.283	0.320
14.0	2.120	0.04312	-0.146	0.009	0.376	0.769	0.998	49.162	0.285	0.319
15.0	2.188	0.04785	-0.148	0.007	0.449	0.744	0.998	45.737	0.288	0.318
16.0	2.250	0.05318	-0.151	0.006	0.459	0.720	0.998	42.305	0.292	0.317
17.0	2.303	0.05903	-0.153	0.006	0.479	0.695	0.998	39.015	0.296	0.316
18.0	2.349	0.06569	-0.155	0.005	0.507	0.670	0.998	35.761	0.307	0.316
19.0	2.380	0.07285	-0.157	0.005	0.539	0.645	0.998	32.671	0.331	0.316
20.0	2.401	0.08093	-0.159	0.005	0.569	0.621	0.998	29.666	0.348	0.316

Name = NACA 4424
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.458	0.09882	-0.042	0.416	0.008	0.991	0.352	-14.753	0.291	0.221
-19.0	-1.408	0.08577	-0.044	0.405	0.009	0.990	0.383	-16.415	0.293	0.219
-18.0	-1.354	0.07256	-0.046	0.398	0.009	0.990	0.425	-18.662	0.294	0.216
-17.0	-1.294	0.06063	-0.049	0.370	0.010	0.990	0.473	-21.350	0.293	0.212
-16.0	-1.228	0.04988	-0.052	0.354	0.012	0.990	0.526	-24.627	0.296	0.208
-15.0	-1.161	0.03863	-0.055	0.346	0.017	0.990	0.603	-30.039	0.294	0.203
-14.0	-1.081	0.03106	-0.058	0.324	0.019	0.989	0.666	-34.812	0.288	0.196
-13.0	-0.994	0.02562	-0.061	0.303	0.020	0.988	0.727	-38.790	0.285	0.188
-12.0	-0.899	0.02158	-0.064	0.294	0.020	0.987	0.787	-41.665	0.283	0.178
-11.0	-0.796	0.01870	-0.068	0.270	0.021	0.986	0.839	-42.570	0.280	0.165
-10.0	-0.685	0.01663	-0.071	0.252	0.022	0.985	0.883	-41.201	0.278	0.147
-9.0	-0.569	0.01496	-0.074	0.244	0.026	0.984	0.917	-38.008	0.276	0.120
-8.0	-0.448	0.01623	-0.077	0.217	0.035	0.983	0.942	-27.565	0.275	0.078
-7.0	-0.323	0.01565	-0.080	0.203	0.036	0.982	0.957	-20.607	0.274	0.002
-6.0	-0.195	0.01513	-0.083	0.197	0.039	0.981	0.966	-12.898	0.274	-0.176
-5.0	-0.066	0.01500	-0.086	0.167	0.043	0.979	0.974	-4.416	0.274	-1.052
-4.0	0.064	0.01467	-0.089	0.158	0.056	0.977	0.979	4.350	0.274	1.651
-3.0	0.195	0.01473	-0.092	0.144	0.059	0.974	0.982	13.206	0.274	0.725
-2.0	0.325	0.01267	-0.096	0.124	0.065	0.970	0.985	25.675	0.275	0.544
-1.0	0.456	0.01312	-0.099	0.117	0.081	0.967	0.988	34.748	0.275	0.467
0.0	0.583	0.01454	-0.102	0.096	0.086	0.962	0.989	40.068	0.276	0.425
1.0	0.711	0.01518	-0.105	0.087	0.098	0.958	0.990	46.814	0.276	0.398
2.0	0.837	0.01593	-0.109	0.082	0.114	0.952	0.991	52.547	0.276	0.380
3.0	0.963	0.01700	-0.112	0.062	0.123	0.944	0.992	56.617	0.277	0.366
4.0	1.087	0.01806	-0.115	0.056	0.145	0.937	0.992	60.157	0.277	0.356
5.0	1.208	0.01936	-0.119	0.047	0.154	0.927	0.993	62.426	0.277	0.348
6.0	1.328	0.02085	-0.122	0.038	0.180	0.916	0.994	63.683	0.278	0.342
7.0	1.444	0.02239	-0.125	0.034	0.188	0.905	0.995	64.504	0.278	0.337
8.0	1.558	0.02408	-0.128	0.032	0.219	0.891	0.996	64.676	0.279	0.332
9.0	1.666	0.02656	-0.131	0.021	0.227	0.875	0.997	62.723	0.279	0.329
10.0	1.770	0.02916	-0.135	0.018	0.258	0.857	0.997	60.702	0.280	0.326
11.0	1.869	0.03168	-0.138	0.017	0.271	0.840	0.998	58.991	0.281	0.324
12.0	1.962	0.03451	-0.140	0.016	0.305	0.821	0.998	56.849	0.282	0.322
13.0	2.046	0.03835	-0.143	0.011	0.322	0.798	0.998	53.339	0.283	0.320
14.0	2.121	0.04271	-0.146	0.008	0.359	0.772	0.998	49.668	0.286	0.319
15.0	2.190	0.04722	-0.148	0.007	0.414	0.748	0.998	46.380	0.289	0.318
16.0	2.251	0.05238	-0.151	0.006	0.454	0.724	0.998	42.984	0.292	0.317
17.0	2.305	0.05813	-0.153	0.005	0.466	0.699	0.998	39.652	0.296	0.316
18.0	2.351	0.06467	-0.155	0.005	0.499	0.674	0.998	36.353	0.307	0.316
19.0	2.382	0.07174	-0.158	0.005	0.518	0.650	0.998	33.202	0.331	0.316
20.0	2.403	0.07972	-0.160	0.005	0.555	0.625	0.998	30.148	0.348	0.316

Name = NACA 4424
