Name = NACA 2410
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.101	0.01111	-0.046	0.212	0.022	0.997	0.998	-9.109	0.259	-0.206
-2.0	0.017	0.01092	-0.047	0.181	0.034	1.000	0.998	1.515	0.259	3.105
-1.0	0.135	0.01083	-0.048	0.155	0.053	0.997	0.998	12.449	0.259	0.608
0.0	0.253	0.01083	-0.049	0.127	0.076	0.997	0.998	23.356	0.259	0.445
1.0	0.371	0.01100	-0.050	0.095	0.104	0.996	0.998	33.727	0.260	0.386
2.0	0.488	0.01126	-0.052	0.064	0.135	0.996	0.998	43.367	0.260	0.356
3.0	0.605	0.01172	-0.053	0.038	0.169	0.995	0.999	51.604	0.260	0.337
4.0	0.719	0.01231	-0.054	0.022	0.199	0.994	0.999	58.411	0.260	0.325
5.0	0.831	0.01290	-0.055	0.014	0.232	0.994	0.998	64.383	0.261	0.316
6.0	0.935	0.01363	-0.056	0.010	0.270	0.992	0.998	68.598	0.262	0.310
7.0	1.030	0.01461	-0.057	0.006	0.313	0.990	0.999	70.517	0.263	0.306
8.0	1.114	0.01392	-0.059	0.005	0.379	0.984	0.999	80.052	0.264	0.303
9.0	1.184	0.01978	-0.060	0.004	0.451	0.977	0.999	59.845	0.267	0.300
10.0	1.235	0.02180	-0.061	0.003	0.476	0.960	0.999	56.661	0.272	0.299
11.0	1.267	0.02403	-0.061	0.004	0.514	0.934	0.999	52.728	0.284	0.298
12.0	1.273	0.02745	-0.062	0.003	0.561	0.879	0.999	46.383	0.251	0.299
13.0	1.248	0.03340	-0.061	0.003	0.613	0.773	0.999	37.371	0.285	0.299
14.0	1.179	0.04949	-0.059	0.003	0.673	0.556	0.999	23.825	0.309	0.300
15.0	1.081	0.08526	-0.052	0.002	0.749	0.270	0.999	12.682	0.333	0.298
16.0	1.008	0.11812	-0.044	0.002	0.827	0.116	0.999	8.531	0.333	0.294
17.0	0.933	0.14470	-0.039	0.002	0.894	0.058	0.999	6.451	0.300	0.292
18.0	0.865	0.16871	-0.037	0.001	0.935	0.041	0.999	5.126	0.267	0.293
19.0	0.798	0.18698	-0.037	0.001	0.959	0.037	0.999	4.267	0.256	0.296
20.0	0.732	0.21600	-0.036	0.001	0.975	0.031	0.999	3.387	0.260	0.300

Name = NACA 2410
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.530	0.21743	-0.015	0.717	0.001	0.996	0.025	-2.439	0.243	0.221
-19.0	-0.572	0.19192	-0.015	0.679	0.001	0.996	0.025	-2.979	0.238	0.223
-18.0	-0.613	0.17438	-0.016	0.647	0.001	0.996	0.029	-3.517	0.231	0.224
-17.0	-0.653	0.15426	-0.017	0.610	0.001	0.996	0.033	-4.234	0.226	0.224
-16.0	-0.689	0.13435	-0.018	0.569	0.002	0.996	0.040	-5.130	0.221	0.224
-15.0	-0.718	0.11734	-0.019	0.532	0.002	0.996	0.046	-6.120	0.193	0.224
-14.0	-0.740	0.09917	-0.021	0.502	0.004	0.997	0.067	-7.460	0.086	0.222
-13.0	-0.742	0.08466	-0.023	0.453	0.004	0.997	0.096	-8.769	0.744	0.219
-12.0	-0.731	0.07026	-0.025	0.416	0.004	0.997	0.144	-10.400	0.680	0.215
-11.0	-0.725	0.04782	-0.030	0.400	0.005	0.997	0.307	-15.167	-0.049	0.208
-10.0	-0.775	0.01764	-0.039	0.368	0.005	0.997	0.921	-43.908	1.262	0.200
-9.0	-0.716	0.01199	-0.040	0.351	0.005	0.997	0.984	-59.703	0.267	0.194
-8.0	-0.634	0.01221	-0.041	0.324	0.006	1.000	0.991	-51.972	0.261	0.185
-7.0	-0.542	0.01146	-0.042	0.302	0.006	0.997	0.994	-47.250	0.260	0.173
-6.0	-0.440	0.01099	-0.043	0.271	0.008	0.997	0.995	-40.012	0.260	0.152
-5.0	-0.331	0.01054	-0.044	0.251	0.010	0.997	0.997	-31.388	0.259	0.117
-4.0	-0.218	0.01119	-0.045	0.218	0.015	1.000	0.998	-19.435	0.259	0.043
-3.0	-0.101	0.01090	-0.046	0.197	0.020	1.000	0.998	-9.279	0.259	-0.206
-2.0	0.017	0.01155	-0.047	0.168	0.032	1.000	0.998	1.432	0.259	3.105
-1.0	0.135	0.01066	-0.048	0.137	0.049	1.000	0.998	12.640	0.259	0.608
0.0	0.253	0.01070	-0.049	0.110	0.070	0.997	0.998	23.646	0.259	0.445
1.0	0.371	0.01084	-0.050	0.083	0.097	0.997	0.998	34.206	0.260	0.386
2.0	0.488	0.01111	-0.052	0.055	0.123	0.997	0.998	43.975	0.260	0.356
3.0	0.605	0.01152	-0.053	0.034	0.150	0.995	0.999	52.515	0.260	0.337
4.0	0.719	0.01207	-0.054	0.020	0.181	0.995	0.999	59.612	0.260	0.325
5.0	0.831	0.01270	-0.055	0.013	0.216	0.994	0.998	65.419	0.261	0.316
6.0	0.935	0.01344	-0.056	0.009	0.254	0.992	0.998	69.569	0.262	0.310
7.0	1.030	0.01438	-0.057	0.006	0.288	0.990	0.999	71.649	0.263	0.306
8.0	1.115	0.01367	-0.059	0.004	0.328	0.986	0.999	81.529	0.265	0.303
9.0	1.184	0.01937	-0.060	0.004	0.400	0.978	0.999	61.129	0.267	0.300
10.0	1.236	0.02126	-0.061	0.003	0.453	0.964	0.999	58.134	0.272	0.299
11.0	1.268	0.02344	-0.061	0.003	0.478	0.939	0.999	54.111	0.285	0.298
12.0	1.276	0.02669	-0.062	0.003	0.516	0.889	0.999	47.797	0.233	0.299
13.0	1.254	0.03205	-0.062	0.003	0.561	0.794	0.999	39.105	0.280	0.299
14.0	1.190	0.04571	-0.059	0.002	0.612	0.600	0.999	26.043	0.299	0.300
15.0	1.101	0.07480	-0.054	0.002	0.668	0.349	0.999	14.722	0.324	0.299
16.0	1.015	0.11225	-0.046	0.002	0.735	0.147	0.999	9.045	0.336	0.296
17.0	0.935	0.14278	-0.040	0.001	0.811	0.063	0.999	6.545	0.305	0.293
18.0	0.866	0.16450	-0.038	0.001	0.885	0.047	0.999	5.265	0.271	0.294
19.0	0.798	0.18930	-0.037	0.001	0.935	0.037	0.999	4.215	0.262	0.296
20.0	0.732	0.21315	-0.037	0.001	0.960	0.033	0.999	3.434	0.256	0.300

Name = NACA 2410
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.530	0.21355	-0.015	0.679	0.001	0.996	0.026	-2.484	0.243	0.221
-19.0	-0.572	0.19154	-0.016	0.648	0.001	0.996	0.026	-2.985	0.237	0.223
-18.0	-0.613	0.17248	-0.016	0.611	0.001	0.996	0.030	-3.557	0.231	0.223
-17.0	-0.653	0.15248	-0.017	0.571	0.001	0.996	0.034	-4.285	0.227	0.224
-16.0	-0.689	0.13288	-0.018	0.538	0.002	0.996	0.041	-5.187	0.222	0.224
-15.0	-0.718	0.11818	-0.019	0.505	0.002	0.997	0.046	-6.076	0.194	0.224
-14.0	-0.740	0.09893	-0.021	0.459	0.003	0.997	0.067	-7.479	0.080	0.222
-13.0	-0.744	0.08322	-0.023	0.421	0.004	0.997	0.104	-8.939	1.156	0.219
-12.0	-0.734	0.06751	-0.026	0.402	0.004	0.997	0.164	-10.875	1.622	0.215
-11.0	-0.738	0.04167	-0.032	0.374	0.005	0.997	0.382	-17.707	-0.043	0.207
-10.0	-0.777	0.01711	-0.039	0.355	0.004	1.000	0.938	-45.429	0.632	0.200
-9.0	-0.716	0.01174	-0.040	0.337	0.005	0.997	0.986	-60.994	0.266	0.194
-8.0	-0.634	0.01249	-0.041	0.306	0.006	1.000	0.991	-50.815	0.261	0.185
-7.0	-0.542	0.01129	-0.042	0.285	0.006	0.997	0.994	-47.985	0.260	0.173
-6.0	-0.440	0.01079	-0.043	0.257	0.007	1.000	0.996	-40.753	0.260	0.152
-5.0	-0.331	0.01038	-0.044	0.230	0.010	1.000	0.997	-31.876	0.259	0.117
-4.0	-0.218	0.01098	-0.045	0.208	0.015	1.000	0.998	-19.818	0.259	0.043
-3.0	-0.101	0.01158	-0.046	0.178	0.019	1.000	0.998	-8.739	0.259	-0.206
-2.0	0.017	0.01143	-0.047	0.156	0.030	1.000	0.998	1.447	0.259	3.105
-1.0	0.135	0.01147	-0.048	0.129	0.045	1.000	0.998	11.754	0.259	0.608
0.0	0.253	0.01055	-0.049	0.101	0.065	0.997	0.998	23.975	0.259	0.445
1.0	0.371	0.01071	-0.050	0.074	0.087	0.997	0.998	34.629	0.260	0.386
2.0	0.488	0.01096	-0.052	0.050	0.112	0.997	0.999	44.579	0.260	0.356
3.0	0.605	0.01134	-0.053	0.031	0.141	0.996	0.999	53.332	0.260	0.337
4.0	0.719	0.01189	-0.054	0.018	0.172	0.995	0.999	60.513	0.260	0.325
5.0	0.831	0.01243	-0.055	0.013	0.203	0.994	0.998	66.848	0.261	0.316
6.0	0.935	0.01315	-0.056	0.009	0.231	0.993	0.999	71.093	0.262	0.310
7.0	1.031	0.01414	-0.057	0.005	0.265	0.991	0.999	72.899	0.263	0.306
8.0	1.115	0.01347	-0.059	0.004	0.306	0.987	0.999	82.736	0.265	0.303
9.0	1.184	0.01903	-0.060	0.003	0.352	0.980	0.999	62.252	0.267	0.300
10.0	1.237	0.02086	-0.061	0.003	0.414	0.966	0.999	59.305	0.273	0.299
11.0	1.269	0.02292	-0.062	0.003	0.457	0.943	0.999	55.380	0.285	0.298
12.0	1.278	0.02598	-0.062	0.003	0.486	0.898	0.999	49.185	0.206	0.299
13.0	1.258	0.03085	-0.062	0.003	0.520	0.812	0.999	40.794	0.274	0.299
14.0	1.201	0.04237	-0.060	0.002	0.565	0.641	0.999	28.348	0.294	0.300
15.0	1.112	0.06941	-0.056	0.002	0.614	0.391	0.999	16.017	0.319	0.300
16.0	1.021	0.10781	-0.048	0.002	0.668	0.171	0.999	9.471	0.338	0.297
17.0	0.934	0.14298	-0.040	0.001	0.732	0.063	0.999	6.535	0.313	0.293
18.0	0.866	0.16432	-0.038	0.001	0.806	0.046	0.999	5.269	0.269	0.294
19.0	0.798	0.18666	-0.037	0.001	0.882	0.038	0.999	4.276	0.259	0.297
20.0	0.732	0.20990	-0.037	0.000	0.936	0.034	0.999	3.488	0.256	0.300

Name = NACA 2410
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.530	0.21336	-0.015	0.657	0.001	0.996	0.026	-2.486	0.242	0.221
-19.0	-0.572	0.18983	-0.016	0.615	0.001	0.996	0.026	-3.012	0.236	0.223
-18.0	-0.614	0.16928	-0.016	0.577	0.001	0.996	0.031	-3.625	0.233	0.223
-17.0	-0.653	0.15271	-0.017	0.551	0.001	0.996	0.033	-4.277	0.227	0.224
-16.0	-0.689	0.13263	-0.018	0.510	0.001	0.997	0.042	-5.198	0.221	0.224
-15.0	-0.718	0.11652	-0.019	0.469	0.002	0.997	0.046	-6.163	0.197	0.224
-14.0	-0.740	0.09993	-0.021	0.431	0.003	0.997	0.066	-7.402	0.075	0.222
-13.0	-0.746	0.08118	-0.024	0.407	0.004	0.997	0.115	-9.188	3.731	0.218
-12.0	-0.738	0.06479	-0.027	0.387	0.004	0.997	0.185	-11.390	-0.835	0.214
-11.0	-0.755	0.03466	-0.033	0.359	0.005	1.000	0.481	-21.770	-0.041	0.206
-10.0	-0.780	0.01665	-0.039	0.348	0.004	1.000	0.952	-46.803	0.430	0.200
-9.0	-0.716	0.01157	-0.040	0.313	0.005	0.997	0.988	-61.915	0.265	0.194
-8.0	-0.635	0.01229	-0.041	0.298	0.005	1.000	0.992	-51.621	0.261	0.185
-7.0	-0.542	0.01110	-0.042	0.264	0.006	1.000	0.994	-48.784	0.260	0.172
-6.0	-0.440	0.01062	-0.043	0.250	0.007	1.000	0.996	-41.400	0.260	0.152
-5.0	-0.331	0.01033	-0.044	0.216	0.009	1.000	0.997	-32.047	0.259	0.117
-4.0	-0.218	0.01160	-0.045	0.196	0.014	1.000	0.998	-18.747	0.259	0.043
-3.0	-0.101	0.01137	-0.046	0.169	0.018	1.000	0.998	-8.895	0.259	-0.206
-2.0	0.017	0.01131	-0.047	0.141	0.028	1.000	0.998	1.461	0.259	3.105
-1.0	0.135	0.01130	-0.048	0.120	0.041	1.000	0.998	11.933	0.259	0.608
0.0	0.253	0.01040	-0.049	0.095	0.059	0.997	0.998	24.316	0.259	0.445
1.0	0.371	0.01057	-0.051	0.068	0.081	0.997	0.998	35.104	0.260	0.386
2.0	0.488	0.01085	-0.052	0.045	0.106	0.997	0.999	45.042	0.260	0.356
3.0	0.605	0.01122	-0.053	0.029	0.135	0.996	0.999	53.907	0.260	0.337
4.0	0.719	0.01170	-0.054	0.017	0.162	0.995	0.999	61.504	0.260	0.325
5.0	0.831	0.01232	-0.055	0.012	0.186	0.994	0.998	67.401	0.261	0.316
6.0	0.935	0.01294	-0.056	0.008	0.218	0.994	0.999	72.240	0.262	0.310
7.0	1.031	0.01386	-0.057	0.005	0.255	0.991	0.999	74.360	0.263	0.306
8.0	1.115	0.01323	-0.059	0.004	0.285	0.989	0.999	84.311	0.265	0.303
9.0	1.185	0.01430	-0.060	0.003	0.320	0.981	0.999	82.829	0.267	0.300
10.0	1.237	0.02047	-0.061	0.003	0.375	0.968	0.999	60.436	0.273	0.299
11.0	1.270	0.02248	-0.062	0.003	0.435	0.947	0.999	56.522	0.286	0.298
12.0	1.280	0.02536	-0.062	0.003	0.462	0.906	0.999	50.483	0.174	0.299
13.0	1.262	0.02988	-0.062	0.003	0.500	0.826	0.999	42.233	0.270	0.299
14.0	1.209	0.04008	-0.061	0.002	0.530	0.670	0.999	30.151	0.290	0.300
15.0	1.123	0.06402	-0.057	0.002	0.572	0.434	0.999	17.539	0.332	0.301
16.0	1.008	0.11758	-0.044	0.002	0.620	0.116	0.999	8.570	0.337	0.294
17.0	0.935	0.14180	-0.040	0.001	0.673	0.067	0.999	6.597	0.291	0.293
18.0	0.866	0.16375	-0.039	0.001	0.736	0.049	0.999	5.291	0.271	0.294
19.0	0.798	0.18628	-0.037	0.001	0.807	0.039	0.999	4.285	0.259	0.297
20.0	0.732	0.20858	-0.037	0.000	0.884	0.035	0.999	3.511	0.254	0.301

Name = NACA 2410
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.530	0.20586	-0.015	0.620	0.001	0.996	0.026	-2.577	0.242	0.221
-19.0	-0.572	0.19084	-0.016	0.586	0.001	0.996	0.027	-2.996	0.238	0.223
-18.0	-0.613	0.17119	-0.016	0.558	0.001	0.996	0.030	-3.584	0.233	0.223
-17.0	-0.653	0.15109	-0.017	0.517	0.001	0.996	0.034	-4.324	0.225	0.224
-16.0	-0.690	0.13140	-0.018	0.485	0.001	0.997	0.042	-5.248	0.221	0.224
-15.0	-0.718	0.11709	-0.019	0.450	0.001	0.997	0.046	-6.133	0.199	0.224
-14.0	-0.740	0.09977	-0.021	0.412	0.002	0.997	0.066	-7.413	0.074	0.222
-13.0	-0.748	0.07956	-0.024	0.399	0.004	0.997	0.125	-9.398	-3.151	0.218
-12.0	-0.741	0.06233	-0.027	0.366	0.004	0.997	0.205	-11.896	-0.224	0.213
-11.0	-0.769	0.02954	-0.034	0.351	0.005	1.000	0.566	-26.029	-0.046	0.206
-10.0	-0.781	0.01673	-0.039	0.325	0.004	1.000	0.960	-46.655	0.361	0.200
-9.0	-0.716	0.01138	-0.040	0.303	0.005	1.000	0.989	-62.949	0.265	0.194
-8.0	-0.635	0.01211	-0.041	0.278	0.005	1.000	0.992	-52.420	0.261	0.185
-7.0	-0.542	0.01153	-0.042	0.255	0.006	1.000	0.994	-46.993	0.260	0.172
-6.0	-0.440	0.01112	-0.043	0.229	0.007	1.000	0.996	-39.525	0.260	0.152
-5.0	-0.331	0.01079	-0.044	0.209	0.009	1.000	0.997	-30.673	0.259	0.117
-4.0	-0.218	0.01147	-0.045	0.179	0.013	1.000	0.998	-18.967	0.259	0.043
-3.0	-0.101	0.01127	-0.046	0.164	0.017	1.000	0.998	-8.977	0.259	-0.206
-2.0	0.017	0.01113	-0.047	0.133	0.026	1.000	0.998	1.485	0.259	3.105
-1.0	0.135	0.01124	-0.048	0.107	0.039	1.000	0.998	11.995	0.259	0.608
0.0	0.253	0.01028	-0.049	0.087	0.055	1.000	0.998	24.621	0.259	0.445
1.0	0.371	0.01046	-0.051	0.065	0.077	0.997	0.998	35.462	0.259	0.386
2.0	0.489	0.01069	-0.052	0.043	0.102	0.997	0.999	45.693	0.260	0.356
3.0	0.605	0.01107	-0.053	0.027	0.128	0.997	0.999	54.644	0.260	0.337
4.0	0.719	0.01157	-0.054	0.016	0.149	0.996	0.999	62.205	0.260	0.325
5.0	0.831	0.01204	-0.055	0.012	0.177	0.995	0.998	68.992	0.261	0.316
6.0	0.935	0.01278	-0.056	0.007	0.211	0.994	0.999	73.150	0.262	0.310
7.0	1.031	0.01362	-0.057	0.005	0.236	0.992	0.999	75.698	0.263	0.306
8.0	1.115	0.01309	-0.059	0.004	0.267	0.989	0.999	85.226	0.265	0.303
9.0	1.185	0.01406	-0.060	0.003	0.305	0.982	0.999	84.271	0.267	0.300
10.0	1.238	0.02018	-0.061	0.003	0.348	0.970	0.999	61.352	0.273	0.299
11.0	1.271	0.02212	-0.062	0.003	0.402	0.950	0.999	57.470	0.286	0.298
12.0	1.281	0.02491	-0.062	0.003	0.451	0.911	0.999	51.431	0.140	0.299
13.0	1.264	0.02924	-0.062	0.002	0.470	0.835	0.999	43.238	0.266	0.299
14.0	1.215	0.03812	-0.061	0.002	0.506	0.696	0.999	31.875	0.286	0.300
15.0	1.131	0.06017	-0.058	0.002	0.547	0.466	0.999	18.795	0.330	0.301
16.0	1.009	0.11687	-0.045	0.001	0.584	0.120	0.999	8.630	0.337	0.294
17.0	0.936	0.14097	-0.040	0.001	0.630	0.068	0.999	6.637	0.291	0.293
18.0	0.867	0.16231	-0.039	0.001	0.684	0.050	0.999	5.340	0.271	0.295
19.0	0.798	0.18406	-0.038	0.000	0.747	0.040	0.999	4.338	0.260	0.297
20.0	0.732	0.20586	-0.037	0.000	0.814	0.036	0.999	3.558	0.253	0.301

Name = NACA 2410
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.530	0.20831	-0.015	0.604	0.000	0.996	0.027	-2.547	0.242	0.221
-19.0	-0.572	0.18551	-0.016	0.564	0.001	0.996	0.027	-3.083	0.237	0.223
-18.0	-0.614	0.16989	-0.016	0.528	0.001	0.996	0.031	-3.612	0.232	0.223
-17.0	-0.653	0.15029	-0.017	0.504	0.001	0.997	0.034	-4.347	0.226	0.224
-16.0	-0.690	0.13087	-0.018	0.459	0.001	0.997	0.043	-5.270	0.223	0.224
-15.0	-0.718	0.11716	-0.019	0.423	0.001	0.997	0.045	-6.128	0.200	0.224
-14.0	-0.739	0.10024	-0.021	0.404	0.002	0.997	0.065	-7.376	0.070	0.222
-13.0	-0.749	0.07811	-0.024	0.379	0.004	0.997	0.133	-9.591	-1.451	0.217
-12.0	-0.743	0.06093	-0.028	0.356	0.004	1.000	0.216	-12.202	-0.133	0.213
-11.0	-0.776	0.02725	-0.035	0.346	0.004	1.000	0.608	-28.473	-0.050	0.205
-10.0	-0.781	0.01652	-0.039	0.311	0.004	1.000	0.963	-47.296	0.340	0.200
-9.0	-0.716	0.01232	-0.040	0.298	0.004	1.000	0.989	-58.121	0.264	0.194
-8.0	-0.635	0.01195	-0.041	0.263	0.005	1.000	0.992	-53.083	0.261	0.185
-7.0	-0.542	0.01137	-0.042	0.250	0.006	1.000	0.995	-47.638	0.260	0.172
-6.0	-0.440	0.01096	-0.043	0.217	0.007	1.000	0.996	-40.126	0.260	0.152
-5.0	-0.331	0.01065	-0.044	0.204	0.008	1.000	0.997	-31.067	0.259	0.117
-4.0	-0.218	0.01132	-0.045	0.172	0.013	1.000	0.998	-19.210	0.259	0.043
-3.0	-0.101	0.01113	-0.046	0.149	0.017	1.000	0.998	-9.091	0.259	-0.206
-2.0	0.017	0.01108	-0.047	0.129	0.025	1.000	0.998	1.493	0.259	3.105
-1.0	0.135	0.01107	-0.048	0.101	0.037	1.000	0.998	12.174	0.259	0.608
0.0	0.253	0.01020	-0.049	0.079	0.053	1.000	0.998	24.806	0.259	0.445
1.0	0.371	0.01034	-0.051	0.059	0.074	0.997	0.999	35.891	0.260	0.386
2.0	0.489	0.01058	-0.052	0.040	0.099	1.000	0.999	46.201	0.260	0.356
3.0	0.605	0.01096	-0.053	0.025	0.118	0.996	0.999	55.194	0.260	0.337
4.0	0.720	0.01140	-0.054	0.015	0.142	0.996	0.999	63.139	0.260	0.325
5.0	0.831	0.01194	-0.055	0.012	0.172	0.995	0.998	69.617	0.261	0.316
6.0	0.935	0.01267	-0.056	0.007	0.198	0.994	0.999	73.786	0.262	0.310
7.0	1.031	0.01351	-0.057	0.005	0.223	0.992	0.999	76.317	0.263	0.306
8.0	1.116	0.01442	-0.059	0.004	0.258	0.990	0.999	77.365	0.265	0.303
9.0	1.185	0.01388	-0.060	0.003	0.292	0.983	0.999	85.373	0.268	0.300
10.0	1.238	0.01987	-0.061	0.003	0.321	0.973	0.999	62.332	0.273	0.299
11.0	1.272	0.02180	-0.062	0.003	0.369	0.953	0.999	58.356	0.287	0.298
12.0	1.282	0.02445	-0.062	0.003	0.420	0.915	0.999	52.441	0.075	0.299
13.0	1.267	0.02853	-0.063	0.002	0.457	0.846	0.999	44.415	0.264	0.299
14.0	1.218	0.03713	-0.061	0.002	0.482	0.708	0.999	32.815	0.283	0.300
15.0	1.139	0.05650	-0.058	0.002	0.516	0.499	0.999	20.166	0.330	0.301
16.0	1.009	0.11622	-0.045	0.001	0.558	0.121	0.999	8.682	0.339	0.294
17.0	0.935	0.14105	-0.040	0.001	0.604	0.065	0.999	6.628	0.290	0.293
18.0	0.867	0.16192	-0.039	0.001	0.647	0.052	0.999	5.355	0.267	0.295
19.0	0.799	0.18246	-0.038	0.000	0.701	0.041	0.999	4.377	0.260	0.297
20.0	0.733	0.20376	-0.038	0.000	0.757	0.037	0.999	3.595	0.253	0.301

Name = NACA 2410
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.531	0.20323	-0.015	0.572	0.000	0.996	0.027	-2.610	0.240	0.221
-19.0	-0.572	0.18839	-0.016	0.549	0.001	0.996	0.028	-3.037	0.237	0.222
-18.0	-0.614	0.16978	-0.016	0.510	0.001	0.996	0.032	-3.615	0.233	0.223
-17.0	-0.654	0.14976	-0.017	0.473	0.001	0.997	0.036	-4.364	0.228	0.224
-16.0	-0.689	0.13210	-0.018	0.444	0.001	0.997	0.042	-5.219	0.224	0.224
-15.0	-0.718	0.11707	-0.019	0.410	0.001	0.997	0.046	-6.134	0.199	0.224
-14.0	-0.739	0.09974	-0.021	0.398	0.002	0.997	0.065	-7.413	0.070	0.222
-13.0	-0.750	0.07718	-0.025	0.363	0.004	1.000	0.138	-9.718	-0.702	0.217
-12.0	-0.747	0.05851	-0.028	0.350	0.004	1.000	0.237	-12.769	-0.040	0.212
-11.0	-0.787	0.02412	-0.035	0.324	0.004	1.000	0.676	-32.646	-0.061	0.205
-10.0	-0.782	0.01622	-0.039	0.303	0.004	1.000	0.968	-48.211	0.315	0.200
-9.0	-0.716	0.01259	-0.040	0.280	0.004	1.000	0.990	-56.888	0.264	0.194
-8.0	-0.635	0.01185	-0.041	0.256	0.005	1.000	0.992	-53.554	0.261	0.185
-7.0	-0.542	0.01121	-0.042	0.233	0.006	1.000	0.995	-48.316	0.260	0.172
-6.0	-0.440	0.01090	-0.043	0.210	0.006	1.000	0.996	-40.341	0.260	0.152
-5.0	-0.331	0.01060	-0.044	0.185	0.008	1.000	0.997	-31.223	0.259	0.117
-4.0	-0.218	0.01119	-0.045	0.167	0.013	1.000	0.998	-19.434	0.259	0.043
-3.0	-0.101	0.01104	-0.046	0.139	0.016	1.000	0.998	-9.163	0.259	-0.206
-2.0	0.017	0.01091	-0.047	0.126	0.024	1.000	0.998	1.516	0.259	3.105
-1.0	0.135	0.01098	-0.048	0.097	0.034	1.000	0.998	12.282	0.259	0.608
0.0	0.253	0.01106	-0.049	0.074	0.051	1.000	0.998	22.889	0.259	0.445
1.0	0.371	0.01025	-0.051	0.054	0.071	1.000	0.999	36.214	0.260	0.386
2.0	0.489	0.01164	-0.052	0.037	0.092	1.000	0.999	41.986	0.260	0.356
3.0	0.605	0.01083	-0.053	0.024	0.111	0.997	0.999	55.876	0.260	0.337
4.0	0.720	0.01129	-0.054	0.015	0.138	0.996	0.999	63.707	0.260	0.325
5.0	0.831	0.01180	-0.055	0.011	0.169	0.995	0.999	70.407	0.261	0.316
6.0	0.935	0.01247	-0.056	0.006	0.185	0.994	0.999	74.987	0.262	0.310
7.0	1.031	0.01334	-0.057	0.004	0.216	0.992	0.999	77.258	0.263	0.306
8.0	1.116	0.01429	-0.059	0.003	0.252	0.990	0.999	78.044	0.265	0.303
9.0	1.186	0.01369	-0.060	0.003	0.272	0.984	0.999	86.603	0.268	0.300
10.0	1.239	0.01960	-0.061	0.003	0.308	0.974	0.999	63.218	0.273	0.299
11.0	1.273	0.02146	-0.062	0.003	0.350	0.957	0.999	59.296	0.287	0.298
12.0	1.284	0.02407	-0.062	0.003	0.401	0.920	0.999	53.324	-0.021	0.299
13.0	1.269	0.02790	-0.063	0.002	0.449	0.854	0.999	45.500	0.261	0.299
14.0	1.223	0.03579	-0.062	0.002	0.464	0.726	0.999	34.176	0.295	0.300
15.0	1.112	0.06823	-0.056	0.002	0.502	0.390	0.999	16.293	0.329	0.300
16.0	1.010	0.11562	-0.045	0.001	0.530	0.124	0.999	8.732	0.334	0.294
17.0	0.936	0.14013	-0.041	0.001	0.569	0.070	0.999	6.680	0.291	0.294
18.0	0.867	0.16123	-0.039	0.000	0.613	0.053	0.999	5.379	0.271	0.295
