Name = NACA 0008
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
0.0	0.000	0.01134	-0.000	0.095	0.095	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01143	-0.001	0.061	0.130	1.000	0.998	10.179	0.258	0.258
2.0	0.232	0.01163	-0.002	0.035	0.165	1.000	0.998	19.965	0.258	0.258
3.0	0.347	0.01200	-0.003	0.018	0.196	1.000	0.999	28.907	0.258	0.258
4.0	0.458	0.01244	-0.003	0.010	0.227	1.000	0.998	36.849	0.258	0.258
5.0	0.565	0.01303	-0.004	0.006	0.263	1.000	0.999	43.364	0.258	0.258
6.0	0.664	0.01376	-0.005	0.005	0.302	1.000	0.999	48.223	0.259	0.258
7.0	0.751	0.01320	-0.006	0.004	0.338	0.996	0.999	56.913	0.260	0.258
8.0	0.825	0.01401	-0.007	0.004	0.370	0.994	0.998	58.916	0.263	0.258
9.0	0.883	0.01389	-0.008	0.004	0.410	0.990	0.999	63.567	0.281	0.259
10.0	0.853	0.02812	-0.008	0.003	0.454	0.608	0.999	30.342	0.269	0.259
11.0	0.749	0.07442	-0.005	0.003	0.496	0.050	0.998	10.066	0.270	0.257
12.0	0.726	0.08856	-0.005	0.001	0.535	0.033	0.998	8.195	0.249	0.257
13.0	0.689	0.10288	-0.005	0.001	0.579	0.024	0.998	6.693	0.246	0.258
14.0	0.642	0.11988	-0.005	0.001	0.628	0.021	0.999	5.356	0.244	0.258
15.0	0.590	0.13117	-0.006	0.001	0.679	0.021	0.999	4.501	0.243	0.260
16.0	0.537	0.14633	-0.006	0.001	0.733	0.022	0.999	3.672	0.243	0.262
17.0	0.485	0.16847	-0.007	0.001	0.790	0.022	0.998	2.879	0.243	0.264
18.0	0.436	0.17834	-0.007	0.001	0.840	0.024	0.998	2.444	0.242	0.266
19.0	0.391	0.19800	-0.007	0.001	0.882	0.024	0.999	1.974	0.242	0.269
20.0	0.350	0.21348	-0.008	0.001	0.913	0.024	0.998	1.639	0.242	0.272

Name = NACA 0008
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.350	0.21224	0.008	0.877	0.001	1.000	0.027	-1.649	0.241	0.272
-19.0	-0.391	0.19226	0.007	0.831	0.001	1.000	0.026	-2.033	0.241	0.269
-18.0	-0.436	0.17399	0.007	0.776	0.001	1.000	0.024	-2.506	0.241	0.266
-17.0	-0.485	0.16331	0.007	0.723	0.000	1.000	0.023	-2.970	0.243	0.264
-16.0	-0.537	0.14613	0.006	0.672	0.001	1.000	0.023	-3.677	0.243	0.262
-15.0	-0.591	0.13144	0.006	0.623	0.001	1.000	0.022	-4.493	0.242	0.260
-14.0	-0.642	0.11614	0.005	0.578	0.001	1.000	0.022	-5.529	0.244	0.259
-13.0	-0.689	0.10049	0.005	0.535	0.001	1.000	0.026	-6.855	0.247	0.258
-12.0	-0.726	0.08728	0.005	0.501	0.001	1.000	0.035	-8.319	0.254	0.257
-11.0	-0.753	0.07170	0.006	0.456	0.002	1.000	0.074	-10.509	0.267	0.257
-10.0	-0.908	0.01973	0.008	0.414	0.003	1.000	0.907	-46.033	0.267	0.259
-9.0	-0.883	0.01484	0.008	0.379	0.004	1.000	0.990	-59.517	0.268	0.259
-8.0	-0.825	0.01378	0.007	0.349	0.004	1.000	0.994	-59.884	0.263	0.258
-7.0	-0.751	0.01300	0.006	0.308	0.004	1.000	0.997	-57.770	0.260	0.258
-6.0	-0.663	0.01352	0.005	0.273	0.005	1.000	0.997	-49.067	0.259	0.258
-5.0	-0.565	0.01284	0.004	0.248	0.006	1.000	0.998	-43.976	0.258	0.258
-4.0	-0.458	0.01220	0.003	0.212	0.009	1.000	0.998	-37.543	0.258	0.258
-3.0	-0.347	0.01182	0.003	0.178	0.017	1.000	0.998	-29.346	0.258	0.258
-2.0	-0.232	0.01144	0.002	0.145	0.031	1.000	0.998	-20.295	0.258	0.258
-1.0	-0.116	0.01122	0.001	0.115	0.054	1.000	0.998	-10.361	0.258	0.258
0.0	0.000	0.01121	-0.000	0.083	0.083	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01124	-0.001	0.054	0.115	1.000	0.998	10.349	0.258	0.258
2.0	0.232	0.01145	-0.002	0.031	0.145	1.000	0.998	20.286	0.258	0.258
3.0	0.347	0.01180	-0.003	0.017	0.178	1.000	0.999	29.387	0.258	0.258
4.0	0.458	0.01219	-0.003	0.009	0.212	1.000	0.998	37.604	0.258	0.258
5.0	0.565	0.01276	-0.004	0.006	0.248	1.000	0.999	44.253	0.258	0.258
6.0	0.664	0.01351	-0.005	0.005	0.273	1.000	0.999	49.101	0.259	0.258
7.0	0.751	0.01299	-0.006	0.004	0.308	0.997	0.999	57.806	0.260	0.258
8.0	0.825	0.01379	-0.007	0.004	0.349	0.994	0.998	59.856	0.263	0.258
9.0	0.883	0.01486	-0.008	0.004	0.379	0.991	0.999	59.411	0.268	0.259
10.0	0.908	0.01975	-0.008	0.003	0.414	0.907	0.999	45.999	0.267	0.259
11.0	0.753	0.07170	-0.006	0.002	0.456	0.074	0.998	10.509	0.267	0.257
12.0	0.726	0.08727	-0.005	0.001	0.501	0.035	0.998	8.320	0.254	0.257
13.0	0.689	0.10049	-0.005	0.001	0.535	0.026	0.998	6.855	0.247	0.258
14.0	0.642	0.11614	-0.005	0.001	0.578	0.022	0.999	5.529	0.244	0.259
15.0	0.591	0.13144	-0.006	0.001	0.624	0.022	0.999	4.493	0.242	0.260
16.0	0.537	0.14612	-0.006	0.001	0.672	0.023	0.999	3.678	0.243	0.262
17.0	0.485	0.16331	-0.007	0.000	0.723	0.023	0.999	2.970	0.243	0.264
18.0	0.436	0.17400	-0.007	0.001	0.776	0.024	0.998	2.506	0.241	0.266
19.0	0.391	0.19226	-0.007	0.001	0.831	0.026	0.999	2.033	0.241	0.269
20.0	0.350	0.21224	-0.008	0.001	0.876	0.027	0.998	1.649	0.241	0.272

Name = NACA 0008
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.350	0.20892	0.008	0.824	0.001	1.000	0.028	-1.676	0.242	0.272
-19.0	-0.391	0.19212	0.008	0.771	0.001	1.000	0.028	-2.036	0.241	0.269
-18.0	-0.436	0.17266	0.007	0.720	0.001	1.000	0.026	-2.526	0.240	0.266
-17.0	-0.485	0.15928	0.007	0.671	0.000	1.000	0.023	-3.046	0.242	0.264
-16.0	-0.537	0.14460	0.006	0.624	0.000	1.000	0.024	-3.717	0.243	0.262
-15.0	-0.591	0.12779	0.006	0.580	0.001	1.000	0.023	-4.622	0.243	0.260
-14.0	-0.642	0.11621	0.006	0.542	0.001	1.000	0.023	-5.528	0.245	0.259
-13.0	-0.689	0.10024	0.005	0.504	0.001	1.000	0.029	-6.877	0.247	0.258
-12.0	-0.726	0.08649	0.005	0.461	0.001	1.000	0.037	-8.400	0.248	0.257
-11.0	-0.751	0.07378	0.005	0.422	0.002	1.000	0.058	-10.173	0.267	0.257
-10.0	-0.915	0.01895	0.008	0.397	0.003	1.000	0.943	-48.290	0.268	0.259
-9.0	-0.883	0.01454	0.008	0.355	0.004	1.000	0.991	-60.718	0.267	0.259
-8.0	-0.825	0.01353	0.007	0.319	0.004	1.000	0.994	-61.001	0.263	0.258
-7.0	-0.751	0.01272	0.006	0.294	0.004	1.000	0.997	-59.040	0.260	0.258
-6.0	-0.663	0.01334	0.005	0.257	0.005	1.000	0.998	-49.731	0.259	0.258
-5.0	-0.565	0.01263	0.004	0.223	0.006	1.000	0.998	-44.704	0.258	0.258
-4.0	-0.458	0.01205	0.003	0.196	0.009	1.000	0.998	-38.033	0.258	0.258
-3.0	-0.347	0.01160	0.003	0.169	0.016	1.000	0.998	-29.900	0.258	0.258
-2.0	-0.232	0.01131	0.002	0.135	0.028	1.000	0.998	-20.526	0.258	0.258
-1.0	-0.116	0.01112	0.001	0.105	0.049	1.000	0.998	-10.460	0.258	0.258
0.0	0.000	0.01103	-0.000	0.076	0.076	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01110	-0.001	0.049	0.105	1.000	0.998	10.479	0.258	0.258
2.0	0.232	0.01131	-0.002	0.028	0.135	1.000	0.998	20.525	0.258	0.258
3.0	0.347	0.01159	-0.003	0.016	0.169	1.000	0.999	29.938	0.258	0.258
4.0	0.458	0.01203	-0.003	0.009	0.196	1.000	0.998	38.097	0.258	0.258
5.0	0.565	0.01265	-0.004	0.006	0.223	1.000	0.999	44.651	0.258	0.258
6.0	0.664	0.01334	-0.005	0.005	0.257	1.000	0.999	49.749	0.259	0.258
7.0	0.752	0.01273	-0.006	0.004	0.294	1.000	0.999	59.061	0.260	0.258
8.0	0.825	0.01352	-0.007	0.004	0.319	0.995	0.998	61.032	0.263	0.258
9.0	0.883	0.01457	-0.008	0.004	0.355	0.991	0.999	60.613	0.267	0.259
10.0	0.915	0.01894	-0.008	0.003	0.397	0.943	0.999	48.328	0.268	0.259
11.0	0.751	0.07378	-0.005	0.002	0.423	0.058	0.998	10.173	0.267	0.257
12.0	0.726	0.08651	-0.005	0.001	0.460	0.037	0.998	8.398	0.248	0.257
13.0	0.689	0.10024	-0.005	0.001	0.504	0.029	0.999	6.877	0.247	0.258
14.0	0.642	0.11621	-0.006	0.001	0.542	0.023	0.999	5.528	0.245	0.259
15.0	0.591	0.12779	-0.006	0.001	0.580	0.023	0.999	4.622	0.243	0.260
16.0	0.537	0.14459	-0.006	0.000	0.625	0.024	0.999	3.717	0.243	0.262
17.0	0.485	0.15929	-0.007	0.000	0.672	0.023	0.999	3.046	0.242	0.264
18.0	0.436	0.17267	-0.007	0.001	0.721	0.026	0.999	2.526	0.240	0.266
19.0	0.391	0.19212	-0.008	0.001	0.771	0.028	0.999	2.036	0.241	0.269
20.0	0.350	0.20892	-0.008	0.001	0.824	0.028	0.998	1.676	0.242	0.272

Name = NACA 0008
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.350	0.20831	0.008	0.772	0.001	1.000	0.029	-1.682	0.241	0.273
-19.0	-0.391	0.18740	0.008	0.722	0.001	1.000	0.029	-2.087	0.241	0.269
-18.0	-0.436	0.17367	0.007	0.674	0.001	1.000	0.028	-2.513	0.240	0.266
-17.0	-0.485	0.15703	0.007	0.629	0.000	1.000	0.024	-3.090	0.241	0.264
-16.0	-0.538	0.14248	0.006	0.589	0.000	1.000	0.024	-3.773	0.243	0.262
-15.0	-0.591	0.12972	0.006	0.554	0.001	1.000	0.024	-4.555	0.243	0.260
-14.0	-0.642	0.11568	0.006	0.510	0.001	1.000	0.023	-5.554	0.245	0.259
-13.0	-0.690	0.09880	0.005	0.469	0.001	1.000	0.031	-6.981	0.247	0.258
-12.0	-0.727	0.08593	0.005	0.437	0.001	1.000	0.039	-8.458	0.248	0.257
-11.0	-0.751	0.07331	0.005	0.403	0.002	1.000	0.060	-10.243	0.267	0.257
-10.0	-0.919	0.01843	0.009	0.364	0.003	1.000	0.961	-49.829	0.268	0.259
-9.0	-0.883	0.01429	0.008	0.337	0.004	1.000	0.991	-61.824	0.267	0.259
-8.0	-0.825	0.01331	0.007	0.304	0.004	1.000	0.995	-62.025	0.263	0.258
-7.0	-0.751	0.01250	0.006	0.268	0.004	1.000	0.998	-60.081	0.260	0.258
-6.0	-0.663	0.01309	0.005	0.246	0.004	1.000	0.998	-50.676	0.259	0.258
-5.0	-0.565	0.01243	0.004	0.213	0.005	1.000	0.998	-45.433	0.258	0.258
-4.0	-0.458	0.01189	0.003	0.180	0.008	1.000	0.998	-38.552	0.258	0.258
-3.0	-0.347	0.01145	0.003	0.154	0.015	1.000	0.998	-30.291	0.258	0.258
-2.0	-0.232	0.01113	0.002	0.130	0.025	1.000	0.998	-20.849	0.258	0.258
-1.0	-0.116	0.01094	0.001	0.099	0.045	1.000	0.998	-10.632	0.258	0.258
0.0	0.000	0.01089	-0.000	0.071	0.071	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01095	-0.001	0.045	0.099	1.000	0.998	10.621	0.258	0.258
2.0	0.232	0.01118	-0.002	0.025	0.130	1.000	0.998	20.772	0.258	0.258
3.0	0.347	0.01144	-0.003	0.015	0.154	1.000	0.999	30.332	0.258	0.258
4.0	0.458	0.01188	-0.003	0.008	0.180	1.000	0.998	38.583	0.258	0.258
5.0	0.565	0.01243	-0.004	0.005	0.213	1.000	0.999	45.459	0.258	0.258
6.0	0.664	0.01310	-0.005	0.004	0.246	1.000	0.999	50.655	0.259	0.258
7.0	0.751	0.01257	-0.006	0.004	0.268	0.997	0.999	59.743	0.260	0.258
8.0	0.825	0.01332	-0.007	0.004	0.304	0.995	0.998	61.968	0.263	0.258
9.0	0.883	0.01431	-0.008	0.004	0.337	0.992	0.999	61.723	0.267	0.259
10.0	0.919	0.01840	-0.009	0.003	0.364	0.962	0.999	49.920	0.268	0.259
11.0	0.751	0.07332	-0.005	0.002	0.403	0.060	0.999	10.242	0.267	0.257
12.0	0.727	0.08594	-0.005	0.001	0.437	0.039	0.999	8.457	0.248	0.257
13.0	0.690	0.09881	-0.005	0.001	0.468	0.031	0.999	6.980	0.247	0.258
14.0	0.642	0.11568	-0.006	0.001	0.510	0.023	0.999	5.554	0.245	0.259
15.0	0.591	0.12972	-0.006	0.001	0.554	0.024	0.999	4.555	0.243	0.260
16.0	0.538	0.14247	-0.006	0.000	0.589	0.024	0.999	3.773	0.243	0.262
17.0	0.485	0.15703	-0.007	0.000	0.629	0.024	0.999	3.090	0.241	0.264
18.0	0.436	0.17367	-0.007	0.001	0.674	0.028	0.999	2.513	0.240	0.266
19.0	0.391	0.18740	-0.008	0.001	0.722	0.029	0.999	2.087	0.241	0.269
20.0	0.350	0.20831	-0.008	0.001	0.772	0.029	0.999	1.682	0.241	0.273

Name = NACA 0008
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.350	0.20522	0.008	0.727	0.001	1.000	0.030	-1.707	0.242	0.273
-19.0	-0.391	0.18750	0.008	0.682	0.001	1.000	0.030	-2.087	0.241	0.270
-18.0	-0.436	0.17022	0.007	0.639	0.001	1.000	0.029	-2.564	0.240	0.267
-17.0	-0.485	0.15512	0.007	0.603	0.000	1.000	0.025	-3.129	0.241	0.264
-16.0	-0.538	0.14141	0.006	0.559	0.000	1.000	0.025	-3.802	0.243	0.262
-15.0	-0.591	0.12425	0.006	0.517	0.001	1.000	0.025	-4.757	0.243	0.260
-14.0	-0.643	0.11425	0.006	0.482	0.001	1.000	0.024	-5.624	0.245	0.259
-13.0	-0.690	0.09796	0.006	0.452	0.001	1.000	0.032	-7.043	0.248	0.258
-12.0	-0.727	0.08607	0.005	0.410	0.001	1.000	0.041	-8.448	0.253	0.257
-11.0	-0.755	0.07044	0.006	0.380	0.001	1.000	0.083	-10.722	0.266	0.258
-10.0	-0.920	0.01800	0.009	0.350	0.003	1.000	0.971	-51.133	0.266	0.259
-9.0	-0.883	0.01413	0.008	0.314	0.004	1.000	0.992	-62.500	0.267	0.259
-8.0	-0.825	0.01315	0.007	0.291	0.004	1.000	0.996	-62.777	0.263	0.258
-7.0	-0.751	0.01236	0.006	0.257	0.004	1.000	0.998	-60.767	0.260	0.258
-6.0	-0.663	0.01287	0.005	0.225	0.004	1.000	0.998	-51.527	0.259	0.258
-5.0	-0.565	0.01227	0.004	0.207	0.005	1.000	0.998	-46.010	0.258	0.258
-4.0	-0.458	0.01169	0.003	0.172	0.008	1.000	0.998	-39.197	0.258	0.258
-3.0	-0.347	0.01133	0.003	0.142	0.015	1.000	0.998	-30.615	0.258	0.258
-2.0	-0.232	0.01103	0.002	0.117	0.023	1.000	0.998	-21.045	0.258	0.258
-1.0	-0.116	0.01084	0.001	0.093	0.042	1.000	0.998	-10.723	0.258	0.258
0.0	0.000	0.01075	-0.000	0.068	0.068	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01079	-0.001	0.042	0.093	1.000	0.998	10.782	0.258	0.258
2.0	0.232	0.01101	-0.002	0.023	0.117	1.000	0.998	21.089	0.258	0.258
3.0	0.347	0.01132	-0.003	0.015	0.142	1.000	0.999	30.651	0.258	0.258
4.0	0.458	0.01171	-0.003	0.008	0.172	1.000	0.998	39.149	0.258	0.258
5.0	0.565	0.01228	-0.004	0.005	0.207	1.000	0.999	45.992	0.258	0.258
6.0	0.664	0.01290	-0.005	0.004	0.225	1.000	0.999	51.454	0.259	0.258
7.0	0.752	0.01235	-0.006	0.004	0.257	1.000	0.999	60.852	0.260	0.258
8.0	0.825	0.01317	-0.007	0.004	0.291	0.995	0.999	62.675	0.263	0.258
9.0	0.883	0.01406	-0.008	0.004	0.314	0.993	0.999	62.813	0.267	0.259
10.0	0.920	0.01800	-0.009	0.003	0.351	0.971	0.999	51.113	0.266	0.259
11.0	0.755	0.07044	-0.006	0.001	0.380	0.083	0.999	10.722	0.266	0.258
12.0	0.727	0.08605	-0.005	0.001	0.411	0.041	0.999	8.449	0.253	0.257
13.0	0.690	0.09796	-0.006	0.001	0.452	0.032	0.999	7.043	0.248	0.258
14.0	0.643	0.11425	-0.006	0.001	0.482	0.024	0.999	5.624	0.245	0.259
15.0	0.591	0.12424	-0.006	0.001	0.517	0.025	0.999	4.757	0.243	0.260
16.0	0.538	0.14141	-0.006	0.000	0.559	0.025	0.999	3.802	0.243	0.262
17.0	0.485	0.15512	-0.007	0.000	0.604	0.025	0.999	3.129	0.241	0.264
18.0	0.436	0.17021	-0.007	0.001	0.639	0.029	0.999	2.564	0.240	0.267
19.0	0.391	0.18750	-0.008	0.001	0.682	0.030	0.999	2.087	0.241	0.270
20.0	0.350	0.20520	-0.008	0.001	0.728	0.030	0.999	1.707	0.242	0.273

Name = NACA 0008
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.350	0.20344	0.008	0.694	0.001	1.000	0.031	-1.723	0.242	0.273
-19.0	-0.391	0.18542	0.008	0.656	0.001	1.000	0.031	-2.111	0.241	0.270
-18.0	-0.437	0.17066	0.007	0.610	0.001	1.000	0.030	-2.559	0.240	0.267
-17.0	-0.485	0.15612	0.007	0.567	0.000	1.000	0.026	-3.110	0.241	0.264
-16.0	-0.538	0.14197	0.006	0.529	0.000	1.000	0.026	-3.788	0.243	0.262
-15.0	-0.591	0.12544	0.006	0.502	0.001	1.000	0.027	-4.713	0.242	0.260
-14.0	-0.643	0.11342	0.006	0.460	0.001	1.000	0.024	-5.666	0.245	0.259
-13.0	-0.690	0.09774	0.006	0.424	0.001	1.000	0.034	-7.062	0.247	0.258
-12.0	-0.727	0.08527	0.005	0.399	0.001	1.000	0.041	-8.528	0.253	0.257
-11.0	-0.756	0.06977	0.006	0.360	0.001	1.000	0.088	-10.839	0.266	0.258
-10.0	-0.921	0.01767	0.009	0.333	0.003	1.000	0.977	-52.150	0.265	0.259
-9.0	-0.883	0.01389	0.008	0.303	0.004	1.000	0.993	-63.601	0.267	0.259
-8.0	-0.825	0.01297	0.007	0.270	0.004	1.000	0.996	-63.662	0.263	0.258
-7.0	-0.751	0.01347	0.006	0.251	0.004	1.000	0.998	-55.769	0.260	0.258
-6.0	-0.663	0.01277	0.005	0.216	0.004	1.000	0.998	-51.940	0.259	0.258
-5.0	-0.565	0.01213	0.004	0.187	0.005	1.000	0.998	-46.537	0.258	0.258
-4.0	-0.458	0.01157	0.003	0.167	0.008	1.000	0.998	-39.596	0.258	0.258
-3.0	-0.347	0.01116	0.003	0.136	0.014	1.000	0.998	-31.057	0.258	0.258
-2.0	-0.232	0.01094	0.002	0.109	0.022	1.000	0.998	-21.227	0.258	0.258
-1.0	-0.116	0.01075	0.001	0.085	0.039	1.000	0.998	-10.822	0.258	0.258
0.0	0.000	0.01065	-0.000	0.061	0.061	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01072	-0.001	0.039	0.085	1.000	0.998	10.849	0.258	0.258
2.0	0.232	0.01094	-0.002	0.022	0.109	1.000	0.998	21.225	0.258	0.258
3.0	0.347	0.01117	-0.003	0.014	0.136	1.000	0.999	31.061	0.258	0.258
4.0	0.458	0.01155	-0.003	0.008	0.167	1.000	0.998	39.704	0.258	0.258
5.0	0.565	0.01215	-0.004	0.005	0.187	1.000	0.999	46.480	0.258	0.258
6.0	0.664	0.01277	-0.005	0.004	0.216	1.000	0.999	51.959	0.259	0.258
7.0	0.752	0.01221	-0.006	0.004	0.251	1.000	0.999	61.545	0.260	0.258
8.0	0.825	0.01299	-0.007	0.004	0.270	0.996	0.999	63.556	0.263	0.258
9.0	0.883	0.01393	-0.008	0.004	0.303	0.993	0.999	63.404	0.267	0.259
10.0	0.921	0.01763	-0.009	0.003	0.333	0.977	0.999	52.275	0.265	0.259
11.0	0.756	0.06977	-0.006	0.001	0.360	0.088	0.999	10.839	0.266	0.258
12.0	0.727	0.08527	-0.005	0.001	0.400	0.041	0.999	8.528	0.253	0.257
13.0	0.690	0.09776	-0.006	0.001	0.424	0.034	0.999	7.061	0.247	0.258
14.0	0.643	0.11342	-0.006	0.001	0.460	0.024	0.999	5.666	0.245	0.259
15.0	0.591	0.12544	-0.006	0.001	0.502	0.027	0.999	4.713	0.242	0.260
16.0	0.538	0.14197	-0.006	0.000	0.529	0.026	0.999	3.788	0.243	0.262
17.0	0.485	0.15612	-0.007	0.000	0.567	0.026	0.999	3.110	0.241	0.264
18.0	0.437	0.17067	-0.007	0.001	0.610	0.030	0.999	2.559	0.240	0.267
19.0	0.391	0.18542	-0.008	0.001	0.656	0.031	0.999	2.111	0.241	0.270
20.0	0.350	0.20345	-0.008	0.001	0.694	0.031	0.999	1.723	0.242	0.273

Name = NACA 0008
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.351	0.20275	0.008	0.662	0.001	1.000	0.033	-1.729	0.242	0.273
-19.0	-0.392	0.18433	0.008	0.619	0.001	1.000	0.033	-2.124	0.241	0.270
-18.0	-0.437	0.16913	0.007	0.580	0.001	1.000	0.031	-2.582	0.240	0.267
-17.0	-0.486	0.15462	0.007	0.552	0.000	1.000	0.027	-3.141	0.241	0.264
-16.0	-0.538	0.14134	0.006	0.510	0.000	1.000	0.027	-3.805	0.244	0.262
-15.0	-0.591	0.12519	0.006	0.471	0.001	1.000	0.028	-4.725	0.242	0.260
-14.0	-0.643	0.11175	0.006	0.449	0.000	1.000	0.024	-5.750	0.245	0.259
-13.0	-0.690	0.09717	0.006	0.408	0.001	1.000	0.035	-7.105	0.248	0.258
-12.0	-0.727	0.08491	0.005	0.376	0.001	1.000	0.043	-8.567	0.253	0.257
-11.0	-0.757	0.06919	0.006	0.351	0.001	1.000	0.092	-10.938	0.266	0.258
-10.0	-0.922	0.01739	0.009	0.314	0.003	1.000	0.979	-53.015	0.265	0.259
-9.0	-0.883	0.01365	0.008	0.297	0.004	1.000	0.993	-64.713	0.267	0.259
-8.0	-0.825	0.01284	0.007	0.260	0.004	1.000	0.996	-64.293	0.263	0.258
-7.0	-0.751	0.01340	0.006	0.232	0.004	1.000	0.998	-56.080	0.260	0.258
-6.0	-0.663	0.01255	0.005	0.211	0.004	1.000	0.998	-52.848	0.259	0.258
-5.0	-0.565	0.01202	0.004	0.178	0.005	1.000	0.998	-46.986	0.258	0.258
-4.0	-0.458	0.01146	0.003	0.155	0.008	1.000	0.998	-39.977	0.258	0.258
-3.0	-0.347	0.01110	0.003	0.132	0.013	1.000	0.998	-31.246	0.258	0.258
-2.0	-0.232	0.01078	0.002	0.104	0.021	1.000	0.998	-21.526	0.258	0.258
-1.0	-0.116	0.01065	0.001	0.079	0.036	1.000	0.998	-10.921	0.258	0.258
0.0	0.000	0.01056	-0.000	0.056	0.056	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01062	-0.001	0.036	0.079	1.000	0.998	10.953	0.258	0.258
2.0	0.232	0.01078	-0.002	0.021	0.104	1.000	0.998	21.534	0.258	0.258
3.0	0.347	0.01106	-0.003	0.013	0.132	1.000	0.999	31.379	0.258	0.258
4.0	0.458	0.01144	-0.003	0.008	0.155	1.000	0.998	40.057	0.258	0.258
5.0	0.565	0.01204	-0.004	0.005	0.178	1.000	0.999	46.923	0.258	0.258
6.0	0.664	0.01267	-0.005	0.004	0.211	1.000	0.999	52.370	0.259	0.258
7.0	0.752	0.01341	-0.006	0.004	0.232	1.000	0.999	56.046	0.260	0.258
8.0	0.825	0.01285	-0.007	0.004	0.260	0.996	0.999	64.241	0.263	0.258
9.0	0.883	0.01370	-0.008	0.004	0.297	0.993	0.999	64.507	0.267	0.259
10.0	0.922	0.01734	-0.009	0.003	0.314	0.979	0.999	53.153	0.265	0.259
11.0	0.757	0.06920	-0.006	0.001	0.351	0.092	0.999	10.937	0.266	0.258
12.0	0.727	0.08490	-0.005	0.001	0.376	0.043	0.999	8.568	0.253	0.257
13.0	0.690	0.09716	-0.006	0.001	0.408	0.035	0.999	7.105	0.248	0.258
14.0	0.643	0.11177	-0.006	0.000	0.449	0.024	0.999	5.749	0.245	0.259
15.0	0.591	0.12519	-0.006	0.001	0.471	0.028	0.999	4.725	0.242	0.260
16.0	0.538	0.14134	-0.006	0.000	0.510	0.027	0.999	3.805	0.244	0.262
17.0	0.486	0.15462	-0.007	0.000	0.552	0.027	0.999	3.141	0.241	0.264
18.0	0.437	0.16914	-0.007	0.001	0.580	0.031	0.999	2.582	0.240	0.267
19.0	0.392	0.18433	-0.008	0.001	0.619	0.033	0.999	2.124	0.241	0.270
20.0	0.351	0.20276	-0.008	0.001	0.662	0.033	0.999	1.729	0.242	0.273

Name = NACA 0008
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
