Name = NACA 2411
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-3.0	-0.101	0.01030	-0.046	0.210	0.027	0.996	0.997	-9.831	0.260	-0.203
-2.0	0.017	0.01099	-0.047	0.179	0.039	0.996	0.998	1.582	0.260	2.957
-1.0	0.137	0.01093	-0.048	0.153	0.056	0.996	0.998	12.491	0.260	0.604
0.0	0.256	0.01092	-0.050	0.127	0.079	0.995	0.998	23.405	0.260	0.444
1.0	0.374	0.01106	-0.051	0.096	0.106	0.995	0.998	33.844	0.260	0.386
2.0	0.493	0.01138	-0.052	0.068	0.135	0.994	0.998	43.308	0.261	0.356
3.0	0.610	0.01177	-0.053	0.045	0.167	0.994	0.998	51.839	0.261	0.337
4.0	0.726	0.01232	-0.055	0.029	0.195	0.993	0.998	58.899	0.261	0.325
5.0	0.839	0.01298	-0.056	0.018	0.227	0.992	0.999	64.654	0.261	0.317
6.0	0.948	0.01373	-0.057	0.013	0.265	0.990	0.999	69.027	0.262	0.310
7.0	1.048	0.01297	-0.058	0.010	0.306	0.986	0.999	80.774	0.263	0.306
8.0	1.137	0.01851	-0.060	0.007	0.357	0.980	0.999	61.443	0.264	0.302
9.0	1.214	0.02009	-0.061	0.005	0.431	0.969	0.999	60.436	0.266	0.300
10.0	1.276	0.02198	-0.062	0.004	0.465	0.953	0.999	58.029	0.270	0.298
11.0	1.318	0.02439	-0.063	0.004	0.503	0.927	0.999	54.051	0.275	0.298
12.0	1.339	0.02751	-0.063	0.003	0.542	0.883	0.999	48.674	0.301	0.297
13.0	1.334	0.03224	-0.064	0.003	0.588	0.810	0.999	41.391	0.264	0.298
14.0	1.303	0.04036	-0.063	0.003	0.644	0.698	0.999	32.278	0.281	0.298
15.0	1.242	0.05676	-0.061	0.003	0.707	0.531	0.999	21.882	0.287	0.299
16.0	1.179	0.07697	-0.058	0.003	0.775	0.395	0.999	15.320	0.308	0.299
17.0	1.094	0.11413	-0.052	0.003	0.843	0.205	0.999	9.587	0.316	0.298
18.0	1.036	0.13889	-0.049	0.003	0.896	0.136	0.999	7.457	0.306	0.297
19.0	0.979	0.16386	-0.046	0.002	0.931	0.090	0.999	5.975	0.295	0.297
20.0	0.908	0.19127	-0.043	0.002	0.950	0.061	0.999	4.747	0.287	0.297

Name = NACA 2411
Mach = 0; Re = 2830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.661	0.20476	-0.015	0.706	0.001	0.996	0.037	-3.229	0.236	0.227
-19.0	-0.703	0.18410	-0.016	0.665	0.001	0.996	0.039	-3.817	0.233	0.227
-18.0	-0.742	0.16116	-0.017	0.628	0.002	0.996	0.044	-4.604	0.223	0.227
-17.0	-0.778	0.14048	-0.018	0.595	0.003	0.996	0.057	-5.537	0.203	0.227
-16.0	-0.806	0.11937	-0.020	0.560	0.004	0.996	0.079	-6.756	0.165	0.226
-15.0	-0.814	0.10396	-0.021	0.518	0.004	0.996	0.097	-7.827	-0.185	0.224
-14.0	-0.814	0.08909	-0.023	0.481	0.004	0.996	0.128	-9.132	0.786	0.222
-13.0	-0.806	0.07386	-0.025	0.440	0.004	0.997	0.179	-10.916	0.718	0.219
-12.0	-0.801	0.05320	-0.029	0.410	0.004	0.996	0.309	-15.057	-0.056	0.214
-11.0	-0.840	0.02215	-0.035	0.397	0.005	0.997	0.774	-37.924	-1.123	0.208
-10.0	-0.808	0.01736	-0.038	0.363	0.005	0.997	0.950	-46.530	0.286	0.203
-9.0	-0.736	0.01194	-0.039	0.349	0.005	0.997	0.982	-61.676	0.265	0.197
-8.0	-0.649	0.01221	-0.040	0.317	0.006	0.997	0.990	-53.135	0.262	0.188
-7.0	-0.551	0.01144	-0.041	0.300	0.007	0.997	0.992	-48.165	0.261	0.175
-6.0	-0.445	0.01099	-0.042	0.266	0.010	0.997	0.994	-40.536	0.260	0.155
-5.0	-0.334	0.01054	-0.044	0.250	0.014	0.997	0.995	-31.723	0.260	0.120
-4.0	-0.219	0.01032	-0.045	0.216	0.018	0.997	0.997	-21.211	0.260	0.046
-3.0	-0.101	0.01100	-0.046	0.192	0.025	0.997	0.997	-9.210	0.260	-0.203
-2.0	0.017	0.01082	-0.047	0.167	0.035	0.996	0.998	1.608	0.260	2.957
-1.0	0.137	0.01080	-0.048	0.137	0.052	0.996	0.998	12.641	0.260	0.604
0.0	0.256	0.01078	-0.050	0.110	0.073	0.996	0.998	23.700	0.260	0.444
1.0	0.374	0.01094	-0.051	0.086	0.099	0.995	0.998	34.224	0.260	0.386
2.0	0.493	0.01121	-0.052	0.061	0.124	0.995	0.998	43.975	0.261	0.356
3.0	0.610	0.01157	-0.053	0.040	0.149	0.994	0.998	52.740	0.261	0.337
4.0	0.726	0.01212	-0.055	0.026	0.179	0.993	0.998	59.904	0.261	0.325
5.0	0.839	0.01276	-0.056	0.016	0.213	0.992	0.999	65.751	0.261	0.317
6.0	0.948	0.01352	-0.057	0.012	0.248	0.990	0.999	70.127	0.262	0.310
7.0	1.048	0.01271	-0.058	0.009	0.278	0.988	0.999	82.466	0.263	0.306
8.0	1.138	0.01815	-0.060	0.006	0.318	0.981	0.999	62.697	0.264	0.302
9.0	1.215	0.01969	-0.061	0.005	0.376	0.972	0.999	61.702	0.267	0.300
10.0	1.277	0.02147	-0.062	0.004	0.447	0.958	0.999	59.455	0.270	0.298
11.0	1.320	0.02383	-0.063	0.003	0.467	0.932	0.999	55.375	0.276	0.298
12.0	1.341	0.02680	-0.064	0.003	0.505	0.890	0.999	50.023	0.302	0.297
13.0	1.339	0.03103	-0.064	0.003	0.545	0.825	0.999	43.132	0.259	0.298
14.0	1.307	0.03890	-0.063	0.003	0.588	0.714	0.999	33.603	0.276	0.298
15.0	1.252	0.05271	-0.062	0.003	0.640	0.569	0.999	23.760	0.282	0.299
16.0	1.190	0.07130	-0.059	0.003	0.703	0.434	0.999	16.685	0.301	0.300
17.0	1.105	0.10634	-0.054	0.003	0.765	0.246	0.999	10.390	0.311	0.299
18.0	1.042	0.13313	-0.050	0.003	0.836	0.159	0.999	7.823	0.318	0.298
19.0	0.979	0.16452	-0.045	0.002	0.890	0.088	0.999	5.948	0.304	0.296
20.0	0.908	0.18998	-0.043	0.001	0.928	0.062	0.999	4.780	0.283	0.297

Name = NACA 2411
Mach = 0; Re = 3230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.661	0.20341	-0.015	0.666	0.001	0.996	0.038	-3.251	0.235	0.227
-19.0	-0.703	0.18262	-0.016	0.628	0.001	0.996	0.041	-3.850	0.234	0.227
-18.0	-0.742	0.16254	-0.017	0.600	0.002	0.996	0.044	-4.565	0.224	0.227
-17.0	-0.778	0.14067	-0.018	0.562	0.002	0.996	0.057	-5.530	0.200	0.227
-16.0	-0.808	0.11697	-0.020	0.523	0.004	0.996	0.086	-6.905	0.160	0.225
-15.0	-0.815	0.10230	-0.021	0.493	0.004	0.997	0.104	-7.967	-0.136	0.224
-14.0	-0.816	0.08680	-0.023	0.451	0.004	0.997	0.140	-9.401	1.089	0.221
-13.0	-0.810	0.07097	-0.026	0.414	0.004	0.997	0.198	-11.414	1.089	0.218
-12.0	-0.809	0.04903	-0.029	0.399	0.004	0.996	0.350	-16.495	-0.014	0.214
-11.0	-0.849	0.02052	-0.036	0.367	0.005	0.997	0.824	-41.363	-10.836	0.208
-10.0	-0.809	0.01681	-0.038	0.352	0.005	0.997	0.961	-48.142	0.279	0.203
-9.0	-0.737	0.01164	-0.039	0.326	0.005	0.997	0.984	-63.272	0.264	0.197
-8.0	-0.649	0.01196	-0.040	0.303	0.006	0.997	0.990	-54.272	0.262	0.188
-7.0	-0.551	0.01124	-0.041	0.277	0.007	0.997	0.992	-49.016	0.261	0.175
-6.0	-0.446	0.01082	-0.042	0.255	0.009	0.997	0.994	-41.167	0.260	0.155
-5.0	-0.334	0.01042	-0.044	0.226	0.014	0.997	0.995	-32.063	0.260	0.120
-4.0	-0.219	0.01013	-0.045	0.207	0.017	0.997	0.997	-21.619	0.260	0.046
-3.0	-0.101	0.01082	-0.046	0.176	0.023	0.997	0.998	-9.364	0.260	-0.203
-2.0	0.017	0.01064	-0.047	0.154	0.033	0.997	0.998	1.635	0.260	2.957
-1.0	0.137	0.01061	-0.048	0.130	0.049	0.996	0.998	12.874	0.260	0.604
0.0	0.256	0.01063	-0.050	0.101	0.068	0.996	0.998	24.047	0.260	0.444
1.0	0.374	0.01081	-0.051	0.076	0.090	0.995	0.998	34.634	0.260	0.386
2.0	0.493	0.01106	-0.052	0.054	0.113	0.995	0.998	44.557	0.261	0.356
3.0	0.610	0.01140	-0.053	0.036	0.140	0.994	0.998	53.558	0.261	0.337
4.0	0.726	0.01191	-0.055	0.024	0.171	0.993	0.999	60.929	0.261	0.325
5.0	0.839	0.01248	-0.056	0.015	0.198	0.992	0.999	67.226	0.261	0.317
6.0	0.948	0.01323	-0.057	0.011	0.226	0.991	0.999	71.643	0.262	0.310
7.0	1.048	0.01249	-0.058	0.009	0.261	0.989	0.999	83.886	0.263	0.306
8.0	1.138	0.01336	-0.060	0.006	0.301	0.982	0.999	85.174	0.264	0.302
9.0	1.215	0.01935	-0.061	0.004	0.338	0.974	0.999	62.819	0.267	0.300
10.0	1.277	0.02104	-0.062	0.004	0.400	0.960	0.999	60.701	0.270	0.298
11.0	1.321	0.02327	-0.063	0.003	0.451	0.937	0.999	56.770	0.276	0.298
12.0	1.343	0.02614	-0.064	0.003	0.472	0.898	0.999	51.369	0.303	0.297
13.0	1.342	0.03010	-0.064	0.003	0.509	0.837	0.999	44.585	0.252	0.298
14.0	1.313	0.03725	-0.064	0.003	0.553	0.734	0.999	35.242	0.272	0.298
15.0	1.261	0.04959	-0.062	0.003	0.595	0.598	0.999	25.419	0.282	0.299
16.0	1.193	0.06917	-0.060	0.003	0.644	0.449	0.999	17.253	0.295	0.300
17.0	1.115	0.09944	-0.056	0.003	0.703	0.284	0.999	11.210	0.305	0.300
18.0	1.048	0.12735	-0.052	0.003	0.763	0.184	0.999	8.226	0.327	0.299
19.0	0.978	0.16592	-0.045	0.001	0.833	0.083	0.999	5.892	0.312	0.296
20.0	0.908	0.19076	-0.043	0.001	0.888	0.062	0.999	4.761	0.277	0.297

Name = NACA 2411
Mach = 0; Re = 3630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.661	0.20004	-0.016	0.633	0.001	0.996	0.038	-3.306	0.235	0.227
-19.0	-0.703	0.17976	-0.016	0.607	0.001	0.996	0.042	-3.911	0.235	0.227
-18.0	-0.742	0.15997	-0.017	0.565	0.001	0.996	0.044	-4.638	0.225	0.227
-17.0	-0.778	0.14052	-0.018	0.530	0.002	0.996	0.057	-5.536	0.203	0.227
-16.0	-0.807	0.11850	-0.020	0.504	0.003	0.996	0.080	-6.808	0.155	0.225
-15.0	-0.817	0.10037	-0.022	0.458	0.004	0.997	0.113	-8.138	-0.077	0.223
-14.0	-0.819	0.08454	-0.024	0.421	0.004	0.997	0.153	-9.683	1.546	0.221
-13.0	-0.814	0.06840	-0.026	0.403	0.004	0.997	0.217	-11.895	2.027	0.218
-12.0	-0.815	0.04591	-0.030	0.377	0.004	0.997	0.384	-17.751	-0.002	0.213
-11.0	-0.853	0.01968	-0.036	0.356	0.005	0.997	0.849	-43.350	1.864	0.208
-10.0	-0.810	0.01646	-0.038	0.345	0.005	0.997	0.964	-49.200	0.277	0.203
-9.0	-0.737	0.01148	-0.039	0.309	0.005	0.997	0.985	-64.148	0.264	0.197
-8.0	-0.649	0.01176	-0.040	0.296	0.006	0.997	0.991	-55.199	0.262	0.188
-7.0	-0.551	0.01118	-0.041	0.262	0.006	0.997	0.992	-49.281	0.261	0.175
-6.0	-0.446	0.01062	-0.042	0.247	0.009	0.997	0.994	-41.955	0.260	0.155
-5.0	-0.334	0.01024	-0.044	0.214	0.014	0.997	0.996	-32.650	0.260	0.120
-4.0	-0.219	0.01004	-0.045	0.191	0.016	0.997	0.997	-21.806	0.260	0.046
-3.0	-0.101	0.01075	-0.046	0.168	0.021	0.997	0.998	-9.425	0.260	-0.203
-2.0	0.017	0.01050	-0.047	0.140	0.032	0.997	0.998	1.656	0.260	2.957
-1.0	0.137	0.01048	-0.048	0.120	0.047	0.997	0.998	13.032	0.260	0.604
0.0	0.256	0.01052	-0.050	0.095	0.063	0.996	0.998	24.286	0.260	0.444
1.0	0.374	0.01066	-0.051	0.070	0.083	0.996	0.998	35.108	0.260	0.386
2.0	0.493	0.01090	-0.052	0.049	0.107	0.995	0.998	45.197	0.261	0.356
3.0	0.610	0.01131	-0.053	0.033	0.134	0.994	0.998	53.981	0.261	0.337
4.0	0.726	0.01172	-0.055	0.022	0.160	0.994	0.999	61.920	0.261	0.325
5.0	0.839	0.01230	-0.056	0.014	0.183	0.993	0.999	68.216	0.261	0.317
6.0	0.948	0.01302	-0.057	0.011	0.216	0.991	0.999	72.827	0.262	0.310
7.0	1.048	0.01232	-0.058	0.008	0.252	0.989	0.999	85.052	0.263	0.306
8.0	1.138	0.01316	-0.060	0.005	0.276	0.983	0.999	86.473	0.265	0.302
9.0	1.216	0.01902	-0.061	0.004	0.312	0.976	0.999	63.913	0.267	0.300
10.0	1.278	0.02073	-0.062	0.004	0.359	0.962	0.999	61.647	0.270	0.298
11.0	1.322	0.02282	-0.063	0.003	0.414	0.940	0.999	57.926	0.277	0.298
12.0	1.345	0.02555	-0.064	0.003	0.455	0.904	0.999	52.623	0.303	0.297
13.0	1.344	0.02953	-0.064	0.003	0.481	0.844	0.999	45.507	0.245	0.298
14.0	1.318	0.03589	-0.064	0.003	0.515	0.751	0.999	36.706	0.269	0.298
15.0	1.267	0.04722	-0.063	0.003	0.558	0.622	0.999	26.832	0.278	0.299
16.0	1.201	0.06523	-0.061	0.003	0.605	0.478	0.999	18.416	0.290	0.300
17.0	1.124	0.09326	-0.057	0.003	0.655	0.319	0.999	12.050	0.308	0.301
18.0	1.047	0.12768	-0.052	0.002	0.707	0.180	0.999	8.198	0.334	0.299
19.0	0.976	0.16818	-0.044	0.001	0.765	0.078	0.999	5.805	0.310	0.296
20.0	0.908	0.19026	-0.043	0.001	0.835	0.063	0.999	4.774	0.267	0.298

Name = NACA 2411
Mach = 0; Re = 4030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.661	0.19829	-0.016	0.611	0.001	0.996	0.039	-3.336	0.235	0.226
-19.0	-0.703	0.17832	-0.016	0.572	0.001	0.996	0.042	-3.944	0.235	0.227
-18.0	-0.742	0.15877	-0.017	0.545	0.001	0.996	0.045	-4.674	0.225	0.227
-17.0	-0.778	0.14025	-0.018	0.509	0.002	0.997	0.057	-5.547	0.205	0.227
-16.0	-0.806	0.11915	-0.020	0.469	0.003	0.997	0.078	-6.766	0.152	0.226
-15.0	-0.818	0.09854	-0.022	0.434	0.004	0.997	0.120	-8.304	-0.058	0.223
-14.0	-0.820	0.08325	-0.024	0.408	0.004	0.997	0.159	-9.848	1.978	0.221
-13.0	-0.816	0.06675	-0.026	0.397	0.004	0.997	0.228	-12.222	-1.190	0.218
-12.0	-0.825	0.04157	-0.031	0.361	0.004	0.997	0.435	-19.837	0.013	0.213
-11.0	-0.858	0.01889	-0.036	0.349	0.005	0.997	0.875	-45.414	0.771	0.208
-10.0	-0.811	0.01621	-0.038	0.318	0.005	0.997	0.968	-49.993	0.274	0.203
-9.0	-0.737	0.01128	-0.039	0.301	0.005	1.000	0.987	-65.335	0.264	0.197
-8.0	-0.649	0.01167	-0.040	0.272	0.005	0.997	0.991	-55.589	0.262	0.188
-7.0	-0.551	0.01097	-0.041	0.253	0.006	0.997	0.993	-50.217	0.261	0.175
-6.0	-0.446	0.01061	-0.042	0.224	0.008	0.997	0.994	-42.010	0.260	0.155
-5.0	-0.334	0.01010	-0.044	0.208	0.013	0.997	0.996	-33.109	0.260	0.120
-4.0	-0.219	0.00994	-0.045	0.177	0.016	0.997	0.997	-22.032	0.260	0.046
-3.0	-0.101	0.01055	-0.046	0.164	0.020	0.997	0.998	-9.597	0.260	-0.203
-2.0	0.017	0.01040	-0.047	0.133	0.031	0.997	0.998	1.673	0.260	2.957
-1.0	0.137	0.01039	-0.048	0.108	0.043	0.997	0.998	13.141	0.260	0.604
0.0	0.256	0.01038	-0.050	0.091	0.059	0.996	0.998	24.625	0.260	0.444
1.0	0.374	0.01051	-0.051	0.067	0.078	0.996	0.998	35.623	0.260	0.386
2.0	0.493	0.01075	-0.052	0.046	0.103	0.995	0.998	45.843	0.261	0.356
3.0	0.610	0.01115	-0.053	0.030	0.128	0.995	0.998	54.734	0.261	0.337
4.0	0.726	0.01158	-0.055	0.020	0.148	0.994	0.999	62.715	0.261	0.325
5.0	0.839	0.01217	-0.056	0.014	0.176	0.993	0.999	68.968	0.261	0.317
6.0	0.948	0.01283	-0.057	0.011	0.210	0.991	0.999	73.866	0.262	0.310
7.0	1.048	0.01370	-0.058	0.007	0.230	0.990	0.999	76.508	0.263	0.306
8.0	1.138	0.01295	-0.060	0.005	0.263	0.984	0.999	87.883	0.265	0.302
9.0	1.216	0.01869	-0.061	0.004	0.301	0.977	0.999	65.090	0.267	0.300
10.0	1.278	0.02039	-0.062	0.004	0.333	0.964	0.999	62.701	0.270	0.298
11.0	1.322	0.02250	-0.063	0.003	0.388	0.943	0.999	58.778	0.277	0.298
12.0	1.346	0.02505	-0.064	0.003	0.439	0.910	0.999	53.737	0.303	0.297
13.0	1.346	0.02882	-0.064	0.003	0.462	0.852	0.999	46.713	0.239	0.298
14.0	1.321	0.03476	-0.064	0.003	0.499	0.764	0.999	38.008	0.269	0.298
15.0	1.269	0.04636	-0.063	0.002	0.526	0.629	0.999	27.368	0.276	0.299
16.0	1.207	0.06211	-0.061	0.003	0.566	0.501	0.999	19.441	0.286	0.301
17.0	1.131	0.08853	-0.058	0.003	0.612	0.346	0.999	12.774	0.319	0.301
18.0	1.038	0.13579	-0.049	0.002	0.661	0.145	0.999	7.643	0.335	0.298
19.0	0.977	0.16730	-0.045	0.001	0.714	0.081	0.999	5.839	0.297	0.296
20.0	0.908	0.18964	-0.043	0.001	0.773	0.063	0.999	4.791	0.270	0.298

Name = NACA 2411
Mach = 0; Re = 4430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.662	0.19773	-0.016	0.583	0.001	0.996	0.039	-3.346	0.235	0.226
-19.0	-0.703	0.17784	-0.016	0.557	0.001	0.996	0.043	-3.955	0.234	0.227
-18.0	-0.742	0.15848	-0.017	0.517	0.001	0.996	0.047	-4.685	0.225	0.227
-17.0	-0.778	0.13915	-0.018	0.489	0.001	0.997	0.059	-5.593	0.208	0.227
-16.0	-0.806	0.12009	-0.020	0.452	0.002	0.997	0.075	-6.709	0.151	0.226
-15.0	-0.820	0.09707	-0.022	0.415	0.004	0.997	0.126	-8.442	-0.040	0.223
-14.0	-0.822	0.08157	-0.024	0.400	0.004	0.997	0.168	-10.071	8.095	0.221
-13.0	-0.819	0.06456	-0.027	0.371	0.004	0.997	0.245	-12.685	-0.376	0.217
-12.0	-0.833	0.03798	-0.031	0.353	0.004	0.997	0.481	-21.935	0.019	0.212
-11.0	-0.861	0.01834	-0.036	0.338	0.005	0.997	0.894	-46.955	0.555	0.208
-10.0	-0.811	0.01592	-0.038	0.307	0.005	0.997	0.971	-50.960	0.272	0.203
-9.0	-0.737	0.01116	-0.039	0.296	0.005	1.000	0.987	-66.013	0.264	0.197
-8.0	-0.649	0.01151	-0.040	0.260	0.005	0.997	0.991	-56.375	0.262	0.188
-7.0	-0.551	0.01090	-0.041	0.249	0.006	0.997	0.993	-50.549	0.261	0.175
-6.0	-0.446	0.01043	-0.042	0.215	0.008	0.997	0.995	-42.703	0.260	0.155
-5.0	-0.334	0.01000	-0.044	0.199	0.013	0.997	0.996	-33.425	0.260	0.120
-4.0	-0.219	0.00977	-0.045	0.171	0.015	1.000	0.997	-22.401	0.260	0.046
-3.0	-0.101	0.01046	-0.046	0.147	0.019	0.997	0.998	-9.681	0.260	-0.203
-2.0	0.017	0.01026	-0.047	0.128	0.029	0.997	0.998	1.695	0.260	2.958
-1.0	0.137	0.01026	-0.048	0.101	0.040	0.997	0.998	13.310	0.260	0.604
0.0	0.256	0.01033	-0.050	0.081	0.055	0.997	0.998	24.751	0.260	0.444
1.0	0.374	0.01041	-0.051	0.064	0.075	0.996	0.998	35.962	0.260	0.386
2.0	0.493	0.01068	-0.052	0.043	0.100	0.995	0.998	46.145	0.261	0.356
3.0	0.610	0.01102	-0.053	0.028	0.118	0.995	0.998	55.399	0.261	0.337
4.0	0.726	0.01142	-0.055	0.019	0.141	0.994	0.999	63.565	0.261	0.325
5.0	0.839	0.01202	-0.056	0.013	0.171	0.993	0.999	69.839	0.261	0.317
6.0	0.948	0.01265	-0.057	0.010	0.193	0.992	0.999	74.961	0.262	0.310
7.0	1.048	0.01347	-0.058	0.007	0.220	0.990	0.999	77.819	0.263	0.306
8.0	1.139	0.01276	-0.060	0.005	0.255	0.985	0.999	89.215	0.265	0.302
9.0	1.217	0.01843	-0.061	0.004	0.281	0.978	0.999	66.012	0.267	0.300
10.0	1.279	0.02007	-0.062	0.004	0.314	0.966	0.999	63.706	0.270	0.298
11.0	1.323	0.02214	-0.063	0.003	0.358	0.945	0.999	59.747	0.277	0.298
12.0	1.347	0.02470	-0.064	0.003	0.408	0.913	0.999	54.545	0.304	0.297
13.0	1.348	0.02821	-0.064	0.003	0.451	0.860	0.999	47.794	0.230	0.298
14.0	1.325	0.03382	-0.064	0.003	0.470	0.777	0.999	39.171	0.266	0.299
15.0	1.274	0.04456	-0.063	0.002	0.507	0.647	0.999	28.587	0.274	0.300
16.0	1.213	0.05931	-0.062	0.003	0.545	0.523	0.999	20.460	0.283	0.301
17.0	1.137	0.08449	-0.059	0.003	0.579	0.370	0.999	13.458	0.323	0.302
18.0	1.036	0.13762	-0.049	0.001	0.623	0.136	0.999	7.525	0.336	0.297
19.0	0.977	0.16686	-0.045	0.001	0.671	0.081	0.999	5.856	0.293	0.296
20.0	0.908	0.18848	-0.043	0.001	0.724	0.063	0.999	4.820	0.271	0.298

Name = NACA 2411
Mach = 0; Re = 4830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.662	0.19823	-0.016	0.563	0.001	0.996	0.040	-3.338	0.236	0.226
-19.0	-0.703	0.17510	-0.016	0.530	0.001	0.996	0.043	-4.017	0.235	0.227
-18.0	-0.743	0.15832	-0.017	0.505	0.001	0.997	0.047	-4.690	0.225	0.227
-17.0	-0.778	0.13913	-0.018	0.463	0.001	0.997	0.059	-5.593	0.207	0.227
-16.0	-0.806	0.11923	-0.020	0.429	0.002	0.997	0.077	-6.761	0.156	0.226
-15.0	-0.817	0.09960	-0.022	0.406	0.003	0.997	0.115	-8.205	-0.021	0.223
-14.0	-0.824	0.07969	-0.024	0.391	0.004	0.997	0.179	-10.337	-0.835	0.220
-13.0	-0.822	0.06243	-0.027	0.360	0.004	0.997	0.261	-13.166	-0.191	0.217
-12.0	-0.841	0.03500	-0.032	0.349	0.004	0.997	0.522	-24.017	0.017	0.212
-11.0	-0.863	0.01801	-0.037	0.317	0.005	0.997	0.903	-47.894	0.463	0.208
-10.0	-0.812	0.01572	-0.038	0.301	0.004	0.997	0.974	-51.621	0.271	0.203
-9.0	-0.737	0.01106	-0.039	0.272	0.005	1.000	0.988	-66.656	0.264	0.197
-8.0	-0.649	0.01139	-0.040	0.254	0.005	0.997	0.991	-56.973	0.261	0.188
-7.0	-0.551	0.01080	-0.041	0.227	0.006	0.997	0.993	-51.035	0.261	0.175
-6.0	-0.446	0.01029	-0.042	0.210	0.008	0.997	0.995	-43.292	0.260	0.155
-5.0	-0.334	0.00992	-0.044	0.182	0.012	0.997	0.996	-33.694	0.260	0.120
-4.0	-0.219	0.00972	-0.045	0.166	0.015	1.000	0.997	-22.516	0.260	0.046
-3.0	-0.101	0.01038	-0.046	0.138	0.019	1.000	0.998	-9.760	0.260	-0.204
-2.0	0.017	0.01021	-0.047	0.125	0.028	0.997	0.998	1.704	0.260	2.958
-1.0	0.137	0.01017	-0.048	0.098	0.038	0.997	0.998	13.426	0.260	0.604
0.0	0.256	0.01023	-0.050	0.075	0.053	0.997	0.998	24.988	0.260	0.444
1.0	0.374	0.01033	-0.051	0.058	0.073	0.996	0.998	36.258	0.260	0.386
2.0	0.493	0.01055	-0.052	0.042	0.094	0.996	0.998	46.729	0.261	0.356
3.0	0.610	0.01087	-0.053	0.027	0.111	0.995	0.999	56.135	0.261	0.337
4.0	0.726	0.01130	-0.055	0.018	0.137	0.994	0.999	64.257	0.261	0.325
5.0	0.839	0.01183	-0.056	0.013	0.165	0.993	0.999	70.927	0.261	0.317
6.0	0.948	0.01252	-0.057	0.010	0.183	0.992	0.999	75.754	0.262	0.310
7.0	1.048	0.01338	-0.058	0.007	0.214	0.990	0.999	78.387	0.263	0.306
8.0	1.139	0.01265	-0.060	0.005	0.242	0.986	0.999	90.034	0.265	0.302
9.0	1.217	0.01818	-0.061	0.004	0.268	0.979	0.999	66.931	0.267	0.300
10.0	1.279	0.01980	-0.062	0.004	0.304	0.968	0.999	64.612	0.271	0.298
11.0	1.324	0.02182	-0.063	0.003	0.339	0.948	0.999	60.678	0.278	0.298
12.0	1.348	0.02430	-0.064	0.003	0.386	0.916	0.999	55.481	0.304	0.297
13.0	1.350	0.02765	-0.064	0.003	0.429	0.866	0.999	48.813	0.223	0.298
14.0	1.327	0.03296	-0.064	0.003	0.458	0.787	0.999	40.277	0.263	0.299
15.0	1.278	0.04306	-0.063	0.002	0.487	0.663	0.999	29.687	0.272	0.300
16.0	1.219	0.05700	-0.062	0.003	0.517	0.542	0.999	21.377	0.286	0.301
17.0	1.135	0.08571	-0.058	0.002	0.558	0.361	0.999	13.238	0.326	0.301
18.0	1.033	0.13958	-0.048	0.001	0.602	0.125	0.999	7.401	0.334	0.296
